doc_id,para_num,sent_num
6134,140,10
6135,140,11
6136,140,12
6137,140,13
6138,140,14
6139,140,15
6140,140,16
6141,141,0
6142,141,1
6143,141,2
6144,141,3
6145,141,4
6146,141,5
6147,141,6
6148,141,7
6149,141,8
6150,141,9
6151,141,10
6152,141,11
6153,141,12
6154,141,13
6155,141,14
6156,141,15
6157,141,16
6158,141,17
6159,141,18
6160,142,0
6161,142,1
6162,142,2
6163,142,3
6164,142,4
6165,142,5
6166,142,6
6167,142,7
6168,142,8
6169,142,9
6170,142,10
6171,143,0
6172,143,1
6173,143,2
6174,144,0
6175,144,1
6176,144,2
6177,144,3
6178,144,4
6179,144,5
6180,144,6
6181,144,7
6182,144,8
6183,144,9
6184,144,10
6185,144,11
6186,144,12
6187,144,13
6188,144,14
6189,144,15
6190,144,16
6191,144,17
6192,144,18
6193,144,19
6194,145,0
6195,145,1
6196,146,0
6197,146,1
6198,146,2
6199,147,0
6200,147,1
6201,147,2
6202,147,3
6203,147,4
6204,147,5
6205,147,6
6206,147,7
6207,147,8
6208,147,9
6209,147,10
6210,147,11
6211,147,12
6212,147,13
6213,147,14
6214,147,15
6215,147,16
6216,147,17
6217,147,18
6218,147,19
6219,147,20
6220,147,21
6221,147,22
6222,147,23
6223,147,24
6224,147,25
6225,147,26
6226,147,27
6227,147,28
6228,148,0
6229,148,1
6230,148,2
6231,148,3
6232,148,4
6233,148,5
6234,149,0
6235,149,1
6236,149,2
6237,149,3
6238,149,4
6239,149,5
6240,149,6
6241,149,7
6242,149,8
6243,149,9
6244,149,10
6245,150,0
6246,150,1
6247,150,2
6248,150,3
6249,150,4
6250,150,5
6251,150,6
6252,150,7
6253,150,8
6254,150,9
6255,150,10
6256,150,11
6257,150,12
6258,151,0
6259,151,1
6260,151,2
6261,151,3
6262,151,4
6263,151,5
6264,151,6
6265,151,7
6266,152,0
6267,152,1
6268,152,2
6269,152,3
6270,152,4
6271,152,5
6272,152,6
6273,152,7
6274,152,8
6275,152,9
6276,152,10
6277,152,11
