doc_id,parte,capit,sent_num
927,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",118
928,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",119
929,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",120
930,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",121
931,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",122
932,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",123
933,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",124
934,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",125
935,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",126
936,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",127
937,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",128
938,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",129
939,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",130
940,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",131
941,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",132
942,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",133
943,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",134
944,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",135
945,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",136
946,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",137
947,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",138
948,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",139
949,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",140
950,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",141
951,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",142
952,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",143
953,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",144
954,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",145
955,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",146
956,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",147
957,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",148
958,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",149
959,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",150
960,ROX,"TA XEB'E K'UT CHILA' CHUXE' CHE', Q'ANTE' UB'I';",151
961,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',0
962,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',1
963,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',2
964,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',3
965,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',4
966,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',5
967,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',6
968,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',7
969,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',8
970,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',9
971,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',10
972,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',11
973,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',12
974,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',13
975,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',14
976,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',15
977,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',16
978,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',17
979,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',18
980,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',19
981,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',20
982,ROX,K'ATE K'UT XUKAQ'AT ULA CH'O RI KIK',21
983,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",0
984,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",1
985,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",2
986,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",3
987,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",4
988,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",5
989,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",6
990,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",7
991,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",8
992,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",9
993,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",10
994,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",11
995,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",12
996,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",13
997,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",14
998,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",15
999,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",16
1000,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",17
1001,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",18
1002,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",19
1003,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",20
1004,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",21
1005,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",22
1006,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",23
1007,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",24
1008,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",25
1009,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",26
1010,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",27
1011,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",28
1012,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",29
1013,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",30
1014,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",31
1015,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",32
1016,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",33
1017,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",34
1018,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",35
1019,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",36
1020,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",37
1021,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",38
1022,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",39
1023,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",40
1024,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",41
1025,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",42
1026,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",43
1027,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",44
1028,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",45
1029,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",46
1030,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",47
1031,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",48
1032,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",49
1033,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",50
1034,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",51
1035,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",52
1036,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",53
1037,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",54
1038,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",55
1039,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",56
1040,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",57
1041,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",58
1042,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",59
1043,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",60
1044,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",61
1045,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",62
1046,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",63
1047,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",64
1048,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",65
1049,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",66
1050,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",67
1051,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",68
1052,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",69
1053,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",70
1054,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",71
1055,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",72
1056,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",73
1057,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",74
1058,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",75
1059,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",76
1060,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",77
1061,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",78
1062,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",79
1063,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",80
1064,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",81
1065,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",82
1066,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",83
1067,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",84
1068,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",85
1069,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",86
1070,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",87
1071,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",88
1072,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",89
1073,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",90
1074,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",91
1075,ROX,"TA XEPE K'UT NIMA JOK K'U KIB'E RI K'AJOLAB' CHI KOCHOCH,",92
1076,ROX,"TA XEB'E K'UT,",0
1077,ROX,"TA XEB'E K'UT,",1
1078,ROX,"TA XEB'E K'UT,",2
1079,ROX,"TA XEB'E K'UT,",3
1080,ROX,"TA XEB'E K'UT,",4
1081,ROX,"TA XEB'E K'UT,",5
1082,ROX,"TA XEB'E K'UT,",6
1083,ROX,"TA XEB'E K'UT,",7
1084,ROX,"TA XEB'E K'UT,",8
1085,ROX,"TA XEB'E K'UT,",9
1086,ROX,"TA XEB'E K'UT,",10
1087,ROX,"TA XEB'E K'UT,",11
1088,ROX,"TA XEB'E K'UT,",12
1089,ROX,"TA XEB'E K'UT,",13
1090,ROX,"TA XEB'E K'UT,",14
1091,ROX,"TA XEB'E K'UT,",15
1092,ROX,"TA XEB'E K'UT,",16
1093,ROX,"TA XEB'E K'UT,",17
1094,ROX,"TA XEB'E K'UT,",18
1095,ROX,"TA XEB'E K'UT,",19
1096,ROX,"TA XEB'E K'UT,",20
1097,ROX,"TA XEB'E K'UT,",21
1098,ROX,"TA XEB'E K'UT,",22
1099,ROX,"TA XEB'E K'UT,",23
1100,ROX,"TA XEB'E K'UT,",24
1101,ROX,"TA XEB'E K'UT,",25
1102,ROX,"TA XEB'E K'UT,",26
1103,ROX,"TA XEB'E K'UT,",27
1104,ROX,"TA XEB'E K'UT,",28
1105,ROX,"TA XEB'E K'UT,",29
1106,ROX,"TA XEB'E K'UT,",30
1107,ROX,"TA XEB'E K'UT,",31
1108,ROX,"TA XEB'E K'UT,",32
1109,ROX,"TA XEB'E K'UT,",33
1110,ROX,"TA XEB'E K'UT,",34
1111,ROX,"TA XEB'E K'UT,",35
1112,ROX,"TA XEB'E K'UT,",36
1113,ROX,"TA XEB'E K'UT,",37
1114,ROX,"TA XEB'E K'UT,",38
1115,ROX,"TA XEB'E K'UT,",39
1116,ROX,"TA XEB'E K'UT,",40
1117,ROX,"TA XEB'E K'UT,",41
1118,ROX,"TA XEB'E K'UT,",42
1119,ROX,"TA XEB'E K'UT,",43
1120,ROX,"TA XEB'E K'UT,",44
1121,ROX,"TA XEB'E K'UT,",45
1122,ROX,"TA XEB'E K'UT,",46
1123,ROX,"TA XEB'E K'UT,",47
1124,ROX,"TA XEB'E K'UT,",48
1125,ROX,"TA XEB'E K'UT,",49
1126,ROX,"TA XEB'E K'UT,",50
1127,ROX,"TA XEB'E K'UT,",51
1128,ROX,"TA XEB'E K'UT,",52
1129,ROX,"TA XEB'E K'UT,",53
1130,ROX,"TA XEB'E K'UT,",54
1131,ROX,"TA XEB'E K'UT,",55
1132,ROX,"TA XEB'E K'UT,",56
1133,ROX,"TA XEB'E K'UT,",57
1134,ROX,"TA XEB'E K'UT,",58
1135,ROX,"TA XEB'E K'UT,",59
1136,ROX,"TA XEB'E K'UT,",60
1137,ROX,"TA XEB'E K'UT,",61
1138,ROX,"TA XEB'E K'UT,",62
1139,ROX,"TA XEB'E K'UT,",63
1140,ROX,"TA XEB'E K'UT,",64
1141,ROX,"TA XEB'E K'UT,",65
1142,ROX,"TA XEB'E K'UT,",66
1143,ROX,"TA XEB'E K'UT,",67
1144,ROX,"TA XEB'E K'UT,",68
1145,ROX,"TA XEB'E K'UT,",69
1146,ROX,"TA XEB'E K'UT,",70
1147,ROX,"TA XEB'E K'UT,",71
1148,ROX,"TA XEB'E K'UT,",72
1149,ROX,"TA XEB'E K'UT,",73
1150,ROX,"TA XEB'E K'UT,",74
1151,ROX,"TA XEB'E K'UT,",75
1152,ROX,"TA XEB'E K'UT,",76
1153,ROX,"TA XEB'E K'UT,",77
1154,ROX,"TA XEB'E K'UT,",78
1155,ROX,"TA XEB'E K'UT,",79
1156,ROX,"TA XEB'E K'UT,",80
1157,ROX,"TA XEB'E K'UT,",81
1158,ROX,"TA XEB'E K'UT,",82
1159,ROX,"TA XEB'E K'UT,",83
1160,ROX,"TA XEB'E K'UT,",84
1161,ROX,"TA XEB'E K'UT,",85
1162,ROX,"TA XEB'E K'UT,",86
1163,ROX,"TA XEB'E K'UT,",87
1164,ROX,"TA XEB'E K'UT,",88
1165,ROX,"TA XEB'E K'UT,",89
1166,ROX,"TA XEB'E K'UT,",90
1167,ROX,"TA XEB'E K'UT,",91
1168,ROX,"TA XEB'E K'UT,",92
1169,ROX,"TA XEB'E K'UT,",93
1170,ROX,"TA XEB'E K'UT,",94
1171,ROX,"TA XEB'E K'UT,",95
1172,ROX,"TA XEB'E K'UT,",96
1173,ROX,"TA XEB'E K'UT,",97
1174,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",0
1175,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",1
1176,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",2
1177,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",3
1178,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",4
1179,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",5
1180,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",6
1181,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",7
1182,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",8
1183,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",9
1184,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",10
1185,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",11
1186,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",12
1187,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",13
1188,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",14
1189,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",15
1190,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",16
1191,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",17
1192,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",18
1193,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",19
1194,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",20
1195,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",21
1196,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",22
1197,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",23
1198,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",24
1199,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",25
1200,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",26
1201,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",27
1202,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",28
1203,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",29
1204,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",30
1205,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",31
1206,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",32
1207,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",33
1208,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",34
1209,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",35
1210,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",36
1211,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",37
1212,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",38
1213,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",39
1214,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",40
1215,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",41
1216,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",42
1217,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",43
1218,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",44
1219,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",45
1220,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",46
1221,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",47
1222,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",48
1223,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",49
1224,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",50
1225,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",51
1226,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",52
1227,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",53
1228,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",54
1229,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",55
1230,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",56
1231,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",57
1232,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",58
1233,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",59
1234,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",60
1235,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",61
1236,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",62
1237,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",63
1238,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",64
1239,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",65
1240,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",66
1241,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",67
1242,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",68
1243,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",69
1244,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",70
1245,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",71
1246,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",72
1247,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",73
1248,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",74
1249,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",75
1250,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",76
1251,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",77
1252,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",78
1253,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",79
1254,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",80
1255,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",81
1256,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",82
1257,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",83
1258,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",84
1259,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",85
1260,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",86
1261,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",87
1262,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",88
1263,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",89
1264,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",90
1265,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",91
1266,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",92
1267,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",93
1268,ROX,"K'ATE K'UT TA XE'OK PA Q'EQUMA JA,",94
