doc_id,para_num,line_id
6133,140,10
6134,140,11
6135,140,12
6136,140,13
6137,140,14
6138,140,15
6139,140,16
6140,140,17
6141,141,1
6142,141,2
6143,141,3
6144,141,4
6145,141,5
6146,141,6
6147,141,7
6148,141,8
6149,141,9
6150,141,10
6151,141,11
6152,141,12
6153,141,13
6154,141,14
6155,141,15
6156,141,16
6157,141,17
6158,141,18
6159,141,19
6160,142,1
6161,142,2
6162,142,3
6163,142,4
6164,142,5
6165,142,6
6166,142,7
6167,142,8
6168,142,9
6169,142,10
6170,142,11
6171,143,1
6172,143,2
6173,143,3
6174,144,1
6175,144,2
6176,144,3
6177,144,4
6178,144,5
6179,144,6
6180,144,7
6181,144,8
6182,144,9
6183,144,10
6184,144,11
6185,144,12
6186,144,13
6187,144,14
6188,144,15
6189,144,16
6190,144,17
6191,144,18
6192,144,19
6193,144,20
6194,145,1
6195,145,2
6196,146,1
6197,146,2
6198,146,3
6199,147,1
6200,147,2
6201,147,3
6202,147,4
6203,147,5
6204,147,6
6205,147,7
6206,147,8
6207,147,9
6208,147,10
6209,147,11
6210,147,12
6211,147,13
6212,147,14
6213,147,15
6214,147,16
6215,147,17
6216,147,18
6217,147,19
6218,147,20
6219,147,21
6220,147,22
6221,147,23
6222,147,24
6223,147,25
6224,147,26
6225,147,27
6226,147,28
6227,147,29
6228,148,1
6229,148,2
6230,148,3
6231,148,4
6232,148,5
6233,148,6
6234,149,1
6235,149,2
6236,149,3
6237,149,4
6238,149,5
6239,149,6
6240,149,7
6241,149,8
6242,149,9
6243,149,10
6244,149,11
6245,150,1
6246,150,2
6247,150,3
6248,150,4
6249,150,5
6250,150,6
6251,150,7
6252,150,8
6253,150,9
6254,150,10
6255,150,11
6256,150,12
6257,150,13
6258,151,1
6259,151,2
6260,151,3
6261,151,4
6262,151,5
6263,151,6
6264,151,7
6265,151,8
6266,152,1
6267,152,2
6268,152,3
6269,152,4
6270,152,5
6271,152,6
6272,152,7
6273,152,8
6274,152,9
6275,152,10
6276,152,11
6277,152,12
