para_id,C,E,F,A,B,D
40,1.3768768494797996,0.6980265160157461,0.9057251341465525,0.5403853497419661,1.0544633396879721,1.5334718741352198
41,4.0756242987255495,0.8921673249023195,0.963941065788815,1.3465931039536547,2.071275235620463,2.0471422229070035
42,1.9430374661012164,0.8267092187900461,0.9320842881299705,0.7481315607197349,1.1222837424816847,1.3584843526315684
43,2.160666067988416,0.7209296084904702,0.6310710598044939,0.6887931470771333,1.2129418781526498,1.9319027507013862
44,1.3372181673210117,0.5275759535742096,0.5073969098596387,0.21249465072090856,0.5314842831810646,1.4228327358951927
45,1.587603666919566,0.7381718390354637,0.6008497688413319,0.5171021658084984,0.7783755280550703,1.6900129335159324
46,1.93145416827231,0.9605644074502339,0.9740867767451743,0.7499337195474909,1.0039300949450065,1.2935630230580666
47,3.208055633793164,0.9512707897560352,1.207780883759408,1.0526664927339955,1.6969452545163677,2.079285792446467
48,2.588454964165097,0.70660342368577,0.810320991906811,0.7413415367513265,1.6340631421481229,1.9623998499263189
49,2.967824197709197,0.9413295979705777,0.9752572846723909,1.1208597449854871,1.3496405632967121,1.8118236636238558
50,3.4556809636342107,0.9137003428453927,2.6033513213187724,1.1163139052775022,1.4690379890518201,1.6543818947480236
51,1.9458530293036984,0.6210972070862029,0.6107282110593092,0.6824919792658456,1.21574459957925,1.1382874166984618
52,0.9539747068157396,0.6178813300637706,1.1815082848618026,0.7473439708488278,0.9933754993442658,0.6541018918806768
53,1.7576469219898787,0.6495880532432133,1.273515970893022,0.8969165352527791,1.1039939182713998,0.9685324127018825
54,2.2301358473894894,0.5329761194987493,0.7105784994907364,0.7900820846550866,0.9100525429981399,0.9192974263059874
55,1.6030343985853854,0.901058476277935,1.1398745042354512,0.6461796160617647,1.3831088275452386,1.3444814275872607
56,1.7399781024023906,0.7256244592298668,0.5770182460463024,0.785043328246707,1.10908555903797,1.1755738610215454
57,1.7383903566237087,0.7856084927979718,0.7856838168371905,0.6801803008604301,1.1915815528035285,1.4545645822995168
58,2.3856748397517022,0.8059165733421352,0.8100061893596128,0.940059332220325,1.4744788705887852,1.3056088951442981
59,2.395757407273288,0.9209933193700566,0.8179547026737217,0.9465030324791441,1.3788583350290289,1.4211941439991964
60,1.3632941634898184,0.6869615444024026,0.5986545880183489,0.6283911155999198,0.8322322655087222,0.8655337801548775
61,2.428893172284777,1.0356353353407257,1.033012075762382,0.9372109038949998,1.360862181118723,1.3725350688021773
62,2.0916996337379157,0.9138704146043279,0.8025084260937321,0.9687903637728413,1.218651498299617,1.1372892394369747
63,2.144786237890971,0.8944819548895341,0.6485321508709421,0.8975638534111978,1.4971390350368727,1.440862539240879
64,2.1189982339078646,0.7941842496811172,0.6866172346861624,0.6962348046926174,1.268144877460565,1.3680569625067869
65,1.6361790777448497,0.7633418804944448,0.6567548192736447,0.7860344600678171,0.9266835673440179,1.070743933089532
66,1.7126033940890486,0.7102405913259439,0.6699492609558396,0.7003593514793816,0.9773613391492898,1.0058745037928607
