para_num,term_str,n
38,nabe,1
38,naquil,1
38,naquir,1
38,pu,1
38,puhuy,1
38,que,1
38,quech,1
38,quecutunoc,1
38,queheri,1
38,qui,5
38,quib,2
38,quicay,1
38,quih,1
38,quiia,1
38,quivach,1
38,robix,1
38,ronohel,1
38,rumal,2
38,ta,4
38,tzatz,1
38,tzih,1
38,v,2
38,vach,3
38,vi,1
38,vinac,1
38,xa,4
38,xahoh,2
38,xaui,1
38,xavinac,1
38,xayboy,1
38,xchu,1
38,xe,1
38,xecutun,1
38,xeilic,1
38,xenaahic,1
38,xere,1
38,xetzucux,1
38,xevachinic,1
38,xibalba,5
38,xil,1
38,xquiban,2
38,xquibano,1
38,xquiporoh,1
38,xquixa,1
38,xquixah,1
38,xtzul,1
38,ya,2
39,ahau,1
39,ahauab,5
39,ahaual,1
39,ahpu,1
39,apanoc,1
39,atan,1
39,benam,1
39,ca,1
39,cac,1
39,cacah,1
39,cacay,1
39,cach,1
39,cam,1
39,came,2
39,camol,1
39,caquibano,1
39,caquicaztah,1
39,cate,1
39,cavach,2
39,cax,1
39,cay,1
39,chi,7
39,chic,1
39,chicabÿh,1
39,chicah,1
39,chique,5
39,chiquivach,1
39,chire,1
39,chuvi,2
39,chvl,1
39,cohoc,1
39,cohquixbic,1
39,cohxobic,1
39,cu,2
39,cuq,3
39,curaih,1
39,cut,6
39,ecaib,1
39,ha,1
39,hebelic,1
39,hun,2
39,itzel,1
39,ixzamahel,1
39,la,1
39,ma,1
39,maba,1
39,mach,1
39,maquehela,1
39,maui,1
39,mavi,1
39,maxa,1
39,maxaon,1
39,maxaqui,1
39,meba,3
39,na,1
39,naqui,1
39,naquita,1
39,naypu,1
39,nimac,1
39,petoc,1
39,pu,1
39,puch,2
39,qo,1
39,que,1
39,quecacayih,1
39,quecamaihah,1
39,quecha,1
39,quehe,1
39,qui,5
39,quiamul,1
39,quibana,1
39,quitzih,4
39,quitzihoxic,1
39,quivach,1
39,quixqha,1
39,quz,2
39,ra,1
39,rail,1
39,ri,7
39,ril,1
39,ronohel,1
39,roponic,1
39,rumal,2
39,ruq,1
39,ta,6
39,tacol,1
39,tah,1
39,tzihel,1
39,v,1
39,vach,1
39,vbac,1
39,vi,4
39,vvcub,1
39,xa,1
39,xahoh,2
39,xahol,2
39,xahouic,1
39,xaoh,1
39,xbalanque,1
39,xbochi,1
39,xcah,1
39,xcha,1
39,xchicaban,1
39,xchihic,1
39,xebe,1
39,xebec,1
39,xelehebex,1
39,xeopon,1
39,xeqha,1
39,xiquin,1
39,xoponic,1
39,xqha,1
39,xqhav,1
39,xquitao,2
39,xuqhax,1
39,zamahel,3
40,acanoc,1
40,ahau,7
40,ahauab,7
40,ahpu,1
40,apa,1
40,aponoc,1
40,are,5
40,at,2
40,atziac,1
40,ba,1
40,bah,1
40,bala,1
40,bix,1
40,ca,5
40,cacah,2
40,cacahau,1
40,cahau,1
40,camac,1
40,came,5
40,caquicot,1
40,caquinao,1
40,cate,2
40,cavalihoc,1
40,caxahouilabic,1
40,cay,1
40,cayel,1
40,chi,10
40,chiban,1
40,chibana,1
40,chic,4
40,chicacaxibih,1
40,chicamic,1
40,chicamizah,1
40,chicay,1
40,chicaya,1
40,chicayao,1
40,chicaztah,1
40,chicut,2
40,chimayoquih,1
40,chimeba,1
40,china,1
40,chiporoh,2
40,chipuzu,3
40,chique,2
40,chiqui,1
40,chiquicot,2
40,chiquiltah,1
40,chiquiluc,1
40,chiquipach,1
40,chiquivach,1
40,chire,1
40,chivah,1
40,chixah,1
40,chuch,2
40,chutic,1
40,chuvach,1
40,chuzacbizala,1
40,cohcay,1
40,conohel,2
40,cu,11
40,cumal,1
40,cuq,1
40,curaih,1
40,curi,2
40,cut,15
40,cux,1
40,e,2
40,ha,1
40,huhunal,1
40,hun,8
40,huzu,1
40,ivahil,1
40,ivetaam,1
40,ivib,3
40,ivvmal,1
40,ixahoh,1
40,ixmeba,1
40,la,1
40,li,1
40,libah,2
40,ma,1
40,maba,2
40,mana,1
40,mata,1
40,maui,2
40,mi,2
40,na,2
40,naba,1
40,nabe,1
40,nah,1
40,naipuch,1
40,naqui,1
40,naquila,1
40,nim,3
40,nohel,1
40,nu,1
40,oc,1
40,oh,1
40,pa,1
40,puch,3
40,puhuy,1
40,pulinac,1
40,que,1
40,quebanovic,1
40,quecabar,1
40,quehe,1
40,queheri,1
40,quemocho,1
40,quequicot,1
40,quequicotic,2
40,quetaon,1
40,quexahouic,1
40,quexahovic,1
40,qui,7
40,quib,5
40,quihuyubal,1
40,quitzih,4
40,quixbetacoc,1
40,quixpe,1
40,quixpuzu,1
40,quixxahouoc,1
40,qux,4
40,racan,1
40,rahaual,1
40,ri,11
40,ro,1
40,rochoch,2
40,ronohel,3
40,rumal,3
40,ta,14
40,tah,1
40,tzalic,1
40,tzÿ,3
40,ui,1
40,v,5
40,vach,5
40,vachibal,1
40,vcab,1
40,ve,1
40,vhe,1
40,vholom,1
40,vi,3
40,vinac,4
40,vloc,1
40,vma,1
40,vochoch,2
40,vqux,2
40,vtz,1
40,vtzbala,2
40,vvach,4
40,vvcub,2
40,xa,2
40,xacu,1
40,xahoh,1
40,xavi,2
40,xbalanque,2
40,xche,1
40,xcole,1
40,xcotix,1
40,xcutzinizah,1
40,xecamic,1
40,xecatic,1
40,xel,1
40,xeopon,1
40,xeoponic,2
40,xepulic,1
40,xeqha,6
40,xere,1
40,xevqhax,4
40,xevqhaxic,3
40,xhun,1
40,xibalba,2
40,xibih,1
40,xperepoxic,1
40,xpuz,1
40,xqazta,1
40,xqaztah,4
40,xqaztai,1
40,xqha,3
40,xquetaamah,1
40,xquibÿh,1
40,xquichap,1
40,xquicoloba,1
40,xquimaiha,1
40,xquimaihah,2
40,xquiporoh,1
40,xquipoεoh,1
40,xquipuz,2
40,xquipuzu,1
40,xquiquemelah,1
40,xquitiquiba,1
40,xquixah,3
40,xquixaho,1
40,xtzonox,2
40,xul,1
40,xule,1
40,xxobic,1
40,yboy,1
40,yvahil,1
40,zachic,1
41,ahau,3
41,ahauab,3
41,ahilan,1
41,ahpu,2
41,are,3
41,bi,1
41,cabichal,1
41,cacan,1
41,cahizabal,1
41,cal,1
41,cam,1
41,came,7
41,camic,1
41,caminac,1
41,cate,3
41,chi,5
41,chibana,1
41,chic,1
41,chiqaztah,1
41,chique,3
41,chiqui,1
41,chiquib,1
41,chiquivach,1
41,chire,1
41,chiri,1
41,chubic,1
41,cohipuzu,2
41,conohel,2
41,cu,3
41,cubec,1
41,curi,1
41,cut,8
41,e,2
41,elahoc,1
41,epu,1
41,etubul,1
41,halvachibal,1
41,hun,7
41,hunal,1
41,huzuc,1
41,iqahol,1
41,ivach,1
41,ival,1
41,ive,1
41,ix,1
41,ixqo,1
41,maihabal,1
41,mana,1
41,mapa,1
41,mapu,1
41,maui,3
41,na,2
41,nabe,1
41,nima,1
41,nu,1
41,ococ,1
41,oh,1
41,pa,2
41,panima,1
41,pu,6
41,puch,2
41,qahol,1
41,qha,1
41,que,1
41,quechacatahic,1
41,quehe,2
41,quelic,1
41,qui,9
41,quib,3
41,quicotirizai,1
41,quitzih,1
41,quiya,1
41,qux,1
41,rahaual,3
41,ri,6
41,rib,1
41,ronohel,1
41,ta,7
41,tah,1
41,tocob,1
41,tuculÿ,1
41,v,1
41,vach,5
41,vbi,1
41,vholom,1
41,vi,2
41,vla,1
41,vloc,1
41,vmalinic,1
41,vrainic,1
41,vtzbala,1
41,vvcub,3
41,xa,4
41,xahoh,1
41,xahol,1
41,xaraxoh,1
41,xaraxoxinac,1
41,xbalanque,2
41,xbanic,1
41,xchap,1
41,xculun,1
41,xe,2
41,xebeyox,1
41,xecha,1
41,xel,1
41,xelah,1
41,xeqha,1
41,xequiz,1
41,xeul,2
41,xevl,1
41,xhun,2
41,xibalba,4
41,xoc,1
41,xolobachan,1
41,xpuz,1
41,xqaztah,1
41,xqha,1
41,xquibalih,1
41,xquibano,1
41,xquibÿh,1
41,xquicobizah,1
41,xquil,1
41,xquiqaztah,1
41,xquixul,1
41,xucamibeh,1
41,xuculu,1
41,xuna,1
41,xurico,1
41,zanic,1
41,zivan,2
42,acam,1
42,ah,18
42,ahmac,1
42,ahpu,4
42,al,1
42,are,10
42,areba,1
42,atit,1
42,bi,1
42,bichoc,1
42,biz,1
42,ca,2
42,cabavil,1
42,cabi,2
42,cacahau,2
42,cacal,1
42,cah,1
42,cahau,3
42,cahavarem,1
42,camul,1
42,canoc,2
42,cate,3
42,catit,4
42,catzih,1
42,caxcol,2
42,cazach,1
42,cazam,2
42,cazamah,1
42,caziquin,1
42,chac,1
42,chah,1
42,chahom,1
42,chapom,1
42,chata,1
42,chatam,2
42,cher,1
42,chi,6
42,chibano,1
42,chic,4
42,chicut,2
42,chiiquih,1
42,chila,1
42,chilabal;,1
42,chimac,1
42,chique,2
42,chiquetax,1
42,chire,1
42,chitaa,2
42,chitzaco,1
42,chivach,1
42,chive,3
42,chivechah,1
42,chixeon,1
42,choc,1
42,chu,1
42,chuch,1
42,chunicahal,1
42,chuvach,2
42,chuvi,2
42,chuxic,1
42,cochoch,1
42,colotahel,1
42,conohel,2
42,coquic,2
42,cu,4
42,culutahic;,1
42,curi,1
42,cut,12
42,cute,1
42,e,5
42,ha,1
42,ha;,1
42,holomax,2
42,hun,4
42,hunahpu,3
42,icahau,1
42,icochibal,1
42,itzel,1
42,ivalaxic,1
42,ive,1
42,ivech,1
42,ivonohel,2
42,ix,1
42,ixhunahpu,1
42,la,1
42,labal,1
42,lahic,1
42,lanque,1
42,latzab,1
42,macu,1
42,mahabi,1
42,mana,3
42,maui,2
42,mavi,2
42,mi,1
42,mixiban,1
42,moquen,1
42,moxvach,1
42,mucul,1
42,muculic,1
42,na,1
42,nabe,1
42,nai,1
42,naipu,2
42,naipuch,3
42,ni,1
42,nicah,3
42,nim,4
42,nimal,1
42,oh,2
42,oher,3
42,ohva,1
42,pachoh,1
42,pacol,1
42,pom,1
42,pu,1
42,pucbal,1
42,puch,2
42,qahol,1
42,que,4
42,quecail,1
42,quecamoc,1
42,quech,1
42,quehe,4
42,qui,8
42,quibi,2
42,quibÿh,1
42,quic,3
42,quicahau,1
42,quih,1
42,quim,1
42,quitic,1
42,quitzih,2
42,quivach,1
42,quix,1
42,quixcamizah,1
42,quixoc,1
42,quixtaon,1
42,quiziquixic,1
42,qux,1
42,rail,1
42,ral,2
42,rax,1
42,re,1
42,ri,20
42,rib,1
42,ronohel,3
42,rumal,6
42,ruq,1
42,rÿ,1
42,ta,5
42,tacchinel,1
42,ticarinac,1
42,tocob,1
42,tolob,1
42,tucur,1
42,tza,2
42,v,1
42,vach,3
42,vae,1
42,vbi,3
42,vi,10
42,vinac,2
42,vleu,3
42,vmac,1
42,vmaixic,1
42,vnatabal,1
42,vpa,1
42,vqhaxic,1
42,vqux,1
42,vtux,4
42,vtzbala,1
42,vvcub,2
42,vzachic,1
42,xa,7
42,xanatabal,1
42,xanoh,1
42,xavi,1
42,xba,1
42,xbalanque,3
42,xcabauilax,1
42,xcacuyu,1
42,xcaton,1
42,xchaquih,1
42,xchicabÿh,3
42,xcoh,1
42,xebanou,1
42,xecat,1
42,xeqha,1
42,xevqhax,2
42,xheraxic,1
42,xhun,2
42,xibal,1
42,xibalba,5
42,xicamizah,1
42,xmucane,1
42,xoheroc,1
42,xohmacunic,1
42,xot,1
42,xpe,4
42,xqhau,1
42,xquichac,1
42,xquicot,1
42,xquil,1
42,xquitic,3
42,xrah,1
42,xubinaah,3
42,xubinatizah,1
42,xucat,1
42,xuxic,2
42,xzcaquin,1
42,zachic,1
42,zaquiil,1
42,zaquil,2
43,al,1
43,are,3
43,bÿh,1
43,cachacanic,1
43,cachbil,1
43,cah,3
43,cahau,3
43,canahoc,1
43,caxcol,1
43,chah,1
43,chel,1
43,chi,4
43,chic,2
43,chicah,1
43,chila,1
43,chique,1
43,chire,1
43,chirech,2
43,chiri,1
43,chiue,1
43,chivi,1
43,chivqahol,1
43,chizachic,1
43,chuxic,1
43,chuxoc,1
43,cu,2
43,culoc,1
43,cumal,1
43,cut,5
43,cute,1
43,e,1
43,hun,2
43,hunahpu,1
43,huzu,1
43,ibi,1
43,ic,1
43,icamic,1
43,ive,1
43,izachic,1
43,maui,2
43,nabe,3
43,naipu,1
43,naipuch,1
43,nicah,1
43,oc,1
43,oh,1
43,omuch,1
43,pacol,1
43,pixabic,1
43,pucbachah,1
43,pucbal,1
43,puil,1
43,qahol,1
43,qaholab,1
43,qha,1
43,quehe,2
43,qui,4
43,quih,1
43,quivica,1
43,quixquihiloxic,1
43,quixziquix,1
43,qux,1
43,rail,1
43,ri,4
43,ronohel,2
43,rumal,2
43,ta,6
43,v,3
43,va,1
43,vach,2
43,varale,1
43,vbac,1
43,vbi,3
43,vchi,2
43,vchumilal,1
43,vhunal,1
43,vi,4
43,vleu,1
43,vpam,1
43,vqux,2
43,vtzam,1
43,vvach,1
43,vvcub,1
43,vviquic,1
43,vxic,1
43,xa,1
43,xacu,1
43,xaui,1
43,xavi,1
43,xban,1
43,xbe,1
43,xcanah,1
43,xchacatahinac,1
43,xchatah,2
43,xcubax,1
43,xe,1
43,xeacan,2
43,xecam,1
43,xeqha,1
43,xeqoheui,1
43,xere,2
43,xerepu,1
43,xevxic,1
43,xibalba,1
43,xquicuba,1
43,xquinimah,1
43,xquivic,1
43,xrah,1
43,xtzonox,1
43,xu,1
43,xuric,1
43,xuxic,1
43,xzaquiric,1
43,zac,1
43,zaquil,2
43,zcaquin,1
43,zipacna,1
44,al,1
44,alom,1
44,aεabal,1
44,bitol,2
44,calal,1
44,cauachin,1
44,chi,2
44,chic,1
44,choc,1
44,chumil,1
44,cool,1
44,cucumatz,1
44,cut,3
44,e,2
44,ic,1
44,ma,1
44,mi,4
44,naoh,1
44,pa,1
44,ponoc,1
44,pu,1
44,puch,4
44,qahol,1
44,qaholom,1
44,quehe,1
44,queεumal,1
44,qui,2
44,quibi,1
44,quih,1
44,quinaoh,1
44,ri,3
44,ta,3
44,tepeu,1
44,tzacol,2
44,tzucul,1
44,ui,1
44,v,2
44,vach,1
44,vae,1
44,varal,1
44,vi,1
44,via,1
44,vinac,4
44,vinaquil,1
44,vleu,1
44,vtiohil,2
44,vtiqueric,1
44,vtzinic,1
44,vzaquiric,1
44,xazcaquin,1
44,xbe,1
44,xcaleic,1
44,xebizon,1
44,xel,1
44,xenaohinic,1
44,xeqha,2
44,xmolomanic,1
44,xnaohix,1
44,xoc,1
44,xquicanaizah,1
44,xquipucuh,1
44,xquirico,1
44,xquitzucuh,1
44,xtzac,1
44,xtzucux,1
44,xulic,1
44,xyopihic,1
44,xεale,1
44,zaquil,3
45,cayala,1
45,pan,2
45,paxil,1
45,vbi,1
45,vi,1
45,xpe,1
45,zaquihal,1
45,εanahal,1
46,ahache,1
46,ahilan,1
46,alom,2
46,are,4
46,beleheb,1
46,bi,1
46,bit,1
46,cab,1
46,caco,1
46,cahau,2
46,cahib,2
46,camolre,1
46,cana,1
46,canabe,2
46,cate,1
46,cauex,1
46,cayala,1
46,cha,1
46,chi,4
46,chicop,3
46,chila,1
46,chipec,1
46,chique,1
46,chivinac,1
46,chuch,1
46,chupan,1
46,chuti,2
46,cu,2
46,cucumatz,1
46,cuma,1
46,cumal,1
46,cut,6
46,e,3
46,echa,8
46,ha,1
46,hal,4
46,hoh,1
46,huyub,1
46,maui,1
46,naipuch,1
46,nima,2
46,nohinac,2
46,oquinac,1
46,pan,3
46,patzih,1
46,paxil,3
46,qaholom,2
46,qo,1
46,quehe,1
46,quel,1
46,quepe,1
46,quevqhaxic,1
46,qui,1
46,quilah,1
46,quinom,1
46,quitiohil,1
46,quz,1
46,racan,1
46,ri,6
46,ronohel,1
46,ropenal,1
46,rumal,1
46,ruqha,1
46,rÿ,1
46,ta,2
46,tapal,1
46,tepeuh,1
46,ticon,2
46,tinamit,1
46,tulul,1
46,tzac,2
46,tzatz,2
46,v,2
46,va,1
46,vachinel,1
46,vbeel,2
46,vbi,1
46,vbitic,1
46,vcaal,1
46,vi,3
46,vinac,5
46,vquiquel,2
46,vriquitahic,1
46,vtiohil,2
46,vtiu,1
46,vtzaquic,1
46,vtzihel,1
46,vtzilah,1
46,vεab,1
46,vεabchial,1
46,xa,2
46,xaεana,1
46,xbÿn,1
46,xcut,2
46,xequicot,1
46,xmucane,1
46,xoc,2
46,xoquic,1
46,xqueex,1
46,xquiban,1
46,xquicoh,1
46,xquirico,1
46,xuban,1
46,xuxic,2
46,xvinaquir,1
46,yac,1
46,zaquihal,4
46,εana,1
46,εanaal,1
46,εanahal,1
47,acab,1
47,are,2
47,balam,2
47,cahau,1
47,canabe,1
47,chicut,1
47,chuch,1
47,cu,1
47,cut,2
47,iquibalam,1
47,mahucutah,1
47,naabe,1
47,nabe,1
47,qui,1
47,quibi,2
47,ri,2
47,roxchi,1
47,tze,1
47,vae,1
47,vcab,1
47,vcah,1
47,vinac,2
47,xebitic,1
47,xetzaquic,1
48,abah,1
48,achih,1
48,achihil,1
48,ah,1
48,ahbit,1
48,alom,2
48,balam,1
48,balamacab,1
48,bit,1
48,bitic,1
48,bitol,1
48,cah,1
48,cate,1
48,chaom,1
48,chi,2
48,chicabÿh,1
48,chiquil,1
48,chiquilixtah,1
48,chiquizol,1
48,chire,1
48,chizolmucuh,1
48,cho,1
48,cucumatz,1
48,cut,1
48,e,4
48,eloεolah,1
48,huyub,1
48,huzuc,1
48,iquibalam,1
48,ixoc,1
48,libah,1
48,ma,1
48,mahabi,2
48,mahucatahil,1
48,mahucutah,1
48,mana,1
48,maquebin,1
48,mucubal,1
48,mucum,1
48,na,1
48,nabe,1
48,naipu,1
48,naipuch,1
48,naual,1
48,pa,5
48,pache,1
48,palo,1
48,puch,3
48,puz,1
48,qaholom,2
48,qo,1
48,qovi,1
48,que,1
48,quemucunic,2
48,quetamabal,1
48,quetamah,1
48,qui,4
48,quicahau,1
48,quichuch,1
48,quilo,1
48,quitzaquic,1
48,quitze,1
48,quitzih,1
48,quxlab,1
48,ri,5
48,ronohel,2
48,rumal,2
48,ta,3
48,tacah,1
48,tanaon,1
48,tepeu,1
48,tzac,2
48,tzacol,1
48,tzatz,1
48,upam,1
48,vach,1
48,vachibal,2
48,vachih,1
48,vachin,1
48,vi,1
48,vinac,3
48,vleu,1
48,vpam,1
48,vqhaxic,1
48,vtuquel,1
48,vtzilah,1
48,vue,1
48,vxecah,1
48,xa,5
48,xavi,1
48,xe,1
48,xealanic,1
48,xebinic,1
48,xecah,1
48,xechapanic,1
48,xemucunic,1
48,xeqaholaxic,1
48,xeqhavic,1
48,xetaon,1
48,xetzihon,1
48,xevinac,1
48,xevxic,1
48,xicou,1
48,xopon,1
48,xquiz,2
48,xuxic,2
49,ahbit,2
49,ahtzac,2
49,at,2
49,bit,1
49,bitol,1
49,ca,1
49,cacanao,1
49,cah,5
49,camam,1
49,camo,3
49,camouanic,1
49,camul,1
49,cate,2
49,catit,1
49,catzac,1
49,chi,1
49,chire,1
49,chitiha,1
49,chiuila,1
49,chive,1
49,chutin,2
49,cohbizonic,1
49,cohqhauic,1
49,cohtaonic,1
49,cohzilabic,1
49,cut,6
49,huchalic,1
49,huyub,1
49,ibinibal,1
49,ichabal,1
49,iqohei,1
49,ma,2
49,macu,1
49,maqui,1
49,mavi,1
49,maεalah,1
49,mi,4
49,mipu,1
49,mixohvinaquiric,1
49,mixohvxic,1
49,na,2
49,nacah,1
49,nah,1
49,nim,2
49,ohbit,1
49,ohtzac,1
49,oxmul,1
49,pu,1
49,puch,1
49,qha,1
49,queqha,1
49,quetamah,1
49,qui,1
49,quibitic,1
49,quil,1
49,quinao,1
49,quitzaquic,1
49,quitzih,1
49,quivilo,1
49,quixmucuna,1
49,quixtaonic,1
49,ri,4
49,ronohel,3
49,rumal,1
49,ruq,1
49,ta,2
49,tacah,1
49,tzacol,1
49,tzuc,1
49,vachinic,1
49,vi,1
49,vleu,2
49,vpa,2
49,vpam,2
49,vtz,4
49,vxe,1
49,vxecah,1
49,xe,1
49,xetzonox,1
49,xevqhaxic,1
49,xmucunic,1
49,xoh,1
49,xohchiinic,1
49,xohvinaquiric,1
49,xquetamah,2
49,xquibÿh,1
49,xquicamouah,1
49,xquilo,1
49,xquimucuh,1
49,xquitao,1
49,xquiz,2
49,xu,1
50,alom,2
50,bit,1
50,bitol,1
50,cabauil,1
50,cacanao,1
50,caculha,1
50,cah,1
50,caquibÿh,1
50,carah,1
50,cayo,1
50,chauaxoc,1
50,chi,2
50,chic,5
50,chicaban,1
50,chicut,1
50,chipicaculha,1
50,chique,1
50,chiqui,1
50,chiquiiaric,1
50,chopon,1
50,chuxoc?,1
50,copon,1
50,cucumatz,1
50,cuq,1
50,cut,1
50,e,1
50,ho,1
50,hucha,1
50,huracan,1
50,lo,1
50,mapa,1
50,maui,1
50,mavi,3
50,mucubal,1
50,nacah,1
50,naht,1
50,naoh,1
50,qaholom,2
50,qo,1
50,quehe,1
50,quepocotahic,1
50,quequiritahic,1
50,quetamabl,1
50,quevqhaxic,1
50,quevxi,1
50,qui,4
50,quibanoh,1
50,quibi,1
50,quilon,1
50,raxa,1
50,ri,2
50,ronohel,1
50,rumal,1
50,ta,4
50,tepeu,1
50,tzac,1
50,tzacol,1
50,v,1
50,vach,1
50,vcamic,1
50,vi,2
50,vleu,1
50,vqoheic,1
50,vqux,1
50,vtz,2
50,vvach,1
50,vve,2
50,xa,1
50,xabit,1
50,xalabe,1
50,xapa,1
50,xata,2
50,xatzac,1
50,xchihunamatah,1
50,xevqhaxic,1
50,xmucane,1
50,xpiyacoc,1
50,xquiban,1
50,zaquiroc,1
50,zcaquin,2
51,a,1
51,abah,2
51,acab,5
51,acaroc,1
51,acul,1
51,ah,4
51,ahau,2
51,ahbatena,1
51,ahcab,1
51,ahcahb,1
51,ahloε,2
51,ahnim,1
51,ahquibaha,1
51,ahquix,1
51,ahquixb,1
51,ahxob,1
51,alom,1
51,amac,7
51,anim,1
51,are,6
51,at,4
51,balam,11
51,balamiha,1
51,be,3
51,beleheb,2
51,bi,2
51,bit,1
51,bitol,2
51,ca,3
51,cabauil,2
51,caculha,2
51,cah,5
51,caha,1
51,cahau,3
51,cahib,4
51,calah,1
51,canabe,1
51,canchahelebbalam,1
51,caquixaha,1
51,catzihol,1
51,cay,1
51,caεchiqueleb,1
51,chahal,1
51,chahin,1
51,chalaxic,1
51,chalaxoc,1
51,chauaxoc,2
51,chayatah,1
51,che,2
51,chi,17
51,chic,8
51,chicah,3
51,chicaric,1
51,chicaui,1
51,chichahin,1
51,chila,8
51,chinamit,1
51,chinimhaibab,1
51,chipa,1
51,chiquech,1
51,chiqui,2
51,chiquibano,1
51,chiquiziquihoc,1
51,chirech,1
51,chirelebal,1
51,chiri,2
51,chirih,1
51,chiro,1
51,chitinamit,1
51,chivleuh,1
51,chob,1
51,chomiha,1
51,chuch,2
51,chuchax,1
51,chuh,1
51,chumil,1
51,chumila,1
51,chuti,2
51,chuvach,1
51,cohah,1
51,cohaia,1
51,cohata,1
51,cohauila,1
51,cohaya,1
51,cohtzihon,1
51,colob,1
51,conohel,2
51,coyobeh,1
51,cu,4
51,cucumatz,1
51,cuh,1
51,cuhabioc,1
51,culel,2
51,cumal,1
51,cumatz,1
51,cut,9
51,e,21
51,elenac,1
51,etamanel,1
51,ha,6
51,halahoh,1
51,hebel,1
51,hoc,1
51,huhunal,1
51,hun,4
51,hunahpu,1
51,huracan,1
51,hutac,1
51,huyub,2
51,huyubal,2
51,ilo,1
51,ilocab,2
51,iqoquih,1
51,iqui,1
51,iquibalam,3
51,ixoc,1
51,lamaquib,1
51,lemo,1
51,lianic,1
51,mac,1
51,maha,2
51,mahabi,4
51,mahucutah,4
51,mahutah,1
51,mam,1
51,mana,1
51,maui,1
51,mavi,3
51,meal,1
51,mi,2
51,moha,1
51,mohapizcalih,1
51,na,1
51,nabe,1
51,nac,1
51,naht,1
51,naipuch,1
51,nana,1
51,naobal,1
51,naonel,1
51,natal,1
51,navac,1
51,nim,3
51,nima,3
51,nimac,1
51,nimha,1
51,oh,4
51,ohpu,1
51,oloman,1
51,oxchob,1
51,oxlahuh,1
51,oxlahun,1
51,pa,2
51,pacaba,2
51,paluna,1
51,pina,1
51,pocol,2
51,puch,3
51,qahol,1
51,qaholom,1
51,qazlem,1
51,qinquina,1
51,qo,4
51,qocut,1
51,qohqha,1
51,qoley,1
51,qolic,1
51,que,3
51,quebec,1
51,queca,1
51,quech,1
51,quehe,5
51,queheri,1
51,quemucun,1
51,quenech,1
51,quetaam,1
51,quetala,1
51,quetamabal,1
51,quevqha,1
51,qui,25
51,quia,1
51,quib,1
51,quibi,1
51,quibinovic,1
51,quibitic,1
51,quiche,3
51,quicoon,1
51,quih,13
51,quila,2
51,quiqhabal,1
51,quiqoheic,1
51,quirol,1
51,quita,1
51,quitze,5
51,quitzih,1
51,quivach,1
51,quivachibal,1
51,quix,1
51,quixoquil,4
51,qux,4
51,quxlaan,1
51,quÿ,1
51,rabinaleb,1
51,ratit,2
51,raxa,2
51,raxal,2
51,re,2
51,rech,2
51,relebal,7
51,retaam,1
51,ri,17
51,rixoquil,4
51,rochoch,1
51,ronohel,2
51,rumal,3
51,ruq,8
51,ta,15
51,tah,2
51,tal,1
51,tamub,2
51,tecpan,1
51,tepeu,2
51,tinamit,1
51,tuhal,1
51,tzac,1
51,tzacol,2
51,tzaquic,1
51,tzatz,2
51,tzih,1
51,tzihol,1
51,tzonoh,1
51,tzononic,1
51,tzu,1
51,tzucun,1
51,tzununiha,1
51,u,1
51,v,3
51,va,1
51,vac,1
51,vach,3
51,vachin,1
51,varam,1
51,vaxic,1
51,vbac,2
51,vbi,8
51,vbinibal,1
51,vca,2
51,vcahau,3
51,vchabaha,1
51,ve,1
51,vi,12
51,vinac,16
51,vinaquirem,1
51,vleu,4
51,vloc,1
51,vmam,4
51,vnimaquil,2
51,voc,1
51,vpa,2
51,vqhabal,1
51,vqoheic,1
51,vqux,5
51,vticaribal,1
51,vticaric,1
51,vtzih,1
51,vtzihol,1
51,vtzilah,3
51,vvach,2
51,vxe,2
51,vxiquin,1
51,vzachic,1
51,vzaquiric,3
51,xa,12
51,xacu,1
51,xaho,1
51,xanacah,1
51,xavi,5
51,xcacholo,1
51,xcatzibah,1
51,xcoz,1
51,xebe,1
51,xebevi,1
51,xecah,1
51,xemucun,1
51,xeqaztahic,1
51,xeqha,7
51,xeqohe,1
51,xequiaric,1
51,xequilonic,1
51,xere,5
51,xevxic,1
51,xeziquinic,1
51,xic,1
51,xmoyic,1
51,xmoyomobic,1
51,xmucane,1
51,xnaohin,1
51,xoccahauab,1
51,xpe,1
51,xpevi,1
51,xpiyacoc,1
51,xpocotah,1
51,xpocotahic,2
51,xqohe,2
51,xqui,1
51,xquiaric,1
51,xquibano,1
51,xquicam,2
51,xquicot,1
51,xquil,1
51,xquitao,1
51,xuxic,5
51,xuxlabix,1
51,xvabax,1
51,ya,1
51,yahobeh,1
51,yobexic,1
51,zac,4
51,zacahib,1
51,zachel,1
51,zaclianic,1
51,zaco,1
51,zaqui,1
51,zaquiroc,2
51,zelavachin,1
52,acab,1
52,are,1
52,balam,3
52,cabauil,1
52,camolre,1
52,cut,1
52,cutah,1
52,e,1
52,huyub,1
52,ilocab,1
52,iqui,1
52,mahu,1
52,pec,1
52,quitze,1
52,ruq,1
52,tinamit,1
52,tulan,1
52,tumub,1
52,va,1
52,vbi,2
52,vi,2
52,vvcub,2
52,xebe,1
52,xeopon,1
52,zivan,1
52,zuiva,1
53,acaab,1
53,acab,1
53,ahauab,2
53,ahilan,1
53,al,1
53,are,2
53,avilix,1
53,balam,6
53,ca,1
53,caba,1
53,cabauil,2
53,cabavil,3
53,camic,1
