para_id,term_str,n
75,b'a',1
75,b'ate,1
75,b'i,1
75,b'iq',1
75,cha'j,1
75,chab'ij,1
75,chanik,1
75,chi,15
75,chik,2
75,chik'astaj,1
75,chikunaj,1
75,chipe,1
75,chisetet,1
75,chub'aq',1
75,chuchub',1
75,chukatz,1
75,chutijo,1
75,chuware,1
75,chuxawaj,1
75,e,1
75,iwati't,4
75,ix,1
75,je'ataqa',1
75,jun,1
75,jupa,1
75,jusu,1
75,k'a,8
75,k'ajolab',4
75,k'axtok',1
75,k'o,4
75,k'u,6
75,k'ut,14
75,kach'awoq,1
75,kacha',3
75,kame,2
75,kape,1
75,kasik'inik,1
75,kati't,2
75,kattzijonoq,1
75,katzijonoq,1
75,ke,1
75,ke'ulik,1
75,kecha',1
75,keje,4
75,ketz'ab'al,1
75,kik',3
75,kik'u'x,1
75,kitzij,1
75,kojcha'j,1
75,koq'ik,1
75,kumal,4
75,kumatz,2
75,la',1
75,lib'ajchi',1
75,lotz,1
75,ma,4
75,maja,1
75,na,2
75,nab'e,1
75,nak'al,1
75,naqi,1
75,nimakumatz,1
75,nupam,2
75,nutzij,2
75,nuwach,1
75,pa,1
75,pachq'ab',1
75,pixab'ay,1
75,puch,2
75,puchi',2
75,q'alaj,1
75,qi,1
75,qitzij,3
75,rachaq,1
75,re,4
75,recha',1
75,ri,13
75,rij,1
75,ruk',2
75,sqaqi'n,1
75,ta,6
75,taqal,1
75,taqol,1
75,te,8
75,tz'u'm,1
75,ub'aq',2
75,ub'aqil,1
75,uchaq',1
75,uchi',3
75,uk',2
75,uloq,1
75,umuqub'al,1
75,usamajel,1
75,utz,2
75,utzij,1
75,uwa,1
75,uwach,4
75,wak,6
75,waral,2
75,we,1
75,wi,8
75,wub',1
75,wuqub',1
75,wuqub'ix,1
75,xa,8
75,xab'ik,1
75,xb'ekichapa',1
75,xch'akataj,1
75,xcha',3
75,xchinb'ij,1
75,xe'opon,1
75,xeb'ek,1
75,xecha,1
75,xecha',4
75,xepetik,1
75,xib'alb'a,1
75,xinpetik,1
75,xipetik,1
75,xk'achoj,1
75,xkelesaj,1
75,xkikoj,1
75,xkirech',1
75,xkita'o,1
75,xkitz'onoj,1
75,xkitzukuj,1
75,xkiwub'aj,1
75,xkiya'o,1
75,xma,1
75,xpeq,6
75,xqaj,2
75,xrajch'ayik,1
75,xrech',1
75,xub'ij,1
75,xub'ina'j,1
75,xub'iq'o,1
75,xuchax,1
75,xuchaxik,1
75,xul,2
75,xutij,2
75,xuxawaj,3
75,xuxik,2
75,xyik,1
76,aj,1
76,ajal,6
76,ajam,2
76,ajaw,2
76,aji,12
76,ajpu,3
76,apanoq,1
76,aqi,1
76,are,5
76,awech,1
76,b'a,1
76,b'aq,2
76,b'e,1
76,b'i,1
76,ch'akb'al,1
76,ch'amiya,4
76,ch'amiyab'aq,1
76,ch'amiyajolom,1
76,cha',3
76,chaqi'j,1
76,chati',1
76,chatz'aqonisaj,1
76,chatz'ub'aj,1
76,che',2
76,chi,32
76,chib'in,1
76,chichaqijik,2
76,chik,23
76,chikop,1
76,chipe,1
76,chiq'ijila',1
76,chunik'ajal,2
76,chupam,1
76,chuwa,1
76,chuxo'l,1
76,chuxukut,1
76,e,3
76,iwe,1
76,iwuk',1
76,ix,3
76,ja,1
76,jalja',1
76,jo',1
76,jolom,2
76,joloman,1
76,jujun,3
76,jujunal,1
76,jun,13
76,junoq,1
76,juyub',1
76,k'a,3
76,k'amol,1
76,k'aslik,1
76,k'iskib'ij,1
76,k'o,3
76,k'u,5
76,k'ut,13
76,k'ute,1
76,kajib',1
76,kakanajik,1
76,kame,8
76,kanoq,1
76,kaqab'e,1
76,kawtalik,1
76,ke,2
76,ke'ati'o,1
76,keje,1
76,keta'm,1
76,kib',1
76,kib'e,1
76,kib'i',4
76,kib'il,1
76,kik',4
76,kik'iya',1
76,kik'u'x,1
76,kita,1
76,kixcha',2
76,kochoch,1
76,konojel,2
76,ku'lel,13
76,kub'ul,1
76,kub'ulel,2
76,kub'ulik,1
76,kuchumakik',3
76,kumal,1
76,kumuk,1
76,la,13
76,la',3
76,lib'ajchi',1
76,ma,6
76,maja,1
76,mana,1
76,mipa,1
76,mixiti'owik,12
76,mixoq'ik,1
76,molay,1
76,na,3
76,nab'e,4
76,naqi,23
76,naypu,1
76,oj,1
76,pa,10
76,patan,3
76,pixab'ay,1
76,poy,2
76,pu,1
76,puch,1
76,puj,3
76,pujiya',1
76,q'ala,13
76,q'ana',3
76,q'eqab'e,2
76,qachuch,1
76,qakamik,1
76,qati't,2
76,qatzij,2
76,qitzij,1
76,qochoch,1
76,rax,1
76,raxab'e,1
76,re,10
76,rech,2
76,retal,3
76,ri,10
76,ri',3
76,rij,2
76,rismal,1
76,rixk'aq,2
76,ro',1
76,rox,2
76,roxlajuj,1
76,rumal,2
76,saqib'e,1
76,siwan,1
76,ta,34
76,taj,2
76,tak'al,1
76,taqchi'nel,1
76,te,2
76,tz'ikin,2
76,ub'elej,1
76,ub'i',3
76,ub'ik,1
76,ub'ixik,2
76,uch'ek,1
76,ujulaj,1
76,ukab',2
76,ukab'lajuj,1
76,ukajlajuj,1
76,ukik'el,1
76,ulajuj,1
76,ulew,2
76,upa,1
76,utux,1
76,utz,1
76,uwach,2
76,uwajxaq,1
76,uwaqaq,1
76,uwuq,1
76,wa,1
76,wa'e,1
76,we,2
76,wi,16
76,winaq,1
76,wub',2
76,wuqub',3
76,xa,8
76,xa'n,4
76,xaji,1
76,xalq'at,1
76,xb'alanq'e,2
76,xb'eta'o,1
76,xch'awik,2
76,xcha,21
76,xcha',8
76,xchiqakanaj,1
76,xchiqatik,2
76,xe'el,1
76,xe'ik'ow,4
76,xe'opon,1
76,xe'oponik,2
76,xeb'e,1
76,xeb'ek,2
76,xecha',3
76,xekamik,1
76,xeq'alaynik,1
76,xeqaj,2
76,xeti',1
76,xeti'owik,1
76,xib'alb'a,4
76,xik,2
76,xikiripat,2
76,xikiritap,1
76,xkib'ij,2
76,xkik'ut,1
76,xkisach,1
76,xkitaq,1
76,xkiti'o,1
76,xkitik,1
76,xkiyikow,1
76,xok,1
76,xti',8
76,xti'ik,2
76,xtikow,1
76,xuchaxik,1
76,xumich',1
76,xuti',3
76,xutik,2
77,ab'aj,1
77,ajpu,1
77,are,2
77,b'a,1
77,b'i,1
77,chi,2
77,chojim,1
77,chuwi',1
77,ja,1
77,jix,1
77,jun,2
77,k'a,1
77,k'u,1
77,k'ut,3
77,kech,1
77,kixku'loq,1
77,kumal,1
77,la',1
77,ma,5
77,maja,1
77,pa,2
77,q'equ'maja,1
77,qatem,1
77,ri,1
77,ri',2
77,ronojel,2
77,ta,3
77,te,1
77,tem,2
77,ub'i',3
77,utz,1
77,uwach,1
77,wi,3
77,xa,2
77,xajawax,1
77,xb'alanq'e,1
77,xe'ok,1
77,xe'uchax,1
77,xe'uchaxik,1
77,xech'akatajik,2
77,xecha,1
77,xeraj'ok,1
77,xk'is,1
77,xkaj,1
77,xkanay,1
77,xkib'ij,1
77,xkisach,1
78,a,2
78,achinaq,1
78,ajaw,2
78,ajawab',2
78,ala,1
78,are,6
78,b'a,3
78,b'a',1
78,b'i,3
78,chaj,4
78,chi,6
78,chib'ij,1
78,chik,3
78,chikoj,1
78,chiqakoj,2
78,chiyoq'owik,1
78,chulkimolob'a',1
78,chulkiya',1
78,chuwi',1
78,e,1
78,ix,3
78,ja,2
78,jalan,2
78,jujun,1
78,jun,2
78,junaq'ab',1
78,k'a,1
78,k'ajolab',4
78,k'u,4
78,k'ut,5
78,kacha',2
78,kakib'ano,1
78,kame,3
78,kaq'atat,1
78,kaqacha'j,1
78,kaqix,1
78,katilowik,1
78,ke,2
78,ke'uxik,1
78,keje,1
78,kib',1
78,kib'il,1
78,kich'akatajik,1
78,kichaj,2
78,kik'oje'ik,1
78,kik'u'x,1
78,kisik',1
78,kiwach,1
78,kixixpe,1
78,konojel,1
78,kuk',1
78,kumal,1
78,la,1
78,la',2
78,lo,1
78,ma,6
78,maja,2
78,mixeqach'ako,1
78,nab'e,2
78,naqi,2
78,nay,1
78,ojocha'joq,1
78,pa,4
78,pu,1
78,q'aq'achikop,1
78,q'aq'aj,1
78,q'equ'm,1
78,qab'e,1
78,qak'u'x,1
78,qakik',1
78,qe,3
78,qeta'm,1
78,qitzij,1
78,re,2
78,ri,8
78,ri',1
78,ruk',2
78,rumal,3
78,samajel,1
78,saqarik,1
78,sik',4
78,ta,7
78,taj,2
78,te,1
78,uje',1
78,usamajel,1
78,utijob'al,1
78,utz,4
78,uwach,2
78,wa',3
78,wa'e,1
78,waranel,2
78,wi,7
78,wuqub',1
78,xa,6
78,xb'eya'oq,2
78,xcha,1
78,xcha',1
78,xe'alanik,1
78,xe'ok,2
78,xe'uchaxik,1
78,xecha,3
78,xecha',6
78,xek'ajolanik,1
78,xepe,1
78,xere,2
78,xetaqon,1
78,xetz'onox,1
78,xib'alb'a,6
78,xk'is,1
78,xkib'ij,1
78,xkikojo,1
78,xkilo,1
78,xkitzij,2
78,xojpe,1
78,xoponik,2
79,ajpu,2
79,b'a,4
79,b'i,1
79,cha,1
79,chik,1
79,chitz'ininik,1
79,chupan,1
79,chuwach,1
79,chwa,1
79,je,2
79,jolom,1
79,juchil,1
79,jun,2
79,k'a,1
79,k'ajolab',2
79,k'u,1
79,kik',1
79,kojcha',1
79,la,1
79,la',3
79,ma,1
79,maja,1
79,puch,1
79,qi,1
79,ri,3
79,rumal,1
79,saqitoq',1
79,ta,3
79,taq,1
79,taqal,1
79,te,1
79,ub'ate,1
79,ulew,1
79,uloq,1
79,utz,2
79,xa,2
79,xb'e,1
79,xcha',1
79,xecha',4
79,xel,1
79,xib'alb'a,4
79,xkil,1
79,xtzaq,1
80,ajpu,1
80,are,3
80,b'a,3
80,cha'j,1
80,chi,5
80,chik,1
80,chiqach'ako,1
80,isamajel,1
80,iwech,1
80,ix,1
80,je,1
80,jun,1
80,jusu,1
80,jutiq'ab',4
80,k'a,1
80,k'ajolab',7
80,k'u,4
80,k'ut,3
80,kajkaj,1
80,kamik,1
80,kaqakojo,1
80,kaqamuchij,1
80,ke,3
80,keje,1
80,kich'akon,1
80,kik'ut,1
80,kikik',1
80,kiwaj,1
80,kixb'ek,1
80,kojb'ek,1
80,kojcha'j,1
80,kotz'ijal,1
80,kumal,1
80,la,1
80,la',2
80,ma,4
80,na,2
80,naqi,3
80,nima'q,1
80,pa,3
80,pu,1
80,q'anamuchit,1
80,qach'aka',1
80,qawach,1
80,qech,1
80,qitzij,1
80,ri,4
80,saqimuchit,1
80,sel,1
80,ta,6
80,taj,1
80,te,1
80,toq'ob',1
80,utz,2
80,wi,1
80,xa,6
80,xajawax,1
80,xb'alanq'e,1
80,xb'e,1
80,xcha',1
80,xech'akataj,2
80,xecha,1
80,xecha',6
80,xib'alb'a,5
80,xkam,1
80,xkichoy,1
80,xojb'e'itaqa',1
80,xok,1
80,xqaj,1
80,xuchax,1
81,a,2
81,ajawab',1
81,ajpu,1
81,aq'ab',2
81,aq'ab'a,1
81,are,3
81,b'a,4
81,b'i,1
81,ch'akatajik,1
81,ch'eken,1
81,cha,3
81,chajal,2
81,chanim,1
81,chaq'ab',1
81,chay,1
81,chayim,2
81,che',1
81,chi,12
81,chik,2
81,chikipixab'aj,1
81,chikiraquj,1
81,chikop,1
81,chiwaraj,1
81,chiwila',1
81,chiya',1
81,chuq'ab',1
81,e,2
81,eleq'axik,1
81,iwe,1
81,iwonojel,1
81,ja,2
81,jun,4
81,junam,1
81,k'a,1
81,k'ajolab',6
81,k'amol,1
81,k'o,1
81,k'u,5
81,k'ut,10
81,kaj,1
81,kame,2
81,keki'kot,1
81,kib',2
81,kich'akon,1
81,kicha,2
81,kichi',1
81,kichuq'ab',1
81,kik'u'x,3
81,kikotz'i'j,1
81,kirutz,1
81,kixojo',1
81,kixpetoq,1
81,kojcha'jik,1
81,konojel,1
81,kotz'i'j,4
81,kumal,1
81,la,1
81,la',4
81,lo,1
81,loq',1
81,ma,3
81,maja,1
81,mi,2
81,mixeqach'ako,1
81,miya',1
81,myeroq,1
81,na,1
81,nab'e,1
81,ojik'ama',1
81,pa,3
81,pu,1
81,puch,3
81,qach'akom,1
81,qach'akon,1
81,qakotz'i'j,1
81,qi,1
81,qitzij,1
81,re,2
81,ri,12
81,ri',1
81,ronojel,4
81,rumal,2
81,sanik,4
81,ta,11
81,taj,3
81,taq,1
81,te,1
81,tijob'al,1
81,tiko'n,2
81,tzatz,1
81,ukab',1
81,uti'ojil,1
81,utiko'n,1
81,utz,5
81,uwach,1
81,wi,4
81,wuqub',1
81,xa,3
81,xajawax,1
81,xb'alanq'e,1
81,xchib'ekik'ama',1
81,xe'ok,1
81,xe'uchax,1
81,xeb'e,1
81,xech'akatajik,1
81,xecha,1
81,xecha',7
81,xekam,1
81,xekamik,1
81,xepixab'an,1
81,xeq'ataq'ox,1
81,xeqach'ako,1
81,xesilab',1
81,xib'alb'a,5
81,xkina',1
81,xkipixab'aj,1
81,xkisik'ij,1
81,xkiya',1
81,xpe,1
81,xqab'ano,1
81,xqaj,1
82,ajaw,1
82,are,1
82,cha',2
82,chajal,2
82,che',2
82,chi,3
82,chik,1
82,chikich'ab'ej,1
82,chikik'am,1
82,chikiraquj,1
82,choq'ik,2
82,chuwi',1
82,chuxe',1
82,e,1
82,eleq'ay,1
82,eray,1
82,ib',1
82,jun,2
82,jusuk',1
82,k'a,1
82,k'ajolab',1
82,k'u,1
82,k'ut,4
82,ka'ib',1
82,kab'eq'atowa,2
82,kab'olowik,1
82,kacha',1
82,kajib',1
82,kakina',1
82,kakina'o,1
82,kakirixik,1
82,kame,2
82,kaqaqaj,1
82,kasik'ow,1
82,kasik'owik,1
82,katukuwik,1
82,keb'echakala,1
82,keje,1
82,kepetoq,1
82,kib'ix,1
82,kichajem,1
82,kichi',1
82,kije',1
82,kixik',1
82,kotz'i'j,5
82,kuk',1
82,lib'ajchi',1
82,ma,1
82,mana,1
82,pujuyu',3
82,qach'akon,1
82,qak'ux,2
82,re,3
82,ri,8
82,ri',1
82,samajel,1
82,sanik,1
82,sel,1
82,ta,4
82,taqonel,1
82,te,1
82,tik'itoj,1
82,tiko'n,1
82,ub'i',1
82,ula,1
82,uloq,2
82,utiko'n,1
82,wi,1
82,wuqub',1
82,xa,2
82,xe'uchax,1
82,xere,1
82,xnoj,1
82,xpurpuweq,2
82,xsaqirik,1
82,xul,1
83,ajaw,2
83,ajawab',1
83,ajpu,1
83,aq'ab'il,1
83,are,1
83,at,1
83,b'a,2
83,b'anoj,1
83,cha'j,2
83,chajal,2
83,chi,5
83,chik,1
83,e,1
83,eleq'axik,1
83,jereb'aq,2
83,jun,3
83,junam,1
83,k'a,3
83,k'ajolab',2
83,k'u,4
83,k'ut,7
83,kajib',1
83,kame,2
83,kawilo,1
83,kecha'jik,1
83,keje,2
83,keje',1
83,kib',1
83,kich'akatajik,1
83,kichajin,1
83,kichi',3
83,kitik'ela'on,1
83,kitojb'al,1
83,kiwach,2
83,kiya,1
83,konojel,1
83,kotz'i'j,4
83,kuk'a'm,1
83,kumal,1
83,la',2
83,mab'a,1
83,minare,1
83,mixiya',1
83,naqi,1
83,pa,2
83,puch,1
83,purpuweq,1
83,qakotz'i'j,2
83,qus,1
83,ri,7
83,ri',1
83,rumal,2
83,sanik,2
83,saqarik,1
83,saqb'u,1
83,sel,2
83,ta,7
83,te,3
83,utz,2
83,uwach,1
83,uxe',1
83,wa'e,1
83,wakamik,1
83,wi,2
83,wuqub',1
83,xa,3
83,xb'alanq'e,1
83,xe'opon,1
83,xe'ucha'x,1
83,xeb'ek,1
83,xech'akataj,1
83,xecha,1
83,xecha',3
83,xepixab'an,1
83,xere,1
83,xesaqkaje,1
83,xib'alb'a,3
83,xjix,1
83,xkelej,2
83,xkichap,1
83,xkik'am,1
83,xkitaq,2
83,xkuyu,1
83,xqaj,1
83,xqana'o,1
84,ajilan,1
84,are,1
84,chajal,1
84,chi,5
84,chik,1
84,chupan,1
84,e,2
84,ja,2
84,jusu',1
84,k'ajolab',1
84,k'aslik,1
84,k'u,2
84,k'ut,1
84,ke,1
84,keje,1
84,kumal,1
84,kutz,1
84,la',1
84,ma,4
84,mamay,1
84,mixekamik,1
84,naqipa',1
84,pa,1
84,qutz,1
84,rajawal,1
84,ri,1
84,ri',1
84,rochoch,1
84,rumal,1
84,saqb'oqom,1
84,stzaj,1
84,ta,4
84,taqol,1
84,tew,4
84,tzatz,1
84,ula,1
84,utz,1
84,wi,7
84,xa,2
84,xcha',1
84,xe'ok,1
84,xeb'e,1
84,xekam,1
84,xekamik,1
84,xekel,1
84,xib'alb'a,2
84,xkaj,1
84,xsach,1
84,xsaqarik,1
84,xsaqirik,1
85,a,1
85,ajpu,1
85,are,2
85,b'alam,3
85,b'alamija,2
85,b'aq,2
85,b'olol,1
85,chi,8
85,chik,2
85,chikop,1
85,chupam,1
85,chupan,1
85,chuwi',1
85,e,1
85,iwech,1
85,ja,1
85,jun,2
85,jusuk',1
85,k'a,5
85,k'ajolab',1
85,k'o,1
85,k'u,2
85,k'ut,3
85,kajawaxik,1
85,kak'uxuxik,1
85,kasach,1
85,ke'ik'ow,1
85,keje,1
85,kekamik,1
85,kepaq'aq'ik,1
85,ki',1
85,kib'anoj,1
85,kib'aqil,1
85,kik'u'x,3
85,kiwach,3
85,kixepe,1
85,kojiti'o,1
85,konojel,2
85,ma,4
85,mi,1
85,mixutij,1
85,mixxkiya',1
85,naqi,1
85,pa,4
85,q'aq',3
85,qi,1
85,rachoch,1
85,re,1
85,ri,3
85,ri',3
85,rumal,2
85,ta,3
85,te,5
85,tzatz,1
85,tzimaj,1
85,uloq,1
85,upam,1
85,utukel,1
85,utz,2
85,waranel,1
85,wi,10
85,winaqil,1
85,xa,6
85,xb'alanq'e,1
85,xe'el,1
85,xe'ok,2
85,xe'uchaxik,1
85,xe'utzinik,1
85,xecha',2
85,xek'atik,1
85,xekamik,1
85,xere,2
85,xib'alb'a,2
85,xkimayjaj,1
85,xkipuk'ij,1
85,xsaqirik,1
86,aq'ab',2
86,cha,1
86,chi,7
86,chik,1
86,chikop,1
86,chopon,1
86,chupam,2
86,chupan,1
86,chutzinik,1
86,e,1
86,ja,4
86,jun,5
86,jusu,1
86,k'o,2
86,k'u,2
86,k'ut,1
86,kaj,1
86,kakitz'onoj,1
86,kamasotz',2
86,keb'ujujik,1
86,kecha',2
86,keje,1
86,kib',1
86,kikamisab'al,1
86,kilitz',2
86,kina'oj,1
86,kitza'm,1
86,kiwach,1
86,ma,1
86,nima'q,1
86,pa,2
86,ri,4
86,ri',1
86,rib',1
86,rumal,3
86,sotz',2
86,sotz'in,1
86,ta,1
86,uk'utb'al,1
86,utukel,1
86,wi,7
86,wub',1
86,xa,2
86,xek'oje',1
86,xekoj,1
86,xeti'ik,1
86,xewar,1
86,xkib'ano,1
86,xkiya',1
86,xpe,1
87,ab'aj,1
87,ajpu,5
87,aq,1
87,aqaroq,1
87,are,2
87,b'a,2
87,b'i,3
87,ch'utichikop,1
87,chakal,1
87,chaq'ab',1
87,chi,5
87,chik,3
87,chik'am,1
87,chikop,2
87,chikosos,1
87,chisilab'ik,1
87,chisilonik,1
87,chuchi',1
87,chuwi',1
87,e,1
87,iwecha',1
87,jalajoj,1
87,janik'an,1
87,janik'pa,1
87,jom,1
87,juchalik,1
87,jujunal,1
87,jun,7
87,jupacha,2
87,k'a,5
87,k'amol,1
87,k'o,4
87,k'u,5
87,k'ut,8
87,kakaj,1
87,kamasotz',1
87,kame,2
87,kanoq,1
87,karajril,1
87,kawilo,1
87,ke,1
87,kecha',2
87,keki'kot,1
87,kesilob'ik,1
87,kixnutaq,1
87,konojel,1
87,la,1
87,la',2
87,lo,1
87,ma,2
87,maja,3
87,mixab'ano,1
87,mixb'ek,1
87,mixqaya',1
87,mixsaqirik,1
87,muqum,1
87,naqi,1
87,nimachikop,2
87,on,1
87,pa,1
87,puch,1
87,q'uma'r,1
87,qi,1
87,qupul,1
87,raq'ab'al,1
87,rech,2
87,ri,10
87,ri',1
87,ronojel,2
87,rumal,2
87,sis,1
87,sotz',1
87,sqaqi'n,1
87,ta,5
87,taq,1
87,te,3
87,tz'alik,1
87,tza'm,1
87,ujolom,2
87,ulew,1
87,uloq,1
87,unimal,1
87,usaqirik,1
87,utz,1
87,utzij,1
87,wi,4
87,wila',1
87,wub',2
87,wuqub',1
87,xa,7
87,xaqi,1
87,xb'alanq'e,4
87,xb'e'uk'ama',4
87,xb'ek'olana,1
87,xcha,2
87,xcha',3
87,xe'ulje',1
87,xeb'ek,1
87,xecha,1
87,xere,1
87,xib'alb'a,1
87,xqupix,1
87,xtane',1
87,xuk'ixb'ij,1
87,xutaq,1
87,xutz'onoj,1
87,yan,1
88,ajna'oj,1
88,ajpu,2
88,ama,1
88,are,3
88,atan,1
88,awib',1
88,cha',1
88,chaq'ab',1
88,chayekuj,1
88,chi,6
88,chik,3
88,chiq'equmar,1
88,chirajsaqirik,1
88,chiwi',1
88,chixaqinik,1
88,chub'aq'itila',1
88,chupon,1
88,chutza'm,1
88,chuwi',1
88,chux,1
88,in,2
88,jalwachib'al,1
88,je',1
88,jeb'el,1
88,jom,1
88,jun,4
88,juraqan,1
88,k'a,7
88,k'u,2
88,k'ut,6
88,kab'alkatij,1
88,kacha',1
88,kaj,3
88,kajmul,1
88,kapetik,1
88,kaqraxatzinik,1
88,kaqtarin,1
88,katcha'jik,1
88,katelik,1
88,katk'ole',1
88,kaxaqin,2
88,keje,1
88,kib',1
88,kib'anowik,2
88,kikab'ichal,1
88,kitzij,1
88,kiwach,1
88,lib'ajchi',1
88,ma,3
88,mama',2
88,na,1
88,naqi,1
88,pa,1
88,pu,1
88,q'oq',1
88,qi,2
88,qitzij,1
88,re,3
88,ri,4
88,ri',2
88,rumal,1
88,sotz'ija,1
88,ta,9
88,te,5
88,tzatz,1
88,tzis,1
88,ub'aq',1
88,uch'u'k,1
88,ujolom,3
88,uk'oje'ik,1
88,uk'u'x,1
88,umul,3
88,utz,4
88,uwach,2
88,uxamb'e,1
88,uxe',1
88,wakamik,1
88,we,1
88,wi,5
88,winaq,1
88,wuch',2
88,xa,8
88,xaqi,1
88,xaqin,1
88,xare,2
88,xb'alanq'e,2
88,xb'e'uk'ama',1
88,xch'awik,1
88,xcha',3
88,xepixab'an,1
88,xk'otox,1
88,xkib'an,1
88,xok,1
88,xpe,1
88,xpixab'axik,1
88,xsaqirik,1
88,xuchax,2
88,xulk'oloq,1
88,xuluk'uloq,1
88,xupixab'aj,1
88,xutikib'a',1
88,xutzinik,1
88,xuxik,2
88,xwachinik,1
89,a,1
89,ajpu,5
89,are,4
89,b'ate,1
89,cha'jik,2
89,chak'aqa',1
89,chi,15
89,chib'e'ik'ama',1
89,chik,3
89,chik'oxk'otik,1
89,chipuk'ab'in,1
89,chisik'in,1
89,chitanenik,1
89,chiyeko'ub',1
89,chuwach,1
89,chuwi,1
89,chuwi',2
89,jolom,2
89,jom,4
89,jun,6
89,junam,1
89,jusu,1
89,k'a,3
89,k'amol,1
89,k'o,1
89,k'olan,1
89,k'u,11
89,k'ut,13
89,kanab',1
89,kaq'axow,1
89,ke,1
89,ke'uchaxik,1
89,keb'etzukun,1
89,kech'aninik,1
89,keje,1
89,kejuminik,1
89,keki'kot,1
89,kemixqariqo,1
89,kich'akatajik,1
89,kicha'j,1
89,kik',7
89,kik'olem,1
89,kikab'ichal,2
89,kiwach,1
89,kixpetoq,1
89,konojel,1
89,kumal,1
89,ma,2
89,mixib'ano,1
89,mixiya'o,1
89,mixqach'ako,1
89,mixqilo,1
89,na,1
89,naqi,2
89,nimak'axk'ol,1
89,oqotal,1
89,pa,6
89,pix,2
89,q'oq',3
89,qi,2
89,qitzij,1
89,rajal,1
89,rajawal,1
89,re,1
89,ri,16
89,rij,1
89,ronojel,1
89,rumal,2
89,saqiram,1
89,ta,7
89,taqal,2
89,te,1
89,te',2
89,ujolom,3
89,umul,2
89,uq'oq',1
89,usaqilal,1
89,wa'e,1
89,wi,6
89,xa,3
89,xb'alanq'e,4
89,xb'an,1
89,xb'e,1
89,xb'ek,1
89,xb'ekikub'a',1
89,xcha',1
89,xe'uchaxik,1
89,xe'ul,1
89,xeb'e,1
89,xecha',2
89,xek'isb'e,1
89,xek'oje',1
89,xekam,1
89,xel,1
89,xelik,1
89,xere,1
89,xesik'in,1
89,xetzaqow,1
89,xib'alb'a,7
89,xik'ow,1
89,xk'aqataj,1
89,xkib'an,1
89,xkik'amixtaj,2
89,xkitikib'a',1
89,xqaj,2
89,xtikixtaj,1
89,xuk'ul,1
89,yan,2
90,a',1
90,ab'aj,3
90,achb'ilay,1
90,ajaw,1
90,ajawab',1
90,ajpu,2
90,anim,1
90,are,9
90,are',1
90,atan,1
90,atz'iyaq,1
90,b'a,4
90,b'a',1
90,ch'utijuyub',1
90,cha'om,1
90,che',1
90,chi,25
90,chib'anan,1
90,chib'e,1
90,chib'etaqila',1
90,chijok',1
90,chik,5
90,chik'astaj,1
90,chik'utunisaj,1
90,chike'ik,1
90,chike'x,1
90,chikop,2
90,chiqatix,2
90,chiqaxekeb'a',1
90,chiqaxik'aj,1
90,chitix,1
90,chiwil,1
90,chiwila',1
90,choj,2
90,chojib'al,1
90,chojim,1
90,chok,1
90,chuchi',1
90,chuwach,1
90,chuwi',1
90,chuxe',1
90,e,6
90,eta'manel,1
90,ilol,1
90,ina'oj,1
90,ix,5
90,ja',1
90,jal,1
90,jujunal,1
90,jun,3
90,jupujuj,1
90,jusu',1
90,k'a,6
90,k'ajim,1
90,k'ajolab',4
90,k'axk'ol,1
90,k'o,1
90,k'u,7
90,k'ut,17
90,k'wa',1
90,ka'ib',3
90,kab'an,1
90,kacha',1
90,kajtaq,1
90,kakinuk',1
90,kame,3
90,kamisab'al,1
90,kar,1
90,ke,2
90,kecha',3
90,keje,3
90,keje',1
90,kekamik,1
90,keki'kot,1
90,kepetoq,1
90,kib',1
90,kib'aqil,5
90,kib'i',1
90,kikab'ichal,2
90,kikamik,3
90,kina'oj,1
90,kinab'al,2
90,kiq'ab',1
90,kitaqik,1
90,kitijob'al,1
90,kitzij,1
90,kiwach,5
90,kixcha',3
90,kixqachojij,1
90,kixuchax,1
90,kixultz'onob'exoq,1
90,kiyuyub',1
90,kojb'e,1
90,kojimich',1
90,kojk'atoq,1
90,kojkamik,1
90,kuk',1
90,kumal,5
90,la',2
90,lo,1
90,ma,13
90,mana,1
90,meb'a',1
90,mixekuchu,1
90,mixeqach'ako,1
90,mixojch'akatajik,1
90,mixojkamik,1
90,mixqab'ij,1
90,mixqasach,1
90,mul,1
90,na,1
90,naj,1
90,naqi,1
90,nik'wachinel,1
90,nimachojim,1
90,nimajuyub',1
90,nimaq,1
90,pa,4
90,pakam,3
90,pu,2
90,qach'opij,1
90,qaj,1
90,qajujunal,1
90,qak'u'x,1
90,qakamik,3
90,qaki,1
90,qapixab',1
90,qe,2
90,qeta'm,1
90,qi,2
90,qitzij,2
90,ra'il,1
90,rajawal,1
90,raqan,1
90,raqana',2
90,re,2
90,rech,1
90,retal,1
90,ri,11
90,ri',4
90,rob'ix,1
90,ronojel,4
90,roxmul,1
90,rumal,6
90,rutzil,1
90,samajel,1
90,siwan,1
90,ta,16
90,taj,1
90,taq,1
90,taqal,1
90,te,2
90,te',3
90,ti'onel,1
90,ub'ik,1
90,usamajel,1
90,utijob'al,1
90,utz,7
90,uwe,4
90,wa,1
90,wa',3
90,wa'e,2
90,we,4
90,wi,14
90,winaq,2
90,wuqub',1
90,xa,11
90,xaq,1
90,xax,1
90,xb'alanq'e,2
90,xb'an,1
90,xb'e,1
90,xb'etixoq,1
90,xchikuchaj,1
90,xchiqab'ij,2
