chap_num,term_str,n
19,xch'aw,1
19,xch'awik,1
19,xcha',7
19,xchinch'up,1
19,xichikanajik,1
19,xkib'ano,1
19,xkik',1
19,xma,1
19,xnawachil,1
19,xnub'an,1
19,xnuya',1
19,xo'l,1
19,xopon,2
19,xpetik,1
19,xril,1
19,xtz'aqat,1
19,xuchaxik,1
19,xulik'ib'a',1
19,xunik'oj,1
19,xuta,2
19,xwinaqir,1
20,a,2
20,achij,2
20,aj,1
20,ajawab',9
20,alaq,1
20,apa,1
20,apanoq,1
20,aq'anoq,3
20,are',5
20,at,3
20,awal,1
20,b'a,7
20,b'i,2
20,ch'ek,1
20,ch'elem,1
20,cha',1
20,cha'j,1
20,chak'oto',1
20,chanim,1
20,chapam,1
20,che',7
20,chi,12
20,chi',1
20,chib'e,1
20,chichi'j,1
20,chik,2
20,chik'am,1
20,chik'ama',2
20,chik'at,2
20,chik'olob'a',1
20,chikamik,1
20,chike,1
20,chikitzololej,1
20,chikiwach,2
20,chikojo',1
20,chila',2
20,chilu',1
20,chipus,1
20,chipusu',1
20,chiqichoj,1
20,chirech,1
20,chiya',1
20,choq'e,1
20,chuchaxik,2
20,chuj,1
20,chupan,3
20,chutzinik,1
20,chuwach,3
20,chuwi',4
20,chuxik,2
20,chuxoq,3
20,e,3
20,i,1
20,iwech,2
20,iwochoch,1
20,ix,5
20,jolom,1
20,jolomax,2
20,joxb'al,2
20,joxol,2
20,jul,1
20,jun,6
20,junajpu,1
20,k'ate,6
20,k'ek'e,1
20,k'exel,3
20,k'exewach,1
20,k'o,7
20,k'ok',1
20,k'olok'ik,1
20,k'olom,1
20,k'u,9
20,k'u'x,9
20,k'ut,23
20,kajib',1
20,kame,7
20,kanoq,1
20,kaq,4
20,kaqaj,1
20,kaqlujluj,2
20,katkamik,1
20,katurur,1
20,kech,1
20,keje',3
20,ketz'elewachin,1
20,ki,3
20,kik',10
20,kik'el,1
20,kinikamisaj,1
20,kinipus,1
20,kixloq'ox,1
20,komaj,1
20,konojel,4
20,kub'ij,1
20,kuchuma,2
20,kuk',1
20,kuk'a'am,1
20,kus,1
20,la',7
20,lal,1
20,ma,4
20,maja,2
20,mawi,7
20,mayijaj,1
20,me'al,3
20,mi,3
20,na,2
20,na'oj,1
20,nab'ek,1
20,najt,1
20,naqi,2
20,natajik,1
20,nay,1
20,nu,6
20,oj,1
20,pa,7
20,pam,1
20,pop,1
20,pu,1
20,puch,3
20,puk'b'al,1
20,pusb'al,1
20,pusu,1
20,q'apoj,8
20,q'aq',3
20,qa,1
20,qab'in,1
20,qajaw,3
20,qajoq,2
20,qawab'a',1
20,qitzij,4
20,raj,1
20,rajawal,1
20,ral,2
20,re,1
20,rech,3
20,ri,33
20,ri',3
20,rib',1
20,rij,3
20,ruk',2
20,rumal,6
20,samajel,4
20,saqi,1
20,sel,8
20,sib'el,1
20,ta,19
20,taj,2
20,tik'em,1
20,toq',1
20,tukur,3
20,tz'aqik,1
20,u,26
20,ulew,2
20,uloq,6
20,utz,7
20,wa,1
20,wa',1
20,wa'l,4
20,wab'anel,1
20,wab'ay,1
20,wach,3
20,wakamik,1
20,wal,1
20,waral,1
20,weta'm,1
20,wi,5
20,wila',1
20,winaq,1
20,wuqub',2
20,xa,5
20,xaqi,1
20,xb'e,1
20,xb'ix,1
20,xch'awik,1
20,xcha',9
20,xchikijunamwachij,1
20,xchikitz'aqix,1
20,xchikitzololej,1
20,xchiqakoj,1
20,xchiqaya',1
20,xe',1
20,xe'uchax,1
20,xeb'e,1
20,xeb'ek,2
20,xech'akataj,1
20,xecha',2
20,xechiqe,1
20,xek'is,1
20,xelik,2
20,xemoywachixik,1
20,xere,1
20,xib'alb'a,2
20,xil,1
20,xk'ol,1
20,xkichaqij,1
20,xkikuch,1
20,xkina',1
20,xkina'o,1
20,xojuchax,1
20,xopon,1
20,xoponik,1
20,xqab'e,1
20,xqop,1
20,xtzalij,1
20,xub'i'naj,1
20,xuchuyej,1
20,xuk'olo,1
20,xukiya',1
20,xutz'onoj,1
20,xutzinik,2
20,xuwon,1
20,xuxik,2
20,xwinaqirik,1
20,ya'ix,1
20,yakataj,1
20,yitz',1
21,a,3
21,ab'ix,5
21,alib',2
21,alk'u'al,1
21,anim,1
21,apa,3
21,aq'anoq,1
21,are',3
21,at,6
21,ati't,12
21,awila,1
21,awumal,1
21,b'a,3
21,b'anoj,1
21,b'atz',6
21,b'e'el,1
21,b'i',3
21,b'ix,1
21,chajal,2
21,chakij,1
21,chapam,1
21,chi,16
21,chib'e,1
21,chichu',2
21,chik,2
21,chikaw,1
21,chikiwa'ej,1
21,chikop,1
21,chiloq,1
21,chipetik,1
21,chire,3
21,chiri',1
21,chiwil,1
21,chowen,6
21,chuch,2
21,chupan,1
21,chuxe',1
21,e,5
21,echa',5
21,ib'a,1
21,in,6
21,iwila',1
21,ix,1
21,ixoq,4
21,ja',3
21,jach'a,1
21,jal,3
21,jat,1
21,jokam,1
21,joxb'al,1
21,ju,4
21,jun,17
21,junajpu,4
21,k'am,1
21,k'ama',1
21,k'asb'ol,1
21,k'aslik,1
21,k'at,7
21,k'ate,3
21,k'axtok',1
21,k'o,8
21,k'olib'al,1
21,k'otonik,1
21,k'u,7
21,k'u'x,2
21,k'ut,18
21,k'utb'al,1
21,k'ute,1
21,ka,1
21,kab'ij,1
21,kab'ix,1
21,kab'ixik,1
21,kaib',1
21,kakib'ano,1
21,kaminaq,1
21,kanoq,1
21,kanub'ij,1
21,kanuta'o,2
21,katel,1
21,katpe,2
21,kawaj,1
21,kecha',2
21,keje',2
21,keq'aq'al,1
21,ketal,1
21,keyake'ik,1
21,ki,5
21,kila',1
21,ko'k,1
21,ku'b'ul,1
21,kumal,1
21,la,3
21,la',4
21,lal,3
21,loq,1
21,ma,1
21,makol,1
21,mawi,3
21,mi,5
21,na,4
21,nawinaq,1
21,nima,3
21,pa,5
21,pu,2
21,puch,7
21,q'alaj,1
21,q'apoj,8
21,q'ij,1
21,qab'ix,1
21,qitzij,3
21,ral,1
21,re,3
21,rech,1
21,reqan,1
21,retal,1
21,ri,41
21,ri',4
21,rib',1
21,rila,1
21,rochoch,1
21,rox,1
21,ruk',2
21,rumal,2
21,saq,1
21,sik'ixik,1
21,sqaqi'n,1
21,su',1
21,ta,14
21,tak'aloq,1
21,tatul,2
21,tz'i'a,1
21,tz'ib'anik,1
21,tzami'y,1
21,tzami'yal,1
21,tzijel,1
21,u,15
21,ub'ik,1
21,uloq,3
21,utz,2
21,wa',2
21,wach,2
21,wal,2
21,walib',5
21,waloq,1
21,we,2
21,wi,18
21,wi',7
21,wi'y,1
21,wila',1
21,wuk'a'am,2
21,wuqub',1
21,xa,11
21,xb'alanke,1
21,xb'e,3
21,xb'ek,1
21,xcha',9
21,xchink'am,1
21,xe'elaq'alab'a',1
21,xekam,1
21,xekamik,1
21,xeqan,1
21,xere,4
21,xib'alb'a,1
21,xinulik,1
21,xk'is,2
21,xk'o,2
21,xkakaw,1
21,xkib'ano,1
21,xkik',2
21,xma,2
21,xok,1
21,xopon,1
21,xoponik,1
21,xpe,3
21,xpetik,1
21,xq'anil,1
21,xq'axinik,1
21,xril,2
21,xtoj,1
21,xub'oq,1
21,xuchax,3
21,xuchaxik,1
21,xujach',1
21,xuk'am,1
21,xuk'ut,1
21,xul,4
21,xutaqej,1
21,xuwachelam,1
21,ya',1
22,a,1
22,aj,6
22,ajilan,1
22,ala,1
22,apanoq,1
22,are',6
22,ati't,4
22,b'a,2
22,b'a'tz,1
22,b'anoj,1
22,b'atz',10
22,b'i,5
22,b'i',3
22,b'inik,1
22,b'ix,3
22,ch'akatajik,1
22,ch'akik,1
22,ch'aqimal,1
22,ch'uti,1
22,chach,1
22,chaq',6
22,chaq'an,1
22,che',13
22,chi,15
22,chi',1
22,chib'e,1
22,chijure',1
22,chik,12
22,chikaj,1
22,chike,2
22,chikech,3
22,chikib'ano,2
22,chikij,1
22,chikikuyu,1
22,chikira',1
22,chikiti',1
22,chikop,1
22,chila',1
22,chiqab'ano,1
22,chiqe,1
22,chire,2
22,chirech,1
22,chiri',3
22,chiwe,1
22,chiwij,1
22,chixima',1
22,chiya',2
22,chowen,11
22,chuch,1
22,chuq'ab',1
22,chutzin,1
22,chuwi',10
22,chuxe',2
22,chuxoq,1
22,e,11
22,eta'manel,2
22,i,3
22,ichal,2
22,iwatz,2
22,iwuk',1
22,iwuk'a'am,1
22,ix,8
22,ja,3
22,je',3
22,jix,1
22,ju,3
22,jun,22
22,junajpu,10
22,junoq,1
22,jupacha,1
22,juyub',4
22,k'ate,6
22,k'axk'ol,2
22,k'exel,1
22,k'iche'laj,1
22,k'ix,2
22,k'oje'ik,2
22,k'ot,1
22,k'oy,2
22,k'u,19
22,k'u'x,3
22,k'ut,30
22,kab',2
22,kachb'ilan,1
22,kaib',1
22,kakilo,1
22,kalaxik,4
22,kaminaq,1
22,kaqilo,1
22,kaqwachib'al,2
22,kati't,3
22,katz,4
22,kaxib'in,1
22,ke'ulik,2
22,keb'e,1
22,kech'ititik,1
22,keje',6
22,keloq'oxik,1
22,keq'aq'arik,1
22,keqachak,1
22,keqaj,1
22,keta'm,3
22,kewarik,1
22,kewojon,1
22,ki,35
22,kib',1
22,kib'il,1
22,kisiloj,1
22,kochoch,1
22,kojb'e,1
22,kojucha'nik,1
22,kuk'a'am,2
22,kumal,6
22,kus,1
22,la,1
22,la',5
22,lib'aj,1
22,ma,7
22,maja,4
22,mawi,7
22,mi,7
22,mixb'isonik,1
22,mixtze'nik,1
22,na,1
22,na'oj,1
22,na'wikil,1
22,nab'ek,2
22,najtik,1
22,naqi,4
22,nawal,1
22,nima,3
22,nima'q,3
22,oj,1
22,oyowarik,1
22,pa,8
22,pam,3
22,pu,9
22,puch,6
22,q'an,1
22,q'apoj,1
22,q'ij,4
22,qa,7
22,qaj,1
22,qajaw,2
22,qajik,1
22,qasaj,2
22,qati't,5
22,qatija',1
22,qatz,3
22,qi,1
22,qitzij,1
22,quk',1
22,ra'il,1
22,rax,1
22,retal,1
22,ri,28
22,ri',5
22,ronojel,2
22,ruk',2
22,rumal,6
22,sanik,2
22,saq,1
22,saqirik,1
22,su,1
22,su',3
22,su'anik,1
22,ta,26
22,taj,2
22,taq,3
22,te',1
22,tijowik,1
22,to'q,1
22,toq'ob',1
22,tz'ib'ab',1
22,tz'ikin,9
22,tza'm,2
22,tzaqa,1
22,tzij,1
22,tzolq'omij,1
22,u,10
22,uloq,11
22,utz,4
22,wa,1
22,wa',1
22,wa'e,1
22,wa'im,1
22,wach,3
22,wainaq,1
22,waram,1
22,we,1
22,we',1
22,we'x,1
22,wi,11
22,wi'y,1
22,wub'anik,2
22,xa,18
22,xalan,1
22,xb'alanke,9
22,xb'aninaq,1
22,xcha',3
22,xchiqab'ij,1
22,xchiqatzijoj,1
22,xchiwil,1
22,xe,1
22,xe',1
22,xe'alaxik,2
22,xe'aq'anik,1
22,xe'el,1
22,xe'ik'ow,1
22,xe'ok,2
22,xe'opon,1
22,xe'oponik,1
22,xe'uchax,2
22,xe'ul,1
22,xe'uxik,2
22,xeb'e,3
22,xeb'ek,3
22,xech'akowik,1
22,xecha',13
22,xek'axk'ob'isaxik,1
22,xek'iy,1
22,xek'ulax,1
22,xekam,2
22,xel,1
22,xemayijan,1
22,xenawinaq,1
22,xenimaqir,1
22,xepoysaxik,1
22,xeraj,1
22,xere,3
22,xetanatob',1
22,xewinaqir,1
22,xeya',2
22,xeyake',1
22,xeyake'ik,1
22,xib'alb'a,1
22,xib'an,2
22,xinich'iqib'a',1
22,xiniq'alab'a',1
22,xk'aminaq,1
22,xkaj,3
22,xke'ulik,1
22,xketa'm,1
22,xkib'an,1
22,xkib'ano,1
22,xkijurub'a',1
22,xkik',1
22,xkik'ulwachij,1
22,xkil,1
22,xkisu'aj,1
22,xkitikib'a',2
22,xkiwachib'ej,1
22,xnimar,1
22,xojkam,1
22,xojpe,1
22,xojsach,1
22,xq'aq'ar,1
22,xqaj,2
22,xsipoj,1
22,xuriq,1
22,xuwachij,1
22,xuxik,1
22,yoq',1
23,aj,6
23,are',3
23,ati't,6
23,b'atz',3
23,b'i',1
23,b'ix,4
23,chaq',1
23,chi,11
23,chi',3
23,chib'ano,1
23,chich'ilita,1
23,chik,14
23,chik'imal,1
23,chike,1
23,chikijoq'ij,1
23,chikiwach,2
23,chikop,1
23,chikuyu',1
23,chiloq'oj,1
23,chiqab'ano,1
23,chire,1
23,chixiririk,1
23,chowen,3
23,chu,2
23,chuch,2
23,chuchi',1
23,chukatanaj,1
23,chukuyuka',1
23,chusik'ij,1
23,chutze'j,1
23,chuxoq,1
23,e,6
23,i,1
23,itzel,1
23,iwi'y,1
23,ix,5
23,ja,1
23,ju,2
23,jun,6
23,junajpu,4
23,juyub',1
23,k'amik,1
23,k'ate,5
23,k'eche'laj,2
23,k'i,1
23,k'o,1
23,k'olik,1
23,k'ot,1
23,k'oy,3
23,k'u,8
23,k'u'x,2
23,k'ut,8
23,kaj,3
23,kakib'ano,1
23,kakitaqchi'j,1
23,kaqruxruj,1
23,kati't,6
23,ke'uchaxik,1
23,keje',2
23,kena'b'ax,1
23,kexajow,1
23,kexajowik,2
23,ki,15
23,kib',1
23,kochoch,1
23,kuk',1
23,kukus,1
23,lib'aj,1
23,ma,2
23,ma'ixik,1
23,mak'ama,1
23,mawi,2
23,mi,5
23,mixb'ison,1
23,mul,5
23,mutzuma'q,1
23,na,1
23,nab'e,1
23,naqi,2
23,nik'ajal,1
23,nim,1
23,oj,2
23,ojer,2
23,ox,1
23,pa,9
23,pam,1
23,pu,4
23,puch,4
23,q'alab'il,1
23,q'ojom,1
23,qa,1
23,qati't,5
23,qatija',1
23,qatz,1
23,qi,2
23,qitzij,1
23,ramaq'elal,1
23,rati't,1
23,ri,20
23,ri',1
23,rox,1
23,ruk',2
23,rumal,3
23,sik'ixik,1
23,su,2
23,su',6
23,ta,14
23,tak,1
23,taq,1
23,tz'aq,1
23,tz'ib',1
23,tze',5
23,tze'b'al,2
23,u,9
23,ub'ik,1
23,uloq,4
23,wa,1
23,wa',2
23,wach,4
23,wi,5
23,winaq,1
23,xa,9
23,xb'alanke,3
23,xcha',1
23,xchiqatijo,2
23,xe',2
23,xe'aq'an,1
23,xe'ok,3
23,xe'ul,3
23,xe'ulik,2
23,xe'uxik,2
23,xeb'e,2
23,xeb'ek,2
23,xeb'i'najik,1
23,xeb'ixanik,1
23,xecha',3
23,xechikopirik,1
23,xek'oje'ik,1
23,xekob'i'k,1
23,xeq'ojomanik,1
23,xere,3
23,xesachik,1
23,xesik'ix,2
23,xesu'an,2
23,xesu'anik,2
23,xesu'ax,1
23,xil,2
23,xkeqapixab'aj,1
23,xkeqasik'ij,1
23,xkib'ano,1
23,xkinimarisaj,1
23,xkiyoq',1
23,xku'b'e',1
23,xmuqun,1
23,xpoq'olij,1
23,xqatij,1
23,xqatijo,1
23,xril,2
23,xtze'n,1
23,xtze'nik,1
23,xub'i'naj,1
23,xukuy,1
23,yakatik,1
24,a,1
24,ab'ix,1
24,ab'ixik,4
24,ab'ixom,1
24,ajilan,2
24,ana,1
24,anim,1
24,apa,1
24,apachinaq,1
24,apanoq,1
24,aq,2
24,aq'ab',3
24,aq'anoq,2
24,are',15
24,awech,2
24,awecha',1
24,aweta'm,1
24,b'a,6
24,b'alam,2
24,b'anoj,1
24,b'aq',1
24,b'ate,1
24,b'e,1
24,b'i,2
24,b'i',2
24,b'ik,1
24,b'iyik,1
24,b'iyo,1
24,ch'ab'al,1
24,ch'o,9
24,ch'uti,4
24,chab'ij,2
24,chak'uxu',1
24,chapo,1
24,chawil,1
24,che',11
24,che'nel,1
24,chi,16
24,chib'e,2
24,chib'ek,2
24,chichapo,1
24,chichapow,1
24,chik,10
24,chik'atat,1
24,chikib'ano,3
24,chikich'ikib'a',1
24,chikikikij,1
24,chikipisla,1
24,chikiwach,2
24,chikiyuq,1
24,chikop,6
24,chilajajik,1
24,chinb'ij,1
24,chipetik,1
24,chiq'atoj,1
24,chiq'upuj,1
24,chiqachap,1
24,chiqariqo,1
24,chiqaya'o,1
24,chiqe,1
24,chire,5
24,chiri',6
24,chirij,1
24,chitajin,2
24,chitik'oj,1
24,chitzaq,1
24,chiwach,1
24,chiwe,1
24,chiya',1
24,choq',1
24,chu,2
24,chub'an,1
24,chub'aqala',1
24,chuch,3
24,chupuk'ij,1
24,chuq'ab',1
24,chutolok',1
24,chutukel,1
24,chutz'iloj,1
24,chuwach,3
24,chuwi',3
24,e,1
24,i,3
24,ik,1
24,ikaj,4
24,iwati't,2
24,iwe,1
24,iwi'y,1
24,iwumal,1
24,ix,7
24,ixim,1
24,ja,4
24,je',8
24,joko,1
24,jolom,1
24,ju,3
24,jujun,1
24,jun,11
24,juna,1
24,junajpu,8
24,juyub',2
24,k'a'am,4
24,k'ajolab',4
24,k'at,1
24,k'ate,11
24,k'eche'laj,1
24,k'exel,1
24,k'im,1
24,k'is,1
24,k'ixik,1
24,k'o,5
24,k'olik,2
24,k'u,23
24,k'u'n,1
24,k'u'x,4
24,k'ut,35
24,k'utajinaq,1
24,k'utb'al,1
24,ka,1
24,kab'an,1
24,kab'ano,1
24,kab'ek,1
24,kab'ix,1
24,kaj,1
24,kak'ut,1
24,kakaw,1
24,kanajoq,1
24,kanoq,2
24,kaqan,1
24,kaqaya',1
24,kaqchakachoj,1
24,kaqil,1
24,kati't,6
24,katopon,1
24,katoq'ik,1
24,katzotzotik,1
24,ke'ab'ix,1
24,ke'oponik,1
24,keb'anow,1
24,kecha',1
24,kej,4
24,keje',3
24,keneb'eb'ik,1
24,kepetik,1
24,ketz'ab'al,1
24,kewa'ik,1
24,ki,28
24,kib',3
24,kik',2
24,kikamik,1
24,kinaq',1
24,kinitzoqopij,1
24,kinwucha'j,1
24,kiril,1
24,kochoch,2
24,koj,2
24,kojab'ixik,1
24,kojmich'owik,1
24,kojno'jinik,1
24,konojel,2
24,kub'an,1
24,kumal,2
24,kuta'm,1
24,la,1
24,la',7
24,laqi,1
24,ma,5
24,maja,2
24,mawi,7
24,mes,1
24,mi,1
24,mier,1
24,mixb'isonik,1
24,mixk'ina',8
24,muqumuxinaq,1
24,na,7
24,na'oj,3
24,nab'e,2
24,naqi,2
24,nay,1
24,nim,1
24,nima,7
24,nu,2
24,oj,4
24,pa,6
24,pach',1
24,pam,1
24,patan,1
24,peq,1
24,petoq,1
24,pu,9
24,puch,8
24,q'ab',4
24,q'aq',1
24,q'atoj,4
24,q'ij,3
24,q'upuj,2
24,qa,3
24,qab'ix,1
24,qajaw,2
24,qati't,6
24,qatz,1
24,qe,1
24,qi,4
24,qitzij,6
24,rech,1
24,recha',2
24,ri,42
24,ri',9
24,rib',3
24,rismal,1
24,ronojel,4
24,ruchaxik,1
24,ruk',4
24,rumal,5
24,sakil,1
24,sis,2
24,sqi'n,1
24,su,3
24,ta,32
24,tik'il,2
24,tum,2
24,tz'ikin,2
24,tzatz,1
24,tzij,1
24,tzijel,1
24,u,18
24,ulew,4
24,ulo,1
24,umul,3
24,utiw,2
24,utz,5
24,wa,4
24,wach,2
24,we,2
24,web'al,1
24,wecha',1
24,wi,13
24,wi',2
24,wi'y,1
24,wub',1
24,wub'anik,1
24,wuqub',1
24,xa,19
24,xaloq',4
24,xam,1
24,xb'alanke,6
24,xcha',5
24,xchiqawaraj,1
24,xe',2
24,xe'el,1
24,xe'ik'owik,1
24,xe'opon,3
24,xe'oponik,2
24,xeb'anowik,1
24,xeb'atz'onik,1
24,xeb'e,2
24,xeb'ek,1
24,xech'awije'ik,1
24,xecha',11
24,xek'utun,1
24,xekam,1
24,xekel,2
24,xematzeje',1
24,xepetik,3
24,xeyopijik,1
24,xib'alb'a,1
24,xikin,1
24,xil,1
24,xk'am,3
24,xkam,1
24,xki'kot,1
24,xkib'ano,2
24,xkich'ikib'a',1
24,xkichap,1
24,xkichapo,2
24,xkik'am,1
24,xkik'atej,1
24,xkipixab',1
24,xkipixab'aj,2
24,xkiporoj,1
24,xkise,1
24,xkisep,1
24,xkit'uyub'a',1
24,xkita'o,1
24,xkitelej,1
24,xkitikib'a',2
24,xkiya',2
24,xkiyotej,1
24,xkojb'e,1
24,xmukur,3
24,xojkosik,1
24,xojopon,1
24,xokem,1
24,xpe,1
24,xpetik,1
24,xq'upuq'ub',1
24,xraj,3
24,xskataq,1
24,xub'an,1
24,xub'ij,1
24,xuchax,1
24,xuchaxik,1
24,xuk'am,2
24,xuya',1
24,xyopij,1
24,ya',1
24,ya'ik,1
24,ya'ol,1
24,ya'oq,1
24,yak,2
24,yakatajinaq,1
24,yaklin,2
25,a',1
25,aq'anoq,1
25,are',2
25,ati't,1
25,b'ate,1
25,b'e,1
25,b'e'el,1
25,ch'o,5
25,chaqi'j,2
25,chel,1
25,chi,8
25,chi',2
25,chik,4
25,chik'ama',1
25,chikiwach,1
25,chikop,1
25,chiq'utu',1
25,chire,3
25,chirij,1
25,chitz'apitaj,1
25,chiwila',1
25,chuch,3
25,chupan,1
25,chutijo,1
25,chuwach,2
25,e,1
25,ik,3
25,ix,1
25,ja,4
25,ja',2
25,jisab'aj,1
25,jom,1
25,jujun,2
25,jun,4
25,junam,1
25,k'ate,5
25,k'olon,1
25,k'u,7
25,k'u'x,1
25,k'ut,14
25,kana'ik,1
25,kanoq,1
25,kaqarayij,1
25,katajin,1
25,kati't,7
25,katz'apitajik,1
25,keje',2
25,kenumik,1
25,kewa,1
25,kewaj,1
25,ki,7
25,kik',3
25,kojutzin,1
25,kuk'a'am,1
25,laq,1
25,lib'aj,2
25,ma,2
25,mawi,1
25,mi,3
25,mich'b'al,1
25,moywachib'al,1
25,na,1
25,nab'e,1
25,naqi,2
25,nu,1
25,oj,1
25,pa,6
25,pach',1
25,pu,1
25,puch,1
25,puwi',1
25,q'ab',1
25,q'alaj,1
25,q'eb'al,6
25,q'utum,3
25,qa,3
25,qati't,2
25,qitzij,2
25,quk'ia',1
25,re,1
25,ri,11
25,ri',2
25,ruk',2
25,rumal,1
25,ta,10
25,taj,1
25,ti',2
25,tum,1
25,tz'api,1
25,tz'um,1
25,u,8
25,ub'ik,1
25,ula,2
25,uloq,1
25,us,1
25,wa,1
25,wa'l,1
25,wach,4
25,we',1
25,wi,3
25,wub',1
25,xa,5
25,xa'n,2
25,xb'e,1
25,xb'ek,1
25,xcha',2
25,xe'oponik,3
25,xeb'e,1
25,xecha',4
25,xekel,1
25,xepe,1
25,xib'ano,1
25,xikin,1
25,xkib'ano,1
25,xkil,1
25,xkilo,1
25,xkimajix,1
25,xkitaq,2
25,xkitz'apij,1
25,xkitz'onoj,1
25,xkitzajisaj,1
25,xkos,1
25,xma,1
25,xojpetik,1
25,xok,2
25,xopon,1
25,xq'ut,1
25,xqaj,1
25,xtikib'ax,1
25,xub'an,1
25,xuk'aqat,1
25,xuya',1
25,xworo,1
25,ya',3
25,yakal,1
25,yakalik,1
26,a,1
26,ajawab',4
26,apa,2
26,apachina,1
26,aq'anoq,1
26,are,1
26,at,2
26,ati't,3
26,b'a,6
26,b'e,2
26,b'i',2
26,b'ik,1
26,cha',1
26,cha'jel,1
26,chan,1
26,chanim,2
26,chawaj,2
26,chawila',1
26,chi,11
26,chib'eqnaj,1
26,chik,5
26,chimalmat,1
26,chimalmatib',1
26,chire,5
26,chirech,1
26,chiri',1
26,choq',1
26,choq'ik,1
26,chuk'ayaq,1
26,chuwi',2
26,e,1
26,etz'anem,1
26,i,1
26,in,2
26,iwati't,2
26,ix,1
26,ja,1
26,je',1
26,jok,1
26,jom,5
26,jun,4
26,junajpu,3
26,juyub',1
26,k'a,1
26,k'ajol,2
26,k'ajolab',2
26,k'as,3
26,k'ate,6
26,k'o,2
26,k'u,18
26,k'u'x,1
26,k'ut,17
26,ka'anik,1
26,kacha',4
26,kame,2
26,kamoq,1
26,kanoq,3
26,kanub'iq'o,1
26,kanutaqo,1
26,katana'ik,1
26,katanik,1
26,katb'e,2
26,kati't,1
26,katojo',1
26,katoponik,1
26,kawilo,2
26,ke'oponik,1
26,keb'e,1
26,keb'iq'ow,1
26,kecha',3
26,kecha'jik,2
26,keje',1
26,kek'ix,1
26,keki'kot,2
26,keniknot,1
26,kepetik,1
26,kepetoq,1
26,keti'ow,1
26,ketz'elawachixik,1
26,ki,8
26,kib',1
26,kinanik,1
26,kinb'e,1
26,kixcha',2
26,kixoponik,2
26,ko,1
26,kochoch,2
26,kojcha'j,1
26,kojetz'anik,1
26,konojel,1
26,ku'b'ul,1
26,kuk',2
26,kumal,1
26,kumatz,8
26,la',3
26,ma,5
26,mawi,2
26,mi,2
26,na,1
26,najt,1
26,naqi,2
26,nima,3
26,nimarisaj,1
26,nu,4
26,ojer,1
26,on,1
26,pa,7
26,pam,2
26,pe,1
26,peta',1
26,pu,4
26,puch,1
26,q'ab',1
26,q'ij,1
26,q'us,1
26,qa,3
26,qajaw,2
26,qitzij,2
26,rajawal,1
26,recha',2
26,ri,37
26,ri',2
26,roq'ib'al,1
26,ruk',2
26,rulik,1
26,rumal,6
26,samajel,12
26,saqi,3
26,ta,20
26,taj,2
26,tamasul,3
26,taq,1
26,taqa,1
26,taqa',1
26,taqik,1
26,taqonel,1
26,taqoq,1
26,toq'ol,1
26,tukel,2
26,tz'ikin,1
26,tzij,2
26,tzutz'il,1
26,u,9
26,uk',8
26,ulo,1
26,uloq,3
26,utz,3
26,wa,1
26,wach,1
26,wak,6
26,wakamik,1
26,wako,2
26,waral,1
26,wi,5
26,wi',1
26,wi'y,3
26,wub',1
26,wuqub',2
26,wuqub'ix,3
26,xa,2
26,xb'alanke,1
26,xb'ek,5
26,xb'inik,1
26,xb'iq',2
26,xcha',7
26,xchakachob',1
26,xchiwuchaj,1
26,xchoye',1
26,xe'uchax,1
26,xeb'e,2
26,xeb'ek,1
26,xecha',4
26,xecha'jik,1
26,xekam,1
26,xepe,1
26,xetaqa',1
26,xetzalijik,1
26,xib'alb'a,6
26,xik',1
26,xk'is,1
26,xk'ulutaj,1
26,xkeb'e,1
26,xkimes,1
26,xkinopon,1
26,xkita,1
26,xkojopon,1
26,xmuqane,1
26,xopon,4
26,xoq',1
26,xpeq,11
26,xqaj,1
26,xraj,1
26,xriq'taxik,1
26,xuchap,1
26,xuchax,5
26,xuchaxik,1
26,xuk'am,2
26,xuk'ul,1
26,xul,2
26,xutikib'a',1
26,xuya',1
26,yakal,1
27,a,3
27,ajawab',1
27,aqan,2
27,are',1
27,at,1
27,b'a,2
27,b'aq',3
27,b'aqil,1
27,b'ate,1
27,b'i,1
27,ch'ak,1
27,ch'ayik,1
27,cha'j,1
27,chab'ij,1
27,chanik,1
27,chapa',1
27,chi,12
27,chi',5
27,chik,2
27,chik'astaj,1
27,chikunaj,1
27,chipe,1
27,chire,4
27,chiselet,1
27,chu,1
27,chuchub',1
27,chuk'axaj,1
27,chutijo,1
27,chuwa,1
27,chuxawaj,1
27,e,1
27,iwati't,4
27,ix,1
27,je',1
27,ju,2
27,jun,1
27,k'ajolab',4
27,k'ate,8
27,k'axtok',1
27,k'o,3
27,k'u,4
27,k'u'x,1
27,k'ut,15
27,kach'awoq,1
27,kacha',3
27,kame,2
27,kape,1
27,kasik'inik,1
27,kati't,2
27,kattzijonoq,1
27,katzijonoq,1
27,ke,1
27,ke'ulik,1
27,kecha',1
27,keje',4
27,kek'u',1
27,ketz'ab'al,1
27,ki,3
27,kik',3
27,kojcha'j,1
27,koq'ik,1
27,kumal,4
27,kumatz,3
27,la',1
27,lib'aj,1
27,lotz,1
27,ma,2
27,maja,1
27,mawi,2
27,muqub'al,1
27,na,2
27,nab'e,1
27,nak'al,1
27,naqi,1
27,nima,1
27,nu,3
27,pa,2
27,pach',1
27,pam,1
27,petik,1
27,pixab'ay,1
27,pu,2
