para_id,line_id,token_num,token_str,term_str,chunk_60_id,chunk_80_id,chunk_100_id
94,29,1,k'u,k'u,35,46,57
94,29,2,"q'ij,",q'ij,35,46,57
94,29,3,jun,jun,35,46,57
94,29,4,nay,nay,35,46,57
94,29,5,pu,pu,35,46,57
94,29,6,ik',ik',35,46,57
94,29,7,chi,chi,35,46,57
94,29,8,ke,ke,35,46,57
94,30,0,ta,ta,35,46,57
94,30,1,xsaqirik,xsaqirik,35,46,57
94,30,2,upam,upam,35,46,57
94,30,3,kaj,kaj,35,46,57
94,30,4,uwach,uwach,35,46,57
94,30,5,ulew,ulew,35,46,57
94,31,0,chi,chi,35,46,57
94,31,1,kaj,kaj,35,46,57
94,31,2,xek'oje',xek'oje',35,46,57
94,31,3,wi,wi,35,46,57
94,32,0,are,are,35,46,57
94,32,1,k'ut,k'ut,35,46,57
94,32,2,kach'akanik,kach'akanik,35,46,57
94,32,3,ri,ri,35,46,57
94,32,4,omuch',omuch',35,46,57
94,32,5,k'ajolab',k'ajolab',35,46,57
94,33,0,xekam,xekam,35,46,57
94,33,1,rumal,rumal,35,46,57
94,33,2,Sipakna,sipakna,35,46,57
94,34,0,are,are,35,46,57
94,34,1,k'ut,k'ut,35,46,57
94,34,2,kachb'il,kachb'il,35,46,57
94,34,3,xuxik,xuxik,35,46,57
94,35,0,e,e,35,46,57
94,35,1,uch'umilal,uch'umilal,35,46,57
94,35,2,kaj,kaj,35,46,58
94,36,0,xe'uxik.,xe'uxik,35,46,58
95,1,0,Wa'e,wa'e,35,46,58
95,1,1,k'ut,k'ut,35,46,58
95,1,2,utikerik,utikerik,35,46,58
95,2,0,ta,ta,35,46,58
95,2,1,xna'ojix,xna'ojix,35,46,58
95,2,2,winaq,winaq,35,46,58
95,3,0,ta,ta,35,46,58
95,3,1,xtzukux,xtzukux,35,46,58
95,3,2,puch,puch,35,46,58
95,3,3,ri,ri,35,46,58
95,3,4,chok,chok,35,46,58
95,3,5,uti'ojil,uti'ojil,35,46,58
95,3,6,winaq,winaq,35,46,58
95,4,0,xecha',xecha',35,46,58
95,4,1,k'ut,k'ut,35,46,58
95,4,2,ri,ri,35,46,58
95,4,3,alom,alom,35,46,58
95,4,4,k'ajolom,k'ajolom,35,46,58
95,5,0,e,e,35,46,58
95,5,1,tz'aqol,tz'aqol,35,46,58
95,5,2,b'itol,b'itol,35,46,58
95,6,0,Tepew,tepew,35,46,58
95,6,1,Q'ukumatz,q'ukumatz,35,46,58
95,6,2,kib'i',kib'i',35,46,58
95,7,0,mixyopijik,mixyopijik,35,46,58
95,7,1,usaqirik,usaqirik,35,46,58
95,8,0,mixtz'aqutzinik,mixtz'aqutzinik,35,46,58
95,9,0,mipuxq'ale'ik,mipuxq'ale'ik,35,46,58
95,9,1,tzuqul,tzuqul,35,46,58
95,9,2,q'o'l,q'o'l,35,46,58
95,10,0,saqil,saqil,35,46,58
95,10,1,al,al,35,46,58
95,10,2,saqil,saqil,35,46,58
95,10,3,k'ajol,k'ajol,35,46,58
95,11,0,mixq'ale',mixq'ale',35,46,58
95,11,1,winaq,winaq,35,46,58
95,12,0,uwinaqil,uwinaqil,35,46,58
95,12,1,uwach,uwach,35,46,58
95,12,2,ulew,ulew,35,46,58
95,12,3,xecha',xecha',35,46,58
95,13,0,xmolomanik,xmolomanik,35,46,58
95,14,0,xulik,xulik,35,46,58
95,15,0,xb'ekina'oj,xb'ekina'oj,35,46,58
95,15,1,chi,chi,35,46,58
95,15,2,q'equmal,q'equmal,35,46,58
95,15,3,chi,chi,35,46,58
95,15,4,aq'ab'al,aq'ab'al,35,46,58
95,16,0,ta,ta,35,46,58
95,16,1,xkitzukuj,xkitzukuj,35,46,58
95,17,0,xkipukuj,xkipukuj,35,46,58
95,17,1,puch,puch,35,46,58
95,18,0,xena'ojinik,xena'ojinik,35,46,58
95,19,0,xeb'ison,xeb'ison,35,46,58
95,19,1,puch,puch,35,46,58
95,19,2,waral,waral,35,46,58
95,20,0,keje,keje,35,46,58
95,20,1,k'ut,k'ut,35,46,58
95,20,2,xel,xel,35,46,58
95,20,3,wi,wi,35,46,58
95,20,4,aponoq,aponoq,35,46,58
95,20,5,kina'oj,kina'oj,35,46,58
95,21,0,saqil,saqil,35,46,58
95,21,1,q'alal,q'alal,35,46,58
95,21,2,xkiriqo,xkiriqo,35,46,58
95,22,0,xkikana'isaj,xkikana'isaj,35,46,58
95,22,1,puch,puch,35,46,58
95,23,0,ri,ri,35,46,58
95,23,1,xok,xok,35,46,58
95,23,2,uti'ojil,uti'ojil,35,46,58
95,23,3,winaq,winaq,35,46,58
95,24,0,xa,xa,35,46,58
95,24,1,sqaqi'n,sqaqi'n,35,46,58
95,24,2,chik,chik,35,46,58
95,25,0,ma,ma,35,46,58
95,25,1,wi,wi,35,46,58
95,25,2,kawachin,kawachin,35,46,58
95,25,3,q'ij,q'ij,35,46,58
95,25,4,ik',ik',35,46,58
95,25,5,ch'umil,ch'umil,35,46,58
95,25,6,pa,pa,35,46,58
95,25,7,kiwi',kiwi',35,46,58
95,25,8,e,e,35,46,58
95,25,9,tz'aqol,tz'aqol,35,46,58
95,25,10,b'itol.,b'itol,35,46,58
95,26,0,Pan,pan,35,46,58
95,26,1,Paxil,paxil,35,46,58
95,26,2,pan,pan,35,46,58
95,26,3,Kayala',kayala',35,46,58
95,26,4,ub'i',ub'i',35,46,58
95,27,0,xpe,xpe,35,46,58
95,27,1,wi,wi,35,46,58
95,27,2,q'anajal,q'anajal,35,46,58
95,27,3,saqijal,saqijal,35,46,58
95,28,0,are,are,35,46,58
95,28,1,k'u,k'u,35,46,58
95,28,2,kib'i',kib'i',35,46,58
95,28,3,chikop,chikop,35,46,58
95,28,4,wa',wa',35,46,58
95,29,0,k'amol,k'amol,35,46,58
95,29,1,recha',recha',35,46,58
95,29,2,"yak,",yak,35,46,58
95,29,3,"utiw,",utiw,35,46,58
95,29,4,"k'el,",k'el,35,46,58
95,29,5,joj,joj,35,46,58
95,30,0,e,e,35,46,58
95,30,1,kajib',kajib',35,46,58
95,30,2,chi,chi,35,46,58
95,30,3,chikop,chikop,35,46,58
95,31,0,xb'in,xb'in,35,46,58
95,31,1,utzijel,utzijel,35,46,58
95,31,2,q'anajal,q'anajal,35,46,58
95,31,3,saqijal,saqijal,35,46,58
95,31,4,chi,chi,35,46,58
95,31,5,ke,ke,35,46,58
95,32,0,chi,chi,35,46,58
95,32,1,la',la',35,46,58
95,32,2,kepe,kepe,35,46,58
95,32,3,wi,wi,35,46,58
95,32,4,Pan,pan,35,46,58
95,32,5,Paxil,paxil,35,47,58
95,33,0,xk'ut,xk'ut,35,47,58
95,33,1,ub'e'el,ub'e'el,35,47,58
95,33,2,Paxil,paxil,35,47,58
95,34,0,are,are,35,47,58
95,34,1,k'ut,k'ut,35,47,58
95,34,2,xkiriqo,xkiriqo,35,47,58
95,34,3,ri,ri,35,47,58
95,34,4,echa',echa',35,47,58
95,35,0,are,are,35,47,58
95,35,1,k'ut,k'ut,35,47,58
95,35,2,xok,xok,35,47,58
95,35,3,uti'ojil,uti'ojil,35,47,58
95,35,4,winaq,winaq,35,47,58
95,35,5,tz'aq,tz'aq,35,47,58
95,35,6,winaq,winaq,35,47,58
95,35,7,b'it,b'it,35,47,58
95,36,0,ja',ja',35,47,58
95,36,1,k'ut,k'ut,35,47,58
95,36,2,ukik'el,ukik'el,35,47,58
95,37,0,ukik'el,ukik'el,35,47,58
95,37,1,winaq,winaq,35,47,58
95,37,2,xuxik,xuxik,35,47,58
95,38,0,are,are,35,47,58
95,38,1,xok,xok,35,47,58
95,38,2,kumal,kumal,35,47,58
95,38,3,alom,alom,35,47,58
95,38,4,k'ajolom,k'ajolom,35,47,58
95,38,5,ri,ri,35,47,58
95,38,6,jal,jal,35,47,58
95,39,0,keje,keje,35,47,58
95,39,1,k'ut,k'ut,35,47,58
95,39,2,xeki'kot,xeki'kot,35,47,58
95,39,3,wi,wi,35,47,58
95,40,0,rumal,rumal,35,47,58
95,40,1,ri,ri,35,47,58
95,40,2,uriqitajik,uriqitajik,35,47,58
95,41,0,utzilaj,utzilaj,35,47,58
95,41,1,juyub',juyub',35,47,58
95,42,0,nojinaq,nojinaq,35,47,58
95,42,1,chi,chi,35,47,58
95,42,2,qus,qus,35,47,58
95,43,0,tzatz,tzatz,35,47,58
95,43,1,chi,chi,35,47,58
95,43,2,q'anajal,q'anajal,35,47,58
95,43,3,saqijal,saqijal,35,47,58
95,44,0,tzatz,tzatz,35,47,58
95,44,1,nay,nay,35,47,58
95,44,2,puch,puch,35,47,58
95,44,3,chi,chi,35,47,58
95,44,4,peq,peq,35,47,58
95,44,5,chi,chi,35,47,58
95,44,6,kako,kako,35,47,58
95,45,0,ma,ma,35,47,58
95,45,1,wi,wi,35,47,58
95,45,2,ajilan,ajilan,35,47,58
95,45,3,"tulul,",tulul,35,47,58
95,45,4,"k'awex,",k'awex,35,47,58
95,45,5,"q'inom,",q'inom,35,47,58
95,45,6,"tapa'l,",tapa'l,35,47,58
95,45,7,"ajache',",ajache',35,47,58
95,45,8,kab',kab',35,47,58
95,46,0,nojinaq,nojinaq,35,47,58
95,46,1,k'ilaj,k'ilaj,35,47,58
95,46,2,echa',echa',35,47,58
95,46,3,chupan,chupan,35,47,58
95,46,4,ri,ri,35,47,58
95,46,5,tinamit,tinamit,35,47,58
95,46,6,Pan,pan,35,47,58
95,46,7,Paxil,paxil,35,47,58
95,46,8,Pan,pan,35,47,58
95,46,9,Kayala',kayala',35,47,58
95,46,10,ub'i',ub'i',35,47,58
95,47,0,k'o,k'o,35,47,58
95,47,1,wi,wi,35,47,58
95,47,2,echa',echa',35,47,58
95,47,3,uwachinel,uwachinel,35,47,58
95,48,0,ronojel,ronojel,35,47,58
95,48,1,ch'uti'echa',ch'uti'echa',35,47,58
95,48,2,"nima'echa',",nima'echa',35,47,58
95,48,3,ch'utitiko'n,ch'utitiko'n,35,47,58
95,48,4,nimatiko'n,nimatiko'n,35,47,58
95,49,0,xk'ut,xk'ut,35,47,58
95,49,1,ub'e'el,ub'e'el,35,47,58
95,49,2,kuma417,kuma,35,47,58
95,50,0,ta,ta,35,47,58
95,50,1,xke'x,xke'x,35,47,58
95,50,2,k'ut,k'ut,35,47,58
95,50,3,ri,ri,35,47,58
95,50,4,q'anajal,q'anajal,35,47,58
95,50,5,saqijal,saqijal,35,47,58
95,51,0,b'elejeb',b'elejeb',35,47,58
95,51,1,k'u,k'u,35,47,58
95,51,2,uka'l,uka'l,35,47,58
95,51,3,xub'an,xub'an,35,47,58
95,51,4,Xmukane,xmukane,35,47,58
95,52,0,echa',echa',35,47,58
95,52,1,xokik,xokik,35,47,58
95,53,0,ruk',ruk',35,47,58
95,53,1,ja',ja',35,47,58
95,53,2,rapenal,rapenal,35,47,58
95,53,3,xwinaqir,xwinaqir,35,47,58
95,53,4,uq'ab'chi'al418,uq'ab'chi'al,35,47,58
95,54,0,winaq,winaq,35,47,58
95,54,1,xuxik,xuxik,35,47,58
95,55,0,ta,ta,35,47,58
95,55,1,xkib'an,xkib'an,35,47,58
95,55,2,ri,ri,35,47,58
95,55,3,alom,alom,35,47,58
95,55,4,k'ajolom,k'ajolom,35,47,58
95,55,5,Tepew,tepew,35,47,58
95,55,6,Q'ukumatz,q'ukumatz,35,47,58
95,56,0,ke'uchaxik,ke'uchaxik,35,47,58
95,57,0,k'a,k'a,35,47,58
95,57,1,te,te,35,47,58
95,57,2,k'ut,k'ut,35,47,58
95,57,3,xkikoj,xkikoj,35,47,58
95,57,4,pa,pa,35,47,58
95,57,5,tzij,tzij,35,47,58
95,58,0,utz'ukik420,utz'ukik,35,47,58
95,58,1,qanab'e,qanab'e,35,47,58
95,58,2,chuch,chuch,35,47,58
95,58,3,qajaw,qajaw,35,47,58
95,59,0,xa,xa,35,47,58
95,59,1,q'anajal,q'anajal,35,47,58
95,59,2,saqijal,saqijal,35,47,58
95,59,3,uti'ojil,uti'ojil,35,47,58
95,60,0,xa,xa,35,47,58
95,60,1,echa',echa',35,47,58
95,60,2,raqan,raqan,35,47,58
95,60,3,uq'ab',uq'ab',35,47,58
95,60,4,winaq,winaq,35,47,58
95,61,0,ri,ri,35,47,58
95,61,1,e,e,35,47,58
95,61,2,qanab'e,qanab'e,35,47,58
95,61,3,qajaw,qajaw,35,47,58
95,62,0,e,e,35,47,58
95,62,1,kajib',kajib',35,47,58
95,62,2,chi,chi,35,47,58
95,62,3,winaq,winaq,35,47,58
95,62,4,tz'aq,tz'aq,35,47,58
95,63,0,xa,xa,35,47,58
95,63,1,echa',echa',35,47,59
95,63,2,okinaq,okinaq,35,47,59
95,63,3,kiti'ojil.,kiti'ojil,35,47,59
96,1,0,Wa'e,wa'e,35,47,59
96,1,1,kib'i',kib'i',35,47,59
96,1,2,nab'e,nab'e,35,47,59
96,1,3,winaq,winaq,35,47,59
96,2,0,xetz'aqik,xetz'aqik,35,47,59
96,2,1,xeb'itik,xeb'itik,35,47,59
96,3,0,are,are,35,47,59
96,3,1,nab'e,nab'e,35,47,59
96,3,2,winaq,winaq,35,47,59
96,3,3,ri,ri,35,47,59
96,3,4,B'alam,b'alam,35,47,59
96,3,5,K'itze',k'itze',35,47,59
96,4,0,ukab',ukab',35,47,59
96,4,1,chi,chi,35,47,59
96,4,2,k'ut,k'ut,35,47,59
96,4,3,B'alam,b'alam,35,47,59
96,4,4,Aq'ab',aq'ab',35,47,59
96,5,0,rox,rox,35,47,59
96,5,1,chi,chi,35,47,59
96,5,2,k'ut,k'ut,35,47,59
96,5,3,Majukutaj,majukutaj,35,47,59
96,6,0,Ukaj,ukaj,35,47,59
96,6,1,k'ut,k'ut,35,47,59
96,6,2,Iq'ib'alam,iq'ib'alam,35,47,59
96,7,0,are,are,35,47,59
96,7,1,k'u,k'u,35,47,59
96,7,2,kib'i',kib'i',35,47,59
96,7,3,ri,ri,35,47,59
96,7,4,qanab'e,qanab'e,35,47,59
96,7,5,chuch,chuch,35,47,59
96,7,6,qajaw.,qajaw,35,47,59
96,8,0,Xa,xa,35,47,59
96,8,1,tz'aq,tz'aq,35,47,59
96,8,2,xa,xa,35,47,59
96,8,3,b'it,b'it,35,47,59
96,8,4,ke'uchaxik,ke'uchaxik,35,47,59
96,9,0,maja,maja,35,47,59
96,9,1,b'i,b'i,35,47,59
96,9,2,kichuch,kichuch,35,47,59
96,9,3,maja,maja,35,47,59
96,9,4,b'i,b'i,35,47,59
96,9,5,kiqajaw,kiqajaw,35,47,59
96,10,0,xa,xa,35,47,59
96,10,1,utukel,utukel,35,47,59
96,10,2,achij,achij,35,47,59
96,10,3,chiqab'ij,chiqab'ij,35,47,59
96,11,0,mana,mana,35,47,59
96,11,1,ixoq,ixoq,35,47,59
96,11,2,xe'alanik,xe'alanik,35,47,59
96,12,0,ma,ma,35,47,59
96,12,1,nay,nay,35,47,59
96,12,2,pu,pu,35,47,59
96,12,3,xek'ajolaxik,xek'ajolaxik,35,47,59
96,13,0,rumal,rumal,35,47,59
96,13,1,ri,ri,35,47,59
96,13,2,ajtz'aq,ajtz'aq,35,47,59
96,13,3,ajb'it,ajb'it,35,47,59
96,14,0,ri,ri,35,47,59
96,14,1,alom,alom,35,47,59
96,14,2,k'ajolom,k'ajolom,35,47,59
96,15,0,xa,xa,35,47,59
96,15,1,pus,pus,35,47,59
96,15,2,xa,xa,35,47,59
96,15,3,nawal,nawal,35,47,59
96,15,4,kitz'aqik,kitz'aqik,35,47,59
96,15,5,kib'itik,kib'itik,35,47,59
96,16,0,rumal,rumal,35,47,59
96,16,1,tz'aqol,tz'aqol,35,47,59
96,16,2,"b'itol,",b'itol,35,47,59
96,16,3,alom,alom,35,47,59
96,16,4,"k'ajolom,",k'ajolom,35,47,59
96,16,5,Tepew,tepew,35,47,59
96,16,6,Q'ukumatz,q'ukumatz,35,47,59
96,17,0,ta,ta,36,47,59
96,17,1,xewinaqwachin,xewinaqwachin,36,47,59
96,17,2,k'ut,k'ut,36,47,59
96,18,0,e,e,36,47,59
96,18,1,winaq,winaq,36,47,59
96,18,2,xe'uxik,xe'uxik,36,47,59
96,19,0,xech'awik,xech'awik,36,47,59
96,19,1,xetzijon,xetzijon,36,47,59
96,19,2,puch.,puch,36,47,59
96,20,0,Xemuqunik,xemuqunik,36,47,59
96,21,0,xeta'on,xeta'on,36,47,59
96,21,1,puch,puch,36,47,59
96,22,0,xeb'inik,xeb'inik,36,47,59
96,23,0,xechapanik,xechapanik,36,47,59
96,24,0,e,e,36,47,59
96,24,1,utzilaj,utzilaj,36,47,59
96,24,2,winaq,winaq,36,47,59
96,25,0,e,e,36,47,59
96,25,1,cha'om,cha'om,36,47,59
96,25,2,achijil,achijil,36,47,59
96,25,3,wach,wach,36,47,59
96,25,4,kiwachib'al,kiwachib'al,36,47,59
96,26,0,k'o,k'o,36,47,59
96,26,1,kuxlab',kuxlab',36,47,59
96,26,2,xuxik,xuxik,36,47,59
96,27,0,xemuqum421,xemuqum,36,47,59
96,28,0,jusuk',jusuk',36,47,59
96,28,1,xopon,xopon,36,47,59
96,28,2,kimuqub'al,kimuqub'al,36,47,59
96,29,0,xk'iskilo,xk'iskilo,36,47,59
96,29,1,xk'isketamaj,xk'isketamaj,36,47,59
96,29,2,ronojel,ronojel,36,47,59
96,29,3,xe'422,xe',36,47,59
96,30,0,uwe,uwe,36,47,59
96,30,1,kemuqunik,kemuqunik,36,47,59
96,31,0,lib'ajchi',lib'ajchi',36,47,59
96,31,1,chikisolwachij,chikisolwachij,36,47,59
96,32,0,chisolmuquj423,chisolmuquj,36,47,59
96,32,1,upam,upam,36,47,59
96,32,2,kaj,kaj,36,47,59
96,32,3,upam,upam,36,47,59
96,32,4,ulew,ulew,36,47,59
96,33,0,maj,maj,36,47,59
96,33,1,uq'atajil,uq'atajil,36,47,59
96,33,2,na,na,36,47,59
96,34,0,chikilixtaj,chikilixtaj,36,47,59
96,34,1,ronojel,ronojel,36,47,59
96,35,0,ma,ma,36,47,59
96,35,1,keb'in,keb'in,36,47,59
96,35,2,ta,ta,36,47,59
96,35,3,na,na,36,47,59
96,35,4,on,on,36,47,59
96,35,5,nab'e,nab'e,36,47,59
96,36,0,k'a,k'a,36,47,59
96,36,1,te,te,36,47,59
96,36,2,ta,ta,36,47,59
96,36,3,chikil,chikil,36,47,59
96,36,4,ri,ri,36,47,59
96,36,5,uxe',uxe',36,47,59
96,36,6,kaj,kaj,36,47,59
96,37,0,xa,xa,36,47,59
96,37,1,wi,wi,36,47,59
96,37,2,chi,chi,36,47,59
96,37,3,re,re,36,47,59
96,37,4,e,e,36,47,59
96,37,5,k'o,k'o,36,47,59
96,37,6,wi,wi,36,47,59
96,38,0,ta,ta,36,47,59
96,38,1,kemuqunik,kemuqunik,36,47,59
96,39,0,tzatz,tzatz,36,47,59
96,39,1,ketamab'al,ketamab'al,36,47,59
96,39,2,xuxik,xuxik,36,47,59
96,40,0,xik'ow,xik'ow,36,47,59
96,40,1,kiwachib'al,kiwachib'al,36,47,59
96,40,2,pa,pa,36,47,59
96,40,3,che',che',36,47,59
96,40,4,pa,pa,36,47,59
96,40,5,ab'aj,ab'aj,36,47,59
96,41,0,pa,pa,36,47,59
96,41,1,cho,cho,36,47,59
96,41,2,pa,pa,36,47,59
96,41,3,palo,palo,36,47,59
96,42,0,pa,pa,36,47,59
96,42,1,juyub',juyub',36,47,59
96,42,2,pa,pa,36,47,59
96,42,3,taq'aj,taq'aj,36,47,59
96,43,0,qitzij,qitzij,36,47,59
96,43,1,wi,wi,36,47,59
96,43,2,chi,chi,36,47,59
96,43,3,e,e,36,47,59
96,43,4,loq'olaj,loq'olaj,36,47,59
96,43,5,winaq,winaq,36,47,59
96,43,6,ri,ri,36,47,59
96,43,7,B'alam,b'alam,36,47,59
96,43,8,K'itze',k'itze',36,47,59
96,44,0,B'alam,b'alam,36,47,59
96,44,1,Aq'ab',aq'ab',36,47,59
96,45,0,"Majukutaj,",majukutaj,36,47,59
96,45,1,Iq'ib'alam,iq'ib'alam,36,47,59
96,46,0,ta,ta,36,47,59
96,46,1,xetz'onox,xetz'onox,36,47,59
96,46,2,k'ut,k'ut,36,47,59
96,46,3,rumal,rumal,36,47,59
96,46,4,ri,ri,36,47,59
96,46,5,ajtz'aq,ajtz'aq,36,47,59
96,46,6,ajb'it,ajb'it,36,47,59
96,47,0,juchalik,juchalik,36,47,59
96,47,1,ik'ojey424,ik'ojey,36,47,59
96,48,0,ma,ma,36,47,59
96,48,1,kixmuqunik,kixmuqunik,36,47,59
96,49,0,ma,ma,36,48,59
96,49,1,kixta'onik,kixta'onik,36,48,59
96,50,0,ma,ma,36,48,59
96,50,1,utz,utz,36,48,59
96,50,2,ich'ab'al,ich'ab'al,36,48,59
96,50,3,ruk',ruk',36,48,59
96,50,4,ib'inib'al,ib'inib'al,36,48,59
96,51,0,kixmuqunana,kixmuqunana,36,48,59
96,51,1,k'ut,k'ut,36,48,59
96,52,0,chiwila',chiwila',36,48,59
96,52,1,uxe',uxe',36,48,59
96,52,2,kaj,kaj,36,48,59
96,53,0,ma,ma,36,48,59
96,53,1,q'alaj,q'alaj,36,48,59
96,53,2,juyub',juyub',36,48,59
96,53,3,taq'aj,taq'aj,36,48,59
96,53,4,kiwilo,kiwilo,36,48,59
96,54,0,chitija',chitija',36,48,59
96,54,1,na,na,36,48,59
96,54,2,k'ut,k'ut,36,48,59
96,55,0,xe'ucha'xik,xe'ucha'xik,36,48,59
96,56,0,k'a,k'a,36,48,59
96,56,1,te,te,36,48,59
96,56,2,puch,puch,36,48,59
96,56,3,xk'iskil,xk'iskil,36,48,59
96,56,4,ronojel,ronojel,36,48,59
96,56,5,uxe',uxe',36,48,59
96,56,6,kaj,kaj,36,48,59
96,57,0,k'a,k'a,36,48,59
96,57,1,te,te,36,48,59
96,57,2,k'ut,k'ut,36,48,59
96,57,3,kik'amowanik,kik'amowanik,36,48,59
96,57,4,ri',ri',36,48,59
96,57,5,chi,chi,36,48,59
96,57,6,re,re,36,48,59
96,57,7,tz'aqol,tz'aqol,36,48,59
96,57,8,b'itol,b'itol,36,48,59
96,58,0,qitzij,qitzij,36,48,59
96,58,1,wi,wi,36,48,59
96,58,2,chi,chi,36,48,59
96,58,3,kamul,kamul,36,48,59
96,58,4,k'amo,k'amo,36,48,59
96,58,5,oxmul,oxmul,36,48,59
96,58,6,k'amo,k'amo,36,48,59
96,59,0,mi425,mi,36,48,59
96,60,0,mi,mi,36,48,59
96,60,1,pu,pu,36,48,59
96,60,2,xojchi'nik,xojchi'nik,36,48,59
96,61,0,xojwachinik,xojwachinik,36,48,59
96,62,0,kojch'awik,kojch'awik,36,48,59
96,63,0,kojta'onik,kojta'onik,36,48,59
96,64,0,kojb'isonik,kojb'isonik,36,48,59
96,65,0,kojsilab'ik,kojsilab'ik,36,48,59
96,66,0,utz,utz,36,48,59
96,66,1,kaqana'o,kaqana'o,36,48,59
96,67,0,xqeta'maj,xqeta'maj,36,48,59
96,67,1,naj,naj,36,48,59
96,67,2,naqaj,naqaj,36,48,59
96,68,0,mi,mi,36,48,59
96,68,1,pu,pu,36,48,59
96,68,2,xqilo,xqilo,36,48,59
96,68,3,nim,nim,36,48,59
96,68,4,ch'uti'n,ch'uti'n,36,48,59
96,69,0,upa,upa,36,48,59
96,69,1,kaj,kaj,36,48,59
96,69,2,upa,upa,36,48,59
96,69,3,ulew,ulew,36,48,59
96,70,0,k'amo,k'amo,36,48,59
96,70,1,k'ut,k'ut,36,48,59
96,70,2,chiwe,chiwe,36,48,59
96,70,3,mixojwinaqirik,mixojwinaqirik,36,48,59
96,71,0,oj,oj,36,48,59
96,71,1,tz'aq,tz'aq,36,48,59
96,71,2,oj,oj,36,48,59
96,71,3,b'it,b'it,36,48,59
96,72,0,mixojuxik,mixojuxik,36,48,59
96,72,1,at,at,36,48,59
96,72,2,qati't,qati't,36,48,60
96,72,3,at,at,36,48,60
96,72,4,qamam,qamam,36,48,60
96,73,0,xecha',xecha',36,48,60
96,74,0,ta,ta,36,48,60
96,74,1,xkik'amowaj,xkik'amowaj,36,48,60
96,74,2,kitz'ukik,kitz'ukik,36,48,60
96,74,3,kib'itik,kib'itik,36,48,60
96,75,0,xk'isketa'maj,xk'isketa'maj,36,48,60
96,75,1,ronojel,ronojel,36,48,60
96,76,0,xkimuquj,xkimuquj,36,48,60
96,76,1,kajtz'uk,kajtz'uk,36,48,60
96,76,2,kajxukut,kajxukut,36,48,60
96,77,0,upam,upam,36,48,60
96,77,1,kaj,kaj,36,48,60
96,77,2,upam,upam,36,48,60
96,77,3,ulew,ulew,36,48,60
96,78,0,ma,ma,36,48,60
96,78,1,k'u,k'u,36,48,60
96,78,2,utz,utz,36,48,60
96,78,3,xkita'o,xkita'o,36,48,60
96,78,4,ri,ri,36,48,60
96,78,5,ajtz'aq,ajtz'aq,36,48,60
96,78,6,ajb'it,ajb'it,36,48,60
96,79,0,ma,ma,36,48,60
96,79,1,wi,wi,36,48,60
96,79,2,utz,utz,36,48,60
96,79,3,ri,ri,36,48,60
96,79,4,mixkib'ij,mixkib'ij,36,48,60
96,79,5,qatz'aq,qatz'aq,36,48,60
96,79,6,qab'it,qab'it,36,48,60
96,80,0,mixketa'maj,mixketa'maj,36,48,60
96,80,1,ronojel,ronojel,36,48,60
96,80,2,nim,nim,36,48,60
96,80,3,ch'uti'n,ch'uti'n,36,48,60
96,81,0,kecha'.,kecha',36,48,60
96,82,0,Keje,keje,36,48,60
96,82,1,chi,chi,36,48,60
96,82,2,k'ut,k'ut,36,48,60
96,82,3,uk'amik,uk'amik,36,48,60
96,82,4,chik,chik,36,48,60
96,82,5,kina'oj,kina'oj,36,48,60
96,82,6,alom,alom,36,48,60
96,82,7,k'ajolom,k'ajolom,36,48,60
96,83,0,jucha,jucha,36,48,60
96,83,1,chik,chik,36,48,60
96,83,2,chiqab'an,chiqab'an,36,48,60
96,83,3,chi,chi,36,48,60
96,83,4,ke,ke,36,48,60
96,84,0,xa,xa,36,48,60
96,84,1,ta,ta,36,48,60
96,84,2,naqaj,naqaj,36,48,60
96,84,3,chopon,chopon,36,48,60
96,84,4,wi,wi,36,48,60
96,84,5,kimuqub'al,kimuqub'al,36,48,60
96,85,0,xa,xa,36,48,60
96,85,1,ta,ta,36,48,60
96,85,2,sqaqi'n,sqaqi'n,36,48,60
96,85,3,uwach,uwach,36,48,60
96,85,4,uwachulew,uwachulew,36,48,60
96,85,5,chikilo,chikilo,36,48,60
96,86,0,ma,ma,36,48,60
96,86,1,wi,wi,36,48,60
96,86,2,utz,utz,36,48,60
96,86,3,ri,ri,36,48,60
96,86,4,kakib'ij,kakib'ij,36,48,60
96,87,0,ma,ma,36,48,60
96,87,1,pa,pa,36,48,60
96,87,2,xa,xa,36,48,60
96,87,3,tz'aq,tz'aq,36,48,60
96,87,4,xa,xa,36,48,60
96,87,5,b'it,b'it,36,48,60
96,87,6,kib'i',kib'i',36,48,60
96,88,0,xa,xa,36,48,60
96,88,1,lab'e,lab'e,36,48,60
96,88,2,e,e,36,48,60
96,88,3,kab'awil,kab'awil,36,48,60
96,88,4,ke'uxi426,ke'uxi,36,48,60
96,89,0,uwe,uwe,36,48,60
96,89,1,ma,ma,36,48,60
96,89,2,wi,wi,36,48,60
96,89,3,kepoq'otajik,kepoq'otajik,36,48,60
96,90,0,kek'iritajik,kek'iritajik,36,48,60
96,91,0,ta,ta,36,48,60
96,91,1,chawaxoq,chawaxoq,36,48,60
96,92,0,ta,ta,36,48,60
96,92,1,saqiroq,saqiroq,36,48,60
96,93,0,uwe,uwe,36,48,60
96,93,1,ma,ma,36,48,60
96,93,2,wi,wi,36,48,60
96,93,3,chik'i'arik,chik'i'arik,36,48,60
96,94,0,ta,ta,36,48,60
