parte,capit,term_str,n
4,4,sotz'ila,1
4,4,sqaqi'n,2
4,4,suywa,3
4,4,suywa;,1
4,4,ta,66
4,4,taj,6
4,4,taj;,1
4,4,tamub',8
4,4,tamub';,1
4,4,tan,1
4,4,taq,5
4,4,taq'aj,1
4,4,tepewal,1
4,4,tew,3
4,4,tew!,2
4,4,tew;,2
4,4,tewnik,1
4,4,tik'al,1
4,4,tinamit,1
4,4,tojil,31
4,4,tojil:,3
4,4,tojil?,1
4,4,tolok',1
4,4,toq'ob',1
4,4,tulan,10
4,4,tulan!,1
4,4,tulan:,1
4,4,tz'aq,1
4,4,tz'aqol,2
4,4,tz'ikina,3
4,4,tz'onoy,1
4,4,tz'ununi,1
4,4,tzalam,1
4,4,tzatz,9
4,4,tzij,1
4,4,tzu'm,1
4,4,ub'anik,1
4,4,ub'i',31
4,4,ub'i';,2
4,4,ub'i'nam,3
4,4,ub'ik,1
4,4,uch'ab'al,1
4,4,ujachon,1
4,4,ujut'ik,1
4,4,uk',1
4,4,uk'ama',1
4,4,uk'amik,1
4,4,uk'axkol,1
4,4,uk'exwach,1
4,4,uk'omajil,1
4,4,uk'ux,1
4,4,ukab',1
4,4,ukab'awil,7
4,4,ukanajik,1
4,4,ukik'el,1
4,4,ukink'at,1
4,4,ukoq,3
4,4,ula,2
4,4,ula',3
4,4,ulew-,1
4,4,uloq,11
4,4,uloq:,1
4,4,uloq;,2
4,4,umam,1
4,4,umeskel,2
4,4,unab'e,1
4,4,upakatajik,1
4,4,upam,3
4,4,uq'aq',4
4,4,uq'atat,1
4,4,uqajaw,1
4,4,usamajel,1
4,4,usaqirik,8
4,4,usaqirik!,1
4,4,utolok',2
4,4,utu'xik,1
4,4,utz,2
4,4,utz'umal,1
4,4,utzij,2
4,4,utzilaj,1
4,4,uwach,2
4,4,uwachib'al,1
4,4,uwachinik,1
4,4,uwinaqirik,1
4,4,uxajab',1
4,4,uxe,2
4,4,uxe',1
4,4,uxik',2
4,4,uxol,2
4,4,wa,3
4,4,wa',4
4,4,wach,1
4,4,wakamik,10
4,4,wakamik:,1
4,4,wakamik;,1
4,4,waral,4
4,4,we,2
4,4,we!,1
4,4,we-,1
4,4,wech,1
4,4,wi,69
4,4,wi!,1
4,4,wi-,2
4,4,wi;,1
4,4,wi?,1
4,4,winaq,8
4,4,winaq!,1
4,4,wuqub',4
4,4,xa,38
4,4,xaqi,1
4,4,xata,1
4,4,xawi,11
4,4,xb'e,1
4,4,xb'inaj,1
4,4,xch'akataj,1
4,4,xch'ataj,1
4,4,xch'aw,2
4,4,xcha',9
4,4,xchiqab'ij,1
4,4,xchiqil,1
4,4,xchup,1
4,4,xe,3
4,4,xe',2
4,4,xe'ik'o,1
4,4,xe'ik'ow,6
4,4,xe'ikowik,1
4,4,xe'opon,4
4,4,xe'ucha'xik,4
4,4,xe'ul,3
4,4,xe'ulik,1
4,4,xe'ulik:,1
4,4,xeb'e,1
4,4,xeb'oqotaj,1
4,4,xech'aw,1
4,4,xech'awik,1
4,4,xecha',20
4,4,xechawax,1
4,4,xek',1
4,4,xek'oje,4
4,4,xek'oje'ik,1
4,4,xek'ulaxik,1
4,4,xekel,1
4,4,xekikot,2
4,4,xekuchu,1
4,4,xel,2
4,4,xemiq'ik,2
4,4,xepe,4
4,4,xepetik,4
4,4,xepixab'an,1
4,4,xere,4
4,4,xesaqir,1
4,4,xewax,3
4,4,xeya',1
4,4,xib'alb'a,3
4,4,xib'alb'a:,1
4,4,xib'inik,1
4,4,xixb'itik?,1
4,4,xixtz'aqik,1
4,4,xjalq'atij,1
4,4,xk'amowik,1
4,4,xk'o,1
4,4,xk'oje,5
4,4,xk'oqon,1
4,4,xk'otix,1
4,4,xk'u,1
4,4,xkanaj,3
4,4,xkib'ano,2
4,4,xkib'ij,2
4,4,xkib'inatisaj,1
4,4,xkichoq'ob'ej,1
4,4,xkijut,1
4,4,xkik'am,3
4,4,xkik'amowaj,1
4,4,xkik'ulub'a,1
4,4,xkikanaj,1
4,4,xkikob'isaj,2
4,4,xkikuch,1
4,4,xkil,1
4,4,xkipaxij,1
4,4,xkipixab'aj,1
4,4,xkita'o,1
4,4,xkitinamit,1
4,4,xkitu'nik,1
4,4,xkitz',1
4,4,xkitz'onoj,1
4,4,xkixb',1
4,4,xkiyalaj,1
4,4,xkoj,1
4,4,xkojilowik,1
4,4,xkojkam,1
4,4,xkoq'otaj,1
4,4,xkoqotaj,1
4,4,xkoyob'ej,2
4,4,xma,2
4,4,xmaynik,1
4,4,xnik'wachixik,1
4,4,xnimar,1
4,4,xojk'axtok'ax,1
4,4,xojpaxin,1
4,4,xojpe,2
4,4,xok,3
4,4,xol,1
4,4,xopon,1
4,4,xoponik,1
4,4,xoq',1
4,4,xpe,5
4,4,xpus,1
4,4,xpusik,1
4,4,xqab'ano,1
4,4,xqab'ano!,1
4,4,xqab'ano?,1
4,4,xqajik,1
4,4,xqakanaj,1
4,4,xreleq'aj,1
4,4,xrelesaj,1
4,4,xruk'a'j,1
4,4,xsaqir,1
4,4,xsaqirik,1
4,4,xtak'atob',1
4,4,xtikarik,1
4,4,xub'aq,1
4,4,xub'ij,2
4,4,xuchax,1
4,4,xujach,1
4,4,xuk'am,1
4,4,xuk'amo,3
4,4,xuk'ulu,1
4,4,xuk'ut,1
4,4,xukanajib'ej,1
4,4,xul,3
4,4,xuriqo,1
4,4,xusach,1
4,4,xutz'onoj,1
4,4,xutzoqopij,1
4,4,xuxik,3
4,4,xuxik;,2
4,4,xuya',1
4,4,xuya'o,2
4,4,xwinaqir,1
4,4,xyoq'otaj,1
4,4,ya',1
4,4,yaki,1
4,4,zuywa,1
4,5,-amaq',1
4,5,-aq'aroq!,1
4,5,-xawi,1
4,5,-xeqakanaj,1
4,5,ab'aj,2
4,5,aj,1
4,5,ajb'atena;,1
4,5,ajilan,1
4,5,ajk'ajb';,1
4,5,ajk'ixb',1
4,5,ajposotz'il,1
4,5,ajpoxa,1
4,5,amaq',3
4,5,apanoq,1
4,5,aponoq,2
4,5,aq'ab',5
4,5,aq'anoq,1
4,5,are,10
4,5,awi,2
4,5,awilix,2
4,5,b'alam,16
4,5,b'alam;,1
4,5,b'e,1
4,5,b'i,1
4,5,ch'ab'al,1
4,5,ch'aqalik,1
4,5,ch'umil,2
4,5,ch'umil;,1
4,5,ch'uti,2
4,5,ch'uti'n,1
4,5,cha,1
4,5,cha',1
4,5,chajkar,1
4,5,che',1
4,5,chela,2
4,5,chi,25
4,5,chik,6
4,5,chikop,5
4,5,chila',10
4,5,chimalkan,1
4,5,chiraj,1
4,5,chiri',9
4,5,chitiltotik,1
4,5,chixkikot,1
4,5,chob'il,1
4,5,chu,2
4,5,chucha'xik,1
4,5,chucha'xik;,1
4,5,chuwach,1
4,5,chuwi,4
4,5,e,6
4,5,ek',1
4,5,ik',3
4,5,ik'i,4
4,5,ikoq'ij,1
4,5,ilokab',1
4,5,ilokab';,1
4,5,ja,5
4,5,ja;,1
4,5,jakawitz,3
4,5,jakawitz;,1
4,5,jalan,2
4,5,jalk'atajinaq,1
4,5,jarub',1
4,5,jumaj,1
4,5,jun,8
4,5,junamataj,1
4,5,jusu,1
4,5,jutaq,1
4,5,juyub',4
4,5,k,1
4,5,k'atan,1
4,5,k'ate,7
4,5,k'eche',2
4,5,k'echelaj,1
4,5,k'eje,3
4,5,k'eletzu,1
4,5,k'o,6
4,5,k'oleje,1
4,5,k'oxol,2
4,5,k'u,10
4,5,k'uch,1
4,5,k'ut,10
4,5,k'ute,1
4,5,k'ute',1
4,5,k'ya,1
4,5,kab'awil,1
4,5,kaj,1
4,5,kakib'an,1
4,5,kanoq-,1
4,5,kanti,2
4,5,katz,1
4,5,kawachinik,1
4,5,kawistan,1
4,5,ke'oq'ik,1
4,5,ke'ucha'xik,1
4,5,kekikotik,1
4,5,ki,1
4,5,kib',1
4,5,kib'a,1
4,5,kib'ayatajik,1
4,5,kib'i,2
4,5,kib'i',1
4,5,kib'il,1
4,5,kib'ix,1
4,5,kib'ix:,1
4,5,kichaq',1
4,5,kijuyub'al,1
4,5,kik'amowab'al,1
4,5,kik'oje'ik,1
4,5,kik'ux,5
4,5,kik'ux:,1
4,5,kikajichal,1
4,5,kikotem,1
4,5,kipam,1
4,5,kipom,2
4,5,kitaq'ajal,1
4,5,kitinamit,1
4,5,kitzalkwat,1
4,5,kitze',5
4,5,kitzij,1
4,5,kiwach,1
4,5,kixik',1
4,5,kixwachin,1
4,5,koj,3
4,5,koq',1
4,5,kot,1
4,5,koxichal,1
4,5,kumal,1
4,5,kus,1
4,5,kyalub'ik,1
4,5,lo,2
4,5,loq'olaj,1
4,5,ma,5
4,5,maja,2
4,5,majukutaj,5
4,5,mana,1
4,5,mawi,3
4,5,mexico,1
4,5,mixkil,1
4,5,mixsaqirik?,1
4,5,mixtam,1
4,5,nab'e,3
4,5,nay,2
4,5,nim,4
4,5,nima,3
4,5,o,1
4,5,oj,1
4,5,oliman,1
4,5,on,1
4,5,oxib',1
4,5,pa,7
4,5,petenaq,1
4,5,pom,7
4,5,pu,1
4,5,puch,10
4,5,q'aq'chekeleb',2
4,5,q'equmal,1
4,5,q'ij,18
4,5,q'ij?,1
4,5,qachaq'!,1
4,5,qachelik,1
4,5,qamuku,1
4,5,qaq'ij,1
4,5,qatz,1
4,5,qawach,1
4,5,qib',1
4,5,qitzij,2
4,5,rab'inaleb',3
4,5,rajk'ajb',3
4,5,rajk'ixb',3
4,5,ralaxik,1
4,5,re,2
4,5,rech,1
4,5,releb'al,4
4,5,ri,18
4,5,rib',3
4,5,rij,2
4,5,ronojel,5
4,5,roq'ej,1
4,5,roxchob'ichal,1
4,5,ruk',8
4,5,ruk'a'm,1
4,5,ruk'am,2
4,5,rumal,4
4,5,saq,1
4,5,saqi,2
4,5,siwan;,1
4,5,sochoj,2
4,5,sotz'i,1
4,5,suywa!,1
4,5,suywa:,1
4,5,t'an-,1
4,5,ta,25
4,5,tamub',3
4,5,taq,1
4,5,tepew,2
4,5,tiyonel,1
4,5,toj,1
4,5,tojil,4
4,5,tujal,1
4,5,tulan,5
4,5,tz'ikin,3
4,5,tz'ikina,1
4,5,tz'yaq,1
4,5,tza'm,1
4,5,ub'i',13
4,5,ub'i':,1
4,5,ub'i';,1
4,5,ub'i'nam,1
4,5,uch'ab'a,1
4,5,uch'ab'al,4
4,5,uchak,1
4,5,uchinamit,1
4,5,ujalk'at,1
4,5,uk'a,1
4,5,uk'atanal,1
4,5,uk'utb'al,1
4,5,ukab'awil,11
4,5,ukab'awilal,1
4,5,ula,2
4,5,ulemo,1
4,5,ulew,4
4,5,ulo,1
4,5,uloq,7
4,5,unab'e,1
4,5,upam,2
4,5,uq'atat,1
4,5,usaqirik,1
4,5,utz'aqat,1
4,5,uwach,5
4,5,uwach;,1
4,5,uwachinik,1
4,5,wa'e,1
4,5,wakamik,4
4,5,wakamik;,1
4,5,wi,25
4,5,winaq,9
4,5,xa,14
4,5,xab'ajir,1
4,5,xab'ajirik,1
4,5,xalaxik,1
4,5,xawax,1
4,5,xawi,5
4,5,xch'ijtajik,1
4,5,xcha',1
4,5,xchaqij,1
4,5,xchaqijik,1
4,5,xchiqab'ij,1
4,5,xe,2
4,5,xe'oq'ik,1
4,5,xecha',3
4,5,xek'aton,1
4,5,xek'iyar,1
4,5,xek'oje,2
4,5,xek'oje'ik,1
4,5,xekikotik,2
4,5,xel,5
4,5,xepe,2
4,5,xeqakanaj,1
4,5,xere,4
4,5,xesaqb'isan,1
4,5,xesaqb'isanik,2
4,5,xesaqir,1
4,5,xjalk'atij,2
4,5,xk'amon,1
4,5,xk'i,1
4,5,xk'isyakataj,1
4,5,xk'oje,1
4,5,xka'oj,1
4,5,xkanajik,1
4,5,xkib'ij,1
4,5,xkib'ixaj,1
4,5,xkik'at,1
4,5,xkik'ato,1
4,5,xkikanaj,1
4,5,xkikir,1
4,5,xkikiro,1
4,5,xkikotik,1
4,5,xkilo,1
4,5,xkinataj,1
4,5,xkirip,1
4,5,xkiwachij,1
4,5,xkoq'ej,1
4,5,xojpaxin,1
4,5,xojpetik-,1
4,5,xojsachik,1
4,5,xoq',1
4,5,xpakatajik,1
4,5,xpe,2
4,5,xqajach,1
4,5,xril,1
4,5,xsaqir,3
4,5,xsaqirik,3
4,5,xsqaqi'n,1
4,5,xtikar,1
4,5,xuchap,1
4,5,xuk'ut,1
4,5,xukuxinaq,1
4,5,xuxik,2
4,5,xwachin,1
4,5,xya',1
4,5,ya',1
4,5,yakamarinaq,1
4,5,yaki,4
4,5,yitz'il,1
4,5,yolkwat,1
4,6,-are,1
4,6,-chichakonisaj,1
4,6,-xa,1
4,6,-xawi,1
4,6,ab'aj,4
4,6,ab'ajil,1
4,6,ajk'ajb',4
4,6,ajk'ajb';,1
4,6,ajk'ixb',5
4,6,al,1
4,6,amaq',10
4,6,amaq'!,2
4,6,apa,1
4,6,aq'ab',1
4,6,aqaj,2
4,6,are,10
4,6,awilix,8
4,6,b'alam,5
4,6,b'alam-,1
4,6,b'e,2
4,6,chi,37
4,6,chi',2
4,6,chib'an,1
4,6,chib'ekik'ulu,1
4,6,chib'ekiya',1
4,6,chich'ak,1
4,6,chich'aw,1
4,6,chichajij,1
4,6,chik,10
4,6,chik!,1
4,6,chik'owik,1
4,6,chikanaj,1
4,6,chikecha'j,1
4,6,chikib'ano,4
4,6,chikik'at,2
4,6,chikil,3
4,6,chikiriq,1
4,6,chikitzukuj,1
4,6,chikiya'o,1
4,6,chikoq'eb'ej,1
4,6,chikoq'ib'ej,1
4,6,chikuch'aj,1
4,6,chikuk'a'j,1
4,6,chila',1
4,6,chimich',1
4,6,chiqaya',1
4,6,chiri',3
4,6,chisepesoj,1
4,6,chixib'in,1
4,6,chiya',1
4,6,chob',1
4,6,chok,1
4,6,chopon,1
4,6,chu,1
4,6,chub'inik,2
4,6,chul,1
4,6,chulta'iya',1
4,6,chuwach,10
4,6,chuwi,1
4,6,chuxik,3
4,6,chuxik!,1
4,6,e,7
4,6,eqech,1
4,6,ik'i,1
4,6,ik'oje'ik,1
4,6,ikik'el,1
4,6,ikolb'al,1
4,6,ina'oj!,1
4,6,itinamit;,1
4,6,iwech,2
4,6,iwib'!,2
4,6,iya,2
4,6,ja',1
4,6,jakawitz,4
4,6,jakawitz;,2
4,6,je,1
4,6,jolom,1
4,6,jujun,2
4,6,jujunal,1
4,6,jun,1
4,6,jusu,1
4,6,juta,2
4,6,jutaq,1
4,6,juyub',2
4,6,k'ajolab',1
4,6,k'ajolal,1
4,6,k'amob',1
4,6,k'ate,2
4,6,k'atoj,1
4,6,k'echelaj,1
4,6,k'eje,4
4,6,k'i,3
4,6,k'im,1
4,6,k'o,6
4,6,k'ojb'al,1
4,6,k'u,11
4,6,k'u'kej,2
4,6,k'ut,23
4,6,k'ute',1
4,6,k'ux,1
4,6,ka'ib',1
4,6,kab'awil,2
4,6,kaj,1
4,6,kak'am,1
4,6,kakaj,1
4,6,kanoq,2
4,6,kaqaya',1
4,6,karaj,1
4,6,ke'ilik,1
4,6,ke'ok,1
4,6,ke'oponik,1
4,6,ke'ul,1
4,6,ke'ulik,1
4,6,keb'e,1
4,6,keb'in,1
4,6,kech,2
4,6,kecha',1
4,6,kej,5
4,6,kej;,1
4,6,keqakamisaj?,1
4,6,kib',2
4,6,kib'anoj,1
4,6,kib'e,1
4,6,kib'il,1
4,6,kichu'k,1
4,6,kij;,1
4,6,kijab',1
4,6,kijujunal,1
4,6,kik',2
4,6,kik';,1
4,6,kik'atoj,2
4,6,kik'atonik,1
4,6,kik'oje'ik,1
4,6,kik'u'kej,1
4,6,kik'ux,1
4,6,kik'ux:,1
4,6,kikab'awil,1
4,6,kikamik,1
4,6,kikik'el,2
4,6,kikuchun,1
4,6,kilaqab'en,1
4,6,kimayij,1
4,6,kina'oj,1
4,6,kinawal,1
4,6,kiq'ijila,1
4,6,kitze',1
4,6,kitzij,1
4,6,kiwach,2
4,6,kiwachib'ej,1
4,6,kixikin,1
4,6,kixoqil,2
4,6,kixoqila,1
4,6,kixucha'xik,1
4,6,kochoch,3
4,6,koj,3
4,6,kojiralajob'isaj,1
4,6,kojkiq'aluj,1
4,6,kojq'aq'anij,1
4,6,koq'ik,1
4,6,kuk'am,1
4,6,kul,1
4,6,kumal,3
4,6,lo,1
4,6,ma,3
4,6,majukutaj,1
4,6,mana,2
4,6,mawi,4
4,6,mich'b'al,1
4,6,mik'ut,1
4,6,mixuxik,1
4,6,mojik'ut,1
4,6,na,1
4,6,naki,1
4,6,nay,2
4,6,nim,4
4,6,noj,1
4,6,oj,1
4,6,ojiwachb'il,1
4,6,okox,1
4,6,pa,5
4,6,pu,10
4,6,puch,6
4,6,q'alaj,4
4,6,q'ij,2
4,6,q'ijil,1
4,6,q'ol,2
4,6,qachijilal,1
4,6,qachu'k,1
4,6,qajuyub'al,1
4,6,qak'exwach,1
4,6,qakowil,1
4,6,qalaxik,1
4,6,qaq'ij,1
4,6,qat'isa',1
4,6,qataq'ajal,1
4,6,qatz'onoj,1
4,6,qawach,1
4,6,qawach!,1
4,6,qaxikin,1
4,6,qech,2
4,6,qitzij,2
4,6,rachaq,1
4,6,ral,10
4,6,re,4
4,6,rech,3
4,6,retal,1
4,6,ri,47
4,6,ri:,1
4,6,rib',2
4,6,rismal,1
4,6,ronojel,4
4,6,roq'ib'al,5
4,6,ruk',4
4,6,rumal,2
4,6,silisib',1
4,6,sita'l,1
4,6,sita'l;,1
4,6,sqaqi'n,1
4,6,ta,31
4,6,taj,1
4,6,taq,3
4,6,taqjuyub';,1
4,6,tojil,11
4,6,tojil?,1
4,6,toqob',1
4,6,torob',1
4,6,tulan,1
4,6,tz'ikin,5
4,6,tz'um,1
4,6,tza'm,1
4,6,tzatz,1
4,6,tzukuxik,1
4,6,ub'e'l,1
4,6,ub'i',1
4,6,uk'ikel,1
4,6,uk'omajil,1
4,6,ukaj,1
4,6,ukej,1
4,6,ukik'el,2
4,6,ukoq,1
4,6,uloq,3
4,6,uloq-,1
4,6,umuquwach,1
4,6,unawal,1
4,6,usaqirik,1
4,6,utiw,2
4,6,utzilaj,2
4,6,utzukuxik,1
4,6,uxe',1
4,6,uya'on,1
4,6,wa,2
4,6,wach,2
4,6,waral,1
4,6,wi,9
4,6,wi!,1
4,6,winaq,3
4,6,wonon,2
4,6,wonowoj,1
4,6,xa,21
4,6,xawi,4
4,6,xb'e,1
4,6,xch'awik,1
4,6,xcha',1
4,6,xcha'w,1
4,6,xe'opon,1
4,6,xe'ucha'xik,1
4,6,xeb'e,3
4,6,xeb'ekila,1
4,6,xech'awik:,1
4,6,xecha',3
4,6,xek'amowan,1
4,6,xekikot,1
4,6,xere,2
4,6,xk'oje,1
4,6,xkik'ato,1
4,6,xkit'is,1
4,6,xkiwaquj,1
4,6,xma,1
4,6,xnam,2
4,6,xojik'am,1
4,6,xpe,2
4,6,xq'ijik,1
4,6,xtikar,1
4,6,xuka,1
4,6,xuxik,1
4,6,xya',2
4,6,yak,2
4,7,-b'alam,1
4,7,-we,1
4,7,ab'aj,1
4,7,ajk'ajb',1
4,7,ajk'ajb';,1
4,7,ajk'ixb',2
4,7,amaq',10
4,7,amaq':,1
4,7,aq'ab',2
4,7,are,6
4,7,awilix,5
4,7,b'alam,8
4,7,b'e,3
4,7,chalami,1
4,7,chi,8
4,7,chi',1
4,7,chib'ekipusu,1
4,7,chik,1
4,7,chikib'ano,1
4,7,chikik'am,1
4,7,chikik'amo,1
4,7,chikik'olob'a,1
4,7,chikik'ut,1
4,7,chikilo,3
4,7,chikipus,1
4,7,chikisachix,1
4,7,chikiya',1
4,7,chikos,1
4,7,chiqataqej,1
4,7,chiri',3
4,7,chiwinaqir,4
4,7,chu,1
4,7,chub'inik,2
4,7,chuchi',1
4,7,chuwach,2
4,7,chuwi,2
4,7,e,2
4,7,eleq'ik,1
4,7,ik'i,2
4,7,ja',3
4,7,jab',1
4,7,jab';,1
4,7,jakawitz,3
4,7,jun,2
4,7,juyub',2
4,7,k'a,2
4,7,k'ajolab',1
4,7,k'ate,4
4,7,k'eje,2
4,7,k'o,3
4,7,k'olik,1
4,7,k'u,1
4,7,k'ut,10
4,7,k'ya,1
4,7,ka'ib',1
4,7,kaqan,4
4,7,kaqan!,1
4,7,kaqan;,1
4,7,ke'atin,1
4,7,ke'ilik,1
4,7,keb'inik;,1
4,7,kecha',2
4,7,kej,1
4,7,keqatzukuj,1
4,7,kib',4
4,7,kib'e,1
4,7,kib'il,1
4,7,kik',1
4,7,kik'ajol,1
4,7,kik'utb'al,1
4,7,kik'ux,1
4,7,kina'oj,1
4,7,kipich,1
4,7,kitze',2
4,7,kitzukuxik,1
4,7,kiwach,1
4,7,kiwachib'al,1
4,7,kochoch,1
4,7,kok,1
4,7,konojel,1
4,7,koqotaj,1
4,7,kumal,2
4,7,la,1
4,7,lib'aj,1
4,7,ma,1
4,7,majukutaj,2
4,7,mawi,4
4,7,mixti'owik!,1
4,7,mul,1
4,7,musmul,1
4,7,nab'e,1
4,7,najt,1
4,7,nim,1
4,7,oxib',1
4,7,pa,3
4,7,pu,1
4,7,puch,2
4,7,q'alaj,5
4,7,q'at,1
4,7,q'eqal,1
4,7,qe,1
4,7,raqan,3
4,7,ratinib'al,1
4,7,re,1
4,7,releq'axik,1
4,7,ri,17
4,7,ri',1
4,7,rib',1
4,7,rumal,3
4,7,sachb'al,1
4,7,sutz',1
4,7,ta,11
4,7,taj,1
4,7,taq,1
4,7,tojil,6
4,7,tzatz,1
4,7,ub'i',1
4,7,ujolom,1
4,7,uk'oje'ik,1
4,7,ukamisaxik,1
4,7,unajt,1
4,7,unawal,1
4,7,utaqexik,1
4,7,utikarik,1
4,7,utzijel,1
4,7,wa'e,1
4,7,wi,6
4,7,winaq,1
4,7,xa,15
4,7,xecha',1
4,7,xikin,1
4,7,xk'oje,1
4,7,xkeleq'aj,1
4,7,xkib'an,1
4,7,xkik'am,1
4,7,xkikam,1
4,7,xkikamisaj,1
4,7,xkitik'ib'a,1
4,7,xkolo,1
4,7,xma,1
4,7,xoq'o'l,1
4,7,xub'ina'j,1
4,7,xuna',1
4,7,xuxik,1
4,7,xuxtaj,1
4,7,xwinaqir,1
4,8,-apa,1
4,8,-apachina,1
4,8,-are,1
4,8,-kixb'ek,1
4,8,-naki,2
4,8,-oj,1
4,8,-utz,1
4,8,ajawab',2
4,8,ajchoq',1
4,8,ajk'ajb',1
4,8,ajk'ajb'-,1
4,8,ajk'ixb',2
4,8,amaq',4
4,8,amaq';,1
4,8,apa,1
4,8,are,11
4,8,awilix,4
4,8,b'a,2
4,8,b'i,1
4,8,ch'ob',2
4,8,cha'om,1
4,8,chajkar,2
4,8,chi,26
4,8,chib'e,1
4,8,chik,4
4,8,chik'am,1
4,8,chikanab'ij,1
4,8,chikirayij,1
4,8,chikiya',1
4,8,chipe,1
4,8,chiqach'akb'ej,1
4,8,chiqak'ux,1
4,8,chirayin,1
4,8,chiri',1
4,8,chitikar,1
4,8,chitzonob'a,1
4,8,chiya',2
4,8,chuchi',1
4,8,chutzinik,1
4,8,chuwach,1
4,8,chuxik!,1
4,8,chuxik:,1
4,8,chuxoq,1
4,8,e,10
4,8,eleq'axik,1
4,8,eta,1
4,8,ich'aja,1
4,8,iwach,1
4,8,iwib',3
4,8,iwumal,1
4,8,ix,1
4,8,ja',1
4,8,jakawitz,3
4,8,jakawitz;,1
4,8,jarub',1
4,8,ju,1
4,8,jun,2
4,8,juta,1
4,8,k'a,1
4,8,k'ajol;,1
4,8,k'ajolab',2
4,8,k'ate,1
4,8,k'eche',1
4,8,k'o,1
4,8,k'u,5
4,8,k'ul,1
4,8,k'ut,21
4,8,k'ut:,1
4,8,k'ya,1
4,8,ka,1
4,8,ka'ib',4
4,8,kaweq,2
4,8,ke,1
4,8,ke'apon,1
4,8,ke'atin,1
4,8,ke'ilitaj,1
4,8,ke'iwil,1
4,8,ke:,1
4,8,keb'e,1
4,8,kech,2
4,8,kech!,1
4,8,kech?,1
4,8,kecha',1
4,8,kecha:,1
4,8,keqach'ak,1
4,8,keqatzukuj,1
4,8,kewachinik,1
4,8,kib',4
4,8,kib':,1
4,8,kib'i,1
4,8,kib'i',1
4,8,kich'akatajik,1
4,8,kich'akik,1
4,8,kik'oje'ik-,1
4,8,kik'ux,1
4,8,kime'al,1
4,8,kimi'al,1
4,8,kina'oj,2
4,8,kina'ojij,1
4,8,kirayb'al,1
4,8,kiwach!,1
4,8,kixch'oko,1
4,8,kixcha',2
4,8,kixpe,1
4,8,kixqakamisaj,1
4,8,kixtz'onox,1
4,8,kojk'isik,1
4,8,kojkich'ako,1
4,8,kojopon,1
4,8,konojel,3
4,8,kuch'aj,1
4,8,kumal,1
4,8,la,2
4,8,la!,1
4,8,ma,1
4,8,maja,1
4,8,mawi,4
4,8,mi'al?,1
4,8,mixk'is,1
4,8,na,1
4,8,nab'e,2
4,8,naki,1
4,8,nim,1
4,8,oj,2
4,8,oxib',1
4,8,pa,2
4,8,pu,3
4,8,q'alaj,1
4,8,q'apoj,1
4,8,q'apojib',4
4,8,q'apojib'-xecha',1
4,8,q'apojib':,1
4,8,q'ij?,1
4,8,qach'akb'al,1
4,8,qak'oje'ik?,1
4,8,qak'ux,1
4,8,qakab'awil,1
4,8,qal,1
4,8,qami'al!,1
4,8,qitzij,3
4,8,ratinib'al,1
4,8,re,1
4,8,re!,1
4,8,retal,3
4,8,ri,14
4,8,ri',1
4,8,rilo,1
4,8,ronojel,2
4,8,rumal,2
4,8,saqilaj,1
4,8,saqloq'oj,1
4,8,ta,28
4,8,taj,1
4,8,taj!,1
4,8,taq,2
4,8,taseq,1
4,8,tojil,5
4,8,ub'i',2
4,8,ub'ik,1
4,8,uch'akik,1
4,8,uk'amik,1
4,8,ukamisaxik,1
4,8,uloq;,1
4,8,una'oj,1
4,8,uq'aq'al,1
4,8,usachik,1
4,8,utz,1
4,8,utzilaj,1
4,8,wa',1
4,8,wa':,1
4,8,we,8
4,8,we!,1
4,8,wech,1
4,8,wi,2
4,8,wi?,1
4,8,wij!,1
4,8,wij-,1
4,8,winaq,2
4,8,winaq?,1
4,8,xa,1
4,8,xcha',1
4,8,xech'awik:,2
4,8,xecha',7
4,8,xekuchu,1
4,8,xepixab'ax,1
4,8,xeponik,1
4,8,xetaq,1
4,8,xetaqo,1
4,8,xk'am,1
4,8,xkanaj,1
4,8,xkejek',1
4,8,xketaq,1
4,8,xkipixab'aj,1
4,8,xkitz'onob'ej,1
4,8,xkitzukuj,1
4,8,xpuch',2
4,8,xraj,1
4,8,xtaj,2
4,8,ya',2
4,8,ya'!,1
4,9,',1
4,9,-apa,1
4,9,-kixtz'ib'anoq,1
4,9,-ma,1
4,9,-naki,3
4,9,-oj,1
4,9,-utz,2
4,9,-wa'e,1
4,9,-xa,1
4,9,-xqil,1
4,9,ab'aj,1
4,9,ajaw,5
4,9,ajawab',6
4,9,ajawab'-,1
4,9,ajawab':,1
4,9,ajawab';,1
4,9,ajk'ajb',1
4,9,ajk'ixb',1
4,9,ama,1
4,9,amaq',8
4,9,amaq':,1
4,9,apa,1
4,9,aponoq,1
4,9,aq'ab',6
4,9,are,7
4,9,awilix,2
4,9,b'a,4
4,9,b'alam,16
4,9,b'alam:,1
4,9,b'i,3
4,9,b'ik,1
4,9,b'usaj,1
4,9,ch'ab',1
4,9,ch'ajonik,1
4,9,ch'ek,1
4,9,cha',1
4,9,chakachaxinaq,1
4,9,chatin,1
4,9,chi,34
4,9,chib'e,1
4,9,chib'e'iwila',1
4,9,chib'ek,1
4,9,chik,5
4,9,chikik'uj,1
4,9,chikop,2
4,9,chila',2
4,9,chipe,1
4,9,chiqakanaj,1
4,9,chiqawik,1
4,9,chiri',1
