term_str,df,dp,dh,sig
kapetik,1,0.013500000000000002,0.08384710656373136,False
kapichipoj,1,0.013500000000000002,0.08384710656373136,False
kaq,4,0.051000000000000004,0.21896130607722014,True
kaq'anik,2,0.026000000000000002,0.13689895872954588,False
kaq'atat,1,0.013500000000000002,0.08384710656373136,False
kaq'axuwik,1,0.013500000000000002,0.08384710656373136,False
kaq'ij,1,0.013500000000000002,0.08384710656373136,False
kaq'oxow,1,0.013500000000000002,0.08384710656373136,False
kaq'oxowik,1,0.013500000000000002,0.08384710656373136,False
kaq'upupik,1,0.013500000000000002,0.08384710656373136,False
kaqa,3,0.0385,0.18091141314273665,True
kaqacha'j,1,0.013500000000000002,0.08384710656373136,False
kaqacha'kimaj,1,0.013500000000000002,0.08384710656373136,False
kaqaj,5,0.0635,0.25254582446601,True
kaqakojo,1,0.013500000000000002,0.08384710656373136,False
kaqamayijaj,1,0.013500000000000002,0.08384710656373136,False
kaqan,7,0.0885,0.30958881801024946,True
kaqana'o,2,0.026000000000000002,0.13689895872954588,False
kaqarayij,1,0.013500000000000002,0.08384710656373136,False
kaqariqo,1,0.013500000000000002,0.08384710656373136,False
kaqatoq'ob'aj,1,0.013500000000000002,0.08384710656373136,False
kaqaxib'ij,2,0.026000000000000002,0.13689895872954588,False
kaqaya',3,0.0385,0.18091141314273665,True
kaqayako,1,0.013500000000000002,0.08384710656373136,False
kaqchakachoj,1,0.013500000000000002,0.08384710656373136,False
kaqchekeleb',9,0.1135,0.356303263001628,True
kaqchikeleb',1,0.013500000000000002,0.08384710656373136,False
kaqil,1,0.013500000000000002,0.08384710656373136,False
kaqilo,2,0.026000000000000002,0.13689895872954588,False
kaqix,10,0.126,0.3765515495064335,True
kaqixa,1,0.013500000000000002,0.08384710656373136,False
kaqlujluj,2,0.026000000000000002,0.13689895872954588,False
kaqruxruj,1,0.013500000000000002,0.08384710656373136,False
kaqulja,8,0.101,0.33406485299293953,True
kaqurulaj,1,0.013500000000000002,0.08384710656373136,False
kaqwachib'al,1,0.013500000000000002,0.08384710656373136,False
kar,3,0.0385,0.18091141314273665,True
karaj,4,0.051000000000000004,0.21896130607722014,True
karajon,1,0.013500000000000002,0.08384710656373136,False
karayij,1,0.013500000000000002,0.08384710656373136,False
karchaj,1,0.013500000000000002,0.08384710656373136,False
