term_str,df,dp,dh,sig
surge,1,0.008771929824561403,0.05993763170319948,False
surged,1,0.008771929824561403,0.05993763170319948,False
surging,1,0.008771929824561403,0.05993763170319948,False
surpassed,1,0.008771929824561403,0.05993763170319948,False
surplus,1,0.008771929824561403,0.05993763170319948,False
surprised,1,0.008771929824561403,0.05993763170319948,False
surrender,4,0.03508771929824561,0.1695750882163067,True
surrendered,2,0.017543859649122806,0.10233140375727616,False
surrounded,5,0.043859649122807015,0.19784920698584996,True
surrounds,1,0.008771929824561403,0.05993763170319948,False
survive,1,0.008771929824561403,0.05993763170319948,False
survivors,1,0.008771929824561403,0.05993763170319948,False
suspect,1,0.008771929824561403,0.05993763170319948,False
suspended,3,0.02631578947368421,0.13810335561693646,False
suspense,1,0.008771929824561403,0.05993763170319948,False
suspicion,1,0.008771929824561403,0.05993763170319948,False
suspicionsome,1,0.008771929824561403,0.05993763170319948,False
suspicious,2,0.017543859649122806,0.10233140375727616,False
sustain,2,0.017543859649122806,0.10233140375727616,False
sustains,1,0.008771929824561403,0.05993763170319948,False
sustenance,9,0.07894736842105263,0.2891814483728234,True
swallow,4,0.03508771929824561,0.1695750882163067,True
swallowed,2,0.017543859649122806,0.10233140375727616,False
swallowing,1,0.008771929824561403,0.05993763170319948,False
swarm,1,0.008771929824561403,0.05993763170319948,False
swarming,1,0.008771929824561403,0.05993763170319948,False
swarms,1,0.008771929824561403,0.05993763170319948,False
sway,1,0.008771929824561403,0.05993763170319948,False
swayed,1,0.008771929824561403,0.05993763170319948,False
sways,2,0.017543859649122806,0.10233140375727616,False
swear,16,0.14035087719298245,0.397598598479262,True
swearer,1,0.008771929824561403,0.05993763170319948,False
swearing,1,0.008771929824561403,0.05993763170319948,False
swears,1,0.008771929824561403,0.05993763170319948,False
sweet,3,0.02631578947368421,0.13810335561693646,False
sweetsmelling,1,0.008771929824561403,0.05993763170319948,False
swelling,1,0.008771929824561403,0.05993763170319948,False
swells,1,0.008771929824561403,0.05993763170319948,False
swelter,1,0.008771929824561403,0.05993763170319948,False
swept,3,0.02631578947368421,0.13810335561693646,False
swerve,2,0.017543859649122806,0.10233140375727616,False
swerved,4,0.03508771929824561,0.1695750882163067,True
swerving,1,0.008771929824561403,0.05993763170319948,False
swift,5,0.043859649122807015,0.19784920698584996,True
swifter,1,0.008771929824561403,0.05993763170319948,False
swiftest,1,0.008771929824561403,0.05993763170319948,False
swiftly,2,0.017543859649122806,0.10233140375727616,False
swine,3,0.02631578947368421,0.13810335561693646,False
swinebecause,1,0.008771929824561403,0.05993763170319948,False
swore,3,0.02631578947368421,0.13810335561693646,False
sworn,4,0.03508771929824561,0.1695750882163067,True
synagogues,1,0.008771929824561403,0.05993763170319948,False
system,1,0.008771929824561403,0.05993763170319948,False
ta,4,0.03508771929824561,0.1695750882163067,True
table,1,0.008771929824561403,0.05993763170319948,False
tablet,1,0.008771929824561403,0.05993763170319948,False
tablets,1,0.008771929824561403,0.05993763170319948,False
tailored,1,0.008771929824561403,0.05993763170319948,False
take,42,0.3684210526315789,0.5307372705106247,True
taken,16,0.14035087719298245,0.397598598479262,True
takes,13,0.11403508771929824,0.3572092442833986,True
taking,5,0.043859649122807015,0.19784920698584996,True
tale,2,0.017543859649122806,0.10233140375727616,False
tales,5,0.043859649122807015,0.19784920698584996,True
talk,2,0.017543859649122806,0.10233140375727616,False
tallied,2,0.017543859649122806,0.10233140375727616,False
tar,3,0.02631578947368421,0.13810335561693646,False
target,3,0.02631578947368421,0.13810335561693646,False
tarried,3,0.02631578947368421,0.13810335561693646,False
task,1,0.008771929824561403,0.05993763170319948,False
tasks,1,0.008771929824561403,0.05993763170319948,False
tasneem,1,0.008771929824561403,0.05993763170319948,False
taste,29,0.2543859649122807,0.5023891364217361,True
tasted,5,0.043859649122807015,0.19784920698584996,True
tastes,1,0.008771929824561403,0.05993763170319948,False
tasting,1,0.008771929824561403,0.05993763170319948,False
taught,13,0.11403508771929824,0.3572092442833986,True
taunt,1,0.008771929824561403,0.05993763170319948,False
tax,1,0.008771929824561403,0.05993763170319948,False
teach,7,0.06140350877192982,0.24718197933991193,True
teaches,2,0.017543859649122806,0.10233140375727616,False
teaching,2,0.017543859649122806,0.10233140375727616,False
teachings,3,0.02631578947368421,0.13810335561693646,False
