term_str,token_str,stop,vnorm
separamos,separamos,False,23.5906
sí,Sí,True,50.469685
tinaja,tinaja,False,19.864122
numerosos,numerosos,False,24.313486
mentira,mentira,False,21.502058
llevaban,llevaban,False,32.77619
arder,arder,False,25.593334
desgraciada,desgraciada,False,15.518928
narices,narices,False,20.55386
representaba,representaba,False,21.97182
celebrado,celebrado,False,28.649847
saludad,Saludad,False,19.467384
abuelo,Abuelo,False,21.003185
salieron,Salieron,False,25.838488
pesar,pesar,True,31.46317
vuc,Vuc,False,0.0
quietas,quietas,False,22.423136
gagchecjueleb,Gagchecjueleb,False,0.0
sustentar,sustentar,False,24.764353
arena,arena,False,31.516228
cangrejos,cangrejos,False,19.1272
ruido,ruido,False,36.181183
andado,andado,False,25.161295
corriendo,corriendo,False,21.66086
apoderarse,apoderarse,False,24.257996
molestan,molestan,False,21.874735
pronosticado,pronosticado,False,17.810568
dibujo,dibujo,False,26.229181
veréis,veréis,False,21.859367
envolviéndose,envolviéndose,False,17.49503
quiere,quiere,True,33.009266
traer,traer,False,32.916927
engañador,engañador,False,19.999475
mañana,mañana,False,29.74946
luz,luz,False,62.123158
hunbatz,Hunbatz,False,0.0
veían,veían,False,33.70981
la,la,True,78.972755
abrumados,abrumados,False,23.528294
guardar,guardar,False,27.81989
menor,menor,False,32.605125
tras,tras,True,44.794476
venado,venado,False,24.988806
cortando,cortando,False,29.254547
presentes,presentes,False,27.993027
envuelto,envuelto,False,22.856636
condenados,condenados,False,26.60812
aquéllos,aquéllos,True,19.432644
aire,aire,False,44.67343
bocado,bocado,False,26.60778
pamacá,Pamacá,False,0.0
construcción,construcción,False,28.48243
apresuradamente,apresuradamente,False,18.374668
alegren,alegren,False,19.263023
habiéndolo,habiéndolo,False,17.715424
plato,plato,False,34.228413
camino,camino,False,33.14646
no,no,True,78.02511
regresaron,Regresaron,False,23.566597
envoltorio,Envoltorio,False,16.152357
meses,meses,False,44.032547
fueronengendrados,fueronengendrados,False,0.0
tener,tener,True,40.644432
ilocab,Ilocab,False,0.0
esperando,esperando,False,25.992088
defieras,defieras,False,0.0
esperad,Esperad,False,17.921432
pegados,pegados,False,28.91282
nosotros,Nosotros,True,24.470078
picas,picas,False,34.582092
sobacos,sobacos,False,16.367588
ios,ios,False,39.576202
moler,moler,False,28.811043
antiguamente,antiguamente,False,22.753933
tronco,tronco,False,24.74793
aquello,aquello,True,25.146952
salvar,salvar,False,29.877066
hagan,hagan,False,35.20288
morirás,morirás,False,21.352482
escribiremos,escribiremos,False,22.08759
estoy,estoy,True,43.358437
tendido,tendido,False,26.53214
empezó,empezó,False,34.25082
agregaron,agregaron,False,23.929377
resplandecientes,resplandecientes,False,15.776916
vamonos,vamonos,False,18.503149
sentaron,sentaron,False,30.971935
cercaron,cercaron,False,30.113539
quilo,quilo,False,19.015398
espesura,espesura,False,19.540312
sube,Sube,False,24.768438
alumbraba,alumbraba,False,20.225956
decir,decir,True,33.47896
nombraremos,nombraremos,False,21.64364
guardianes,guardianes,False,18.695704
adoren,adoren,False,22.902634
t,t,False,50.84898
caña,caña,False,33.77855
ayuntaos,ayuntaos,False,0.0
matar,matar,False,35.59389
portadores,portadores,False,23.426651
enfermos,enfermos,False,27.019455
haré,haré,False,32.06867
visteis,visteis,False,21.022572
rostro,rostro,False,29.794708
subirse,subirse,False,27.933022
cahbahá,Cahbahá,False,0.0
cuidando,cuidando,False,26.222366
atizad,Atizad,False,0.0
lado,lado,True,39.552284
señora,señora,False,26.445387
escojáis,escojáis,False,15.280816
pájaro,pájaro,False,23.298553
sexta,sexta,False,26.223822
hoy,hoy,True,42.288708
dado,dado,True,45.151352
oyó,oyó,False,43.57127
nube,nube,False,40.599762
causan,causan,False,34.007797
preñada,preñada,False,17.964703
mía,mía,True,37.014297
paró,paró,False,31.418985
danos,Danos,False,32.610764
reuniéronse,Reuniéronse,False,0.0
concédeles,Concédeles,False,0.0
asentaderas,asentaderas,False,0.0
arrojarlos,arrojarlos,False,21.512495
este,Este,True,47.12121
lazo,lazo,False,34.22598
juntaron,juntaron,False,29.437815
resucitaréis,resucitaréis,False,0.0
volvieron,Volvieron,False,25.062859
baja,Baja,False,36.356594
avergonzaron,avergonzaron,False,18.669762
fabricar,fabricar,False,28.297338
aún,Aún,True,37.545696
abrieron,abrieron,False,31.423706
cotzbalam,Cotzbalam,False,0.0
viniéronlos,Viniéronlos,False,0.0
murciélagos,murciélagos,False,15.691968
oscuridad,oscuridad,False,23.297915
suertes,suertes,False,23.002853
furon,furon,False,12.454896
callado,callado,False,22.395216
familias,familias,False,31.664425
saber,saber,True,35.57493
ventura,ventura,False,21.133411
enviados,enviados,False,30.146652
tengas,tengas,False,32.638527
quichéy,QuichéY,False,0.0
oír,oír,False,46.28384
llenado,llenado,False,26.568836
habléis,habléis,False,17.992199
convenció,convenció,False,19.891512
respetos,respetos,False,24.582504
sangre,sangre,False,32.026154
amontonadas,amontonadas,False,20.169579
avüix,Avüix,False,0.0
q,q,False,79.70501
llenó,llenó,False,30.503048
lograron,lograron,False,34.580624
pelotas,pelotas,False,25.217894
recogerlas,recogerlas,False,20.625872
caían,caían,False,29.547495
pues,Pues,True,30.45318
encarnado,encarnado,False,21.112188
produzca,produzca,False,25.597286
volved,volved,False,22.885359
ponerlos,ponerlos,False,27.597475
montes,montes,False,31.41113
prodigiosa,prodigiosa,False,15.786825
atavío,atavío,False,17.708277
sacudo,sacudo,False,20.616167
termine,termine,False,22.98616
vayan,vayan,False,35.18347
categoría,categoría,False,23.77305
octava,octava,False,22.614567
recuerdo,recuerdo,False,19.926336
ven,ven,False,56.999203
prisa,prisa,False,26.941013
cortados,cortados,False,28.555256
incontables,Incontables,False,19.70347
llamaba,llamaba,False,24.989058
esperaban,esperaban,False,26.396301
id,id,False,50.103786
trabados,trabados,False,27.341997
haréis,haréis,False,24.1331
precioso,precioso,False,20.469208
conchas,conchas,False,28.039127
llenos,llenos,False,32.57921
desean,desean,False,33.436893
provinieron,provinieron,False,22.903244
hogar,hogar,False,32.191727
botarlos,botarlos,False,22.116238
continuado,continuado,False,20.894009
precursora,precursora,False,16.934406
combatir,combatir,False,26.172792
juicio,juicio,False,33.195747
partida,partida,False,22.455847
existía,existía,False,26.508026
hieda,hieda,False,0.0
dejándolos,dejándolos,False,19.415361
k,K,False,74.14707
distintivos,distintivos,False,24.49668
gordura,gordura,False,16.869856
proyectaban,proyectaban,False,22.77372
cubrieron,cubrieron,False,28.818314
detrás,Detrás,True,23.562918
navajas,navajas,False,21.145575
pidiendo,pidiendo,False,25.459515
diviertan,diviertan,False,21.412283
vinieron,vinieron,False,26.473726
vieja,vieja,False,25.583767
número,número,False,34.797115
km,km,False,132.44923
cuarta,cuarta,False,24.621357
bebidas,bebidas,False,30.486364
olían,olían,False,25.913857
acercan,acercan,False,25.509499
haya,haya,True,53.050724
id,Id,False,43.84259
ceñidores,ceñidores,False,0.0
chichac,Chichac,False,0.0
amaneció,amaneció,False,23.594778
causar,causar,False,37.855007
puso,puso,False,48.493736
bailando,bailando,False,26.803883
vigilar,vigilar,False,24.351995
pudiera,pudiera,False,33.985706
abuelita,abuelita,False,17.866793
le,le,True,98.04118
salióse,Salióse,False,0.0
únicamente,Únicamente,False,21.025476
hoy,Hoy,True,49.049915
abandonada,abandonada,False,20.968494
yaxcanul,Yaxcanul,False,0.0
venerados,venerados,False,25.716608
acabaremos,acabaremos,False,24.476772
vergüenza,vergüenza,False,18.568758
poned,poned,False,26.660185
tres,tres,True,41.10489
harán,harán,False,39.08962
hemos,hemos,True,50.707333
dentro,Dentro,True,28.143373
colob,Colob,False,0.0
horribles,horribles,False,20.624722
cuáles,cuáles,True,32.38459
jicaras,jicaras,False,0.0
pierna,pierna,False,29.438082
navajas,Navajas,False,18.413683
matasteis,matasteis,False,17.58037
vuestros,vuestros,True,29.253096
maniquíes,maniquíes,False,15.997807
llegaré,llegaré,False,22.241573
cabo,cabo,False,56.945522
éstas,éstas,True,33.249012
escuchaban,escuchaban,False,27.459234
seca,seca,False,35.795586
ixpurpuvec,Ixpurpuvec,False,0.0
pequeñas,pequeñas,False,25.810493
deshicieron,deshicieron,False,20.870525
cal,cal,False,43.87607
acabando,acabando,False,25.448334
chicos,chicos,False,28.457762
pericón,pericón,False,16.374496
súplica,súplica,False,19.148285
arranó,arranó,False,0.0
sintió,sintió,False,29.77831
bajó,bajó,False,37.717396
pudieramos,pudieramos,False,25.774227
vuestros,Vuestros,True,24.823023
extensión,extensión,False,23.720348
venid,venid,False,24.644989
agradecimientos,agradecimientos,False,19.93435
ixhunahpú,Ixhunahpú,False,0.0
sostendréis,sostendréis,False,0.0
nuestros,Nuestros,True,31.481453
abundante,abundante,False,20.925968
mordáis,mordáis,False,0.0
sucedido,sucedido,False,23.753374
tenían,Tenían,False,24.979263
frente,frente,False,31.634537
residencia,residencia,False,25.638723
juego,juego,False,36.441372
quitzé,Quitzé,False,0.0
valentía,valentía,False,19.50945
manifestar,manifestar,False,25.098143
modo,modo,True,40.186268
envidia,envidia,False,20.737478
enseñádmelo,enseñádmelo,False,0.0
llamábase,llamábase,False,0.0
cantones,cantones,False,27.13118
velada,velada,False,24.80743
siendo,siendo,True,36.476826
trabajos,trabajos,False,30.472403
apdo,apdo,False,0.0
ardían,ardían,False,23.51585
montaraces,montaraces,False,15.8663845
despedazaron,despedazaron,False,21.524193
éste,éste,True,27.453238
esperan,esperan,False,29.448816
os,Os,True,95.4859
raxá,Raxá,False,0.0
invoque,invoque,False,18.146097
plantas,plantas,False,32.60472
esculpir,esculpir,False,19.360844
caculhá,Caculhá,False,0.0
techo,techo,False,31.309261
teñía,teñía,False,19.005388
lívidas,lívidas,False,0.0
andaban,andaban,False,32.163963
abuelos,abuelos,False,23.628614
aparecen,aparecen,False,27.861282
faltó,faltó,False,28.679832
comió,comió,False,24.73299
ofrendarles,ofrendarles,False,0.0
dignidades,dignidades,False,26.667007
tolerar,tolerar,False,25.267956
ahpozotzil,Ahpozotzil,False,0.0
soplaba,soplaba,False,22.472845
míos,míos,True,27.779823
arca,arca,False,33.040123
dirigieron,dirigieron,False,28.121412
p,p,False,52.357777
ahogar,ahogar,False,23.728722
aún,aún,True,43.483913
oídla,Oídla,False,0.0
jícaro,jícaro,False,0.0
deseando,deseando,False,26.457672
vuestras,Vuestras,True,24.159817
guantes,guantes,False,28.252808
antaño,antaño,False,18.215017
media,media,False,32.37702
juegos,juegos,False,34.345387
castigos,castigos,False,26.33174
pararon,Pararon,False,30.30625
meditar,meditar,False,24.154173
caza,caza,False,39.73649
duende,duende,False,18.178453
cuervo,cuervo,False,19.766605
mazorcas,mazorcas,False,17.453451
obligaba,obligaba,False,27.591005
dijeran,dijeran,False,23.61562
sacrificaron,sacrificaron,False,22.005327
iztayul,Iztayul,False,0.0
sabio,sabio,False,26.265413
arrojabais,arrojabais,False,0.0
pusieran,pusieran,False,26.929028
entregarse,entregarse,False,24.728851
bailes,bailes,False,32.695934
sanas,sanas,False,33.608143
reunidos,reunidos,False,25.427149
cantiles,cantiles,False,21.123472
vómito,vómito,False,23.87452
matando,matando,False,30.319971
revolvían,revolvían,False,21.083727
faltan,faltan,False,27.03501
enojaban,enojaban,False,25.959257
surja,surja,False,25.734474
negra,negra,False,28.46696
golpe,golpe,False,36.787735
dormiréis,dormiréis,False,0.0
nuestro,nuestro,True,29.556921
venceremos,venceremos,False,22.686731
despidiéronse,Despidiéronse,False,0.0
dones,dones,False,36.89207
objetos,objetos,False,34.194736
dónde,dónde,True,31.663263
dadme,Dadme,False,16.137325
probaréis,probaréis,False,0.0
división,división,False,28.451464
mandaban,mandaban,False,28.194572
aspecto,aspecto,False,28.960276
quektzú,Quektzú,False,0.0
pongáis,pongáis,False,21.7565
yendo,yendo,False,26.81282
varón,varón,False,24.715174
bailad,Bailad,False,0.0
mitad,mitad,False,28.44445
alguna,alguna,True,32.50173
azules,azules,False,22.97178
ha,ha,True,144.72037
vencerán,vencerán,False,23.666477
hallábanse,Hallábanse,False,0.0
aun,Aun,True,34.425518
cruce,cruce,False,26.875523
mortal,mortal,False,21.502377
producida,producida,False,24.66962
propios,propios,True,28.823893
pasó,pasó,False,40.61825
corrió,corrió,False,25.129824
hueco,hueco,False,29.158869
hasta,hasta,True,28.624443
comerlo,comerlo,False,25.466291
describir,describir,False,26.55974
hará,hará,False,41.456017
creó,creó,False,38.98423
miraban,miraban,False,35.131805
dominarlos,dominarlos,False,21.272568
tradiciones,tradiciones,False,30.439672
conseguirán,conseguirán,False,22.428562
componían,componían,False,23.152805
sucedió,sucedió,False,21.852377
soportar,soportar,False,27.128887
huérfanos,huérfanos,False,19.708443
nostros,nostros,False,20.559868
chitic,Chitic,False,0.0
nuestroshermanosmayores,nuestroshermanosmayores,False,0.0
ley,ley,False,73.876656
mostréis,mostréis,False,20.425486
tantos,Tantos,False,21.99105
llena,llena,False,34.81823
bodoque,bodoque,False,11.163862
terminó,terminó,False,26.926413
distinciones,distinciones,False,27.361298
ramo,ramo,False,33.103184
recoger,recoger,False,26.75344
insignias,insignias,False,19.795311
llegáronlos,llegáronlos,False,0.0
quemando,quemando,False,26.27848
sustancia,sustancia,False,28.71814
tendrán,tendrán,True,34.27356
lejos,lejos,False,27.421257
arrojado,arrojado,False,23.603617
hereda,hereda,False,24.545
tomaron,tomaron,False,35.43601
concebido,concebido,False,21.374117
barrancas,barrancas,False,21.243723
dotado,dotado,False,31.251003
elagua,elagua,False,0.0
chocoyo,chocoyo,False,0.0
cansamos,cansamos,False,25.567585
sentían,sentían,False,30.44937
niña,niña,False,38.04151
vernos,vernos,False,25.816008
corro,corro,False,22.371836
desaparecer,desaparecer,False,21.984974
durante,Durante,True,34.518227
parcialidades,parcialidades,False,22.531399
veo,Veo,False,28.209723
arreglados,arreglados,False,21.025259
velaron,velaron,False,29.248312
venido,venido,False,34.41014
llegaron,llegaron,False,32.226406
el,el,True,71.48257
izquierda,izquierda,False,22.105621
acompañar,acompañar,False,22.937231
dieciséis,dieciséis,False,16.102291
uu,Uu,False,8.828433
pasa,pasa,False,33.675175
suspendido,suspendido,False,22.49303
hallaba,hallaba,False,27.500294
cogieron,cogieron,False,27.265776
arrojar,arrojar,False,25.199913
caminaban,caminaban,False,29.98009
servirían,servirían,False,22.852753
acabarán,acabarán,False,25.817566
veré,Veré,False,11.90061
molió,molió,False,21.059614
deis,deis,False,28.651423
tonillo,Tonillo,False,0.0
armaron,armaron,False,31.685009
tecum,Tecum,False,0.0
profa,Profa,False,0.0
achih,Achih,False,0.0
entonces,Entonces,True,18.349339
esmeralda,esmeralda,False,14.190593
dejó,dejó,True,46.609455
hecha,hecha,False,28.426836
tuvieron,tuvieron,False,32.560646
vencerlos,vencerlos,False,23.53961
pus,pus,False,38.77311
taparon,taparon,False,30.31152
querrán,Querrán,False,15.334909
cantaremos,cantaremos,False,24.80181
movimiento,movimiento,False,27.161348
debo,debo,False,39.099796
había,Había,True,32.455284
vuestra,vuestra,True,28.135658
tucumbalam,Tucumbalam,False,0.0
grito,grito,False,33.633022
velad,Velad,False,19.197756
blancas,blancas,False,23.518538
adoraremos,adoraremos,False,23.488186
habitantes,habitantes,False,27.147081
alimentarnos,alimentarnos,False,23.72041
marcharon,marcharon,False,28.384876
mencionamos,mencionamos,False,21.196394
procurad,procurad,False,20.014345
picándolos,picándolos,False,0.0
humillarlos,humillarlos,False,19.32723
sacaremos,sacaremos,False,27.924225
éstos,éstos,True,30.580479
seguían,seguían,False,30.29513
escapar,escapar,False,28.40588
con,Con,True,50.8328
dispuso,dispuso,False,27.748222
echémoslo,echémoslo,False,0.0
apoderaréis,apoderaréis,False,0.0
humareda,humareda,False,17.61315
ahondado,ahondado,False,18.8725
arregló,arregló,False,18.32396
aunque,Aunque,True,27.25788
entraban,entraban,False,32.78304
juegas,juegas,False,24.59098
plática,plática,False,22.047075
exista,exista,False,32.16162
planos,planos,False,31.91667
llenaban,llenaban,False,31.978374
aprisa,aprisa,False,20.769049
sería,sería,True,33.824055
decimocuarta,decimocuarta,False,14.545733
acuerde,acuerde,False,23.621487
queerná,Queerná,False,0.0
decimotercero,decimotercero,False,13.586624
antiguos,antiguos,False,24.362406
conaché,Conaché,False,0.0
decid,Decid,False,20.228098
vega,vega,False,30.151213
llovizna,llovizna,False,19.520262
arrojadlos,arrojadlos,False,0.0
abriendo,abriendo,False,26.88135
flores,flores,False,33.978836
merecéis,merecéis,False,19.120155
carne,carne,False,33.72007
cañas,Cañas,False,25.490944
fijo,fijo,False,31.50627
corría,corría,False,24.716558
bejucos,bejucos,False,16.59854
sala,sala,False,41.872192
repente,repente,True,23.541735
repentinamente,repentinamente,False,20.018332
cavar,cavar,False,29.015032
dientes,dientes,False,33.48415
verles,verles,False,24.828812
horno,horno,False,33.451534
por,Por,True,55.381443
contentos,Contentos,False,19.651464
murallas,murallas,False,28.752344
sal,Sal,False,38.994225
pagábamos,pagábamos,False,22.805532
quemaron,quemaron,False,30.49236
crearon,crearon,False,32.739086
uleu,Uleu,False,0.0
meditando,meditando,False,23.631636
leña,leña,False,35.02375
buena,buena,True,35.78995
moleremos,Moleremos,False,0.0
volviéronse,volviéronse,False,0.0
superioridad,superioridad,False,23.511692
provocaban,provocaban,False,28.022772
conviene,Conviene,False,22.404688
tuvimos,tuvimos,False,29.321705
comadreja,comadreja,False,15.879248
acoplaos,acoplaos,False,0.0
zipacná,Zipacná,False,0.0
vivo,vivo,False,32.863914
yéndose,yéndose,False,20.841143
xdd,xDD,False,26.415209
efectivamente,efectivamente,False,19.934025
veía,veía,False,38.391666
buenos,Buenos,True,28.441433
quería,quería,False,32.349186
huntoh,Huntoh,False,0.0
muertos,muertos,False,29.250214
entraron,Entraron,False,28.00695
señal,señal,False,32.79564
adoradas,adoradas,False,27.146366
quiere,Quiere,True,25.436146
cantaron,cantaron,False,30.724628
gemían,gemían,False,17.665565
respetables,respetables,False,21.709715
punzaban,punzaban,False,0.0
punto,punto,False,36.81531
hechuras,hechuras,False,18.9275
jabalí,jabalí,False,20.875635
mandara,mandara,False,22.088745
hundir,hundir,False,26.099169
holi,holi,False,14.492595
tzununihá,Tzununihá,False,0.0
acab,Acab,False,24.99574
amontonados,amontonados,False,19.983746
cuarto,cuarto,False,23.900343
cautividad,cautividad,False,22.727436
sacamos,sacamos,False,29.220873
imponer,imponer,False,33.3587
criaron,criaron,False,30.34711
d,d,False,59.171677
ésa,ésa,True,25.137938
encontraban,encontraban,False,28.329441
primero,primero,True,21.130571
tuhalhá,Tuhalhá,False,0.0
quedaban,quedaban,False,31.126389
pasado,pasado,True,32.052643
custodiar,custodiar,False,20.226053
coagularse,coagularse,False,23.42981
narración,narración,False,28.637655
mío,mío,True,33.27418
herbosos,herbosos,False,21.313118
encima,encima,True,25.828346
llevarles,llevarles,False,23.920351
dejando,dejando,False,31.142466
sabremos,sabremos,False,23.218758
c,c,False,60.73399
pudra,pudra,False,21.182081
ropa,ropa,False,44.53686
ellos,Ellos,True,32.016937
hasta,Hasta,True,26.415802
canté,Canté,False,17.159231
ven,Ven,False,41.646618
ruegos,ruegos,False,23.880508
habiéndola,habiéndola,False,17.628286
levantaba,levantaba,False,24.874926
cauutepech,Cauutepech,False,0.0
encarecidamente,encarecidamente,False,18.279398
consignado,consignado,False,22.313332
pronunciaron,pronunciaron,False,23.697556
oh,oh,False,55.473682
caminas,caminas,False,26.941486
f,F,False,52.395985
nueve,nueve,True,28.243675
recuperó,recuperó,False,23.3465
resucitaba,resucitaba,False,20.053885
triunfado,triunfado,False,17.703876
muchas,Muchas,True,30.575485
rendían,rendían,False,28.323254
quemado,quemado,False,23.862158
podrían,podrían,True,40.79665
alegraba,alegraba,False,22.901884
orgías,orgías,False,25.763077
ambos,ambos,True,34.000248
fundaron,fundaron,False,31.868519
iboy,Iboy,False,0.0
comenzado,comenzado,False,27.105993
admirada,admirada,False,23.248276
contaremos,Contaremos,False,24.573956
recibido,recibido,False,30.555784
sucedieron,sucedieron,False,25.392399
novena,novena,False,22.458004
velaran,velaran,False,23.513283
vida,vida,False,46.52743
nuestro,Nuestro,True,26.24927
en,en,True,63.283806
xpurpuved,xpurpuved,False,0.0
diremos,diremos,False,26.147354
ahpop,Ahpop,False,0.0
revoloteando,revoloteando,False,18.994009
guerreros,guerreros,False,24.854834
todas,Todas,True,38.484497
mueren,mueren,False,30.405151
tocaron,tocaron,False,30.610067
aquí,aquí,True,33.013916
culebras,culebras,False,18.54051
permanezcamos,permanezcamos,False,20.513477
zánganos,zánganos,False,18.891663
chupar,chupar,False,23.110561
aleccionado,aleccionado,False,16.815744
medita,medita,False,21.541378
conducía,conducía,False,23.096045
hacerlo,hacerlo,True,27.713768
muy,Muy,True,46.078938
pues,pues,True,30.366327
poblaron,poblaron,False,31.80509
como,Como,True,40.420956
dad,Dad,False,33.529316
dos,Dos,True,53.635338
zuiva,Zuiva,False,0.0
juntos,juntos,False,27.871475
chiracán,Chiracán,False,0.0
inmediatamente,inmediatamente,False,20.514349
conseguir,conseguir,True,26.348911
tinajas,tinajas,False,23.17681
llegado,llegado,False,30.702538
sabiduría,sabiduría,False,21.930717
espanto,espanto,False,19.958797
pueblos,pueblos,False,32.818516
humildad,humildad,False,21.865913
habéis,habéis,False,31.44639
mensajeros,mensajeros,False,22.142015
son,Son,True,52.749073
ensoberbecieron,ensoberbecieron,False,0.0
echaban,echaban,False,33.990204
casas,casas,False,40.028446
aquí,Aquí,True,34.3562
sí,sí,True,73.80055
semejante,semejante,False,18.683147
brillante,brillante,False,20.626234
gloría,gloría,False,18.182755
rapto,rapto,False,23.557497
cual,cual,True,33.091854
dormirás,dormirás,False,20.86672
ahalganá,Ahalganá,False,0.0
marcharon,Marcharon,False,25.677692
maridos,maridos,False,26.057924
llevando,Llevando,False,23.463842
afuera,afuera,False,23.286045
hom,Hom,False,13.089348
temblar,temblar,False,22.683073
están,Están,True,35.278088
refrenemos,Refrenemos,False,0.0
recibían,recibían,False,28.035013
marcharse,marcharse,False,22.938038
volviéronse,Volviéronse,False,0.0
salida,salida,False,26.73092
castigarlo,castigarlo,False,21.966265
ocote,ocote,False,18.924757
grandeza,grandeza,False,21.311302
suegra,suegra,False,19.16088
civilización,civilización,False,27.816944
sufrido,sufrido,False,32.924305
brasas,brasas,False,24.214954
fue,Fue,True,62.538437
tzité,tzité,False,0.0
perros,perros,False,29.902884
violadas,violadas,False,29.442837
ofrecer,ofrecer,False,35.62451
estableceos,estableceos,False,0.0
pensamiento,pensamiento,False,26.970682
conoce,conoce,False,28.26743
terminada,terminada,False,21.319866
allegaron,allegaron,False,24.549265
redondos,redondos,False,19.563766
ficaban,ficaban,False,0.0
acción,acción,False,38.613808
corrieron,Corrieron,False,24.589674
heridos,heridos,False,34.31959
despedazad,Despedazad,False,0.0
pusiéronlos,Pusiéronlos,False,0.0
risa,risa,False,35.884933
empañaron,empañaron,False,24.341843
separaron,separaron,False,26.889452
crézcanlos,crézcanlos,False,0.0
ataron,ataron,False,37.809746
sueño,sueño,False,33.81846
busca,busca,False,34.754185
llamándolo,llamándolo,False,15.980219
acababan,acababan,False,27.974482
diciendo,diciendo,False,23.194616
conferenciaban,conferenciaban,False,0.0
buscar,buscar,False,31.190918
acordaron,acordaron,False,27.427593
castellanos,castellanos,False,18.853928
cara,cara,False,35.567192
flautas,flautas,False,24.096674
quel,Quel,False,20.246088
embustera,embustera,False,13.665621
u,u,True,85.379456
perderán,perderán,False,25.17609
brotaron,brotaron,False,26.753153
directamente,directamente,False,22.962166
ixmucané,Ixmucané,False,0.0
criaturas,criaturas,False,27.11761
quitarle,quitarle,False,26.45208
enemigo,enemigo,False,26.233377
alegrábanse,Alegrábanse,False,0.0
pasaron,Pasaron,False,28.689434
ocupaban,ocupaban,False,30.925722
venís,venís,False,21.081919
milpa,milpa,False,22.632912
invertidas,invertidas,False,25.328026
progenitores,Progenitores,False,17.981295
gustaría,gustaría,False,26.36517
dormían,dormían,False,24.511255
ahorcados,ahorcados,False,22.637314
vuelve,vuelve,False,29.35781
nuevo,nuevo,True,29.486368
viendo,Viendo,False,24.150375
muñeco,muñeco,False,24.564976
debajo,debajo,True,28.557596
otro,otro,True,33.40338
recompensa,recompensa,False,20.121246
mañana,Mañana,False,23.272041
íbamos,íbamos,False,33.2105
separada,separada,False,21.987274
sembrar,sembrar,False,26.754168
pataxte,pataxte,False,0.0
meauán,Meauán,False,0.0
esposas,esposas,False,26.696781
lagos,lagos,False,34.176533
tristeza,tristeza,False,22.147787
resucitarán,resucitarán,False,19.709726
real,real,False,34.690784
lxbalanqué,lxbalanqué,False,0.0
dominar,dominar,False,27.566721
encendieron,encendieron,False,23.968939
muchas,muchas,True,34.551155
anca,anca,False,20.227211
guarde,guarde,False,21.734177
contestaron,contestaron,False,22.590845
consumieron,consumieron,False,25.346811
ofrendas,ofrendas,False,27.282644
sembraron,sembraron,False,26.9281
contrariedad,contrariedad,False,21.602375
discordia,discordia,False,17.080956
pasos,pasos,False,40.629322
matados,matados,False,28.492031
además,Además,True,25.781404
siguiente,siguiente,True,23.073591
males,males,False,41.72408
haciéndoles,haciéndoles,False,19.347977
olor,olor,False,45.299007
descendieron,descendieron,False,24.873478
escaleras,escaleras,False,25.263199
cubiertos,cubiertos,False,23.28965
zopilote,zopilote,False,15.160459
envoltorio,envoltorio,False,16.51076
ia,ia,False,61.904755
dr,Dr,False,59.774765
excitante,excitante,False,18.349081
madrugada,madrugada,False,21.514128
unos,unos,True,41.58134
miráis,miráis,False,19.121487
alimentar,alimentar,False,26.369371
derribo,derribo,False,23.456444
darle,darle,False,38.941483
le,Le,True,96.15013
perlas,perlas,False,26.024136
portentosos,portentosos,False,16.836609
pagaron,pagaron,False,32.418873
ninguno,ninguno,True,24.578094
formar,formar,False,35.461205
deshonestidad,deshonestidad,False,17.471169
quien,quien,True,34.44277
vol,vol,False,30.413136
alegraban,alegraban,False,25.236032
tzacol,Tzacol,False,0.0
cansados,cansados,False,25.613026
clases,clases,False,36.788124
sin,Sin,True,51.026096
lastimarse,lastimarse,False,20.86803
verlo,verlo,False,30.022993
encendió,encendió,False,24.459745
vivos,vivos,False,32.114918
pájaros,pájaros,False,23.423378
qué,Qué,True,45.538204
llevado,llevado,False,32.213116
sangre,Sangre,False,26.975718
cabezas,cabezas,False,26.670008
aguanto,aguanto,False,20.90171
pegamos,pegamos,False,29.999447
qué,qué,True,56.589878
señalaron,señalaron,False,26.682653
compasión,compasión,False,24.425013
zaquiribal,Zaquiribal,False,0.0
lejana,lejana,False,21.366602
cuatro,Cuatro,True,26.62857
rebotó,rebotó,False,21.267824
tranquilidad,tranquilidad,False,23.240301
hablaban,Hablaban,False,25.442291
fundar,fundar,False,31.545004
hecho,hecho,True,33.730953
perecido,perecido,False,22.01575
cargos,cargos,False,40.26063
llevando,llevando,False,31.438475
empuñar,empuñar,False,19.209269
pertenezco,Pertenezco,False,15.714873
trataron,trataron,False,30.940153
agonía,agonía,False,21.546322
cocerse,cocerse,False,24.675575
atormentar,atormentar,False,18.979519
extiende,Extiende,False,18.52056
jícaros,jícaros,False,0.0
golpee,golpee,False,25.70353
chayinha,Chayinha,False,0.0
multipliquen,multipliquen,False,18.963852
podido,podido,False,41.373623
lluvia,lluvia,False,28.660173
daréis,daréis,False,23.702396
qoahau,Qoahau,False,0.0
vimos,vimos,False,30.466091
causaba,causaba,False,28.677528
cómo,Cómo,True,36.348854
enteros,enteros,False,21.649645
aparecieron,aparecieron,False,25.696636
fundado,fundado,False,30.8978
esto,esto,True,35.480274
parecían,parecían,False,29.209066
ante,ante,True,48.476875
muelas,muelas,False,27.73116
helada,helada,False,23.869802
progenitores,progenitores,False,19.77805
muera,muera,False,28.42268
hondo,hondo,False,27.218685
carinimac,Carinimac,False,0.0
