para_num,line_id,token_num,token_str,term_str,chunk_num
119,39,0,ta,ta,47
119,39,1,xkirayij,xkirayij,47
119,39,2,k'ut,k'ut,47
119,39,3,uwach,uwach,47
119,39,4,k'ul,k'ul,47
119,40,0,xkikoj,xkikoj,47
119,40,1,chi,chi,47
119,40,2,kij,kij,47
119,41,0,ma,ma,47
119,41,1,k'u,k'u,47
119,41,2,ja,ja,47
119,41,3,b'i,b'i,47
119,41,4,xub'an,xub'an,47
119,41,5,ri,ri,47
119,41,6,b'alam,b'alam,47
119,42,0,utz'ib'al,utz'ib'al,47
119,42,1,nab'e'oq,nab'e'oq,47
119,42,2,chi,chi,47
119,42,3,rij,rij,47
119,42,4,ajaw,ajaw,47
119,43,0,ta,ta,47
119,43,1,xukoj,xukoj,47
119,43,2,chi,chi,47
119,43,3,k'ut,k'ut,47
119,43,4,ajaw,ajaw,47
119,44,0,ri,ri,47
119,44,1,ukab',ukab',47
119,44,2,tz'ib'an,tz'ib'an,47
119,44,3,k'ul,k'ul,47
119,45,0,kot,kot,47
119,45,1,utz'ib'al.,utz'ib'al,47
119,46,0,Xa,xa,47
119,46,1,utz,utz,47
119,46,2,xuna',xuna',47
119,46,3,ajaw,ajaw,47
119,46,4,chupan,chupan,47
119,47,0,xa,xa,47
119,47,1,wi,wi,47
119,47,2,kasolowik,kasolowik,47
119,47,3,chi,chi,47
119,47,4,kiwach,kiwach,47
119,48,0,katz'onon,katz'onon,47
119,48,1,uq'u'xik,uq'u'xik,47
119,48,2,chi,chi,47
119,48,3,kiwach,kiwach,47
119,48,4,konojel,konojel,47
119,49,0,ta,ta,47
119,49,1,xok,xok,47
119,49,2,chi,chi,47
119,49,3,k'ut,k'ut,47
119,49,4,rox,rox,47
119,49,5,tz'ib'am,tz'ib'am,47
119,49,6,k'ul,k'ul,47
119,49,7,chi,chi,47
119,49,8,rij,rij,47
119,49,9,ajaw,ajaw,47
119,50,0,are,are,47
119,50,1,ri,ri,47
119,50,2,wonon,wonon,47
119,50,3,sita'l,sita'l,47
119,50,4,upam,upam,47
119,50,5,xukoj,xukoj,47
119,50,6,k'u,k'u,47
119,50,7,chi,chi,47
119,50,8,rij,rij,47
119,51,0,k'a,k'a,47
119,51,1,te,te,47
119,51,2,puch,puch,47
119,51,3,ta,ta,47
119,51,4,xti'ik,xti'ik,47
119,51,5,wonon,wonon,47
119,51,6,sita'l,sita'l,47
119,52,0,ma,ma,47
119,52,1,wi,wi,47
119,52,2,xch'ijtajik,xch'ijtajik,47
119,53,0,ma,ma,47
119,53,1,pu,pu,47
119,53,2,xkuyutaj,xkuyutaj,47
119,53,3,kiti'ob'al,kiti'ob'al,47
119,53,4,chikop,chikop,47
119,54,0,ta,ta,47
119,54,1,xuraquj,xuraquj,47
119,54,2,k'u,k'u,47
119,54,3,uchi',uchi',47
119,54,4,ajaw,ajaw,47
119,54,5,rumal,rumal,47
119,54,6,chikop,chikop,47
119,55,0,xa,xa,47
119,55,1,tz'ib'am,tz'ib'am,47
119,55,2,kiwachib'al,kiwachib'al,47
119,55,3,chupan,chupan,47
119,55,4,k'ul,k'ul,47
119,56,0,utz'ib',utz'ib',47
119,56,1,Majukutaj,majukutaj,47
119,57,0,k'a,k'a,47
119,57,1,rox,rox,47
119,57,2,tz'ib',tz'ib',47
119,57,3,ta,ta,47
119,57,4,xech'akataj,xech'akataj,47
119,57,5,wi,wi,47
119,58,0,k'a,k'a,47
119,58,1,te,te,47
119,58,2,puch,puch,47
119,58,3,kiyajik,kiyajik,47
119,58,4,q'apojib',q'apojib',47
119,58,5,ri',ri',47
119,58,6,rumal,rumal,47
119,58,7,ajawab',ajawab',47
119,59,0,ri,ri,47
119,59,1,"Xtaj,",xtaj,47
119,59,2,Xpuch,xpuch,47
119,59,3,kib'i',kib'i',47
119,60,0,naqi,naqi,47
119,60,1,pa,pa,47
119,60,2,chi,chi,47
119,60,3,k'ulal,k'ulal,47
119,60,4,ri,ri,47
119,60,5,iwuk'a'm,iwuk'a'm,47
119,60,6,uloq,uloq,47
119,61,0,a,a,47
119,61,1,pa,pa,47
119,61,2,xb'e'ik'ama',xb'e'ik'ama',47
119,61,3,wi,wi,47
119,62,0,ix,ix,47
119,62,1,k'axtok',k'axtok',47
119,63,0,xe'uchax,xe'uchax,47
119,63,1,ri,ri,47
119,63,2,q'apojib',q'apojib',47
119,64,0,ta,ta,47
119,64,1,xeyajik,xeyajik,47
119,65,0,kich'akatajik,kich'akatajik,47
119,65,1,chi,chi,47
119,65,2,k'u,k'u,47
119,65,3,ri',ri',47
119,65,4,ronojel,ronojel,47
119,65,5,amaq',amaq',47
119,65,6,rumal,rumal,47
119,65,7,Tojil,tojil,47
119,66,0,are,are,47
119,66,1,ta,ta,47
119,66,2,xkaj,xkaj,47
119,67,0,xb'e,xb'e,47
119,67,1,ta,ta,47
119,67,2,ki'ib'al,ki'ib'al,47
119,67,3,wi,wi,47
119,67,4,Tojil,tojil,47
119,67,5,chi,chi,47
119,67,6,kij,kij,47
119,67,7,"Xtaj,",xtaj,47
119,67,8,Xpuch,xpuch,47
119,68,0,e,e,47
119,68,1,ta,ta,47
119,68,2,joxol,joxol,47
119,68,3,ch'ek,ch'ek,47
119,68,4,xe'uxik,xe'uxik,47
119,68,5,chuk'u'x,chuk'u'x,47
119,68,6,amaq',amaq',47
119,69,0,taqchib'al,taqchib'al,47
119,69,1,ta,ta,47
119,69,2,ke,ke,47
119,69,3,xuxik.,xuxik,47
119,70,0,Ma,ma,47
119,70,1,k'u,k'u,47
119,70,2,xb'anatajik,xb'anatajik,47
119,70,3,kich'akatajik,kich'akatajik,47
119,71,0,rumal,rumal,47
119,71,1,e,e,47
119,71,2,nawal,nawal,47
119,71,3,winaq,winaq,47
119,71,4,ri,ri,47
119,71,5,B'alam,b'alam,47
119,71,6,"K'itze',",k'itze',47
119,71,7,B'alam,b'alam,47
119,71,8,"Aq'ab',",aq'ab',47
119,71,9,Majukutaj,majukutaj,47
119,72,0,ta,ta,47
119,72,1,xena'ojin,xena'ojin,47
119,72,2,chi,chi,47
119,72,3,k'ut,k'ut,47
119,72,4,ronojel,ronojel,47
119,72,5,amaq',amaq',47
119,73,0,naqi,naqi,47
119,73,1,pa,pa,47
119,73,2,kequch'aj,kequch'aj,47
119,74,0,qitzij,qitzij,47
119,74,1,nim,nim,47
119,74,2,kik'oje'ik,kik'oje'ik,48
119,75,0,ta,ta,48
119,75,1,chuxoq,chuxoq,48
119,76,0,xecha',xecha',48
119,76,1,k'ut,k'ut,48
119,77,0,ta,ta,48
119,77,1,xkikuch,xkikuch,48
119,77,2,chik,chik,48
119,77,3,kina'oj,kina'oj,48
119,78,0,xa,xa,48
119,78,1,ta,ta,48
119,78,2,keqokib'ej,keqokib'ej,48
119,79,0,keqakamisaj,keqakamisaj,48
119,80,0,chiqawiq,chiqawiq,48
119,81,0,ma,ma,48
119,81,1,pa,pa,48
119,81,2,oj,oj,48
119,81,3,k'i,k'i,48
119,82,0,maja,maja,48
119,82,1,b'i,b'i,48
119,82,2,jun,jun,48
119,82,3,ka'ib',ka'ib',48
119,82,4,chik,chik,48
119,82,5,chiqakanaj,chiqakanaj,48
119,82,6,chi,chi,48
119,82,7,ke,ke,48
119,83,0,xecha',xecha',48
119,83,1,k'ut,k'ut,48
119,84,0,ta,ta,48
119,84,1,xk'am,xk'am,48
119,84,2,kina'oj,kina'oj,48
119,85,0,xa,xa,48
119,85,1,xuwiq,xuwiq,48
119,85,2,rib',rib',48
119,85,3,ronojel,ronojel,48
119,85,4,amaq',amaq',48
119,86,0,tzatz,tzatz,48
119,86,1,chi,chi,48
119,86,2,kamisanel,kamisanel,48
119,87,0,ta,ta,48
119,87,1,xemolotajik,xemolotajik,48
119,87,2,ronojel,ronojel,48
119,87,3,amaq',amaq',48
119,88,0,e,e,48
119,88,1,kamisanel,kamisanel,48
119,89,0,are,are,48
119,89,1,k'ut,k'ut,48
119,89,2,e,e,48
119,89,3,k'o,k'o,48
119,89,4,ri,ri,48
119,89,5,B'alam,b'alam,48
119,89,6,"K'itze',",k'itze',48
119,89,7,B'alam,b'alam,48
119,89,8,"Aq'ab',",aq'ab',48
119,89,9,Majukutaj,majukutaj,48
119,89,10,Iq'ib'alam.,iq'ib'alam,48
119,90,0,Are,are,48
119,90,1,e,e,48
119,90,2,k'o,k'o,48
119,90,3,chuwi',chuwi',48
119,90,4,juyub',juyub',48
119,91,0,Jaqawitz,jaqawitz,48
119,91,1,ub'i',ub'i',48
119,91,2,juyub',juyub',48
119,91,3,e,e,48
119,91,4,k'o,k'o,48
119,91,5,wi,wi,48
119,92,0,xkolo,xkolo,48
119,92,1,juyub',juyub',48
119,93,0,ma,ma,48
119,93,1,wi,wi,48
119,93,2,e,e,48
119,93,3,ta,ta,48
119,93,4,k'ya,k'ya,48
119,93,5,winaq,winaq,48
119,94,0,mana,mana,48
119,94,1,keje,keje,48
119,94,2,ta,ta,48
119,94,3,kik'yal,kik'yal,48
119,94,4,ri,ri,48
119,94,5,uk'yal,uk'yal,48
119,94,6,amaq',amaq',48
119,95,0,xa,xa,48
119,95,1,sqaqi'n,sqaqi'n,48
119,95,2,uwi',uwi',48
119,95,3,juyub',juyub',48
119,95,4,kiq'atem,kiq'atem,48
119,96,0,xa,xa,48
119,96,1,k'u,k'u,48
119,96,2,cha',cha',48
119,97,0,ta,ta,48
119,97,1,xna'ojix,xna'ojix,48
119,97,2,kikamisaxik,kikamisaxik,48
119,97,3,rumal,rumal,48
119,97,4,amaq',amaq',48
119,98,0,ta,ta,48
119,98,1,xkikuch,xkikuch,48
119,98,2,kib',kib',48
119,98,3,konojel,konojel,48
119,99,0,xepoponik,xepoponik,48
119,100,0,xetaqo,xetaqo,48
119,100,1,kib',kib',48
119,100,2,konojel.,konojel,48
120,1,0,Wa'e,wa'e,48
120,1,1,k'ute,k'ute,48
120,1,2,kimolowik,kimolowik,48
120,1,3,kib',kib',48
120,1,4,konojel,konojel,48
120,1,5,amaq',amaq',48
120,2,0,e,e,48
120,2,1,kawutal,kawutal,48
120,2,2,chik,chik,48
120,2,3,chi,chi,48
120,2,4,ch'ab',ch'ab',48
120,2,5,chi,chi,48
120,2,6,pokob',pokob',48
120,2,7,konojel,konojel,48
120,3,0,ma,ma,48
120,3,1,wi,wi,48
120,3,2,ajilan,ajilan,48
120,3,3,chi,chi,48
120,3,4,puwaq,puwaq,48
120,3,5,kikawub'al,kikawub'al,48
120,4,0,jeb'ejoj,jeb'ejoj,48
120,4,1,kiwachib'al,kiwachib'al,48
120,4,2,konojel,konojel,48
120,4,3,ajawab',ajawab',48
120,4,4,achijab',achijab',48
120,5,0,qitzij,qitzij,48
120,5,1,b'anoj,b'anoj,48
120,5,2,kitzij,kitzij,48
120,5,3,konojel,konojel,48
120,6,0,qitzij,qitzij,48
120,6,1,e,e,48
120,6,2,kalab'il,kalab'il,48
120,6,3,chuxik,chuxik,48
120,7,0,are,are,48
120,7,1,k'u,k'u,48
120,7,2,ri,ri,48
120,7,3,Tojil,tojil,48
120,8,0,are,are,48
120,8,1,kab'awil,kab'awil,48
120,9,0,are,are,48
120,9,1,pu,pu,48
120,9,2,chiqaq'ijila',chiqaq'ijila',48
120,10,0,xere,xere,48
120,10,1,ta,ta,48
120,10,2,chiqakanab'ij,chiqakanab'ij,48
120,11,0,xecha',xecha',48
120,11,1,chi,chi,48
120,11,2,kib'il,kib'il,48
120,11,3,kib',kib',48
120,12,0,xuwi,xuwi,48
120,12,1,k'u,k'u,48
120,12,2,kareta'maj,kareta'maj,48
120,12,3,ri,ri,48
120,12,4,Tojil,tojil,48
120,13,0,kaqeta'maj,kaqeta'maj,48
120,13,1,nay,nay,48
120,13,2,pu,pu,48
120,13,3,ri,ri,48
120,13,4,B'alam,b'alam,48
120,13,5,"K'itze',",k'itze',48
120,13,6,B'alam,b'alam,48
120,13,7,"Aq'ab',",aq'ab',48
120,13,8,Makujutaj,makujutaj,48
120,14,0,kakita'o,kakita'o,48
120,15,0,ta,ta,48
120,15,1,kana'ojixik,kana'ojixik,48
120,15,2,rumal,rumal,48
120,16,0,maja,maja,48
120,16,1,b'i,b'i,48
120,16,2,kiwaram,kiwaram,48
120,16,3,kiyakalem,kiyakalem,48
120,17,0,ta,ta,48
120,17,1,xekawtaj,xekawtaj,48
120,18,0,k'a,k'a,48
120,18,1,te,te,48
120,18,2,k'ut,k'ut,48
120,18,3,xeyakatajik,xeyakatajik,48
120,18,4,ronojel,ronojel,48
120,18,5,ajlab'al,ajlab'al,48
120,19,0,chaq'ab',chaq'ab',48
120,19,1,taj,taj,48
120,19,2,xkokib'ej,xkokib'ej,48
120,19,3,chi,chi,48
120,19,4,kik'u'x,kik'u'x,48
120,20,0,ta,ta,48
120,20,1,xeb'ek.,xeb'ek,48
121,1,0,Ma,ma,48
121,1,1,k'u,k'u,48
121,1,2,xe'oponik,xe'oponik,48
121,2,0,xa,xa,48
121,2,1,pa,pa,48
121,2,2,b'e,b'e,48
121,2,3,xewaraj,xewaraj,48
121,2,4,wi,wi,48
121,2,5,konojel,konojel,48
121,2,6,ri,ri,48
121,2,7,ajlab'al,ajlab'al,48
121,3,0,k'a,k'a,48
121,3,1,te,te,48
121,3,2,puch,puch,48
121,3,3,kich'akatajik,kich'akatajik,48
121,3,4,chik,chik,48
121,3,5,kumal,kumal,48
121,3,6,ri,ri,48
121,3,7,B'alam,b'alam,48
121,3,8,"K'itze',",k'itze',48
121,3,9,B'alam,b'alam,48
121,3,10,"Aq'ab',",aq'ab',48
121,3,11,Majukutaj.,majukutaj,48
121,4,0,Xa,xa,48
121,4,1,k'u,k'u,48
121,4,2,jun,jun,48
121,4,3,xewaraj,xewaraj,48
121,4,4,ri',ri',48
121,4,5,pa,pa,48
121,4,6,b'e,b'e,48
121,5,0,maja,maja,48
121,5,1,b'i,b'i,48
121,5,2,chik,chik,48
121,5,3,xkina',xkina',48
121,5,4,chi,chi,48
121,5,5,kib',kib',48
121,6,0,xek'iswarik,xek'iswarik,48
121,6,1,konojel,konojel,48
121,7,0,k'a,k'a,48
121,7,1,te,te,48
121,7,2,k'u,k'u,48
121,7,3,utikarik,utikarik,48
121,7,4,umich'ik,umich'ik,48
121,7,5,kimuquwach,kimuquwach,48
121,8,0,rumal,rumal,48
121,8,1,ruk',ruk',48
121,8,2,kismachi',kismachi',48
121,9,0,ta,ta,48
121,9,1,xkir,xkir,48
121,9,2,k'u,k'u,48
121,9,3,ri,ri,48
121,9,4,puwaq,puwaq,48
121,9,5,chi,chi,48
121,9,6,kiqul,kiqul,48
121,10,0,ruk',ruk',48
121,10,1,kiyachwach,kiyachwach,48
121,11,0,ruk',ruk',48
121,11,1,puch,puch,48
121,11,2,kichachal,kichachal,48
121,12,0,are,are,48
121,12,1,k'u,k'u,48
121,12,2,ri,ri,48
121,12,3,uqul,uqul,48
121,12,4,kich'ami,kich'ami,48
121,13,0,xere,xere,48
121,13,1,xkik'am,xkik'am,48
121,13,2,ri,ri,48
121,13,3,puwaq,puwaq,48
121,14,0,k'ajisab'al,k'ajisab'al,48
121,14,1,kiwach,kiwach,48
121,15,0,xa,xa,48
121,15,1,pu,pu,48
121,15,2,mich'b'al,mich'b'al,48
121,15,3,kech,kech,48
121,16,0,xb'anik,xb'anik,48
121,16,1,retal,retal,48
121,16,2,unimal,unimal,48
121,16,3,K'eche',k'eche',48
121,16,4,winaq,winaq,48
121,17,0,k'a,k'a,48
121,17,1,te,te,48
121,17,2,puch,puch,48
121,17,3,xek'astajik,xek'astajik,48
121,18,0,jusu,jusu,48
121,18,1,xkichapala',xkichapala',48
121,18,2,kiyachwach,kiyachwach,48
121,19,0,maja,maja,48
121,19,1,b'i,b'i,48
121,19,2,chi,chi,48
121,19,3,puwaq,puwaq,48
121,19,4,kiyachwach,kiyachwach,48
121,20,0,naqi,naqi,48
121,20,1,pa,pa,48
121,20,2,mixojk'amowik,mixojk'amowik,48
121,21,0,a,a,48
121,21,1,on,on,48
121,21,2,chinaq,chinaq,48
121,21,3,mixojmich'owik,mixojmich'owik,48
121,22,0,a,a,48
121,22,1,pa,pa,48
121,22,2,mixpe,mixpe,48
121,22,3,wi,wi,48
121,23,0,mixeleq'an,mixeleq'an,48
121,23,1,qapuwaq,qapuwaq,48
121,24,0,xecha',xecha',48
121,24,1,k'ut,k'ut,48
121,24,2,konojel,konojel,48
121,24,3,ajlab'al,ajlab'al,48
121,25,0,are,are,48
121,25,1,lay,lay,48
121,26,0,ke'eleq'an,ke'eleq'an,48
121,27,0,ma,ma,48
121,27,1,k'u,k'u,48
121,27,2,chutzinik,chutzinik,48
121,28,0,chiqaxib'ij,chiqaxib'ij,48
121,28,1,ta,ta,48
121,28,2,qib',qib',48
121,28,3,chi,chi,48
121,28,4,ke,ke,48
121,29,0,qi,qi,48
121,29,1,wi,wi,48
121,29,2,chikokib'ej,chikokib'ej,48
121,29,3,kitinamit,kitinamit,48
121,30,0,xa,xa,48
121,30,1,wi,wi,48
121,30,2,xere,xere,48
121,30,3,chiqil,chiqil,48
121,30,4,uwach,uwach,48
121,30,5,ri,ri,48
121,30,6,qapuwaq,qapuwaq,48
121,31,0,chiq'ab'an,chiq'ab'an,48
121,31,1,qech,qech,48
121,32,0,xecha',xecha',48
121,32,1,k'ut,k'ut,48
121,32,2,konojel,konojel,48
121,32,3,amaq',amaq',48
121,33,0,xa,xa,48
121,33,1,wi,wi,48
121,33,2,xere,xere,48
121,33,3,b'anoj,b'anoj,48
121,33,4,tzij,tzij,48
121,33,5,konojel,konojel,48
121,34,0,xa,xa,48
121,34,1,wi,wi,48
121,34,2,k'u,k'u,48
121,34,3,kub'ul,kub'ul,48
121,34,4,kik'u'x,kik'u'x,48
121,34,5,ri,ri,48
121,34,6,ajk'ixb',ajk'ixb',48
121,34,7,ajkajb',ajkajb',48
121,35,0,e,e,48
121,35,1,k'o,k'o,48
121,35,2,chuwi',chuwi',48
121,35,3,juyub',juyub',48
121,36,0,xa,xa,48
121,36,1,wi,wi,48
121,36,2,xere,xere,48
121,36,3,nimana'oj,nimana'oj,48
121,36,4,kakib'ano,kakib'ano,48
121,37,0,ri,ri,48
121,37,1,B'alam,b'alam,48
121,37,2,"K'itze',",k'itze',48
121,37,3,B'alam,b'alam,48
121,37,4,"Aq'ab',",aq'ab',48
121,37,5,"Majukutaj,",majukutaj,48
121,37,6,Iq'ib'alam,iq'ib'alam,48
121,38,0,ta,ta,48
121,38,1,xena'ojin,xena'ojin,48
121,38,2,k'ut,k'ut,48
121,38,3,B'alam,b'alam,48
121,38,4,"K'itze',",k'itze',48
121,38,5,B'alam,b'alam,48
121,38,6,"Aq'ab',",aq'ab',48
121,38,7,"Majukutaj,",majukutaj,48
121,38,8,Iq'ib'alam,iq'ib'alam,48
121,39,0,xkib'an,xkib'an,48
121,39,1,k'oxtun,k'oxtun,48
121,39,2,chuchi',chuchi',48
121,39,3,kitinamit,kitinamit,48
121,40,0,xa,xa,48
121,40,1,tz'alam,tz'alam,48
121,40,2,xa,xa,48
121,40,3,ch'ut,ch'ut,48
121,41,0,xchikejb'ej,xchikejb'ej,48
121,42,0,k'a,k'a,48
121,42,1,te,te,48
121,42,2,xkib'an,xkib'an,48
121,42,3,ri,ri,48
121,42,4,poy,poy,48
121,43,0,keje,keje,48
121,43,1,ri,ri,48
121,43,2,winaq,winaq,48
121,43,3,xuxik,xuxik,48
121,43,4,kumal.,kumal,48
122,1,0,K'a,k'a,48
122,1,1,te,te,48
122,1,2,xkichol,xkichol,48
122,1,3,chi,chi,48
122,1,4,ri',ri',48
122,1,5,chuwi',chuwi',48
122,1,6,k'oxtun,k'oxtun,48
122,2,0,xa,xa,48
122,2,1,wi,wi,48
122,2,2,xere,xere,48
122,2,3,k'o,k'o,48
122,2,4,kipokob',kipokob',48
122,2,5,k'o,k'o,48
122,2,6,pu,pu,48
122,2,7,kich'ab',kich'ab',48
122,3,0,xekawxik,xekawxik,48
122,4,0,kok,kok,48
122,4,1,ri,ri,48
122,4,2,yachwach,yachwach,48
122,4,3,puwaq,puwaq,48
122,4,4,pa,pa,48
122,4,5,kiwi',kiwi',48
122,5,0,xok,xok,48
122,5,1,pu,pu,48
122,5,2,k'u,k'u,48
122,5,3,xa,xa,48
122,5,4,poy,poy,48
122,5,5,xa,xa,48
122,5,6,pu,pu,48
122,5,7,ajam,ajam,48
122,5,8,che',che',48
122,6,0,xkojow,xkojow,48
122,6,1,ri,ri,48
122,6,2,puwaq,puwaq,48
122,6,3,rech,rech,48
122,6,4,amaq',amaq',48
122,7,0,ri,ri,48
122,7,1,xb'ekik'ama',xb'ekik'ama',48
122,7,2,pa,pa,48
122,7,3,b'e,b'e,48
122,8,0,are,are,48
122,8,1,xukawub'ej,xukawub'ej,48
122,8,2,poy,poy,48
122,8,3,kumal,kumal,48
122,9,0,xekotkomijik,xekotkomijik,48
122,10,0,k'a,k'a,48
122,10,1,te,te,48
122,10,2,puch,puch,48
122,10,3,ta,ta,48
122,10,4,xkitz'onoj,xkitz'onoj,48
122,10,5,chi,chi,48
122,10,6,kina'oj,kina'oj,48
122,10,7,chi,chi,48
122,10,8,rech,rech,48
122,10,9,Tojil,tojil,48
122,11,0,we,we,49
122,11,1,kojkamik,kojkamik,49
122,12,0,we,we,49
122,12,1,puch,puch,49
122,12,2,kojch'akatajik,kojch'akatajik,49
122,13,0,xechaxoq,xechaxoq,49
122,13,1,kik'u'x,kik'u'x,49
122,13,2,chuwach,chuwach,49
122,13,3,ri,ri,49
122,13,4,Tojil,tojil,49
122,14,0,mixb'isonik,mixb'isonik,49
122,15,0,in,in,49
122,15,1,k'olik,k'olik,49
122,16,0,are,are,49
122,16,1,k'ut,k'ut,49
122,16,2,chikoj,chikoj,49
122,16,3,wa',wa',49
122,16,4,chi,chi,49
122,16,5,kech,kech,49
122,17,0,mixib'ij,mixib'ij,49
122,17,1,iwib',iwib',49
122,18,0,xe'uchax,xe'uchax,49
122,18,1,ri,ri,49
122,18,2,B'alam,b'alam,49
122,18,3,"K'itze',",k'itze',49
122,18,4,B'alam,b'alam,49
122,18,5,"Aq'ab',",aq'ab',49
122,18,6,"Majukutaj,",majukutaj,49
122,18,7,Iq'ib'alam,iq'ib'alam,49
122,19,0,ta,ta,49
122,19,1,xya',xya',49
122,19,2,uloq,uloq,49
122,19,3,ri,ri,49
122,19,4,wonon,wonon,49
122,19,5,sita'l,sita'l,49
122,20,0,are,are,49
122,20,1,k'ut,k'ut,49
122,20,2,xb'ekik'ama',xb'ekik'ama',49
122,21,0,kuk'a'm,kuk'a'm,49
122,21,1,ta,ta,49
122,21,2,xepetik,xepetik,49
122,22,0,k'a,k'a,49
122,22,1,te,te,49
122,22,2,xkiya'o,xkiya'o,49
122,22,3,chi,chi,49
122,22,4,upam,upam,49
122,22,5,kajib',kajib',49
122,22,6,nima'q,nima'q,49
122,22,7,kokob',kokob',49
122,23,0,kajib',kajib',49
122,23,1,xk'oje',xk'oje',49
122,23,2,wi,wi,49
122,24,0,chi,chi,49
122,24,1,rij,rij,49
122,24,2,tinamit,tinamit,49
122,24,3,xkitz'apij,xkitz'apij,49
122,24,4,wi,wi,49
122,24,5,ri,ri,49
122,24,6,wonon,wonon,49
122,24,7,sita'l,sita'l,49
122,25,0,chupan,chupan,49
122,25,1,kokob',kokob',49
122,26,0,are,are,49
122,26,1,k'ulelab'al,k'ulelab'al,49
122,26,2,rech,rech,49
122,26,3,amaq',amaq',49
122,26,4,kumal.,kumal,49
122,27,0,Xenik'wachix,xenik'wachix,49
122,27,1,k'ut,k'ut,49
122,28,0,xemuqche'x,xemuqche'x,49
122,28,1,puch,puch,49
122,29,0,xnik'ox,xnik'ox,49
122,29,1,kitinamit,kitinamit,49
122,29,2,rumal,rumal,49
122,29,3,usamajel,usamajel,49
122,29,4,amaq',amaq',49
122,30,0,ma,ma,49
122,30,1,wi,wi,49
122,30,2,e,e,49
122,30,3,jarub',jarub',49
122,30,4,xecha',xecha',49
122,30,5,k'ut,k'ut,49
122,31,0,xere,xere,49
122,31,1,k'ut,k'ut,49
122,31,2,xulkila',xulkila',49
122,31,3,ri,ri,49
122,31,4,poy,poy,49
122,31,5,ajam,ajam,49
122,31,6,che',che',49
122,32,0,kesilaje'ik,kesilaje'ik,49
122,33,0,kuk'ala'on,kuk'ala'on,49
122,33,1,kich'ab',kich'ab',49
122,33,2,kipokob',kipokob',49
122,34,0,qitzij,qitzij,49
122,34,1,winaq,winaq,49
122,34,2,kewachinik,kewachinik,49
122,35,0,qitzij,qitzij,49
122,35,1,chi,chi,49
122,35,2,e,e,49
122,35,3,kamisanel,kamisanel,49
122,36,0,kewachinik,kewachinik,49
122,37,0,ta,ta,49
122,37,1,xkil,xkil,49
122,37,2,amaq',amaq',49
122,38,0,keki'kot,keki'kot,49
122,38,1,k'ut,k'ut,49
122,38,2,ronojel,ronojel,49
122,38,3,amaq',amaq',49
122,39,0,ma,ma,49
122,39,1,wi,wi,49
122,39,2,janik',janik',49
122,39,3,xkilo,xkilo,49
122,40,0,tzatz,tzatz,49
122,40,1,ri,ri,49
122,40,2,amaq',amaq',49
122,40,3,chuk'oje'ik,chuk'oje'ik,49
122,41,0,ma,ma,49
122,41,1,wi,wi,49
122,41,2,ajilan,ajilan,49
122,41,3,chi,chi,49
122,41,4,winaq,winaq,49
122,42,0,e,e,49
122,42,1,ajlab'al,ajlab'al,49
122,42,2,e,e,49
122,42,3,pu,pu,49
122,42,4,kamisanel,kamisanel,49
122,43,0,e,e,49
122,43,1,kamisay,kamisay,49
122,43,2,rech,rech,49
122,43,3,ri,ri,49
122,43,4,B'alam,b'alam,49
122,43,5,"K'itze',",k'itze',49
122,43,6,B'alam,b'alam,49
122,43,7,"Aq'ab',",aq'ab',49
122,43,8,Majukutaj,majukutaj,49
122,44,0,are,are,49
122,44,1,k'o,k'o,49
122,44,2,chuwi',chuwi',49
122,44,3,juyub',juyub',49
122,45,0,Jaqawitz,jaqawitz,49
122,45,1,ub'i',ub'i',49
122,45,2,e,e,49
122,45,3,k'o,k'o,49
122,45,4,wi,wi,49
122,46,0,are,are,49
122,46,1,k'ut,k'ut,49
122,46,2,kokib'exik,kokib'exik,49
122,46,3,wa',wa',49
122,47,0,xchiqab'ij,xchiqab'ij,49
122,47,1,chik.,chik,49
123,1,0,Are,are,49
123,1,1,k'ut,k'ut,49
123,1,2,e,e,49
123,1,3,k'o,k'o,49
123,1,4,chi,chi,49
123,1,5,ri',ri',49
123,1,6,B'alam,b'alam,49
123,1,7,"K'itze',",k'itze',49
123,1,8,B'alam,b'alam,49
123,1,9,"Aq'ab',",aq'ab',49
123,1,10,"Majukutaj,",majukutaj,49
123,1,11,Iq'ib'alam,iq'ib'alam,49
123,2,0,xa,xa,49
123,2,1,jun,jun,49
123,2,2,e,e,49
123,2,3,k'o,k'o,49
123,2,4,wi,wi,49
123,2,5,chuwi',chuwi',49
123,2,6,juyub',juyub',49
123,3,0,ruk',ruk',49
123,3,1,kixoqil,kixoqil,49
123,3,2,kalk'wa'l,kalk'wa'l,49
123,4,0,ta,ta,49
123,4,1,xepe,xepe,49
123,4,2,k'ut,k'ut,49
123,4,3,ronojel,ronojel,49
123,4,4,ajlab'al,ajlab'al,49
123,5,0,e,e,49
123,5,1,kamisanel,kamisanel,49
123,6,0,ma,ma,49
123,6,1,wi,wi,49
123,6,2,xa,xa,49
123,6,3,kachuy,kachuy,49
123,6,4,oxchuy,oxchuy,49
123,6,5,chi,chi,49
123,6,6,amaq',amaq',49
123,7,0,xkotkomij,xkotkomij,49
123,7,1,chi,chi,49
123,7,2,rij,rij,49
123,7,3,tinamit,tinamit,49
123,8,0,ke'ominik,ke'ominik,49
123,9,0,e,e,49
123,9,1,wiqitalik,wiqitalik,49
