chunk_num,chunk_str,doc_id
31,cab qui cabichal epu hupuhuh ta xebec pa choh chiri cut xecam vi qui cabichal que quicot chicut ronohel xibalba tacal quiyuyub tacal qui xul cab mixecachaco quitzih mavi a tan xquiya quib xeqha cate cut qui taquic ri xulu pacam xcanahvi quitzih xavi xare xtzonox rixbe vi qui ba quil ta xequihin xibalba xhoc qui ba quil xbe tixoc chi racan a macu xebeta chinah xa huzu xecah chuxe a chaom qaholab xe vxic xavi xere qui vach xuxic xecutun chicut chi robix cut xecutun chix xe il chi ya rumal vinac e caib que heri xavinac car xevachinic ta xil qui vach cumal xibalba xetzucux cut chitac ya xchu eca cut quecutunoc e caib chi meba atziyac quivach atziiac pu quih atziiac cut qui cu mana chibanan ta qui vach ta qui xeilic rumal xibalba hala chicut xquibano xa xahoh puhuy xahoh cux xayboy xqui xa ho xa xtzul xa chitic xqui xah chic quiia maihabal xquiban chic xquiporoh ha queheri qui tzih chicatic libah chicut chivinaquir chic tzatz chi xibalba chicayic cate chiquipuz quib chicam hun chique chipune na chicami naquil nabe chiquicamizah quib xaui xere libah chicaztah vi chi vvach xa quicay xibalba ta chiquibano ronohel xquiban chic v xenaahic chic chacbal quech xibalba cumal cate chi puch roponic chic v tzihel quixahoh chi xiquin ahauab huncame vvcub came xcha ta xquitao naqui ri ecaibmeba la quitzih vi chi quz quitzih vi pu chihebelic quixahouic ronohel caquibano xqha cut quitzihoxic xoponic cuq ahauab quz xquitao ta xbochi cut qui zamahel tacol chique petoc chvl ta quibana cacay queca maihah tah quecacayih ta puch quecha ahauab quixqha chique xuqhax ri zamahel xeopon cut cuq ri xahol ta xqhav cut quitzih ahauab chique mabachicah rumal ri quitzih cohxobic maxa mavi cohquixbic cohoc apanoc chi ahaual ha rumal qui itzel cavach maxaqui nimac vbac cavach chi meba maxaon ril chire xaoh xahol naquita chicabih chique cach meba qo cam curaih naypu ri ca xahoh caquicaztah quivach cuq maquehela cu xchicaban chique ri ahauab quehe cu ma vi cacah vi ixzamahel xeqha cut ri hun ahpu xbalanque xelehebex na qui vach chuvi ra chuvi cax cacrail xebec maui atan xcah benam quia mul xchihic xa chimachcay zamahel chiquivach camol que ta xebe cut ruq ahau xeopon puch cuq ahauab quemocho chic chiqui xule la qui vach xeoponic xqui quemelah quib chiquiluc quib chiquipach quib chimayoquih chiatziac quitzih vi chimeba qui vachibal xeoponic ta xtzonox cut quihuyubal camac puch xtzonox naipuch qui chuch qui cahau apa quixpevi xevqhaxic maba quetaon at ahau ma ui xquetaamah vvach ca chuch cacahau ca oh chutic oc,37 38 39 40
32,ta xecamic xa xeqha maui naquila xquibih vtzbala chiban ta ba ca cay naqui chivah yvahil chicayao xevqhaxic maba cacah quitzih chicacaxibih quib xeqha chic chire ahau mi xibih ivib mix xobic quixxahouoc are ta nabe chixah ri quixpuzu ta ivib chiporoh ta curi vochoch chibana ronohel ri ivetaam cohcay tah cacah are vma ca qux quixbetacoc rumal ixmeba chicaya ivahil xevqhax cut ta xquitiquiba cut quibix qui xahoh ta xulcut ronohel ri xibalba xepulic ecayel ro nohel cut xquixaho xquixah cux xquixah puhuy xquixah yboy xqha cu ahau chique chipuzu ri nu tzi chicaztah chi vvach ivvmal xevqhaxic ve xeqha ta xquipuz tzi xqaztai chi vvach quitzih cu chiquicot ri tzi ta xqaztah vvach chuzacbizala vhe ta xqaztah v vach xqha cuahau chique chiporoh naba vochoch xevqhaxchic ta xquiporoh cut rochoch ahau e pulinac ahauab pa ha conohel maui xecatic libah chichic xcutzinizah mana huzu zachic ri rochoch huncame xquimaihah cut conohel ahauab xa vi cu xere quexahouic nim quequicotic xevqhax chicut rumal ahau chicamizah na cuhun vinac chipuzu mata cu chicamic xevqhaxcut vtz bala xeqha taxquichap cut hun vinac cate xquipuzu xquipoeoh cu acanoc vquxrihun vinac xquicoloba cut chiquivach ahauab xquimaiha chi cut hun came vvcub came li bah chi cut xqazta chi v vach rihun vinac cumal nim chiquicot vqux taxqaztah v vach xquimaihah cut ahauab chipuzuna china cuivib chiquiltah quitzih curaih ca qux ri ixahoh xeqha chi cu ahauab vtzbala at ahau xeqhacut cate puch xquipuz quib are cu xpuz ri xhun ahpu rumal xbalanque huhunal cu xperepoxic racan vcab xelvholom xcole aponoc chi nah xcotix vloc vqux xcheque chuvach tzalic quecabar curi ronohel rahaual xibalba chicay xacu hun chi caxahouilabic ri xbalanque cavalihoc xqhacut libah chicut xqaztah vvach nim quequicotic xavi quehe quequicot ahauab xavi are quebanovic caquicot quiqux huncame vvcub came queheri are quexahovic caquinao cate puch vrainic vmalinic pu quiqux ahauab chire qui xahoh xhun ahpu xbalanque taxelcu quitzih hun came vvcub came chibana chique cohipuzu xeqha cut hunal tah cohipuzu xecha cut hun came vvcubcame chiqueri xhunahpu xbalanque vtzbala chiqaztah ivach mapaixqo cam oh pu quicotirizai ive ix pu rahaual iv al iqahol xe qha cut chique ahauab are cu nabe xpuzri quivholom ahau hun came vbi rahaual xibalba caminac chicut hun came taxchap chic vvcub came maui xqaztah chi qui vach cate pu quelic xibalba chicacan are xquil ri ahauab xe camic e xaraxoh chubic epu xaraxoxinac qui cabichal xa cu cahizabal qui vach xbanic huzuc xucamibeh rihun ahau mana xquiqaztah chi vvach are curi hun ahau xelahna xoc na chiquivach ri e xahol maui xuculu mapu xurico tocob nu vach xqha ta,40 41
33,xuna rib xequiz cubec ronohel cal qui qahol panima zivan xa hun xquibalih vi quib panima xolobachan chiri cut etubul vi ta xculun cut maui ahilan chi zanic tuculi vla que pa zivan quehe ri xebeyox vloc ta xevl cut xquixul quiya chiquib conohel xeul elahoc xeul pu ococ quehe cut quechacatahic rahaual xibalba xamaihabal xa pu qui halvachibal quib ta xquibano cate puch ta xquibih qui bi xquicobizah quib chiqui vach conohel xibalba chitaa cabi xchicabih xchicabih naipuch vbi cacahau chive ohva oh xhun ahpu xbalanque cabi arecu ca cahau ri xicamizah hun hunahpu vvcub hun ahpu quibi oh cu pacol re vae quirail qui caxcol ri cacahau quehe cut mixcacuyu vi ronohel caxcol mixiban chique quehe cut quix cazach vi ivonohel quixcamizah mahabi chic colotahel chive xevqhax cut cate puch que lahic coquic conohel xibalba tocob ca vach ixhunahpu xbalanque quitzih vi xohmacunic chique ri icahau quibih la cute e mucul chi pucbal chah xeqha cut vtzbala areba ri catzih xchicabih chive chitaa ivonohel ix xibalba rumal mana nim chiiquih ivalaxic chuxic ruq naipuch mavi nim chi icochibal xzcaquin chic chi quic holomax mavi chahom quic ive xa xot xaacam xa chuch chire xheraxic xa naipu ral quim ral tolob chivechah macu ivech ri ronohel zaquil al zaquil qahol xanoh chitzaco rib chivach are ri ahmac ah labal ah biz ah moquen chac na vmac quixoc vi mana xa rax chapom ronohel vinac chibano quixtaon puch chuvi ri quic holomax xevqhax cut conohel xibalba quehe cut ticarinac qui zachic vmaixic naipuch quiziquixic maui nim qui quih oher xa xrah tza vi vinac oher quitzih mana cabavil quibi oher xavi xibal oher itzel quivach e ahtza ahtucur e tacchinel chimac chilabal enaipu ah muculic qux e quecail zaquiilah moxvach ahlatzab que vqhaxic chixeon quivach que culutahic quehe cut vzachic qui nimal cacal maui nim chi cahavarem xuxic are xebanou ri xhun ahpu xba lan que are cut coquic caziquin ri catit chuvach ri ahau ri xquitic canoc xpevtux ri ah cate xchaquih chic are cut taxecat pachoh taxpe chicut vtux riah catecut xcaton ricatit xucat ri pom chuvach riah vnatabal quech ri are xquicot vi vqux catit ri chu camul xpe vtux ri ah ta xcabauilax rumal catit ta xubinatizah cut nicah ha ni cah bi choc cazamah chatam vleu vbi xuxic are cut xubinaah vi nicah ha nicah bichoc rumal xa chunicahal vpa cochoch xquitic ah are chi cu xubinaah vi chatam vleu cazam ah chuvi chata vleu quitic vi ah are nai pu xubinaah vi cazam ah rumal xpe vtux ah ta xcoh vbi rumal xmucane xquitic can oc,41 42
34,hunahpu xbalanque xanatabal que rumal atit are curi nabe quicahau xoheroc quecamoc ri hun hunahpu vvcub hun ahpu xquil chicut vvachri qui cahau chila chi xibalba xqhau chic qui cahau chiquetax xquichac xibalba vacute vviquic chic qui cahau cumal are xquivic ri vvcub hunahpu chila xbe quivica vi chi pucbal c xavi xere vvach x chah written over chah not sure what was crossed out rah vxic xtzonox cut chire vbi ronohel vchi vtzam vbac vvach xuric nabe vbi xacu zcaquin chic xchatahvi xere maui xubih chi vbi ri vhunalpuil vchi xerepu xchatah chivi quehe cut ta xquinimah vi canahoc v qux qui cahau xaui xcanah chi pucbachah chiri quixziquix vi chuxic xeqha chivqahol chirech ta xcubax vquxnabe chel ive nabe naipuch quixquihiloxic rumal zaquil al zaquil ahol maui chizachic ibita chuxoc xe qha chirech qui cahau ta xquicuba vqux xa oh pacolicamic izachic caxcol rail xban chiue quehe cut quipixabic ri xchacatahinac oc ronohel xibalba taxeacan culoc varale nicahzac huzu cu xeacan chicah hun cu quih hun naipu ic chique ta xzaquiric vpam cah v vach vleu chi cah xeqothis q looks like a to me heui are cut cachacanic ri omuch qaholab xecam rumal zipacna are cut cachbil xuxic e vchumilal cah xevxic vae cut vtiqueric ta xnaohix vinac ta xtzucux puch ri choc vtiohilvinac xeqha cut ri alom qaholom e tzacol bitol tepeu cucumatz quibi mi xyopihic vzaquiric mi xtzac vtzinic mi pu xcaleic tzucul cool zaquil al zaquilqahol mixeale vinac v vinaquil v vach vleu xeqha xmolomanic xulic xbe quinaoh chi queq'umal chiaeabal ta xquitzucuh xquipucuh puch xenaohinic xebizon puch varal quehecut xelvia ponoc qui naoh zaquil calal xquirico xquicanaizah puch ri xoc vtiohil vinac xazcaquin chic ma ui cauachin quih ic chumil pa qui vi e tzacol bitol pan paxil pan cayala vbi xpe vi eanahal zaquihal are cuquibi chicop va camolre cha yac vtiu quel hoh ecahib chi chicop xbin vtzihel q'anahal zaquihal chique chila quepe vi pan paxil xcut vbeel paxil are cut xquirico ri echa arecut xoc vtiohil vinac tzac vinac bit ha cut vquiquel vquiquel vinac xuxic are xoc cumal alom qaholom ri hal quehe cut xequicot vi rumal ri vriquitahic vtzilah huyub nohinac chi quz tzatz chi eana hal za quihal tzatz naipuch chipec chi caco maui ahilan tulul cauex quinom tapal ahache cab nohinac quilah echa chupan ritinamit pan paxil pan cayala vbi qo vi echa v vachinel ronohel chutiecha nima echa chuti ticon nima ticon xcut vbeel cuma chicop ta xqueex cut ri cana hal zaquihal beleheb cu vcaal xuban xmucane echa xoquic ruqha ropenal xvinaquir veabchial v eanaal vinac,42 43 44 45 46
35,xuxic ta xquiban ri alom qaholom tepeuh cucumatz quevqhaxic cate cut xquicoh patzih vtzaquic vbitic canabe chuch cahau xaq'ana hal zaquihal vtiohil xa echa racan veab vinac ri e canabe cahau e cahib chivinac tzac xa echa oquinac quitiohil vae quibi naabe vinac xetzaquic xebitic are nabe vinac ri balam qui tze vcab chicut balam acab roxchi cut mahucutah vcah cut iquibalam are cu quibi ri canabe chuch cahau xa tzac xa bit que vqhaxic mahabi quichuch mahabi quicahau xa vtuquel achih chicabih mana ixoc xealanic ma naipu xeqaholaxic rumal ri ah tzac ahbit ri alom qaholom xapuz xa naual quitzaquic qui bitic rumal ri tzacol bitol alom qaholom tepeu cucumatz ta xevinac vachin cut evinac xevxic xeqhavic xe tzihon puch xemucunic xetaon puch xebinic xechapanic evtzilah vinac e chaom achihil vach qui vachibal qo quxlab xuxic xe mucum naipuch huzuc xopon qui mucubal xquiz quilo xquiz quetamah ronohel xecah vue quemucunic libah chi chiquizol vachih chizolmucuh puch vpam cah upam vleu mahucatahil na chiquilixtah ronohel maquebin tanaon nabe cate ta chiquil ri vxecah xavi chire e qovi ta quemucunic tzatz quetamabal xuxic xicou qui vachibal pache pa abah pa cho pa palo pa huyub pa tacah quitzih vi chi eloeolah vinac ri balam quitze balamacab mahucutah iquibalam ta xetzonox cut rumal ri ahtzac ahbit huchalic iqohei quinao maqui xmucunic ma quixtaonic ma vtz ichabal ruq ibinibal quixmucuna na cut chiuila vxecah maealah huyub tacah quivilo chitiha na cut xevqhaxic cate puch xquiz quil ronohel vxe cah cate cut qui camouanic ri chire tzacol bitol quitzih vi chi camul camo oxmul camo mi xohvinaquiric mi pu xohchiinic xoh vachinic cohqhauic cohtaonic cohbizonic cohzilabic vtz cacanao xquetamah nah nacah mipu xquilo nim chutin vpa cah vpa vleu camo cut chive mixohvinaquiric ohtzac oh bit mixohvxic at catit at camam xe qha taxquicamouah quitzaquic quibitic xquiz quetamah ronohel xquimucuh cah tzuc cah xu cut vpam cah vpam vleu macuvtz xquitao riahtzac ahbit mavi vtz ri mixquibih catzac ca bit mixquetamah ronohel nim chutin queqha quehe chicut vcamic chic qui naoh alom qaholom hucha chic chicaban chique xata nacah chopon vi qui mucubal xatazcaquin v vach vvach vleu chiqui lo mavi vtz ri caquibih mapa xatzac xabit quibi xalabe ecabauil quevxi chic vve maui quepocotahic quequiritahic ta chauaxoc ta zaquiroc vve mavi chiquiiaric ta chuxoc xa cayoho chi zcaquin chic qo chi carah mavi vtz cacanao xapa xchihunamatah quibanoh cuq ri naht copon vi quetamabl quilon ronohel xevqhaxic rumal vqux cah huracan chipicaculha raxacaculha tepeu cucumatz alom qaholom xpiyacoc xmucane tzacol bitol quevqhaxic ta xquiban cut vqoheic chic quitzac qui bit xaca xvabax vbac qui,46 47 48 49 50 51
36,vach rumal ri vqux cah xmoyic queheri xuxlabix vvach lemo xmoyomobic vbac qui vach xanacah chic xemucun vi xere chi calah ri e qo vi quehe cut vzachic quetamabal ruq ronohel qui naobal e cahib chi vinac vxe vticaribal quehe cut qui tzaquic quibitic nabe ca mam ca cahau rumal vqux cah v quxvleu taxqohe chi cut quiculel quixoquil puch xuxic xavi ca bauil xnaohinchic quehe ri xapa varam xquicam xquicam vi quitzih e hebel chi ixoc qo ruq balam quitze balam acab mahucutah iquibalam qo chi quixoquil ta qui xeqaztahic anim xquicot chic qui qux rumal qui culel are cu qui bi quixoquil va caha paluna vbi rixoquil balam quitze chomiha vbi rixoquil balam acab tzununiha vbi ri xoquil mahucutah caquixaha vbi rixoquil iquibalam are cut vbi quixoquil ri e xoccahauab xevxic epocolvinac chutiamac nima a mac are cut vxe quech ri oh quiche vinac tzatz cut xuxic ri ahquix ahcahb mana xa e cahib chic xuxic xere cahib ri qui chuch oh quiche vinac halahoh chi quibi chi qui huhunal ta xpocotahic chila chirelebal quih qui vbi xuxic ri vinac tepeu oloman cohah quenech ahau chuchax chic vbi vinac chila relebal quih xpocotahic retaam cut vticaric chic rech tamub rech ilocab xa hun xpevi chila relebal quih balam quitze vmam vcahau beleheb nimha chicaui quib balam acab vmam vcahau beleheb nim ha chinimhaibab mahutah vmam v cahau cahib nim ha chi ahau quiche oxchob chinamit chi vqoheic mavi zachel vbi vmam vcahau are pocol quirol chila relebal quih xavi xere xpevi tamub ilocab ruq oxlahuh vca amac oxlahun tecpan ruqrabinaleb caechiqueleb ah qinquina ha ruq puch zacahib ruq naipuch lamaquib cumatz tuhal ha vchabaha ah chumila ha ruq ahquibaha ah batenaba acul vinac balamiha canchahe lebbalam colob xere cut vnimaquil amac ri vca amac qohqha chirech xavnimaquil ri mi xcacholo qui chic elenac chirih ri hutac chob chitinamit maui mi xcatzibah qui bi xavi cu chila xpocotah vi vloc relebal quih quia vinac xuxic chique cumal ta xquiaric maha chalaxoc quih zac ta xequiaric xa hun xeqohe vi conohel e tzatz chiquiqoheic quibinovic chila relebal quih are mahabi chitzucun quicoon xavi chicah qui chiqui pacaba qui vach mavi quetaam xebevi naht xquibano ta xqohe pa qui chiri queca vinac zaqui vinac quivachibal vinac qui vqhabal vinac cay vxi quin qoleyuxecah qocut huyubal vinac mavi ilo vvach mahabi rochoch xachuti huyub nima huyub quebec queheri e chuh xeqha ta xqui yahobeh ri huyubal vinac xeqha chila xquil vi relebal quih xa cu hun quiqhabal conohel maha chiquiziquihoc che abah are natal chiquech ri vtzih tzacol bitol vqux cah vqux vleu xeqha,51
37,xere qui quxlaan ri re vaxic vzaquiric xatzononic chiquibano e ahloe tzihe ahloe eahnim e ahxob chiquipacaba quivach chicah ta chiqui tzonoh qui meal qui qahol acaroc at tzacol at bitol cohauila cohata moha zaco mohapizcalih at cabauil chicah chivleuh vqux cah v quxvleu chatah quetal catzihol chi be quih chi be zac ta chauaxoc ta zaquiroc quita raxalbe raxal hoc cohaya vi lianic zaclianic a mac tah vtzilah zac vtzilah amac tah vtzilah qazlem vinaquirem ta puch cohaia vi at huracan chipa caculha raxa caculha chipina navac raxa nana vac voc hunahpu tepeu cucumatz alom qaholom xpiyacoc xmucane ratit quih ratit zac tachauaxoc ta zaquiroc xeqha ta xequilonic xeziquinic xazelavachin vzaquiric xavi chila quemucun vi relebal quih quila vachin ri iqoquih nima chu mil xa chalaxic quih tzihol re vpa cah vpavleu vbinibal vinac tzac vi nac bit xeqha e balam quitze balam acab mahucutah iquibalam coyobeh na vzaquiric xeqha e nimac etamanel enaonel e ahquixb e ah nim quevqha xic mahabi cuhabioc che abah chichahin e canabe chuch cahau e xacu xcoz qui qux chiri chiro yobexic quih e qui chic ronohel amac ruq ya qui vinac ah quix ahcab xaho oh catzu cuhohpu quila ve qo chi chahin quetala chicaric ri cohtzihon ta chuvach xaqui quehe oh qolic mahabi chahal que xeqha cut e balam quitze balam acab mahucutah iqui balam xquitao vtzihol hun tinamit xebevi arecut vbi huyub va xebe vi balam quitze balam acab mahu cutah iqui balam ruq tumub ilocab tulanzuiva vvcub pec vvcubzivan vbi tinamit xeopon vi e camolre cabauil xeopon cut chila tulan conohel maui ahilan chivinac xoponic tzatzcut chubinic cholon cut relic vloc qui cabavil nabe ri balam quitze balam acaab mahucutah iqui balam quequicotic are ca tzu cum va mi xcarico xeqha are cut nabe xel ri tohil vbicabauil xequel vcoc ri caxic rumal balam quitze xel chicu vloc avilix vbi cabauil xrucah balam acabal hacauitz chic vbi caba vil xucamo mahucutah nicacahtacah vbi cabavil xucamo iqui balam xere cut rach queche vinac ri xucaam chicut retamub xaui xere tohil chitamub qo vbi xcamouic vmam vcahau tamub ahauab quetaan cut vacamic roxchicut ilocab xaui tohil vbi cabavil xucamo quimam quicahau ahauab xa ui quetaam va camic quehecut vbinaam vi oxib chi quiche xma xutzocopih virib rumal xa hunam vbi cabauil tohil quiche tohil chi tamub chi ilocab xa hun vbi v cabavil que cu mavi xuhach vi rib roxichal queche oxib ri quitzih nimac qui qoheic to hilauilix hacavitz ta xoc chicut ronohel amac rabinaleb caechequeleb ahq'iquina ha ruq yaquivinac vbi vacamic chiri cut xhalcatih v qhabal ri amac halahoh qui qhabal,51 52 53 54
38,xuxic maui calah chic xquitao chi quibilquib ta xepetic chitulan chiri cut xquipaxih vi quib qo xbechila relebal quih tzatz cu ri xpe varal xa cuha mahtzuum quicu mahabi ri vtzilah tac cul tah quicohom xa v qumal chicop qui cauvbal emeba mahabi quech xa enaual vinac chiquiqoheic taxepe chila tulan zu va vvcub pec vvcub zivan qha chupan oher tzih tzatz chubinic xopon chitulan macu habi q'aq' xaqui e co ri tohil are curi vcabauil amac nabe xvinaquir vq'aq' maui calah vvina quiric canicou chic qui q'aq' ta xquil ri balam quitze balam a cab acaroc mahabi ca q'aq' mixuxic xcohcam rumal tu xe qha cut ta xqhau cut ritohil mixbizonic qoivech chizach ri q'aq' xqha cut tohil chique ma quitzih at cabauil at catzucuh at pu ca coon at cacabauil xeqha chire ta xquicamovah ri xubih tohil utzbala quitzih in icabauil ta chuxoc in ivahaual ta chuxoc xevqhax ri ahquixb ahcah rumal tohil arecut queq'aq'al ria mac quequicotic rumal qui q'aq' catepuch ta xticaric nima hab are catilo vq'aq' amac tzatz cut chi zacboch xachic pa qui vi ro nohel amac ta xchup cut qui q'aq' rumal zacboch mahabi chic quiq'aq' xuxic ta xquizonoh chi cut quiq'aq' ri balamquitze balam acab at tohil quitzih cohvtzinic rumal tu xe qhacut chire tohil vtz mixbizonic xqha tohil cate ta xrelezah q'aq' xubac uloc chupan v xahab cate cut xequicot ri balam quitze balam acab mahucutah iqui balam cate cut xe miquic are ncut chupinac chic vq'aq' amac que vtzin chic rumal teu cate pu qui petic chic etzonoy qui q'aq' cuq ri balam quitze balam acab mahucu tah iqui balam macu caquichih chic rumal teu zacboch xaquelexlot chic quezizot chi puch mahabi e qaz chivi cacoycot chic cacan qui cab maui quechapon chic ta xevlic ma qui coh quix na ivq chicatzonoh ta vcoycaquin i q'aq' xeqha ta xe vlic macuhabi xeculaxic ta xcocon cu qui qux ri amac halan chic qui qhabal ribalam quitze balam acab mahucutah iquibalam acaroc a xcanah vi caqha bal hupacha xcabano mi sosachic apa xohqaxtoqax vi xa hun ca qhabal ta xohpe chila tulan xa pu hun ca tzuquibal ca vina quiribal maui vtz xcabano xe qha cut conohel amac xeche xe caam ta xucut curib hun vinac demonium loquens cis hun vinac chi quivach ri balam quitze balam acab mahucutah iqui balam xqha curi vzamahel xibal ba quitzih chi are icabavil ri a re itzucun are pu vquexvach na tabal re tzacol t ive bitol pu ive mi ia cu qui q'aq' riamac cana chiquiyao chire tohil mi vah akavahabah chiquiya chive chi tzonoh na,54 55
39,chirech tohil chire na chipe vi chiquiyao cambal q'aq' xqha ri xibalba qo vxic queheri vxic zotz inzamahel cumal tzacol ive bitol ive xqha curi xibalba xequicot chicut xnimar chic chi qui qux ri tohil avilix acavitz ta xqha u ri xibalba libah chicut xuzach rib chiqui vach maui xmainic ta xe vl chicut ri amac quevtzin chic ruvl chicut ri amac quevtzin chic rumal teu tzatz chi zacboch chiquecal hab zacbocom puch maui ahlan teu caquiculu queluclutic que chacchot chic rumal teu ronohel amac ta xevl chiri e qo vi balam quitze balam acab mahucutah iqui balam nim vcatat qui qux chiquimah quichi chiqui mah qui vach cate puch culic chic e eloeom chiquivach balam quitze balam aeab mahucutah iqui balam maqui chitocobah cavach chicatzonoh tucoc zcaquin i q'aq' maui xuculu mapu xurico mapu xa hun cochoch xa pu hun cahuyubal ta xix tzaquic ta xixbitic chi tocobah ta cu cavach xeqha cut naqui laqunoquchi yao chique chicatocobah cu ivach xevqhax cut vtz chicaya puvac chive xe qha curi amac maui cacah ri puvac xeqha cut ri amac balam quitze balam acab naqui pa qui chivah xataba chica tzonoh xe qha chi cut ri amac vtzbala catzonoh na chirech tohil cate cut xchicabih chive xevqhax chic cate puch xquitzonoh chire tohil naquipa chiquiya ri amac at tohil cut quitzonoh ri a q'aq' xeqha curi balam quitze balam acab mahucutah iqui balam vtzbala machicah qui tunic xe qui toloc xe pu qui mezquel ma carah on qui qux quinquicaluh ri in tohil ta macu chirah macu chinya qui q'aq' caqha tohil qui qchou chique catical na cut mana camic tah xquitunic xequitoloc qui mezquel cacha chivech quixqha xevqhaxcut balam quitze balam acab mahucutah iqui balam ta xquibih cut vtzih tohil vtzbala chi tunic vtz puch chicacaluh xe qha cut taxquichocobeh xquiculuba puch u tzih to hil maui xquiquiyalah chic vtz xa huzu xeqha ta xquicam cut q'aq' cate xemiquic xa cu huchob ri xa xrelecah vbic q'aq' pazib are ri zotzila ha chamalcan vbi quicabauil caechequeleb xazotz vvachibal ta xeico pazib chi liblutic xe icouic ta xul vcama q'aq' maui xutzonoh v q'aq' ri q'aq'chequeleb maui xuya rib chichaquic xere xchacatah ri amac ronohel taxuyao uxe vtoloc uxe vmezquel chi tuxic are cut vtuxic rixubih tohil ta xpuz ronohel amac chuvach ta xcotix vloc vqux chutoloc chumezquel maha chitihouoc vbanic ta xnic vachixic rumal tohil vcamic puch q'aq'al tepeval cumal ri balam quitze balam acab mahucutah iqui balam chila pe tenac vi tulan zu va macu que va tah hunelic meuahic xquibano xere qui zelavachin rivzaquiric quilavachin relic vla quih que halou,55 56
40,quib chirilic ri nima qhumil icoquih vbi are nabe chuvach quih ta chalaxoc ri quih raxa icoquih amaquel cu chi la co vi qui vach chirelebal quih ta xeqohe chila tulan zu va vbi xpe vi qui cabauil mana ta xata cavaral tah xquicam vi qui q'aq'al cahauarem puch xavi chila xchatah vi xiocotah vi nima amac chuti amac ta xpuzic chuvach tohil xuyao vquiquel vcomahil vtoloc v mezquel ronohel vinac huzu chitulan xpe vi qui q'aq'al nima etamabal qo ruq chi queeumal cut chi acabal puch xquibano xepe chicut xebocotah chivla chila xquicanah chic relebal quih maui are cochoch va xa ho chiquil na coh tique vi xqha curi tohil quitzih chi qhauic chiquech balam quitze balam acab mahucutah iqui balam quix camouan na canoc chita ha nacut v hutic i xiquin chiziza ichuc quixcahboc areicamovabal chuvach cabauil vtz bala xeqha cut ta xquihut qui xiquin xoc cut chupan qui bix qui petic tulan xoc qui qux taxepetic ta xcocotah canoc tulan acaroc maui varal xchiquilvi vzaquiric ta chalaxoc ri quih zac quirizai vvach vleu xeqha cut ta xpecut xacu xucanahibeh ripabe xa xcovi vinac chicanah chiri quevar vi huhun chi amac queyacatahvi vloc amaquel cut chiquil ri chumil retal quih are retal vzaquiric chiqui qux ta xepetic chila relebal quih chiqui hunam vach xeicou vla chila nim xol cabixic vacamic taxevl puch chiri chuvi hun huyub chiri xquicuch vi quib conohel queche vinac ruq a mac chiriqu xepopon vi conohel ta xquipixabah quib vbinaam huyub vacamic chipixab vbihuyub xe cuchu vi quib chiri cut xquicobizah vi quib inva inqueche vinac at curi at tamub are abi chuxic xu qhax ri tamub xqha chicut ilocab at ilocab are abi richuxic maui zachel oxib chi quiche xahunam catzih xeqhacut ta xcoh quibi ta xbinaah chicuri q'aq'chequeleb q'aq'chequeleb vbi xuxic ruc chic rabinaleb are chicu vbi xuxic maui zachinac vacamic are chicuri ah q'iquina ha vbi vacamic are cu qui bi ri xquibih quichiquibil quib chiri na xe poponvi xa chicoyobehna vzaquiric chiquila vachih relic vlachumil are nabe chuvach quih ta chalaxoc chila xohpe vi xa xoh paxin quib xecha chi quibil quib are chicatatat vi qui qux ri ni ma caxcol xe icou vi vloc maha bi va mahabi echa xa vxe qui cha mi chiquizico queheri quevaic chiquinao xma queva vi ta xe petic macu calah qui i couic vloc pa palo queheri mahabi palo xeicouvi vloc xa chuvi tac abah xeicou vi vloc colehe vla ri abah puzanaieb ta xquibinatizah cut cholochic abah bocotahinac zanaieb v bi cumal ri xeicou vi vloc chu pan palo vhachon rib ha xeicou catutvi,56 57 58
