part,sent,token_num,token_str,token_pos,token_dep,term_str
4,753,4,for,ADP,prep,for
4,753,5,penitence,NOUN,pobj,penitence
4,753,6,and,CCONJ,cc,and
4,753,7,sacrifice,NOUN,conj,sacrifice
4,753,8,.,PUNCT,punct,.
5,0,0,AND,CCONJ,cc,and
5,0,1,THEN,ADV,advmod,then
5,0,2,THEY,PRON,nsubj,they
5,0,3,REMEMBERED,VERB,ROOT,remembered
5,0,4,WHAT,PRON,nsubjpass,what
5,0,5,HAD,AUX,aux,had
5,0,6,BEEN,AUX,auxpass,been
5,0,7,SAID,VERB,ccomp,said
5,0,8,ABOUT,ADP,prep,about
5,0,9,THE,DET,det,the
5,0,10,EAST,NOUN,pobj,east
5,0,11,.,PUNCT,punct,.
5,1,0,This,PRON,nsubj,this
5,1,1,is,AUX,ROOT,is
5,1,2,when,SCONJ,advmod,when
5,1,3,they,PRON,nsubj,they
5,1,4,remembered,VERB,advcl,remembered
5,1,5,the,DET,det,the
5,1,6,instructions,NOUN,dobj,instructions
5,1,7,of,ADP,prep,of
5,1,8,their,PRON,poss,their
5,1,9,fathers,NOUN,pobj,fathers
5,1,10,.,PUNCT,punct,.
5,2,0,The,DET,det,the
5,2,1,ancient,ADJ,amod,ancient
5,2,2,things,NOUN,nsubjpass,things
5,2,3,received,VERB,acl,received
5,2,4,from,ADP,prep,from
5,2,5,their,PRON,poss,their
5,2,6,fathers,NOUN,pobj,fathers
5,2,7,were,AUX,auxpass,were
5,2,8,not,PART,neg,not
5,2,9,lost,VERB,ROOT,lost
5,2,10,.,PUNCT,punct,.
5,3,0,The,DET,det,the
5,3,1,tribes,NOUN,nsubj,tribes
5,3,2,gave,VERB,ROOT,gave
5,3,3,them,PRON,dative,them
5,3,4,their,PRON,poss,their
5,3,5,wives,NOUN,dobj,wives
5,3,6,",",PUNCT,punct,","
5,3,7,becoming,VERB,advcl,becoming
5,3,8,their,PRON,poss,their
5,3,9,fathers,NOUN,attr,fathers
5,3,10,-,PUNCT,punct,-
5,3,11,in,ADP,prep,in
5,3,12,-,PUNCT,punct,-
5,3,13,law,NOUN,pobj,law
5,3,14,as,SCONJ,mark,as
5,3,15,they,PRON,nsubj,they
5,3,16,took,VERB,advcl,took
5,3,17,wives,NOUN,dobj,wives
5,3,18,.,PUNCT,punct,.
5,4,0,And,CCONJ,cc,and
5,4,1,there,PRON,expl,there
5,4,2,were,VERB,ccomp,were
5,4,3,three,NUM,attr,three
5,4,4,of,ADP,prep,of
5,4,5,them,PRON,pobj,them
5,4,6,who,PRON,nsubj,who
5,4,7,said,VERB,relcl,said
5,4,8,",",PUNCT,punct,","
5,4,9,as,SCONJ,mark,as
5,4,10,they,PRON,nsubj,they
5,4,11,were,AUX,advcl,were
5,4,12,about,ADJ,acomp,about
5,4,13,to,PART,aux,to
5,4,14,go,VERB,xcomp,go
5,4,15,away,ADV,advmod,away
5,4,16,:,PUNCT,punct,:
5,4,17,"""",PUNCT,punct,""""
5,4,18,We,PRON,nsubj,we
5,4,19,are,AUX,aux,are
5,4,20,going,VERB,ccomp,going
5,4,21,to,ADP,prep,to
5,4,22,the,DET,det,the
5,4,23,east,PROPN,pobj,east
5,4,24,",",PUNCT,punct,","
5,4,25,where,SCONJ,advmod,where
5,4,26,our,PRON,poss,our
5,4,27,fathers,NOUN,nsubj,fathers
5,4,28,came,VERB,relcl,came
5,4,29,from,ADP,prep,from
5,4,30,",",PUNCT,punct,","
5,4,31,"""",PUNCT,punct,""""
5,4,32,they,PRON,nsubj,they
5,4,33,said,VERB,parataxis,said
5,4,34,",",PUNCT,punct,","
5,4,35,then,ADV,advmod,then
5,4,36,they,PRON,nsubj,they
5,4,37,followed,VERB,ROOT,followed
5,4,38,their,PRON,poss,their
5,4,39,road,NOUN,dobj,road
5,4,40,.,PUNCT,punct,.
5,5,0,The,DET,det,the
5,5,1,three,NUM,nsubj,three
5,5,2,of,ADP,prep,of
5,5,3,them,PRON,pobj,them
5,5,4,were,AUX,ccomp,were
5,5,5,representative,ADJ,amod,representative
5,5,6,sons,NOUN,attr,sons
5,5,7,:,PUNCT,punct,:
5,5,8,Cocaib,PROPN,nsubj,cocaib
5,5,9,was,AUX,ROOT,was
5,5,10,the,DET,det,the
5,5,11,name,NOUN,attr,name
5,5,12,of,ADP,prep,of
5,5,13,the,DET,det,the
5,5,14,son,NOUN,pobj,son
5,5,15,of,ADP,prep,of
5,5,16,Jaguar,PROPN,compound,jaguar
5,5,17,Quitze,PROPN,pobj,quitze
5,5,18,who,PRON,nsubj,who
5,5,19,represented,VERB,relcl,represented
5,5,20,all,DET,predet,all
5,5,21,the,DET,det,the
5,5,22,Cauecs,PROPN,dobj,cauecs
5,5,23,.,PUNCT,punct,.
5,6,0,Coacutec,PROPN,nsubj,coacutec
5,6,1,was,AUX,ROOT,was
5,6,2,the,DET,det,the
5,6,3,name,NOUN,attr,name
5,6,4,of,ADP,prep,of
5,6,5,the,DET,det,the
5,6,6,son,NOUN,pobj,son
5,6,7,of,ADP,prep,of
5,6,8,Jaguar,PROPN,compound,jaguar
5,6,9,Night,PROPN,pobj,night
5,6,10,who,PRON,nsubj,who
5,6,11,served,VERB,relcl,served
5,6,12,as,ADP,prep,as
5,6,13,the,DET,det,the
5,6,14,sole,ADJ,amod,sole
5,6,15,representative,NOUN,pobj,representative
5,6,16,of,ADP,prep,of
5,6,17,the,DET,det,the
5,6,18,Greathouses,PROPN,pobj,greathouses
5,6,19,.,PUNCT,punct,.
5,7,0,Coahau,PROPN,nsubj,coahau
5,7,1,was,AUX,ROOT,was
5,7,2,the,DET,det,the
5,7,3,name,NOUN,attr,name
5,7,4,of,ADP,prep,of
5,7,5,the,DET,det,the
5,7,6,only,ADJ,amod,only
5,7,7,son,NOUN,pobj,son
5,7,8,of,ADP,prep,of
5,7,9,Mahucutah,PROPN,pobj,mahucutah
5,7,10,",",PUNCT,punct,","
5,7,11,representing,VERB,acl,representing
5,7,12,the,DET,det,the
5,7,13,Lord,PROPN,compound,lord
5,7,14,Quiches,NOUN,dobj,quiches
5,7,15,.,PUNCT,punct,.
5,8,0,So,ADV,advmod,so
5,8,1,these,PRON,nsubj,these
5,8,2,are,AUX,ROOT,are
5,8,3,the,DET,det,the
5,8,4,names,NOUN,attr,names
5,8,5,of,ADP,prep,of
5,8,6,those,PRON,pobj,those
5,8,7,who,PRON,nsubj,who
5,8,8,went,VERB,relcl,went
5,8,9,across,ADP,prep,across
5,8,10,the,DET,det,the
5,8,11,sea,NOUN,pobj,sea
5,8,12,.,PUNCT,punct,.
5,9,0,There,PRON,expl,there
5,9,1,were,VERB,ROOT,were
5,9,2,only,ADV,advmod,only
5,9,3,three,NUM,attr,three
5,9,4,who,PRON,nsubj,who
5,9,5,went,VERB,relcl,went
5,9,6,",",PUNCT,punct,","
5,9,7,but,CCONJ,cc,but
5,9,8,they,PRON,nsubj,they
5,9,9,had,VERB,conj,had
5,9,10,skill,NOUN,dobj,skill
5,9,11,and,CCONJ,cc,and
5,9,12,knowledge,NOUN,conj,knowledge
5,9,13,.,PUNCT,punct,.
5,10,0,Their,PRON,poss,their
5,10,1,being,NOUN,nsubj,being
5,10,2,was,AUX,ROOT,was
5,10,3,not,PART,neg,not
5,10,4,quite,ADV,advmod,quite
5,10,5,that,PRON,attr,that
5,10,6,of,ADP,prep,of
5,10,7,mere,ADJ,amod,mere
5,10,8,humans,NOUN,pobj,humans
5,10,9,.,PUNCT,punct,.
5,11,0,They,PRON,nsubj,they
5,11,1,advised,VERB,ROOT,advised
5,11,2,all,DET,predet,all
5,11,3,their,PRON,poss,their
5,11,4,brothers,NOUN,dobj,brothers
5,11,5,",",PUNCT,punct,","
5,11,6,elder,NOUN,conj,elder
5,11,7,and,CCONJ,cc,and
5,11,8,younger,ADJ,conj,younger
5,11,9,",",PUNCT,punct,","
5,11,10,who,PRON,nsubjpass,who
5,11,11,were,AUX,auxpass,were
5,11,12,left,VERB,relcl,left
5,11,13,behind,ADV,advmod,behind
5,11,14,.,PUNCT,punct,.
5,12,0,They,PRON,nsubj,they
5,12,1,were,AUX,ccomp,were
5,12,2,glad,ADJ,acomp,glad
5,12,3,to,PART,aux,to
5,12,4,go,VERB,xcomp,go
5,12,5,:,PUNCT,punct,:
5,12,6,"""",PUNCT,punct,""""
5,12,7,We,PRON,nsubj,we
5,12,8,'re,AUX,aux,'re
5,12,9,not,PART,neg,not
5,12,10,dying,VERB,ROOT,dying
5,12,11,.,PUNCT,punct,.
5,13,0,We,PRON,nsubj,we
5,13,1,'re,AUX,aux,'re
5,13,2,coming,VERB,ccomp,coming
5,13,3,back,ADV,advmod,back
5,13,4,",",PUNCT,punct,","
5,13,5,"""",PUNCT,punct,""""
5,13,6,they,PRON,nsubj,they
5,13,7,said,VERB,ROOT,said
5,13,8,when,SCONJ,advmod,when
5,13,9,they,PRON,nsubj,they
5,13,10,went,VERB,advcl,went
5,13,11,",",PUNCT,punct,","
5,13,12,yet,CCONJ,cc,yet
5,13,13,it,PRON,nsubj,it
5,13,14,was,AUX,conj,was
5,13,15,these,DET,det,these
5,13,16,same,ADJ,amod,same
5,13,17,three,NUM,attr,three
5,13,18,who,PRON,nsubj,who
5,13,19,went,VERB,relcl,went
5,13,20,clear,ADJ,acomp,clear
5,13,21,across,ADP,prep,across
5,13,22,the,DET,det,the
5,13,23,sea,NOUN,pobj,sea
5,13,24,.,PUNCT,punct,.
5,14,0,And,CCONJ,cc,and
5,14,1,then,ADV,advmod,then
5,14,2,they,PRON,nsubj,they
5,14,3,arrived,VERB,ccomp,arrived
5,14,4,in,ADP,prep,in
5,14,5,the,DET,det,the
5,14,6,east,NOUN,pobj,east
5,14,7,;,PUNCT,punct,;
5,14,8,they,PRON,nsubj,they
5,14,9,went,VERB,ROOT,went
5,14,10,there,ADV,advmod,there
5,14,11,to,PART,aux,to
5,14,12,receive,VERB,advcl,receive
5,14,13,lordship,NOUN,dobj,lordship
5,14,14,.,PUNCT,punct,.
5,15,0,Next,ADV,nsubj,next
5,15,1,comes,VERB,ROOT,comes
5,15,2,the,DET,det,the
5,15,3,name,NOUN,nsubj,name
5,15,4,of,ADP,prep,of
5,15,5,the,DET,det,the
5,15,6,lord,PROPN,pobj,lord
5,15,7,with,ADP,prep,with
5,15,8,dominion,NOUN,pobj,dominion
5,15,9,over,ADP,prep,over
5,15,10,those,PRON,pobj,those
5,15,11,of,ADP,prep,of
5,15,12,the,DET,det,the
5,15,13,east,NOUN,pobj,east
5,15,14,",",PUNCT,punct,","
5,15,15,where,SCONJ,advmod,where
5,15,16,they,PRON,nsubj,they
5,15,17,arrived,VERB,relcl,arrived
5,15,18,.,PUNCT,punct,.
5,16,0,AND,CCONJ,cc,and
5,16,1,THEN,ADV,advmod,then
5,16,2,THEY,PRON,nsubj,they
5,16,3,CAME,VERB,ROOT,came
5,16,4,BEFORE,ADP,prep,before
5,16,5,THE,DET,det,the
5,16,6,LORD,PROPN,pobj,lord
5,16,7,NAMED,VERB,acl,named
5,16,8,NACXIT,PROPN,oprd,nacxit
5,16,9,",",PUNCT,punct,","
5,16,10,the,DET,det,the
5,16,11,great,ADJ,amod,great
5,16,12,lord,PROPN,appos,lord
5,16,13,and,CCONJ,cc,and
5,16,14,sole,ADJ,amod,sole
5,16,15,judge,NOUN,conj,judge
5,16,16,over,ADP,prep,over
5,16,17,a,DET,det,a
5,16,18,populous,ADJ,amod,populous
5,16,19,domain,NOUN,pobj,domain
5,16,20,.,PUNCT,punct,.
5,17,0,And,CCONJ,cc,and
5,17,1,he,PRON,nsubj,he
5,17,2,was,AUX,ccomp,was
5,17,3,the,DET,det,the
5,17,4,one,NUM,attr,one
5,17,5,who,PRON,nsubj,who
5,17,6,gave,VERB,relcl,gave
5,17,7,out,ADP,prt,out
5,17,8,the,DET,det,the
5,17,9,signs,NOUN,dobj,signs
5,17,10,of,ADP,prep,of
5,17,11,lordship,NOUN,pobj,lordship
5,17,12,",",PUNCT,punct,","
5,17,13,all,DET,predet,all
5,17,14,the,DET,det,the
5,17,15,emblems,NOUN,npadvmod,emblems
5,17,16,;,PUNCT,punct,;
5,17,17,the,DET,det,the
5,17,18,signs,NOUN,nsubjpass,signs
5,17,19,of,ADP,prep,of
5,17,20,the,DET,det,the
5,17,21,Keeper,PROPN,pobj,keeper
5,17,22,of,ADP,prep,of
5,17,23,the,DET,det,the
5,17,24,Mat,PROPN,pobj,mat
5,17,25,and,CCONJ,cc,and
5,17,26,the,DET,det,the
5,17,27,Keeper,PROPN,conj,keeper
5,17,28,of,ADP,prep,of
5,17,29,the,DET,det,the
5,17,30,Reception,PROPN,compound,reception
5,17,31,House,PROPN,compound,house
5,17,32,Mat,PROPN,pobj,mat
5,17,33,were,AUX,auxpass,were
5,17,34,set,VERB,ROOT,set
5,17,35,forth,ADV,advmod,forth
5,17,36,.,PUNCT,punct,.
5,18,0,And,CCONJ,cc,and
5,18,1,when,SCONJ,advmod,when
5,18,2,the,DET,det,the
5,18,3,signs,NOUN,nsubjpass,signs
5,18,4,of,ADP,prep,of
5,18,5,the,DET,det,the
5,18,6,splendor,NOUN,pobj,splendor
5,18,7,and,CCONJ,cc,and
5,18,8,lordship,NOUN,conj,lordship
5,18,9,of,ADP,prep,of
5,18,10,the,DET,det,the
5,18,11,Keeper,PROPN,pobj,keeper
5,18,12,of,ADP,prep,of
5,18,13,the,DET,det,the
5,18,14,Mat,PROPN,pobj,mat
5,18,15,and,CCONJ,cc,and
5,18,16,Keeper,PROPN,conj,keeper
5,18,17,of,ADP,prep,of
5,18,18,the,DET,det,the
5,18,19,Reception,PROPN,compound,reception
5,18,20,House,PROPN,compound,house
5,18,21,Mat,PROPN,pobj,mat
5,18,22,were,AUX,auxpass,were
5,18,23,set,VERB,advcl,set
5,18,24,forth,ADV,advmod,forth
5,18,25,",",PUNCT,punct,","
5,18,26,Nacxit,PROPN,nsubj,nacxit
5,18,27,gave,VERB,ROOT,gave
5,18,28,a,DET,det,a
5,18,29,complete,ADJ,amod,complete
5,18,30,set,NOUN,dobj,set
5,18,31,of,ADP,prep,of
5,18,32,the,DET,det,the
5,18,33,emblems,NOUN,pobj,emblems
5,18,34,of,ADP,prep,of
5,18,35,lordship,NOUN,pobj,lordship
5,18,36,.,PUNCT,punct,.
5,19,0,Here,ADV,advmod,here
5,19,1,are,AUX,ROOT,are
5,19,2,their,PRON,poss,their
5,19,3,names,NOUN,nsubj,names
5,19,4,:,PUNCT,punct,:
5,19,5,Canopy,PROPN,appos,canopy
5,19,6,",",PUNCT,punct,","
5,19,7,throne,NOUN,appos,throne
5,19,8,.,PUNCT,punct,.
5,20,0,Bone,NOUN,compound,bone
5,20,1,flute,NOUN,ROOT,flute
5,20,2,",",PUNCT,punct,","
5,20,3,bird,NOUN,compound,bird
5,20,4,whistle,NOUN,appos,whistle
5,20,5,.,PUNCT,punct,.
5,21,0,Paint,NOUN,ROOT,paint
5,21,1,of,ADP,prep,of
5,21,2,powdered,ADJ,amod,powdered
5,21,3,yellow,ADJ,amod,yellow
5,21,4,stone,NOUN,pobj,stone
5,21,5,.,PUNCT,punct,.
5,22,0,Puma,PROPN,poss,puma
5,22,1,'s,PART,case,'s
5,22,2,paw,NOUN,ROOT,paw
5,22,3,",",PUNCT,punct,","
5,22,4,jaguar,PROPN,poss,jaguar
5,22,5,'s,PART,case,'s
5,22,6,paw,NOUN,appos,paw
5,22,7,.,PUNCT,punct,.
5,23,0,Head,NOUN,ROOT,head
5,23,1,and,CCONJ,cc,and
5,23,2,hoof,NOUN,conj,hoof
5,23,3,of,ADP,prep,of
5,23,4,deer,NOUN,pobj,deer
5,23,5,.,PUNCT,punct,.
5,24,0,Bracelet,NOUN,ROOT,bracelet
5,24,1,of,ADP,prep,of
5,24,2,rattling,VERB,amod,rattling
5,24,3,snail,NOUN,compound,snail
5,24,4,shells,NOUN,pobj,shells
5,24,5,.,PUNCT,punct,.
5,25,0,Gourd,PROPN,ROOT,gourd
5,25,1,of,ADP,prep,of
5,25,2,tobacco,NOUN,pobj,tobacco
5,25,3,.,PUNCT,punct,.
5,26,0,Nosepiece,PROPN,ROOT,nosepiece
5,26,1,.,PUNCT,punct,.
5,27,0,Parrot,NOUN,compound,parrot
5,27,1,feathers,NOUN,ROOT,feathers
5,27,2,",",PUNCT,punct,","
5,27,3,heron,NOUN,compound,heron
5,27,4,feathers,NOUN,conj,feathers
5,27,5,.,PUNCT,punct,.
5,28,0,They,PRON,nsubj,they
5,28,1,brought,VERB,ROOT,brought
5,28,2,all,PRON,dobj,all
5,28,3,of,ADP,prep,of
5,28,4,these,PRON,pobj,these
5,28,5,when,SCONJ,advmod,when
5,28,6,they,PRON,nsubj,they
5,28,7,came,VERB,advcl,came
5,28,8,away,ADV,advmod,away
5,28,9,.,PUNCT,punct,.
5,29,0,From,ADP,prep,from
5,29,1,across,ADP,prep,across
5,29,2,the,DET,det,the
5,29,3,sea,NOUN,pobj,sea
5,29,4,",",PUNCT,punct,","
5,29,5,they,PRON,nsubj,they
5,29,6,brought,VERB,ROOT,brought
5,29,7,back,ADP,prt,back
5,29,8,the,DET,det,the
5,29,9,writings,NOUN,dobj,writings
5,29,10,about,ADP,prep,about
5,29,11,Tulan,PROPN,pobj,tulan
5,29,12,.,PUNCT,punct,.
5,30,0,In,ADP,prep,in
5,30,1,the,DET,det,the
5,30,2,writings,NOUN,pobj,writings
5,30,3,",",PUNCT,punct,","
5,30,4,in,ADP,prep,in
5,30,5,their,PRON,poss,their
5,30,6,words,NOUN,pobj,words
5,30,7,",",PUNCT,punct,","
5,30,8,they,PRON,nsubj,they
5,30,9,spoke,VERB,ROOT,spoke
5,30,10,of,ADP,prep,of
5,30,11,having,AUX,aux,having
5,30,12,cried,VERB,pcomp,cried
5,30,13,.,PUNCT,punct,.
5,31,0,And,CCONJ,cc,and
5,31,1,then,ADV,advmod,then
5,31,2,",",PUNCT,punct,","
5,31,3,when,SCONJ,advmod,when
5,31,4,they,PRON,nsubj,they
5,31,5,got,VERB,advcl,got
5,31,6,back,ADV,advmod,back
5,31,7,up,ADP,prt,up
5,31,8,in,ADP,prep,in
5,31,9,their,PRON,poss,their
5,31,10,citadel,NOUN,pobj,citadel
5,31,11,",",PUNCT,punct,","
5,31,12,named,VERB,acl,named
5,31,13,Hacauitz,PROPN,oprd,hacauitz
5,31,14,",",PUNCT,punct,","
5,31,15,all,DET,predet,all
5,31,16,the,DET,det,the
5,31,17,Tams,PROPN,nsubj,tams
5,31,18,and,CCONJ,cc,and
5,31,19,Ilocs,PROPN,conj,ilocs
5,31,20,gathered,VERB,ROOT,gathered
5,31,21,there,ADV,advmod,there
5,31,22,.,PUNCT,punct,.
5,32,0,All,DET,predet,all
5,32,1,the,DET,det,the
5,32,2,tribes,NOUN,nsubj,tribes
5,32,3,gathered,VERB,ccomp,gathered
5,32,4,themselves,PRON,dobj,themselves
5,32,5,together,ADV,advmod,together
5,32,6,;,PUNCT,punct,;
5,32,7,they,PRON,nsubj,they
5,32,8,were,AUX,ROOT,were
5,32,9,happy,ADJ,acomp,happy
5,32,10,.,PUNCT,punct,.
5,33,0,When,SCONJ,advmod,when
5,33,1,Cocaib,PROPN,nsubj,cocaib
5,33,2,",",PUNCT,punct,","
5,33,3,Coacutec,PROPN,advcl,coacutec
5,33,4,",",PUNCT,punct,","
5,33,5,and,CCONJ,cc,and
5,33,6,Coahau,PROPN,nsubj,coahau
5,33,7,came,VERB,conj,came
5,33,8,back,ADV,advmod,back
5,33,9,",",PUNCT,punct,","
5,33,10,they,PRON,nsubj,they
5,33,11,resumed,VERB,ROOT,resumed
5,33,12,their,PRON,poss,their
5,33,13,lordship,NOUN,dobj,lordship
5,33,14,over,ADP,prep,over
5,33,15,the,DET,det,the
5,33,16,tribes,NOUN,pobj,tribes
5,33,17,.,PUNCT,punct,.
5,34,0,The,DET,det,the
5,34,1,Rabinals,PROPN,nsubj,rabinals
5,34,2,",",PUNCT,punct,","
5,34,3,the,DET,det,the
5,34,4,Cakchiquels,PROPN,appos,cakchiquels
5,34,5,",",PUNCT,punct,","
5,34,6,and,CCONJ,cc,and
5,34,7,those,PRON,conj,those
5,34,8,of,ADP,prep,of
5,34,9,the,DET,det,the
5,34,10,Bird,PROPN,compound,bird
5,34,11,House,PROPN,pobj,house
5,34,12,were,AUX,ROOT,were
5,34,13,happy,ADJ,acomp,happy
5,34,14,.,PUNCT,punct,.
5,35,0,Only,ADV,advmod,only
5,35,1,the,DET,det,the
5,35,2,signs,NOUN,nsubjpass,signs
5,35,3,of,ADP,prep,of
5,35,4,the,DET,det,the
5,35,5,greatness,NOUN,pobj,greatness
5,35,6,of,ADP,prep,of
5,35,7,lordship,NOUN,pobj,lordship
5,35,8,were,AUX,auxpass,were
5,35,9,revealed,VERB,ROOT,revealed
5,35,10,before,ADP,prep,before
5,35,11,them,PRON,pobj,them
5,35,12,.,PUNCT,punct,.
5,36,0,Now,ADV,advmod,now
5,36,1,the,DET,det,the
5,36,2,lords,NOUN,nsubj,lords
5,36,3,became,VERB,ccomp,became
5,36,4,great,ADJ,acomp,great
5,36,5,in,ADP,prep,in
5,36,6,their,PRON,poss,their
5,36,7,very,ADJ,amod,very
5,36,8,being,NOUN,pobj,being
5,36,9,;,PUNCT,punct,;
5,36,10,when,SCONJ,advmod,when
5,36,11,they,PRON,nsubj,they
5,36,12,had,AUX,aux,had
5,36,13,displayed,VERB,advcl,displayed
5,36,14,their,PRON,poss,their
5,36,15,lordship,NOUN,dobj,lordship
5,36,16,previously,ADV,advmod,previously
5,36,17,",",PUNCT,punct,","
5,36,18,it,PRON,nsubj,it
5,36,19,was,AUX,ROOT,was
5,36,20,incomplete,ADJ,acomp,incomplete
5,36,21,.,PUNCT,punct,.
5,37,0,This,PRON,nsubj,this
5,37,1,was,AUX,ROOT,was
5,37,2,when,SCONJ,advmod,when
5,37,3,they,PRON,nsubj,they
5,37,4,were,AUX,advcl,were
5,37,5,at,ADP,prep,at
5,37,6,Hacauitz,PROPN,pobj,hacauitz
5,37,7,.,PUNCT,punct,.
5,38,0,The,DET,det,the
5,38,1,only,ADJ,amod,only
5,38,2,ones,NOUN,nsubj,ones
5,38,3,with,ADP,prep,with
5,38,4,them,PRON,pobj,them
5,38,5,were,AUX,ROOT,were
5,38,6,all,DET,predet,all
5,38,7,those,PRON,attr,those
5,38,8,who,PRON,nsubj,who
5,38,9,had,AUX,aux,had
5,38,10,originally,ADV,advmod,originally
5,38,11,come,VERB,relcl,come
5,38,12,from,ADP,prep,from
5,38,13,the,DET,det,the
5,38,14,east,NOUN,pobj,east
5,38,15,.,PUNCT,punct,.
5,39,0,And,CCONJ,cc,and
5,39,1,they,PRON,nsubj,they
5,39,2,spent,VERB,ROOT,spent
5,39,3,a,DET,det,a
5,39,4,long,ADJ,amod,long
5,39,5,time,NOUN,dobj,time
5,39,6,there,ADV,advmod,there
5,39,7,on,ADP,prep,on
5,39,8,that,DET,det,that
5,39,9,mountain,NOUN,pobj,mountain
5,39,10,.,PUNCT,punct,.
5,40,0,Now,ADV,advmod,now
5,40,1,they,PRON,nsubj,they
5,40,2,were,AUX,ROOT,were
5,40,3,all,ADV,advmod,all
5,40,4,numerous,ADJ,acomp,numerous
5,40,5,.,PUNCT,punct,.
5,41,0,And,CCONJ,cc,and
5,41,1,the,DET,det,the
5,41,2,wives,NOUN,nsubj,wives
5,41,3,of,ADP,prep,of
5,41,4,Jaguar,PROPN,compound,jaguar
5,41,5,Quitze,PROPN,pobj,quitze
5,41,6,",",PUNCT,punct,","
5,41,7,Jaguar,PROPN,compound,jaguar
5,41,8,Night,PROPN,npadvmod,night
5,41,9,",",PUNCT,punct,","
5,41,10,and,CCONJ,cc,and
5,41,11,Mahucutah,PROPN,conj,mahucutah
5,41,12,died,VERB,ROOT,died
5,41,13,there,ADV,advmod,there
5,41,14,.,PUNCT,punct,.
5,42,0,Then,ADV,advmod,then
5,42,1,they,PRON,nsubj,they
5,42,2,came,VERB,ccomp,came
5,42,3,away,ADV,advmod,away
5,42,4,",",PUNCT,punct,","
5,42,5,they,PRON,nsubj,they
5,42,6,left,VERB,ROOT,left
5,42,7,their,PRON,poss,their
5,42,8,mountain,NOUN,compound,mountain
5,42,9,place,NOUN,dobj,place
5,42,10,behind,ADV,advmod,behind
5,42,11,.,PUNCT,punct,.
5,43,0,They,PRON,nsubj,they
5,43,1,sought,VERB,ROOT,sought
5,43,2,another,DET,det,another
5,43,3,mountain,NOUN,dobj,mountain
5,43,4,where,SCONJ,advmod,where
5,43,5,they,PRON,nsubj,they
5,43,6,could,AUX,aux,could
5,43,7,settle,VERB,relcl,settle
5,43,8,.,PUNCT,punct,.
5,44,0,They,PRON,nsubj,they
5,44,1,settled,VERB,ROOT,settled
5,44,2,countless,ADJ,amod,countless
5,44,3,mountains,NOUN,dobj,mountains
5,44,4,",",PUNCT,punct,","
5,44,5,giving,VERB,advcl,giving
5,44,6,them,PRON,dative,them
5,44,7,epithets,NOUN,dobj,epithets
5,44,8,and,CCONJ,cc,and
5,44,9,names,NOUN,conj,names
5,44,10,.,PUNCT,punct,.
5,45,0,Our,PRON,poss,our
5,45,1,first,ADJ,amod,first
5,45,2,mothers,NOUN,nsubj,mothers
5,45,3,and,CCONJ,cc,and
5,45,4,our,PRON,poss,our
5,45,5,first,ADJ,amod,first
5,45,6,fathers,NOUN,conj,fathers
5,45,7,multiplied,VERB,ROOT,multiplied
5,45,8,and,CCONJ,cc,and
5,45,9,gained,VERB,conj,gained
5,45,10,strength,NOUN,dobj,strength
5,45,11,at,ADP,prep,at
5,45,12,those,DET,det,those
5,45,13,places,NOUN,pobj,places
5,45,14,",",PUNCT,punct,","
5,45,15,according,VERB,prep,according
5,45,16,to,ADP,prep,to
5,45,17,what,PRON,dobj,what
5,45,18,the,DET,det,the
5,45,19,people,NOUN,nsubj,people
5,45,20,of,ADP,prep,of
5,45,21,ancient,ADJ,amod,ancient
5,45,22,times,NOUN,pobj,times
5,45,23,said,VERB,pcomp,said
5,45,24,when,SCONJ,advmod,when
5,45,25,they,PRON,nsubj,they
5,45,26,told,VERB,advcl,told
5,45,27,about,ADP,prep,about
5,45,28,the,DET,det,the
5,45,29,abandonment,NOUN,pobj,abandonment
5,45,30,of,ADP,prep,of
5,45,31,their,PRON,poss,their
5,45,32,first,ADJ,compound,first
5,45,33,citadel,NOUN,pobj,citadel
5,45,34,",",PUNCT,punct,","
5,45,35,named,VERB,acl,named
5,45,36,Hacauitz,PROPN,oprd,hacauitz
5,45,37,.,PUNCT,punct,.
5,46,0,AND,CCONJ,cc,and
5,46,1,THEN,ADV,advmod,then
5,46,2,THEY,PRON,nsubj,they
5,46,3,CAME,VERB,ROOT,came
5,46,4,TO,ADP,prep,to
5,46,5,A,DET,det,a
5,46,6,PLACE,NOUN,pobj,place
5,46,7,WHERE,SCONJ,advmod,where
5,46,8,THEY,PRON,nsubj,they
5,46,9,FOUNDED,VERB,relcl,founded
5,46,10,A,DET,det,a
5,46,11,CITADEL,PROPN,dobj,citadel
5,46,12,NAMED,VERB,acl,named
5,46,13,THORNY,PROPN,compound,thorny
5,46,14,PLACE,PROPN,oprd,place
5,46,15,.,PUNCT,punct,.
5,47,0,They,PRON,nsubj,they
5,47,1,spent,VERB,ROOT,spent
5,47,2,a,DET,det,a
5,47,3,long,ADJ,amod,long
5,47,4,time,NOUN,dobj,time
5,47,5,there,ADV,advmod,there
5,47,6,in,ADP,prep,in
5,47,7,that,DET,det,that
5,47,8,one,NUM,nummod,one
5,47,9,citadel,NOUN,pobj,citadel
5,47,10,.,PUNCT,punct,.
5,48,0,They,PRON,nsubj,they
5,48,1,had,VERB,ROOT,had
5,48,2,daughters,NOUN,dobj,daughters
5,48,3,and,CCONJ,cc,and
