para_num,sent_num,token_num,token_str,term_str
75,0,0,Cate,cate
75,0,1,puch,puch
75,0,2,ta,ta
75,0,3,xeyacatah,xeyacatah
75,0,4,chi,chi
75,0,5,vl,vl
75,0,6,oc,oc
75,0,7,xevl,xevl
75,0,8,chiri,chiri
75,0,9,patinamit,patinamit
75,0,10,cumarcaah,cumarcaah
75,0,11,vbi,vbi
75,0,12,cumal,cumal
75,0,13,quiche,quiche
75,0,14,chuqhaxic,chuqhaxic
75,0,15,ta,ta
75,0,16,xevl,xevl
75,0,17,chic,chic
75,0,18,ahauab,ahauab
75,0,19,cotuha,cotuha
75,0,20,ruq,ruq
75,0,21,cucumatz,cucumatz
75,0,22,ruq,ruq
75,0,23,puch,puch
75,0,24,ronohel,ronohel
75,0,25,ahauab,ahauab
75,0,26,xroquexoc,xroquexoc
75,0,27,xrolea,xrolea
75,0,28,puch,puch
75,0,29,vinac,vinac
75,0,30,vxe,vxe
75,0,31,zac,zac
75,0,32,vxe,vxe
75,0,33,amac,amac
75,0,34,vxe,vxe
75,0,35,qazlem,qazlem
75,0,36,vinaquirem,vinaquirem
75,0,37,chiri,chiri
75,0,38,cut,cut
75,0,39,qui,qui
75,0,40,xquiban,xquiban
75,0,41,vi,vi
75,0,42,cuchoch,cuchoch
75,0,43,chiri,chiri
75,0,44,naipuch,naipuch
75,0,45,xquiban,xquiban
75,0,46,vi,vi
75,0,47,rochoch,rochoch
75,0,48,cabauil,cabauil
75,0,49,chu,chu
75,0,50,nicahal,nicahal
75,0,51,vvi,vvi
75,0,52,tinamit,tinamit
75,0,53,xquiya,xquiya
75,0,54,vi,vi
75,0,55,ta,ta
75,0,56,xevlic,xevlic
75,0,57,ta,ta
75,0,58,xquitiquilibeh,xquitiquilibeh
75,0,59,puch,puch
75,0,60,cate,cate
75,0,61,puch,puch
75,0,62,vnimaric,vnimaric
75,0,63,chic,chic
75,0,64,cahauarem,cahauarem
75,0,65,e,e
75,0,66,qui,qui
75,0,67,chic,chic
75,0,68,e,e
75,0,69,pu,pu
75,0,70,tzatz,tzatz
75,0,71,chic,chic
75,0,72,ta,ta
75,0,73,xquinaohih,xquinaohih
75,0,74,chic,chic
75,0,75,quiniha,quiniha
75,0,76,xe,xe
75,0,77,moloxic,moloxic
75,0,78,xe,xe
75,0,79,ha,ha
75,0,80,chahox,chahox
75,0,81,puch,puch
75,0,82,rumal,rumal
75,0,83,xvinaquir,xvinaquir
75,0,84,qui,qui
75,0,85,chaoh,chaoh
75,0,86,xe,xe
75,0,87,εacvachin,εacvachin
75,0,88,chi,chi
75,0,89,quib,quib
75,0,90,chuvi,chuvi
75,0,91,rahil,rahil
75,0,92,canab,canab
75,0,93,ra,ra
75,0,94,hil,hil
75,0,95,qui,qui
75,0,96,mial,mial
75,0,97,rumal,rumal
75,0,98,xa,xa
75,0,99,maui,maui
75,0,100,chitzacon,chitzacon
75,0,101,cuquia,cuquia
75,0,102,chiquivach,chiquivach
75,0,103,are,are
75,0,104,chicut,chicut
75,0,105,vxe,vxe
75,0,106,chic,chic
75,0,107,quihachouic,quihachouic
75,0,108,quib,quib
75,0,109,ta,ta
75,0,110,xquitzolbeh,xquitzolbeh
75,0,111,quib,quib
75,0,112,tzolcacbeh,tzolcacbeh
75,0,113,bac,bac
75,0,114,vholom,vholom
75,0,115,ca,ca
75,0,116,minac,minac
75,0,117,xquicacbeh,xquicacbeh
75,0,118,quib,quib
75,0,119,ta,ta
75,0,120,xqui,xqui
75,0,121,pax,pax
75,0,122,ri,ri
75,0,123,beletac,beletac
75,0,124,chi,chi
75,0,125,chinamit,chinamit
75,0,126,xbanom,xbanom
75,0,127,oc,oc
75,0,128,vqhaohil,vqhaohil
75,0,129,anam,anam
75,0,130,mial,mial
75,0,131,ta,ta
75,0,132,xban,xban
75,0,133,vnaohixic,vnaohixic
75,0,134,ahauarem,ahauarem
75,0,135,huvinac,huvinac
75,0,136,cahib,cahib
75,0,137,chinim,chinim
75,0,138,ha,ha
75,0,139,xuxic,xuxic
75,0,140,xoheroc,xoheroc
75,0,141,quevlic,quevlic
75,0,142,conohel,conohel
75,0,143,chiri,chiri
75,0,144,chuvi,chuvi
75,0,145,qui,qui
75,0,146,tinamit,tinamit
75,0,147,ta,ta
75,0,148,xe,xe
75,0,149,tzacat,tzacat
75,0,150,huvinac,huvinac
75,0,151,cahib,cahib
75,0,152,nimha,nimha
75,0,153,chiri,chiri
75,0,154,pa,pa
75,0,155,tinamit,tinamit
75,0,156,cumarcaah,cumarcaah
75,0,157,xutzirizaxic,xutzirizaxic
75,0,158,rumal,rumal
75,0,159,Sor,sor
75,1,0,obispo,obispo
75,1,1,ri,ri
75,1,2,tinamit,tinamit
75,1,3,caxtole,caxtole
75,1,4,can,can
75,1,5,oc,oc
75,2,0,xeεaεar,xeεaεar
75,2,1,chiri,chiri
75,2,2,xnuc,xnuc
75,2,3,maihinac,maihinac
75,2,4,oc,oc
75,2,5,qui,qui
75,2,6,tem,tem
75,2,7,qui,qui
75,2,8,chacat,chacat
75,2,9,xha,xha
75,2,10,chatzox,chatzox
75,2,11,qui,qui
75,2,12,vach,vach
75,2,13,hu,hu
75,2,14,tac,tac
75,2,15,vi,vi
75,2,16,chi,chi
75,2,17,εaε,εaε
75,2,18,huhun,huhun
75,2,19,chi,chi
75,2,20,ahauab,ahauab
75,2,21,beleheb,beleheb
75,2,22,tac,tac
75,2,23,chi,chi
75,2,24,chinamit,chinamit
75,2,25,xucolela,xucolela
75,2,26,rib,rib
75,2,27,beleheb,beleheb
75,2,28,chi,chi
75,2,29,ahauab,ahauab
75,2,30,belehe,belehe
75,2,31,tac,tac
75,2,32,chi,chi
75,2,33,chinamit,chinamit
75,2,34,xucola,xucola
75,2,35,rib,rib
75,2,36,beleheb,beleheb
75,2,37,chi,chi
75,2,38,ahauab,ahauab
75,2,39,chi,chi
75,2,40,ahauab,ahauab
75,2,41,caviquib,caviquib
75,3,0,beleheb,beleheb
75,3,1,chi,chi
75,3,2,ahauab,ahauab
75,3,3,nihaibab,nihaibab
75,4,0,cahi,cahi
75,4,1,chi,chi
75,4,2,ahauab,ahauab
75,5,0,ahau,ahau
75,5,1,quiche,quiche
75,5,2,caib,caib
75,5,3,chi,chi
75,5,4,ahau,ahau
75,5,5,zaquiquib,zaquiquib
75,5,6,quia,quia
75,5,7,tac,tac
75,5,8,xuxic,xuxic
75,5,9,qui,qui
75,5,10,chinai,chinai
75,5,11,puch,puch
75,5,12,chirih,chirih
75,5,13,huhun,huhun
75,5,14,ahauab,ahauab
75,6,0,xa,xa
75,6,1,vnabe,vnabe
75,6,2,ri,ri
75,6,3,qo,qo
75,6,4,chivi,chivi
75,6,5,ral,ral
75,6,6,vqahol,vqahol
75,7,0,tzatz,tzatz
75,7,1,tzatz,tzatz
75,7,2,v,v
75,7,3,chinamital,chinamital
75,7,4,huhun,huhun
75,7,5,chi,chi
75,7,6,ahauab,ahauab
75,7,7,chi,chi
75,7,8,cabÿh,cabÿh
75,7,9,quibi,quibi
75,7,10,ri,ri
75,7,11,ahauab,ahauab
75,7,12,chuhuhunal,chuhuhunal
75,7,13,huhun,huhun
75,7,14,vnim,vnim
75,7,15,ha,ha
76,0,0,Vae,vae
76,0,1,cute,cute
76,0,2,quibi,quibi
76,0,3,ahauab,ahauab
76,0,4,chu,chu
76,0,5,vach,vach
76,0,6,cauiquib,cauiquib
76,0,7,are,are
76,0,8,nabe,nabe
76,0,9,ahau,ahau
76,0,10,"va,",va
76,0,11,ahpop,ahpop
76,0,12,ahpop,ahpop
76,0,13,"camha,",camha
76,0,14,ah,ah
76,0,15,"tohil,",tohil
76,0,16,ah,ah
76,0,17,"cuεumatz,",cuεumatz
76,0,18,nim,nim
76,0,19,chocoh,chocoh
76,0,20,ca,ca
76,0,21,"vec,",vec
76,0,22,popol,popol
76,0,23,"vinac,",vinac
76,0,24,chituy,chituy
76,0,25,"lolmet,",lolmet
76,0,26,queh,queh
76,0,27,nay,nay
76,1,0,popol,popol
76,1,1,"vinac,",vinac
76,1,2,pahom,pahom
76,1,3,"tzalatz,",tzalatz
76,1,4,vchuch,vchuch
76,1,5,camha,camha
77,0,0,Are,are
77,0,1,cut,cut
77,0,2,ahauab,ahauab
77,0,3,ri,ri
77,0,4,chuvach,chuvach
77,0,5,caviquib,caviquib
77,0,6,beleheb,beleheb
77,0,7,chi,chi
77,0,8,ahauab,ahauab
77,0,9,colehe,colehe
77,0,10,vnimha,vnimha
77,0,11,chuhuhunal,chuhuhunal
77,0,12,ca,ca
77,0,13,te,te
77,0,14,chic,chic
77,0,15,chivachin,chivachin
77,0,16,v,v
77,0,17,vach,vach
78,0,0,Are,are
78,0,1,chicu,chicu
78,0,2,ahavab,ahavab
78,0,3,va,va
78,0,4,chu,chu
78,0,5,vach,vach
78,0,6,nihaibab,nihaibab
78,0,7,are,are
78,0,8,nabe,nabe
78,0,9,ahau,ahau
78,0,10,va,va
78,0,11,ahau,ahau
78,0,12,"εalel,",εalel
78,0,13,ahau,ahau
78,0,14,ahtzic,ahtzic
78,0,15,"vinac,",vinac
78,0,16,cale,cale
78,0,17,"camha,",camha
78,0,18,nima,nima
78,0,19,"camha,",camha
78,0,20,v,v
78,0,21,chuch,chuch
78,0,22,"camha,",camha
78,0,23,nim,nim
78,0,24,chocoh,chocoh
78,0,25,"nihaibab,",nihaibab
78,0,26,"aulix,",aulix
78,0,27,"yacolatam,",yacolatam
78,0,28,vtzam,vtzam
78,0,29,pop,pop
78,0,30,zac,zac
78,0,31,"latol,",latol
78,0,32,nima,nima
78,0,33,lolmet,lolmet
78,0,34,yeoltux,yeoltux
78,1,0,beleheb,beleheb
78,1,1,cut,cut
78,1,2,chi,chi
78,1,3,ahauab,ahauab
78,1,4,chuvach,chuvach
78,1,5,nihaibab,nihaibab
79,0,0,Are,are
79,0,1,chicut,chicut
79,0,2,ahau,ahau
79,0,3,quiche,quiche
79,0,4,va,va
79,0,5,vae,vae
79,0,6,quibi,quibi
79,0,7,ahauab,ahauab
79,1,0,ahtzic,ahtzic
79,1,1,vinac,vinac
79,1,2,ahau,ahau
79,1,3,"lolmet,",lolmet
79,1,4,ahau,ahau
79,1,5,nim,nim
79,1,6,chocoh,chocoh
79,1,7,"ahau,",ahau
79,1,8,ahau,ahau
79,1,9,hacavitz,hacavitz
79,2,0,cahib,cahib
79,2,1,ahauab,ahauab
79,2,2,chuvach,chuvach
79,2,3,ahau,ahau
79,2,4,quicheeb,quicheeb
79,2,5,colehe,colehe
79,2,6,vnim,vnim
79,2,7,ha,ha
80,0,0,Caib,caib
80,0,1,chinamit,chinamit
80,0,2,chi,chi
80,0,3,naipuch,naipuch
80,0,4,ca,ca
80,0,5,quiquib,quiquib
80,0,6,ahauab,ahauab
80,0,7,"tzutuha,",tzutuha
80,0,8,εalel,εalel
80,0,9,zaquic,zaquic
80,0,10,xa,xa
80,0,11,hun,hun
80,0,12,chi,chi
80,0,13,nim,nim
80,0,14,ha,ha
80,0,15,e,e
80,0,16,caib,caib
80,0,17,chiahauab,chiahauab
81,0,0,Quehe,quehe
81,0,1,cut,cut
81,0,2,xtzacat,xtzacat
81,0,3,vi,vi
81,0,4,huvinac,huvinac
81,0,5,cahib,cahib
81,0,6,chi,chi
81,0,7,"ahauab,",ahauab
81,0,8,huvinac,huvinac
81,0,9,cahib,cahib
81,0,10,naipuch,naipuch
81,0,11,chi,chi
81,0,12,nimha,nimha
81,0,13,xuxuxic,xuxuxic
81,0,14,ta,ta
81,0,15,xnimaric,xnimaric
81,0,16,εaεal,εaεal
81,0,17,tepeual,tepeual
81,0,18,pa,pa
81,0,19,quiche,quiche
81,0,20,ta,ta
81,0,21,xεaεaric,xεaεaric
81,0,22,ta,ta
81,0,23,xtepeuaric,xtepeuaric
81,0,24,v,v
81,0,25,nimal,nimal
81,0,26,ralal,ralal
81,0,27,quiche,quiche
81,1,0,ta,ta
81,1,1,xchunaxic,xchunaxic
81,1,2,ta,ta
81,1,3,xzahcabix,xzahcabix
81,1,4,puch,puch
81,1,5,zivan,zivan
81,1,6,tina,tina
81,1,7,mit,mit
81,1,8,xul,xul
81,1,9,chuti,chuti
81,1,10,amac,amac
81,1,11,nima,nima
81,1,12,amac,amac
81,1,13,co,co
81,1,14,cut,cut
81,1,15,vbi,vbi
81,1,16,ahau,ahau
81,2,0,xnimarizan,xnimarizan
81,2,1,quiche,quiche
81,2,2,ta,ta
81,2,3,xvinaquiric,xvinaquiric
81,2,4,εaεal,εaεal
81,2,5,tepeval,tepeval
81,2,6,ta,ta
81,2,7,xvinaquiric,xvinaquiric
81,2,8,rochoch,rochoch
81,2,9,cabauil,cabauil
81,2,10,cochoch,cochoch
81,2,11,naipu,naipu
81,2,12,ahauab,ahauab
81,2,13,manaipu,manaipu
81,2,14,are,are
81,2,15,are,are
81,2,16,xebanouic,xebanouic
81,2,17,maui,maui
81,2,18,xechacuntah,xechacuntah
81,2,19,mapu,mapu
81,2,20,xquibanta,xquibanta
81,2,21,cochoch,cochoch
81,2,22,manai,manai
81,2,23,pu,pu
81,2,24,xa,xa
81,2,25,ta,ta
81,2,26,xquiban,xquiban
81,2,27,rochoch,rochoch
81,2,28,qui,qui
81,2,29,caba,caba
81,2,30,uil,uil
81,2,31,xa,xa
81,2,32,rumal,rumal
81,2,33,xequiric,xequiric
81,2,34,cal,cal
81,2,35,qui,qui
81,2,36,qahol,qahol
81,3,0,mana,mana
81,3,1,xa,xa
81,3,2,quibochi,quibochi
81,3,3,xata,xata
81,3,4,pu,pu
81,3,5,quelec,quelec
81,3,6,qui,qui
81,3,7,cupun,cupun
81,3,8,ta,ta
81,3,9,puch,puch
81,3,10,quitzih,quitzih
81,3,11,vi,vi
81,3,12,chiquech,chiquech
81,3,13,ahauab,ahauab
81,3,14,chiquihuhunal,chiquihuhunal
81,3,15,tzatz,tzatz
81,3,16,naipuch,naipuch
81,3,17,catz,catz
81,3,18,qui,qui
81,3,19,chac,chac
81,3,20,xuxic,xuxic
81,3,21,xmolomoxic,xmolomoxic
81,3,22,vqoheic,vqoheic
81,3,23,xmolomox,xmolomox
81,3,24,naipuch,naipuch
81,3,25,vtabal,vtabal
81,3,26,tzih,tzih
81,3,27,hun,hun
81,3,28,chi,chi
81,3,29,ahauab,ahauab
81,3,30,quitzih,quitzih
81,3,31,vi,vi
81,3,32,chi,chi
81,3,33,e,e
81,3,34,loε,loε
81,3,35,quitzih,quitzih
81,3,36,puch,puch
81,3,37,chi,chi
81,3,38,nim,nim
81,3,39,qui,qui
81,3,40,εalem,εalem
81,3,41,ahauab,ahauab
81,3,42,nimatalic,nimatalic
81,3,43,xouatal,xouatal
81,3,44,puch,puch
81,3,45,vquih,vquih
81,3,46,ralaxic,ralaxic
81,3,47,ahauab,ahauab
81,3,48,rumal,rumal
81,3,49,ral,ral
81,3,50,v,v
81,3,51,qahol,qahol
81,4,0,ta,ta
81,4,1,xqiuaric,xqiuaric
81,4,2,"ahzivan,",ahzivan
81,4,3,ahtinamit,ahtinamit
81,4,4,ruq,ruq
81,4,5,naipuch,naipuch
81,5,0,mana,mana
81,5,1,xata,xata
81,5,2,qui,qui
81,5,3,quehexul,quehexul
81,5,4,quiya,quiya
81,5,5,quib,quib
81,5,6,ronohel,ronohel
81,5,7,amac,amac
81,5,8,ca,ca
81,5,9,labal,labal
81,5,10,cut,cut
81,5,11,xcah,xcah
81,5,12,vi,vi
81,5,13,vzivan,vzivan
81,5,14,vtinamit,vtinamit
81,5,15,ca,ca
81,5,16,rumal,rumal
81,5,17,qui,qui
81,5,18,naual,naual
81,5,19,ahauab,ahauab
81,5,20,xe,xe
81,5,21,εaεaric,εaεaric
81,5,22,rÿ,rÿ
81,5,23,ahau,ahau
81,5,24,cucumatz,cucumatz
81,5,25,a,a
81,5,26,hau,hau
81,5,27,cotuha,cotuha
81,5,28,quitzih,quitzih
81,5,29,chi,chi
81,5,30,naual,naual
81,5,31,ahau,ahau
81,5,32,ri,ri
81,5,33,cucumatz,cucumatz
81,5,34,xuxic,xuxic
81,5,35,hu,hu
81,5,36,vvc,vvc
81,5,37,chacan,chacan
81,5,38,chicah,chicah
81,5,39,huvvc,huvvc
81,5,40,cut,cut
81,5,41,chibe,chibe
81,5,42,vbana,vbana
81,5,43,cahoc,cahoc
81,5,44,chi,chi
81,5,45,xibalba,xibalba
81,5,46,huvvc,huvvc
81,5,47,chicut,chicut
81,5,48,chi,chi
81,5,49,qohe,qohe
81,5,50,chi,chi
81,5,51,cumatzil,cumatzil
81,5,52,quitzih,quitzih
81,5,53,chi,chi
81,5,54,cumatz,cumatz
81,5,55,chuxic,chuxic
81,5,56,huvvc,huvvc
81,5,57,chinaipuch,chinaipuch
81,5,58,chu,chu
81,5,59,bano,bano
81,5,60,chi,chi
81,5,61,cotal,cotal
81,5,62,huvvc,huvvc
81,5,63,chic,chic
81,5,64,chi,chi
81,5,65,balamil,balamil
81,5,66,quitzih,quitzih
81,5,67,vi,vi
81,5,68,chi,chi
81,5,69,cot,cot
81,5,70,chi,chi
81,5,71,balam,balam
81,5,72,v,v
81,5,73,vachibal,vachibal
81,5,74,chuxic,chuxic
81,5,75,huvvc,huvvc
81,5,76,chic,chic
81,5,77,chiremeic,chiremeic
81,5,78,chi,chi
81,5,79,quiquel,quiquel
81,5,80,vtu,vtu
81,5,81,quel,quel
81,5,82,remanic,remanic
81,5,83,quic,quic
81,5,84,chuxic,chuxic
81,5,85,quitzih,quitzih
81,5,86,chi,chi
81,5,87,naual,naual
81,5,88,ahau,ahau
81,5,89,vqoheic,vqoheic
81,5,90,xibixib,xibixib
81,5,91,chuvach,chuvach
81,5,92,rumal,rumal
81,5,93,ronohel,ronohel
81,5,94,ahauab,ahauab
81,5,95,xpaxin,xpaxin
81,5,96,rib,rib
81,5,97,vtaic,vtaic
81,5,98,xuta,xuta
81,5,99,ronohel,ronohel
81,5,100,ahauab,ahauab
81,5,101,amac,amac
81,5,102,vqoheic,vqoheic
81,5,103,naual,naual
81,5,104,ahau,ahau
81,5,105,are,are
81,5,106,cut,cut
81,5,107,"vticaric,",vticaric
81,5,108,vnimaric,vnimaric
81,5,109,puch,puch
81,5,110,quiche,quiche
81,5,111,ta,ta
81,5,112,xuban,xuban
81,5,113,ahau,ahau
81,5,114,cucumatz,cucumatz
81,5,115,retal,retal
81,5,116,nimal,nimal
81,5,117,xmazachel,xmazachel
81,5,118,v,v
81,5,119,vach,vach
81,5,120,v,v
81,5,121,mam,mam
81,5,122,v,v
81,5,123,qahol,qahol
81,5,124,chuqux,chuqux
81,6,0,mahabi,mahabi
81,6,1,atala,atala
81,6,2,xban,xban
81,6,3,vi,vi
81,6,4,ri,ri
81,6,5,xqohe,xqohe
81,6,6,ta,ta
81,6,7,hun,hun
81,6,8,ahau,ahau
81,6,9,naual,naual
81,6,10,ta,ta
81,6,11,vqoheic,vqoheic
81,6,12,xa,xa
81,6,13,yocbal,yocbal
81,6,14,rech,rech
81,6,15,ronohel,ronohel
81,6,16,amac,amac
81,6,17,ta,ta
81,6,18,"xubano,",xubano
81,6,19,xa,xa
81,6,20,vcutbal,vcutbal
81,6,21,rib,rib
81,6,22,rumal,rumal
81,6,23,xere,xere
81,6,24,hu,hu
81,6,25,quizic,quizic
81,6,26,v,v
81,6,27,holom,holom
81,6,28,amac,amac
81,6,29,xuxic,xuxic
81,6,30,vcah,vcah
81,6,31,le,le
81,6,32,ahau,ahau
81,6,33,ri,ri
81,6,34,naual,naual
81,6,35,ahau,ahau
81,6,36,cucumatz,cucumatz
81,6,37,vbi,vbi
81,6,38,xavi,xavi
81,6,39,xare,xare
81,6,40,ahpop,ahpop
81,6,41,ahpopcamha,ahpopcamha
81,6,42,xcanah,xcanah
81,6,43,chicut,chicut
81,6,44,quetal,quetal
81,6,45,quitzihel,quitzihel
81,6,46,xeεaεaric,xeεaεaric
81,6,47,xetepevar,xetepevar
81,6,48,chic,chic
81,6,49,puch,puch
81,6,50,ta,ta
81,6,51,xeqaholan,xeqaholan
81,6,52,chicut,chicut
81,6,53,caquiqahol,caquiqahol
81,6,54,cut,cut
81,6,55,tzatz,tzatz
81,6,56,chic,chic
81,6,57,xubano,xubano
81,6,58,xqaholax,xqaholax
81,6,59,ri,ri
81,6,60,tepepul,tepepul
81,6,61,ztayul,ztayul
81,6,62,xa,xa
81,6,63,qui,qui
81,6,64,ahauarem,ahauarem
81,6,65,xubano,xubano
81,6,66,role,role
81,6,67,ahau,ahau
81,6,68,xuxic,xuxic
81,6,69,xaui,xaui
81,6,70,xe,xe
81,6,71,qaholanic,qaholanic
81,6,72,hutac,hutac
81,6,73,le,le
81,6,74,chi,chi
81,6,75,ahauab,ahauab
82,0,0,Va,va
82,0,1,chi,chi
82,0,2,cute,cute
82,0,3,qui,qui
82,0,4,bÿ,bÿ
82,0,5,chic,chic
82,0,6,vvac,vvac
82,0,7,le,le
82,0,8,ahau,ahau
82,0,9,e,e
82,0,10,caib,caib
82,0,11,chi,chi
82,0,12,nimac,nimac
82,0,13,ahauab,ahauab
82,0,14,e,e
82,0,15,εaε,εaε
82,0,16,qui,qui
82,0,17,cab,cab
82,0,18,vbi,vbi
82,0,19,hun,hun
82,0,20,ahau,ahau
82,0,21,cavizimah,cavizimah
82,0,22,vbi,vbi
82,0,23,hun,hun
82,0,24,chic,chic
82,1,0,are,are
82,1,1,cut,cut
82,1,2,tzatz,tzatz
82,1,3,chic,chic
82,1,4,xuban,xuban
82,1,5,ri,ri
82,1,6,qui,qui
82,1,7,cab,cab
82,1,8,cauizimah,cauizimah
82,2,0,are,are
82,2,1,chi,chi
82,2,2,xnimarizan,xnimarizan
82,2,3,quiche,quiche
82,2,4,rumal,rumal
82,2,5,quitzih,quitzih
82,2,6,naual,naual
82,2,7,v,v
82,2,8,qoheic,qoheic
82,2,9,are,are
82,2,10,cahouic,cahouic
82,2,11,are,are
82,2,12,puch,puch
82,2,13,xpaxinic,xpaxinic
82,2,14,vzivan,vzivan
82,2,15,vtinamit,vtinamit
82,2,16,chuti,chuti
82,2,17,amac,amac
82,2,18,nima,nima
82,2,19,amac,amac
82,2,20,nacah,nacah
82,2,21,tac,tac
82,2,22,vxol,vxol
82,2,23,qo,qo
82,2,24,vi,vi
82,2,25,tinamit,tinamit
82,2,26,oher,oher
82,2,27,are,are
82,2,28,vhuyubal,vhuyubal
82,2,29,εaεchequeleb,εaεchequeleb
82,2,30,ri,ri
82,2,31,chuuila,chuuila
82,2,32,vacamic,vacamic
82,2,33,vhuyubal,vhuyubal
82,2,34,chinaipu,chinaipu
82,2,35,rabinaleb,rabinaleb
82,2,36,ri,ri
82,2,37,pamaca,pamaca
82,2,38,v,v
82,2,39,huyub,huyub
82,2,40,cu,cu
82,2,41,caoqueb,caoqueb
82,2,42,ri,ri
82,2,43,zacabaha,zacabaha
82,2,44,vtinamit,vtinamit
82,2,45,chicut,chicut
82,2,46,zaculeuab,zaculeuab
82,2,47,chuvi,chuvi
82,2,48,"miquina,",miquina
82,2,49,"xelahu,",xelahu
82,2,50,chuva,chuva
82,2,51,tzac,tzac
82,2,52,ruq,ruq
82,2,53,tzolohche,tzolohche
82,3,0,are,are
82,3,1,xrixouah,xrixouah
82,3,2,quiεab,quiεab
82,3,3,xuban,xuban
82,3,4,labal,labal
82,3,5,quitzih,quitzih
82,3,6,vi,vi
82,3,7,xcahic,xcahic
82,3,8,xpaxic,xpaxic
82,3,9,vzivan,vzivan
82,3,10,vtinamit,vtinamit
82,3,11,rabinaleb,rabinaleb
82,3,12,εaεchequeleb,εaεchequeleb
82,3,13,zaculeuab,zaculeuab
82,3,14,"xuleic,",xuleic
82,3,15,xpacaic,xpacaic
82,3,16,ronohel,ronohel
82,3,17,"amac,",amac
82,3,18,ca,ca
82,3,19,xtoque,xtoque
82,3,20,chi,chi
82,3,21,naht,naht
82,3,22,vcamiza,vcamiza
82,3,23,quicab,quicab
82,3,24,hu,hu
82,3,25,chob,chob
82,3,26,ca,ca
82,3,27,chob,chob
82,3,28,ta,ta
82,3,29,chic,chic
82,3,30,maui,maui
82,3,31,cu,cu
82,3,32,can,can
82,3,33,vpatan,vpatan
82,3,34,chirech,chirech
82,3,35,ronohel,ronohel
82,3,36,xcah,xcah
82,3,37,vtimamit,vtimamit
82,3,38,xucam,xucam
82,3,39,vpatan,vpatan
82,3,40,chuvach,chuvach
82,3,41,quicab,quicab
82,3,42,cauizimah,cauizimah
82,3,43,xeoc,xeoc
82,3,44,chi,chi
82,3,45,munil,munil
82,3,46,xelotzic,xelotzic
82,3,47,xecacquic,xecacquic
82,3,48,chiche,chiche
82,3,49,mahabi,mahabi
82,3,50,qui,qui
82,3,51,quih,quih
82,3,52,mahabi,mahabi
82,3,53,calaxic,calaxic
82,3,54,xuxic,xuxic
82,3,55,xa,xa
82,3,56,qha,qha
82,3,57,mi,mi
82,3,58,xqohe,xqohe
82,3,59,paxibal,paxibal
82,3,60,tinamit,tinamit
82,3,61,huzu,huzu
82,3,62,chi,chi
82,3,63,hixtahic,hixtahic
82,3,64,vchi,vchi
82,3,65,vleu,vleu
82,3,66,queheri,queheri
82,3,67,chi,chi
82,3,68,cozin,cozin
82,3,69,caculha,caculha
82,3,70,chupaxih,chupaxih
82,3,71,abah,abah
82,3,72,chi,chi
82,3,73,xibinic,xibinic
82,3,74,libah,libah
82,3,75,chi,chi
82,3,76,chelah,chelah
82,3,77,a,a
82,3,78,mac,mac
82,3,79,chuvach,chuvach
82,3,80,colche,colche
82,3,81,retal,retal
82,3,82,tinamit,tinamit
82,3,83,rumal,rumal
82,3,84,vacamic,vacamic
82,3,85,hun,hun
82,3,86,huyub,huyub
82,3,87,abah,abah
82,3,88,xzcaquin,xzcaquin
82,3,89,chic,chic
82,3,90,maui,maui
82,3,91,xcatatahic,xcatatahic
82,3,92,queheri,queheri
82,3,93,xchoi,xchoi
82,3,94,chiicah,chiicah
82,3,95,rumal,rumal
82,3,96,chila,chila
82,3,97,qovi,qovi
82,3,98,pa,pa
82,3,99,tacah,tacah
82,3,100,petatayub,petatayub
82,3,101,vbi,vbi
82,3,102,calah,calah
82,3,103,vacamic,vacamic
82,3,104,caril,caril
82,3,105,ronohel,ronohel
82,3,106,vinac,vinac
82,3,107,queico,queico
82,3,108,vi,vi
82,3,109,retal,retal
82,3,110,rachihilal,rachihilal
82,3,111,qui,qui
82,3,112,cab,cab
82,4,0,mahabi,mahabi
82,4,1,xcam,xcam
82,4,2,vi,vi
82,4,3,mapu,mapu
82,4,4,habi,habi
82,4,5,xchacatah,xchacatah
82,4,6,vi,vi
82,4,7,quitzih,quitzih
82,4,8,vi,vi
82,4,9,chiachih,chiachih
82,4,10,xucam,xucam
82,4,11,cut,cut
82,4,12,vpatan,vpatan
82,4,13,ronohel,ronohel
82,4,14,"amac,",amac
82,4,15,ta,ta
82,4,16,xenaohim,xenaohim
82,4,17,cut,cut
82,4,18,ahauab,ahauab
82,4,19,conohel,conohel
82,4,20,ta,ta
82,4,21,xbec,xbec
82,4,22,catei,catei
82,4,23,rih,rih
82,4,24,zivan,zivan
82,4,25,rih,rih
82,4,26,tinamit,tinamit
82,4,27,xcahinac,xcahinac
82,4,28,oc,oc
82,4,29,v,v
82,4,30,tinamit,tinamit
82,4,31,ronohel,ronohel
82,4,32,amac,amac
83,0,0,Cate,cate
83,0,1,cut,cut
83,0,2,ta,ta
83,0,3,relic,relic
83,0,4,varanel,varanel
83,0,5,ilol,ilol
83,0,6,ahlabal,ahlabal
83,0,7,ta,ta
83,0,8,xquiba,xquiba
83,0,9,cut,cut
83,0,10,v,v
83,0,11,vachinel,vachinel
83,0,12,chinamit,chinamit
83,0,13,lacabei,lacabei
83,0,14,huyub,huyub
83,0,15,ve,ve
83,0,16,chipe,chipe
83,0,17,chic,chic
