folio|side|para_num|lb|lb_str|lb_str_plain
12|2|18|8|"nía el <rs ana=""WOK"">voc</rs>. este es cíerto <rs ana=""TZ'IKIN"">paxaro</rs>) amírarlos"|nía el voc. este es cíerto paxaro) amírarlos
12|2|18|9|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>era el mensagero de <rs ana=""JUN_RAQAN"">huracan</rs>, <rs ana=""CH'IPI_KAQULJA"">chípíca<pc> –</pc>"|q’queera el mensagero de huracan, chípíca–
12|2|18|10|"culha</rs>, <rs ana=""RAXA_KAQULJA"">raxa caculha</rs>. y este <rs ana=""WOK"">voc</rs> no estaba"|culha, raxa caculha. y este voc no estaba
12|2|18|11|"lexos de aquí de la tíerra, ni lexos del <rs ana=""XIB'ALB'A"">in<pc> –</pc>"|lexos de aquí de la tíerra, ni lexos del in–
12|2|18|12|fierno</rs> para el. y en vn ínstante llegaba|fierno para el. y en vn ínstante llegaba
12|2|18|13|"alzielo con el <rs ana=""JUN_RAQAN"">huracan</rs>. y detuuíeron"|alzielo con el huracan. y detuuíeron
12|2|18|14|se aqí sobre la tíerra, y ya estaba muer<pc> –</pc>|se aqí sobre la tíerra, y ya estaba muer–
12|2|18|15|"ta <rs ana=""IXB'AQIYALO"">la madre</rs> de <rs ana=""JUN_B'ATZ"">hunbaꜩ</rs> y de <rs ana=""JUN_CHOWEN"">hucho<pc> –</pc>"|ta la madre de hunbatz y de hucho–
12|2|18|16|"ven</rs>. y ellos estaban <rs ana=""CHAAJ"">jugando ala pelo<pc> –</pc>"|ven. y ellos estaban jugando ala pelo–
12|2|18|17|"ta</rs> en el camíno de el <rs ana=""XIB'ALB'A"">ínfierno</rs>, y enton<pc> –</pc>"|ta en el camíno de el ínfierno, y enton–
12|2|18|18|"zes los oyeron (<rs ana=""JUN_KAME'"">huncame</rs>. <rs ana=""WUQUB'_KAME'"">vvcub came</rs>"|zes los oyeron (huncame. vvcub came
12|2|18|19|esto es vn tomador, y siete tomadores)|esto es vn tomador, y siete tomadores)
12|2|18|20|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>eran <rs ana=""RAJAWAL_XIB'ALB'A"">Señores de el ínfíerno</rs>. <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es aque<pc> –</pc>"|q’queeran Señores de el ínfíerno. q’quees aque–
12|2|18|21|"llo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se haze en la tíerra, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>estan hazíen<pc> –</pc>"|llo q’quese haze en la tíerra, q’queestan hazíen–
12|2|18|22|do temblar, y estan hazíendo ruído? va|do temblar, y estan hazíendo ruído? va
12|2|18|23|"yan a llamarlos aquí vengan a <rs ana=""CHAAJ"">jugar<pc> –</pc>"|yan a llamarlos aquí vengan a jugar–
12|2|18|24|ala pelota</rs>. ganemoslos y destruígamoslos|ala pelota. ganemoslos y destruígamoslos
12|2|18|25|"<choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no nos tíenen respeto nímíedo síno<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es<pc> –</pc>"|porq’porque no nos tíenen respeto nímíedo sínoq’quees–
12|2|18|26|tan ríñendo sobre nuestras cabezas esto|tan ríñendo sobre nuestras cabezas esto
12|2|18|27|"díxeron todos <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs>. y luego"|díxeron todos los de el ínfíerno. y luego
12|2|18|28|"tomaron consejo todos y se llamaban <rs ana=""JUN_KAME'"">hun"|tomaron consejo todos y se llamaban hun
12|2|18|29|"came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs> y estos eran grandes"|came, vvcub came y estos eran grandes
12|2|18|30|"juezes. y todos los <rs ana=""RAJAWAL_XIB'ALB'A"">Señores</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> a estos asístí<pc> –</pc>"|juezes. y todos los Señores q’que a estos asístí–
12|2|18|31|an, y servían y componían su Reyno de|an, y servían y componían su Reyno de
12|2|18|32|"<rs ana=""JUN_KAME'"">huncame</rs>, y <rs ana=""WUQUB'_KAME'"">vvcubcame</rs>. eran <rs ana=""XIKIRI_PAT"">xíquírípat</rs>"|huncame, y vvcubcame. eran xíquírípat
12|2|18|33|"(esto es aquella angarilla boladora) y <rs ana=""KUCHUMA_KIK'"">cuchu<pc> –</pc>"|(esto es aquella angarilla boladora) y cuchu–
12|2|18|34|ma quíc</rs>. (estoes sangre junta). y elofícío de|ma quíc. (estoes sangre junta). y elofícío de
12|2|18|35|"estos es causar aquella sangre de <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>enferman"|estos es causar aquella sangre de q’queenferman
12|2|18|36|"los hombres. otros se llamaban <rs ana=""AJAL_PUJ"">ahal puh</rs>. (es<pc> –</pc>"|los hombres. otros se llamaban ahal puh. (es–
12|2|18|37|"to es el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>labra las materías.) yotro <rs ana=""AJAL_Q'ANA"">ahal eana</rs> . (es<pc> –</pc>"|to es el q’quelabra las materías.) yotro ahal eana . (es–
12|2|18|38|"to es el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>haze la agualdíja) y este era su <choice><abbr>offo</abbr><expan instant=""false"">oficio</expan></choice>"|to es el q’quehaze la agualdíja) y este era su offooficio
12|2|18|39|hínchar los hombres y darles materías en|hínchar los hombres y darles materías en
12|2|18|40|sus píernas, y causarles amaríllez en sus rostros|sus píernas, y causarles amaríllez en sus rostros
12|2|18|41|"y se llama esta enfermedad <rs ana=""CHUQ'ANAL"">chueanal</rs>. ensu"|y se llama esta enfermedad chueanal. ensu
12|2|18|42|"amaríllez y este era el <choice><abbr>offo.</abbr><expan instant=""false"">oficio</expan></choice> de <rs ana=""AJAL_PUJ"">ahalpuh</rs>, y"|amaríllez y este era el offo.oficio de ahalpuh, y
12|2|18|43|"de <rs ana=""AJAL_Q'ANA"">ahaleana</rs>. y otros se llamaban. <rs ana=""CH'AMIYA_BAQ"">chamía"|de ahaleana. y otros se llamaban. chamía
12|2|18|44|"bac</rs> (vara de hueso) yotro <rs ana=""CH'AMIYA_JOLOM"">chamía holom</rs>."|bac (vara de hueso) yotro chamía holom.
12|2|18|45|"(vara de calauera) estos eran <rs ana=""RAJAWAL_XIB'ALB'A"">alguaziles"|(vara de calauera) estos eran alguaziles
12|2|18|46|"de el ínfíerno</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>solo eran huesos sus uaras"|de el ínfíerno, q’quesolo eran huesos sus uaras
12|2|18|47|y era su alguazilazgo enflaquezer alos hom<pc> –</pc>|y era su alguazilazgo enflaquezer alos hom–
13|1|18|1|"bres, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>sumamente hechos huesos, y calaveras"|bres, y q’quesumamente hechos huesos, y calaveras
13|1|18|2|muríesen, y solo tuvíese la varríga pegada|muríesen, y solo tuvíese la varríga pegada
13|1|18|3|"al espinazo. y este era el <choice><abbr>offo</abbr><expan instant=""false"">oficio</expan></choice> de <rs ana=""CH'AMIYA_BAQ"">chamíabac</rs>, y"|al espinazo. y este era el offooficio de chamíabac, y
13|1|18|4|"de <rs ana=""CH'AMIYA_JOLOM"">chamíaholom</rs>. otros se llamaban <rs ana=""AJAL_MES"">ahalmez</rs>"|de chamíaholom. otros se llamaban ahalmez
13|1|18|5|"(el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hazía vasura) <rs ana=""AJAL_TOQ'OB"">ahaltocob</rs>. (el<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> causaba mí<pc> –</pc>"|(el q’quehazía vasura) ahaltocob. (elq’que causaba mí–
13|1|18|6|"sería) y su <choice><abbr>offo.</abbr><expan instant=""false"">oficio</expan></choice>. era punzar alos hombres y<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>les<pc> –</pc>"|sería) y su offo.oficio. era punzar alos hombres yq’queles–
13|1|18|7|suzediese mal y muríezen voca abaxo o ala|suzediese mal y muríezen voca abaxo o ala
13|1|18|8|puerta de la casa, o detras de ella. y este era|puerta de la casa, o detras de ella. y este era
13|1|18|9|"el señorío de <rs ana=""AJAL_MES"">ahalmez</rs>, y <rs ana=""AJAL_TOQ'OB"">ahaltocob</rs>. y otros"|el señorío de ahalmez, y ahaltocob. y otros
13|1|18|10|"se llamaban <rs ana=""XIKIRI_PAT"">xíc</rs>. (gavílan) <rs ana=""PATAN"">patan</rs> (mecapal)"|se llamaban xíc. (gavílan) patan (mecapal)
13|1|18|11|"y su <choice><abbr>offo.</abbr><expan instant=""false"">oficio</expan></choice> de estos era las muertes repentínas"|y su offo.oficio de estos era las muertes repentínas
13|1|18|12|"delos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>mueren por los camínos echando san"|delos q’quemueren por los camínos echando san
13|1|18|13|"gre por la voca y cada vno su <choice><abbr>offo.</abbr><expan instant=""false"">oficio</expan></choice>. era car<pc> –</pc>"|gre por la voca y cada vno su offo.oficio. era car–
13|1|18|14|"garlos y aporrearles el corazon <choice><abbr>qo</abbr><expan instant=""false"">quando</expan></choice> morían"|garlos y aporrearles el corazon qoquando morían
13|1|18|15|por los caminos. y darles cursos de sangre|por los caminos. y darles cursos de sangre
13|1|18|16|"yeste era el <choice><abbr>offo.</abbr><expan instant=""false"">oficio</expan></choice>. de <rs ana=""XIKIRI_PAT"">xíc</rs>, y de <rs ana=""PATAN"">patan</rs>. estos<pc> –</pc>"|yeste era el offo.oficio. de xíc, y de patan. estos–
13|1|18|17|todos fueron. los de el consejo para perse|todos fueron. los de el consejo para perse
13|1|18|18|"guír a <rs ana=""JUN_JUNAJPU"">hun hun ahpu</rs>, y a <rs ana=""WUQUB'_JUNAJPU"">vvcub hun ah<pc> –</pc>"|guír a hun hun ahpu, y a vvcub hun ah–
13|1|18|19|"pu</rs>. ylo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> seseab an<rs ana=""RAJAWAL_XIB'ALB'A"">losde el ínfierno</rs>"|pu. ylo q’que seseab anlosde el ínfierno
13|1|18|20|"era ver el juego de <rs ana=""JUN_JUNAJPU"">hun hun ahpu</rs>, y de"|era ver el juego de hun hun ahpu, y de
13|1|18|21|"<rs ana=""WUQUB'_JUNAJPU"">vvcub hun ahpu</rs>. <rs ana=""TZ'UM"">su rodela de cuero</rs>"|vvcub hun ahpu. su rodela de cuero
13|1|18|22|"con <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>reparaban <rs ana=""B'ATE"">la pelota</rs>, <rs ana=""PACH_Q'AB'"">la pala</rs>, <rs ana=""YACHWACH"">la"|con q’quereparaban la pelota, la pala, la
13|1|18|23|"argolla, la corona</rs>, y <rs ana=""WACHSOT"">el zerco de la cara</rs>"|argolla, la corona, y el zerco de la cara
13|1|18|24|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>eran los ínstrumentos con <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>jugaban,"|q’queeran los ínstrumentos con q’quejugaban,
13|1|18|25|"y se adornaban <choice><abbr>pa</abbr><expan instant=""false"">para</expan></choice> <rs ana=""CHAAJ"">el juego</rs>. y agora"|y se adornaban papara el juego. y agora
13|1|18|26|"contaremos suída al<rs ana=""XIB'ALB'A"">ínfierno</rs>. y sus hí<pc> –</pc>"|contaremos suída alínfierno. y sus hí–
13|1|18|27|"jos <rs ana=""JUN_B'ATZ"">hunbaꜩ</rs>, y <rs ana=""JUN_CHOWEN"">chouen</rs> sequedaron aca."|jos hunbatz, y chouen sequedaron aca.
13|1|18|28|"y <rs ana=""IXB'AQIYALO"">su madre</rs> era muerta pero esto fue"|y su madre era muerta pero esto fue
13|1|18|29|"despues de ser venzídos el <rs ana=""JUN_B'ATZ"">hunbaꜩ</rs>, y"|despues de ser venzídos el hunbatz, y
13|1|18|30|"<rs ana=""JUN_CHOWEN"">hunchouen</rs> por <rs ana=""JUNAJPU"">hun ahpu</rs>, y <rs ana=""XB'ALAMQ'E"">xbalanque</rs>."|hunchouen por hun ahpu, y xbalanque.
13|1|19|31|"Y luego fue la venida de<rs ana=""USAMAJEL_XIB'ALB'A"">los mensage<pc> –</pc>"|Y luego fue la venida delos mensage–
13|1|19|32|"ros</rs> de <rs ana=""JUN_KAME'"">hun came</rs>, y <rs ana=""WUQUB'_KAME'"">vvcubcame</rs>. andad"|ros de hun came, y vvcubcame. andad
13|1|19|33|les díxeron vosotros señores prícípa<pc> –</pc>|les díxeron vosotros señores prícípa–
13|1|19|34|"les íd a llamar a <rs ana=""JUN_JUNAJPU"">hunhun ahpu</rs>, y a <rs ana=""WUQUB'_JUNAJPU"">v<pc> –</pc>"|les íd a llamar a hunhun ahpu, y a v–
13|1|19|35|"vcub hun ahpu</rs>, y dezíldes <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>vengan"|vcub hun ahpu, y dezíldes q’quevengan
13|1|19|36|"aca con nosotros y dezíldes <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>dizen <rs ana=""RAJAWAL_XIB'ALB'A"">los"|aca con nosotros y dezíldes q’quedizen los
13|1|19|37|"señores</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>vengan <rs ana=""CHAAJ"">a jugar</rs> aca; <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>nos ven"|señores q’quevengan a jugar aca; q’quenos ven
13|1|19|38|"gan a dívertir, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> de verdad nos mara<pc> –</pc>"|gan a dívertir, q’que de verdad nos mara–
13|1|19|39|"villan sus cosas, y así<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> vengan <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>lo dizen"|villan sus cosas, y asíq’que vengan q’quelo dizen
13|1|19|40|"<rs ana=""RAJAWAL_XIB'ALB'A"">los <choice><abbr>SSes</abbr><expan instant=""false"">Señores</expan></choice></rs> y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>traigan todos los ínstrumen<pc> –</pc>"|los SSesSeñores y q’quetraigan todos los ínstrumen–
13|1|19|41|"tos de su juego, <rs ana=""B'ATE"">lapala</rs>, <rs ana=""PACHQ'AB'"">el argolla</rs>, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|tos de su juego, lapala, el argolla, y q’que
13|2|19|1|"traigan tambien <rs ana=""KIK'"">el vle, o pelota</rs> dezildes <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>lo"|traigan tambien el vle, o pelota dezildes q’quelo
13|2|19|2|"dízen <rs ana=""RAJAWAL_XIB'ALB'A"">los SSes</rs> así les fue dicho a<rs ana=""USAMAJEL_XIB'ALB'A"">los mensage<pc> –</pc>"|dízen los SSes así les fue dicho alos mensage–
13|2|19|3|"ros</rs>, y <rs ana=""USAMAJEL_XIB'ALB'A"">los mensageros</rs> eran, <rs ana=""TUKUR"">vn tecolote</rs>, y"|ros, y los mensageros eran, vn tecolote, y
13|2|19|4|"vna <rs ana=""CH'ABI'_TUKUR"">saeta tecolote</rs>, vn<rs ana=""JURAQAN_TUKUR"">tecolote de vna pier<pc> –</pc>"|vna saeta tecolote, vntecolote de vna pier–
13|2|19|5|"na</rs>, y vna <rs ana=""KAQIX_TUKUR"">guacamaya tecolote</rs> .yestos e<pc> –</pc>"|na, y vna guacamaya tecolote .yestos e–
13|2|19|6|"ran los nombres de <rs ana=""USAMAJEL_XIB'ALB'A""> los mensageros de el in<pc> –</pc>"|ran los nombres de  los mensageros de el in–
13|2|19|7|"fierno</rs>. este <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaba <rs ana=""CH'ABI'_TUKUR"">saeta tecolote</rs>,"|fierno. este q’quese llamaba saeta tecolote,
13|2|19|8|"era como vna flecha. y esta alerta. el<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se"|era como vna flecha. y esta alerta. elq’quese
13|2|19|9|"llamaba <rs ana=""JURAQAN_TUKUR"">de vna píerna</rs>, solo vna tenía, y te"|llamaba de vna píerna, solo vna tenía, y te
13|2|19|10|"nía alas. el<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se llamaba: <rs ana=""KAQIX_TUKUR"">guacamaya te"|nía alas. elq’que se llamaba: guacamaya te
13|2|19|11|colote</rs>, tenía colorada la espalda, y tenía|colote, tenía colorada la espalda, y tenía
13|2|19|12|"alas. el<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaba <rs ana=""JOLOM_TUKUR"">cabeza tecolote</rs>, no te<pc> –</pc>"|alas. elq’quese llamaba cabeza tecolote, no te–
13|2|19|13|"nía mas <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>la cabeza, no tenía pies, síno solo"|nía mas q’quela cabeza, no tenía pies, síno solo
13|2|19|14|"alas. estos cuatro <rs ana=""USAMAJEL_XIB'ALB'A"">mensageros</rs> eran <rs ana=""RAJPOP"">se<pc> –</pc>"|alas. estos cuatro mensageros eran se–
13|2|19|15|ñores prinzípales</rs>. Luego víníeron al|ñores prinzípales. Luego víníeron al
13|2|19|16|"mensage desde <rs ana=""XIB'ALB'A"">el ínfíerno</rs>, y en un íns<pc> –</pc>"|mensage desde el ínfíerno, y en un íns–
13|2|19|17|"tante llegaron derechos <rs ana=""JOM"">al atrío</rs> a <choice><abbr>do</abbr><expan instant=""false"">donde</expan></choice> es<pc> –</pc>"|tante llegaron derechos al atrío a dodonde es–
13|2|19|18|"taban <rs ana=""CHAAJ"">jugando ala pelota</rs> <rs ana=""JUN_JUNAJPU"">hunhunahpu</rs>"|taban jugando ala pelota hunhunahpu
13|2|19|19|"y <rs ana=""WUQUB'_JUNAJPU"">vvcub hunahpu</rs>, y <rs ana=""JOM"">el atrio</rs> se llamaba"|y vvcub hunahpu, y el atrio se llamaba
13|2|19|20|"<rs ana=""NIM_XOB'_KARCHAJ"">ním xob carchah</rs>. y <rs ana=""USAMAJEL_XIB'ALB'A"">los cuatro tecolotes</rs> em<pc> –</pc>"|ním xob carchah. y los cuatro tecolotes em–
13|2|19|21|biados díeron su mensage y embaxada|biados díeron su mensage y embaxada
13|2|19|22|"de <rs ana=""JUN_KAME'"">huncame</rs>, y <rs ana=""WUQUB'_KAME'"">vvcub <del></del> came</rs>, de"|de huncame, y vvcub  came, de
13|2|19|23|"<rs ana=""AJAL_PUJ"">ahal puh</rs>, de <rs ana=""AJAL_Q'ANA"">ahal eanía</rs>, de <rs ana=""CH'AMIYA_BAQ"">chamíabac</rs>, y"|ahal puh, de ahal eanía, de chamíabac, y
13|2|19|24|"<rs ana=""CH'AMIYA_JOLOM"">chamía holom</rs>, <rs ana=""XIKIRI_PAT"">xíquíripat</rs> <rs ana=""KUCHUMA_KIK'"">cuchumaquíc</rs>,"|chamía holom, xíquíripat cuchumaquíc,
13|2|19|25|"y <rs ana=""AJAL_MES"">ahalmez</rs>, <rs ana=""AJAL_TOQ'OB"">ahal tocob</rs>, y <rs ana=""XIKIRI_PAT"">xíc</rs>. y <rs ana=""PATAN"">patan</rs>, y"|y ahalmez, ahal tocob, y xíc. y patan, y
13|2|19|26|"estos eran los nombres de <rs ana=""RAJAWAL_XIB'ALB'A"">ellos</rs>. y auíen"|estos eran los nombres de ellos. y auíen
13|2|19|27|"do dada el recado díxeron <rs ana=""RAJAWAL_XIB'ALB'A"">ellos</rs>. por"|do dada el recado díxeron ellos. por
13|2|19|28|"ventura es así <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>lo dize el <rs ana=""JUN_KAME'"">Sor came</rs>, y <rs ana=""WUQUB'_KAME'"">v<pc> –</pc>"|ventura es así q’quelo dize el Sor came, y v–
13|2|19|29|vcubcame</rs>? escíerto díxeron ellos, y no<pc> –</pc>|vcubcame? escíerto díxeron ellos, y no–
13|2|19|30|sotros os hemos de acompañar. traed|sotros os hemos de acompañar. traed
13|2|19|31|"todos los instrumentos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>así lo dizen <rs ana=""RAJAWAL_XIB'ALB'A""><choice><abbr>los SSes</abbr><expan instant=""false"">Señores</expan></choice></rs>"|todos los instrumentos q’queasí lo dizen los SSesSeñores
13|2|19|32|esta bíen dixeron ellos aguardadnos|esta bíen dixeron ellos aguardadnos
13|2|19|33|"míentras vamos a avísar a nuestra <rs ana=""IXMUKANE"">ma<pc> –</pc>"|míentras vamos a avísar a nuestra ma–
13|2|19|34|dre</rs>. y entonzes se fueron asu casa, y le|dre. y entonzes se fueron asu casa, y le
13|2|19|35|"díxeron asu <rs ana=""IXMUKANE"">madre</rs>, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> ya estaba mu<pc> –</pc>"|díxeron asu madre, porq’porque ya estaba mu–
13|2|19|36|"erto su <rs ana=""XPIYAKOK""><choice><abbr>Pe</abbr><expan instant=""false"">Padre</expan></choice></rs>. <rs ana=""IXMUKANE"">madre</rs> nosotros vamos, pero"|erto su PePadre. madre nosotros vamos, pero
