lang,folio,side,para_num,lb,lb_str,lb_str_plain
quc,11,2,15,7,"que rumal qo ca <rs ana=""WUB"">vvb</rs>. ve qo <rs ana=""TZ'IKIN""><hi rend=""subscript"">q,i</hi><pc> –</pc>","que rumal qo ca vvb. ve qo q,i–"
quc,11,2,15,8,"quin</rs> <rs ana=""WUB"">chicavvbah</rs> xeqha cut. que<pc> –</pc>",quin chicavvbah xeqha cut. que–
quc,11,2,15,9,"quicot chiquitihtobela <rs ana=""WUB"">quivvba<pc> –</pc>",quicot chiquitihtobela quivvba–
quc,11,2,15,10,"nic</rs> are curi ta <rs ana=""WUB"">quevvbanic</rs> ma<pc> –</pc>",nic are curi ta quevvbanic ma–
quc,11,2,15,11,"na vleuh tah <rs ana=""B'AQ"">vbac</rs> qui <rs ana=""WUB"">vvb</rs>, xa","na vleuh tah vbac qui vvb, xa"
quc,11,2,15,12,"chicuxlabih ri <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr>quin</rs> ta chiqui<pc> –</pc>","chicuxlabih ri q,iquin ta chiqui–"
quc,11,2,15,13,"<rs ana=""WUB"">vvbah</rs> chumaihah curi <rs ana=""KAB'RAQAN"">cabracan</rs>",vvbah chumaihah curi cabracan
quc,11,2,15,14,"ta xqui<rs ana=""B'AQ"">bac</rs> cu qui cac ri <rs ana=""KA'IB'_K'AJOLAB'"">qaholab</rs>",ta xquibac cu qui cac ri qaholab
quc,11,2,15,15,"xquibol cut qui <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr>quin</rs> chuvach","xquibol cut qui q,iquin chuvach"
quc,11,2,15,16,"cac hun cut <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr>quin</rs> xquicul zah<pc> –</pc>","cac hun cut q,iquin xquicul zah–"
quc,11,2,15,17,cab chirih zaqui vleu xquicoho,cab chirih zaqui vleu xquicoho
quc,11,2,15,18,are cut chicaya chire ta hiconoc,are cut chicaya chire ta hiconoc
quc,11,2,15,19,"ta chuꜩica puch ruxlab ca <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr><pc> –</pc>","ta chutzica puch ruxlab ca q,i–"
quc,11,2,15,20,quin</rs> ta chacahoc are curi vleuh,quin ta chacahoc are curi vleuh
quc,11,2,15,21,"xchoc chirih <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr>quin</rs> cumal pu<pc> –</pc>","xchoc chirih q,iquin cumal pu–"
quc,11,2,15,22,leu chicaꜩac vi quehe cut pu<pc> –</pc>,leu chicatzac vi quehe cut pu–
quc,11,2,15,23,"leu. chimuc vi, ve nima etama<pc> –</pc>","leu. chimuc vi, ve nima etama–"
quc,11,2,15,24,"nel <rs ana=""TZ'AQOL"">hun ꜩac</rs>, <rs ana=""B'ITOL"">hun bit</rs> ta chauax","nel hun tzac, hun bit ta chauax"
quc,11,2,15,25,"oc, ta zaquiroc xeqha ri <rs ana=""KA'IB'_K'AJOLAB'"">qaho<pc> –</pc>","oc, ta zaquiroc xeqha ri qaho–"
quc,11,2,15,26,lab</rs> rumal xax chirain vi vqux<pc> –</pc>,lab rumal xax chirain vi vqux–
quc,11,2,15,27,lal ri chitÿc chichacuxic que<pc> –</pc>,lal ri chitic chichacuxic que–
quc,11,2,15,28,"he xchuraih vqux ri <rs ana=""KAB'RAQAN"">cabracan</rs>",he xchuraih vqux ri cabracan
quc,11,2,15,29,"xeqha chiquibil quib <rs ana=""JUNAJPU"">hun ahpu</rs>",xeqha chiquibil quib hun ahpu
quc,11,2,15,30,"<rs ana=""XB'ALAMQ'E"">xbalanque</rs>. ta xquibol ri <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr>quin</rs>","xbalanque. ta xquibol ri q,iquin"
quc,11,2,15,31,"xchacah cut ean vbolic, chiyipo<pc> –</pc>","xchacah cut ean vbolic, chiyipo–"
quc,11,2,15,32,"uic chi cab chiyanic quih ri <rs ana=""TZ'IKIN""><abbr><hi rend=""supscript"">q,i</hi></abbr><pc> –</pc>","uic chi cab chiyanic quih ri q,i–"
quc,11,2,15,33,"quin</rs> chicoinic, zimizoh ruxlab.","quin chicoinic, zimizoh ruxlab."
quc,11,2,15,34,"are curi <rs ana=""KAB'RAQAN"">cabrracan</rs> curraih chic",are curi cabrracan curraih chic
quc,11,2,15,35,rechaxic xa cauahin v vaalopu,rechaxic xa cauahin v vaalopu
quc,11,2,15,36,"chi xa cabiquilahic, cacurulah","chi xa cabiquilahic, cacurulah"
quc,11,2,15,37,puch vchub vcaxah rumal vzim<pc> –</pc>,puch vchub vcaxah rumal vzim–
quc,11,2,15,38,"zohil <rs ana=""TZ'IKIN""><hi rend=""supscript"">q,i</hi>iquin</rs> ta xuꜩonoh cut","zohil q,iiquin ta xutzonoh cut"
quc,11,2,15,39,naquipa ri iuecha quiꜩih cuz,naquipa ri iuecha quitzih cuz
quc,11,2,15,40,ruxlab canunao chiya ta zcaquin,ruxlab canunao chiya ta zcaquin
quc,11,2,15,41,"vech xcha cut ta xya cut hun <rs ana=""TZ'IKIN""><hi rend=""supscript"">q,i</hi><pc> –</pc>","vech xcha cut ta xya cut hun q,i–"
quc,11,2,15,42,"quin</rs> chire <rs ana=""KAB'RAQAN"">cabracan</rs>, vchacata<pc> –</pc>","quin chire cabracan, vchacata–"
quc,11,2,15,43,"hic curi cate cut xuquiz ri <rs ana=""TZ'IKIN""><hi rend=""supscript"">q,i</hi>quin</rs>","hic curi cate cut xuquiz ri q,iquin"
quc,11,2,15,44,ta xbe chicut xeopon cu chila re,ta xbe chicut xeopon cu chila re
quc,11,2,15,45,lebal quih qo vi ri nima huyub are,lebal quih qo vi ri nima huyub are
quc,11,2,15,46,"curi <rs ana=""KAB'RAQAN"">cabracan</rs> xa tubul chic racan",curi cabracan xa tubul chic racan
quc,11,2,15,47,"vcab, mabi chicouin chic rumal ri","vcab, mabi chicouin chic rumal ri"
quc,12,1,15,1,"vleu xcul chirih <rs ana=""TZ'IKIN"">q<hi rend=""subscript"">'</hi>iquin</rs> xu<pc> –</pc>",vleu xcul chirih q'iquin xu–
quc,12,1,15,2,tio macu habi chic naquila xub<pc> –</pc>,tio macu habi chic naquila xub–
quc,12,1,15,3,banchic chire huyub maui xuꜩi<pc> –</pc>,banchic chire huyub maui xutzi–
quc,12,1,15,4,"nic, xuvlihtah. ta xim cut cu<pc> –</pc>","nic, xuvlihtah. ta xim cut cu–"
quc,12,1,15,5,"mal <rs ana=""KA'IB'_K'AJOLAB'"">qaholab</rs> chirih xim vi v",mal qaholab chirih xim vi v
quc,12,1,15,6,"cab xrilih vcab cumal <rs ana=""KA'IB'_K'AJOLAB'"">qaholab</rs>",cab xrilih vcab cumal qaholab
quc,12,1,15,7,xim cut vcul racan vcabichal,xim cut vcul racan vcabichal
quc,12,1,15,8,cate cut xquitarih cahoc puleu,cate cut xquitarih cahoc puleu
quc,12,1,15,9,xquimucu quehe cut vchaca<pc> –</pc>,xquimucu quehe cut vchaca–
quc,12,1,15,10,"tahic <rs ana=""KAB'RAQAN"">cabracan</rs> ri xavi xere",tahic cabracan ri xavi xere
quc,12,1,15,11,"<rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs>. maui ahi<pc> –</pc>",hun ahpu xbalanque. maui ahi–
quc,12,1,15,12,lan qui banoh varal chuvach,lan qui banoh varal chuvach
quc,12,1,15,13,vleuh. are chicut xchica bÿh,vleuh. are chicut xchica bih
quc,12,1,15,14,"chic calaxic <rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalan",chic calaxic hun ahpu xbalan
quc,12,1,15,15,que</rs>. are nabe mi xcabih ri qui,que. are nabe mi xcabih ri qui
quc,12,1,15,16,"chacatahic <rs ana=""WUQUB'_KAQIX"">vvcub caquix</rs>, ruc","chacatahic vvcub caquix, ruc"
quc,12,1,15,17,"<rs ana=""SIPAKNA"">zipacna</rs>, ruq <rs ana=""KAB'RAQAN"">cabracan</rs>, varal","zipacna, ruq cabracan, varal"
quc,12,1,15,18,chuvach vleuh.,chuvach vleuh.
quc,12,1,16,19,"<hi rend=""large"">A</hi>re chicut xchicabÿh chic v",Are chicut xchicabih chic v
quc,12,1,16,20,"bi qui cahau ri <rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalan",bi qui cahau ri hun ahpu xbalan
quc,12,1,16,21,"que</rs> <del rend=""scribble"" instant=""false"" status=""unremarkable""><hi rend=""bold"">x</hi></del>xcacamuh chuvi xapu xca<pc> –</pc>",que xxcacamuh chuvi xapu xca–
quc,12,1,16,22,camuh vbixic vꜩihoxic puch qui,camuh vbixic vtzihoxic puch qui
quc,12,1,16,23,"qaholaxic ri <rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanq’</rs>",qaholaxic ri hun ahpu xbalanq’
quc,12,1,16,24,"xa nicah xchicabÿh, xa chacab v","xa nicah xchicabih, xa chacab v"
quc,12,1,16,25,"bixic <rs ana=""JUN_JUNAJPU"">quicahau</rs>.",bixic quicahau.
quc,12,1,17,26,"<hi rend=""large"">V</hi>ae cute vꜩihoxic. are qui bi",Vae cute vtzihoxic. are qui bi
quc,12,1,17,27,"ri <rs ana=""JUN_JUNAJPU"">hunhunahpu</rs>, que vqhaxic are","ri hunhunahpu, que vqhaxic are"
quc,12,1,17,28,"cut qui cahau ri <rs ana=""XPIYAKOK"">xpiyacoc</rs> <rs ana=""IXMUKANE"">xmu<pc> –</pc>",cut qui cahau ri xpiyacoc xmu–
quc,12,1,17,29,cane</rs> chiquecumal chiacabal,cane chiquecumal chiacabal
quc,12,1,17,30,"xealaxic ri <rs ana=""JUN_JUNAJPU"">hunhunahpu</rs>, <rs ana=""WUQUB'_JUNAJPU"">vvcub","xealaxic ri hunhunahpu, vvcub"
quc,12,1,17,31,"hun ahpu</rs> cumal <rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmu<pc> –</pc>","hun ahpu cumal xpiyacoc, xmu–"
quc,12,1,17,32,"cane</rs> are curi <rs ana=""JUN_JUNAJPU"">hunhunahpu</rs> <rs ana=""KA'IB'_K'AJOLAB'"">e",cane are curi hunhunahpu e
quc,12,1,17,33,"caib</rs> xeralcualah, <rs ana=""KA'IB'_K'AJOLAB'"">e pu caib</rs> v","caib xeralcualah, e pu caib v"
quc,12,1,17,34,"qahol, <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> vbi nabe al, <rs ana=""JUN_CHOWEN"">hun","qahol, hun batz vbi nabe al, hun"
quc,12,1,17,35,choven</rs> chicut vbi vcab al are,choven chicut vbi vcab al are
quc,12,1,17,36,"cut vbi qui chuch va <rs ana=""IXB'AQIYALO"">xbaqui<pc> –</pc>",cut vbi qui chuch va xbaqui–
quc,12,1,17,37,"yalo</rs> chuqhaxic <rs ana=""IXB'AQIYALO"">rixoquil</rs> <rs ana=""JUN_JUNAJPU"">hun",yalo chuqhaxic rixoquil hun
quc,12,1,17,38,"hunahpu</rs>. Are curi <rs ana=""WUQUB'_JUNAJPU"">vvcub hun",hunahpu. Are curi vvcub hun
quc,12,1,17,39,ahpu</rs> mahabi rixoquil xavla<pc> –</pc>,ahpu mahabi rixoquil xavla–
quc,12,1,17,40,"quel, xapu vcab xa qahol vqo<pc> –</pc>","quel, xapu vcab xa qahol vqo–"
quc,12,1,17,41,"heic enima<add><hi rend=""large""><note resp=""correction"">C</note></hi></add> ahnaoh, nim puch","heic enimaC ahnaoh, nim puch"
quc,12,1,17,42,"quetamabal enic vachinel, varal","quetamabal enic vachinel, varal"
quc,12,1,17,43,chuvach vleuh xavꜩ quiqoheic,chuvach vleuh xavtz quiqoheic
quc,12,1,17,44,qui yaquieic puch xquicutu naui<pc> –</pc>,qui yaquieic puch xquicutu naui–
quc,12,1,17,45,"quil chiquivach ri <rs ana=""JUN_B'ATZ"">hun baꜩ</rs>, <rs ana=""JUN_CHOWEN"">hun","quil chiquivach ri hun batz, hun"
quc,12,1,17,46,"chouen</rs>, <rs ana=""JUN_JUNAJPU"">hunhunahpu</rs>, cah <rs ana=""SU'"">çu</rs> <add place=""above"" instant=""false"" status=""unremarkable"">v qahol</add>","chouen, hunhunahpu, cah çu v qahol"
quc,12,1,17,47,"eahbix, e a<del rend=""scribble"" instant=""false"" status=""unremarkable"">h</del>pu <del rend=""scribble"" instant=""false"" status=""unremarkable"">a</del>hꜩibenai pu ah<pc> –</pc>","eahbix, e ahpu ahtzibenai pu ah–"
quc,12,2,17,1,"cot, eahxit, e ah puvac xevxic","cot, eahxit, e ah puvac xevxic"
quc,12,2,17,2,"ri <rs ana=""JUN_B'ATZ"">hun baꜩ</rs>, <rs ana=""JUN_CHOWEN"">hun choven</rs>, <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are curi","ri hun batz, hun choven, are curi"
quc,12,2,17,3,"<rs ana=""JUN_JUNAJPU"">hunhunahpu</rs>, <rs ana=""WUQUB'_JUNAJPU"">vcub hunahpu</rs>","hunhunahpu, vcub hunahpu"
quc,12,2,17,4,"xazac, xa<rs ana=""CHAAJ"">chaah</rs> chiquibano hu","xazac, xachaah chiquibano hu"
quc,12,2,17,5,"ta quih, xa e cacab chiquiculela<pc> –</pc>","ta quih, xa e cacab chiquiculela–"
quc,12,2,17,6,ah quib e cahib chi conohel ta,ah quib e cahib chi conohel ta
quc,12,2,17,7,"quecuchmaihic <rs ana=""JOM"">pa hom</rs> chul cu",quecuchmaihic pa hom chul cu
quc,12,2,17,8,"ri, <rs ana=""WOK"">voc</rs> ilol que vzamahel <rs ana=""JUN_RAQAN"">hura<pc> –</pc>","ri, voc ilol que vzamahel hura–"
quc,12,2,17,9,"can</rs> chi <rs ana=""CH'IPI_KAQULJA"">chipi caculha</rs>, <rs ana=""RAXA_KAQULJA"">raxa cacul<pc> –</pc>","can chi chipi caculha, raxa cacul–"
quc,12,2,17,10,"ha</rs>. are curi <rs ana=""WOK"">voc</rs> maui nah varal",ha. are curi voc maui nah varal
quc,12,2,17,11,"chuvach vleuh maui nah chi<rs ana=""XIB'ALB'A"">xi<pc> –</pc>",chuvach vleuh maui nah chixi–
quc,12,2,17,12,balba</rs> chire libah chi chopon chic,balba chire libah chi chopon chic
quc,12,2,17,13,"chicah ruq <rs ana=""JUN_RAQAN"">huracan</rs> xeyaluh",chicah ruq huracan xeyaluh
quc,12,2,17,14,"varal chuvach vleuh, xcaminac","varal chuvach vleuh, xcaminac"
quc,12,2,17,15,"ca cut <rs ana=""IXB'AQIYALO"">qui chuch</rs> ri <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun",ca cut qui chuch ri hun batz hun
quc,12,2,17,16,"chouen</rs>. are cut vbeel <rs ana=""XIB'ALB'A"">xibalba</rs>",chouen. are cut vbeel xibalba
quc,12,2,17,17,"xe<rs ana=""CHAAJ"">chaah</rs> vi ta xquita cut <rs ana=""JUN_KAME'"">hun ca<pc> –</pc>",xechaah vi ta xquita cut hun ca–
quc,12,2,17,18,"me</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs> <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual xibalba</rs>","me, vvcub came rahaual xibalba"
quc,12,2,17,19,naquipa ri caban chuvach vleuh,naquipa ri caban chuvach vleuh
quc,12,2,17,20,"xa quenicnotic, xa pu quehuminic","xa quenicnotic, xa pu quehuminic"
quc,12,2,17,21,quebe ta tacoc varal tah queul,quebe ta tacoc varal tah queul
quc,12,2,17,22,"<rs ana=""CHAAJ"">chaah</rs> vi quecachac ta cut xa ma<pc> –</pc>",chaah vi quecachac ta cut xa ma–
quc,12,2,17,23,"habi canimaxic cumal, mahabi","habi canimaxic cumal, mahabi"
quc,12,2,17,24,"quinim, mapuhabi qui xob cuxic","quinim, mapuhabi qui xob cuxic"
quc,12,2,17,25,xax quehiquic vloc paca vi xe,xax quehiquic vloc paca vi xe
quc,12,2,17,26,"qha cut <rs ana=""RAJAWAL_XIB'ALB'A"">conoh xibalba</rs>. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->ta xqui<pc> –</pc>",qha cut conoh xibalba. ta xqui–
quc,12,2,17,27,"cam qui naoh <rs ana=""RAJAWAL_XIB'ALB'A"">conohel</rs> ri qui bi",cam qui naoh conohel ri qui bi
quc,12,2,17,28,"<rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs>, enimac","hun came, vvcub came, enimac"
quc,12,2,17,29,"catol ꜩih. are curi <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> ro",catol tzih. are curi ahauab ro
quc,12,2,17,30,nohel yaol vpatan rahauarem,nohel yaol vpatan rahauarem
quc,12,2,17,31,"puch huhunchi <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> rumal",puch huhunchi ahauab rumal
quc,12,2,17,32,"<rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs>. are curi","hun came, vvcub came. are curi"
quc,12,2,17,33,"<rs ana=""XIKIRIPAT"">xiquiripat</rs>, <rs ana=""KUCHUMA_KIK'"">cuchumaquic</rs> vbi aha<pc> –</pc>","xiquiripat, cuchumaquic vbi aha–"
quc,12,2,17,34,"u, are cut quipatan riquic chuya<pc> –</pc>","u, are cut quipatan riquic chuya–"
quc,12,2,17,35,"bihvinac. are chicuri <rs ana=""AJAL_PUJ"">ahal puh</rs>,","bihvinac. are chicuri ahal puh,"
quc,12,2,17,36,"<rs ana=""AJAL_Q'ANA"">ahal eana</rs> chic, qui <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> are","ahal eana chic, qui ahauab are"
quc,12,2,17,37,cut cahauarem ri chizipohic vi,cut cahauarem ri chizipohic vi
quc,12,2,17,38,nac chipe puh chirih racan chi<pc> –</pc>,nac chipe puh chirih racan chi–
quc,12,2,17,39,"peeana chirih v vach <rs ana=""CHUQ'ANAL"">chueanel</rs>",peeana chirih v vach chueanel
quc,12,2,17,40,chuqhaxic cate cut rahauarem,chuqhaxic cate cut rahauarem
quc,12,2,17,41,"<rs ana=""AJAL_PUJ"">ahal puh</rs>, <rs ana=""AJAL_Q'ANA"">ahal eana</rs> vi. are curi<add place=""above"" instant=""false"" status=""unremarkable"">chi</add>","ahal puh, ahal eana vi. are curichi"
quc,12,2,17,42,"ahau, <rs ana=""CH'AMIYA_BAQ"">chamia bac</rs>, <rs ana=""CH'AMIYA_JOLOM"">chamia holom</rs>","ahau, chamia bac, chamia holom"
quc,12,2,17,43,"rahchami <rs ana=""XIB'ALB'A"">xibalba</rs> xa bac, qui cha<pc> –</pc>","rahchami xibalba xa bac, qui cha–"
quc,12,2,17,44,mÿ are cut cahchamÿal ri chiba<pc> –</pc>,mi are cut cahchamial ri chiba–
quc,12,2,17,45,quir vinac. qui ꜩih chi bac chi ho<pc> –</pc>,quir vinac. qui tzih chi bac chi ho–
quc,12,2,17,46,"lom chic ta chicamic, zÿah bac xu","lom chic ta chicamic, ziah bac xu"
quc,12,2,17,47,"pan chicamouic, are vpatan vi <rs ana=""CH'AMIYA_BAQ"">cha<pc> –</pc>","pan chicamouic, are vpatan vi cha–"
quc,13,1,17,1,"mÿa bac</rs> <rs ana=""CH'AMIYA_JOLOM"">chamÿaholom</rs> quibi. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are",mia bac chamiaholom quibi. are
quc,13,1,17,2,"chicuri ahau <rs ana=""AJAL_MES"">ahalmez</rs>, <rs ana=""AJAL_TOQ'OB"">ahaltocob</rs>","chicuri ahau ahalmez, ahaltocob"
quc,13,1,17,3,"qui bi are qui <rs ana=""PATAN"">patan</rs> ri xa chiculva<pc> –</pc>",qui bi are qui patan ri xa chiculva–
quc,13,1,17,4,"chih vinac v ve ꜩamez, ve pe pu","chih vinac v ve tzamez, ve pe pu"
quc,13,1,17,5,chirih ha chuva ha chiculvachix,chirih ha chuva ha chiculvachix
quc,13,1,17,6,vi xa chiquitocota chibe hupuloc,vi xa chiquitocota chibe hupuloc
quc,13,1,17,7,chuvach vleuh ta chicamic are,chuvach vleuh ta chicamic are
quc,13,1,17,8,"cut cahauarem <rs ana=""AJAL_MES"">ahalmez</rs> <rs ana=""AJAL_TOQ'OB"">ahal<pc> –</pc>",cut cahauarem ahalmez ahal–
quc,13,1,17,9,tocob</rs> que vqhaxic. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are chicuri,tocob que vqhaxic. are chicuri
quc,13,1,17,10,"ahau <rs ana=""AJAW_XIK"">xic</rs> <rs ana=""PATAN"">patan</rs> quibi are cahaua<pc> –</pc>",ahau xic patan quibi are cahaua–
quc,13,1,17,11,rem ri vinac chicam pa be xa rax,rem ri vinac chicam pa be xa rax
quc,13,1,17,12,camic chuqhaxic chipe quic pu,camic chuqhaxic chipe quic pu
quc,13,1,17,13,chi ta chicamic chuxauah quic,chi ta chicamic chuxauah quic
quc,13,1,17,14,"xa huhun chi <rs ana=""PATAN"">patan</rs> qui telela<pc> –</pc>",xa huhun chi patan qui telela–
quc,13,1,17,15,on xa chiquicozih v culel vqux,on xa chiquicozih v culel vqux
quc,13,1,17,16,vinac ta chicam pabe. xa chiqui<pc> –</pc>,vinac ta chicam pabe. xa chiqui–
quc,13,1,17,17,culmah aponoc ve chibinic chi<pc> –</pc>,culmah aponoc ve chibinic chi–
quc,13,1,17,18,"cul are cut cahauarem <rs ana=""AJAW_XIK"">xic</rs> <rs ana=""PATAN"">pa<pc> –</pc>",cul are cut cahauarem xic pa–
quc,13,1,17,19,tan</rs> ri. are cut xquicuc quina<pc> –</pc>,tan ri. are cut xquicuc quina–
quc,13,1,17,20,oh ri ta xeꜩaixic ta xecotobax,oh ri ta xetzaixic ta xecotobax
quc,13,1,17,21,"puch <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs>, <rs ana=""WUQUB'_JUNAJPU"">vvcub<pc> –</pc>","puch hun hunahpu, vvcub–"
quc,13,1,17,22,"hun ahpu</rs>. are xquiraih <rs ana=""XIB'ALB'A"">xibal<pc> –</pc>",hun ahpu. are xquiraih xibal–
quc,13,1,17,23,"ba</rs>, ri queꜩabal <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs>","ba, ri quetzabal hun hunahpu"
quc,13,1,17,24,"<rs ana=""WUQUB'_JUNAJPU"">vvcub hun ahpu</rs> ri qui <rs ana=""TZ'UM"">ꜩuum</rs>",vvcub hun ahpu ri qui tzuum
quc,13,1,17,25,"qui <rs ana=""B'ATE"">bate</rs>, qui <rs ana=""PACH_Q'AB'"">pach cab</rs>, qui <rs ana=""YACHWACH"">iach<pc> –</pc>","qui bate, qui pach cab, qui iach–"
quc,13,1,17,26,"vach</rs>, <rs ana=""WACH_SOT"">vach zot</rs> puch. quica<rs ana=""WUB"">uu<pc> –</pc>","vach, vach zot puch. quicauu–"
quc,13,1,17,27,"bal</rs> <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs> <rs ana=""WUQUB'_JUNAJPU"">vucub hun<pc> –</pc>",bal hun hunahpu vucub hun–
quc,13,1,17,28,ahpu</rs>. are chicut xchicabÿh,ahpu. are chicut xchicabih
quc,13,1,17,29,"chic qui bÿc chi <rs ana=""XIB'ALB'A"">xibalba</rs> xe<pc> –</pc>",chic qui bic chi xibalba xe–
quc,13,1,17,30,"canah cu canoc ri <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">cho<pc> –</pc>",canah cu canoc ri hun batz cho–
quc,13,1,17,31,"uen</rs> vqahol <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs>. xca<pc> –</pc>",uen vqahol hun hunahpu. xca–
quc,13,1,17,32,minac oc qui chuch cachui chic,minac oc qui chuch cachui chic
quc,13,1,17,33,"qui chacatahic chic <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun",qui chacatahic chic hun batz hun
quc,13,1,17,34,"chouen</rs> cumal <rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xba<pc> –</pc>",chouen cumal hun ahpu xba–
quc,13,1,17,35,lanque</rs>.,lanque.
quc,13,1,18,36,"<hi>C</hi>ate cut qui petic <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> ru",Cate cut qui petic zamahel ru
quc,13,1,18,37,"mal <rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs> quix","mal hun came, vvcub came quix"
quc,13,1,18,38,"bec <rs ana=""RAJPOP"">ixrah popachih</rs> he i taca ri",bec ixrah popachih he i taca ri
quc,13,1,18,39,"<rs ana=""JUN_JUNAJPU"">hun hunahpu</rs>, <rs ana=""WUQUB'_JUNAJPU"">vvcub hun ahpu</rs>","hun hunahpu, vvcub hun ahpu"
quc,13,1,18,40,quixqha ta quixopon cuq quepe,quixqha ta quixopon cuq quepe
quc,13,1,18,41,"toc queqha <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> chivech va<pc> –</pc>",toc queqha ahauab chivech va–
quc,13,1,18,42,"ral tah queul <rs ana=""CHAAJ"">chaaha</rs> vi cuq",ral tah queul chaaha vi cuq
quc,13,1,18,43,chicacaztah ta cavach cuq qui<pc> –</pc>,chicacaztah ta cavach cuq qui–
quc,13,1,18,44,ꜩih cacamaihah qui chi quehe,tzih cacamaihah qui chi quehe
quc,13,1,18,45,"ta cut quepe vi queqha <rs ana=""RAJAWAL_XIB'ALB'A"">aha<pc> –</pc>",ta cut quepe vi queqha aha–
quc,13,1,18,46,uab</rs> chiquicam cu vloc ri qui,uab chiquicam cu vloc ri qui
quc,13,1,18,47,"choconizan, qui <rs ana=""B'ATE"">bate</rs>, qui <rs ana=""PACHQ'AB'"">pa ch<pc> –</pc>","choconizan, qui bate, qui pa ch–"
quc,13,2,18,1,"cab</rs> chipe naipuch riqui <rs ana=""KIK'"">quiq</rs>que",cab chipe naipuch riqui quiqque
quc,13,2,18,2,"qha <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs>, quixqha ta quixopon<pc> –</pc>","qha ahauab, quixqha ta quixopon–"
quc,13,2,18,3,"oc xevqhaxic ri <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> are cut",oc xevqhaxic ri zamahel are cut
quc,13,2,18,4,"qui <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> ri <rs ana=""TUKUR"">tucur</rs>, <rs ana=""CH'ABI'_TUKUR"">chabi tucur</rs>,","qui zamahel ri tucur, chabi tucur,"
quc,13,2,18,5,"<rs ana=""JURAQAN_TUKUR"">huracan tucur</rs>, <rs ana=""KAQIX_TUKUR"">caquix tucur</rs>, <rs ana=""JOLOM_TUKUR"">ho<pc> –</pc>","huracan tucur, caquix tucur, ho–"
quc,13,2,18,6,"lom tucur</rs> quevqhaxic <rs ana=""USAMAJEL_XIB'ALB'A"">vzama<pc> –</pc>",lom tucur quevqhaxic vzama–
quc,13,2,18,7,"hel xibalba</rs> are ri <rs ana=""CH'ABI'_TUKUR"">qhabi tucur</rs> que<pc> –</pc>",hel xibalba are ri qhabi tucur que–
quc,13,2,18,8,"heri qhab. xa copquic, are curi <rs ana=""JURAQAN_TUKUR"">hu<pc> –</pc>","heri qhab. xa copquic, are curi hu–"
quc,13,2,18,9,"racan tucur</rs> xa <rs ana=""JUN_RAQAN"">hun racan</rs> qo v",racan tucur xa hun racan qo v
quc,13,2,18,10,"xic. are curi <rs ana=""KAQIX_TUKUR"">caquix tucur</rs> ꜫaꜫ",xic. are curi caquix tucur q'aq'
