folio_num,side,lb_num,para_num,line_str
6,verso,21,12,Vae cute v vbaxic vvcub
6,verso,22,12,caquix cumal caib qaholab
6,verso,23,12,xchicabÿh qui chacatahic
6,verso,24,12,chi qui huhunal ri nimari-
6,verso,25,12,zai rib are ri vvcub ca-
6,verso,26,12,quix hun nima che ri ta-
6,verso,27,12,pal are cu recha ri vvcub
6,verso,28,12,caquix are chulo ri v vach
6,verso,29,12,tapal chacan chui che huta-
6,verso,30,12,quih xilo macut rechabal
6,verso,31,12,"cumal ri hun ahpu, xbalan"
6,verso,32,12,"que, quicacalen chi cut chu-"
6,verso,33,12,xe che ri vvcub ca quix e
6,verso,34,12,matzamoh vlo ri caib qaho-
6,verso,35,12,lab pa xac che ta xopon
6,verso,36,12,cut caib qaholab vcub ca-
6,verso,37,12,quix tacal chui recha ri ta-
6,verso,38,12,pal cate cut ta xubaxic
6,verso,39,12,cumal ri hun hunahpu ta
6,verso,40,12,cal vbac vub chucaεate
6,verso,41,12,churacuh vchi ta xpe chui
6,verso,42,12,che tacal chvach vleu chi-
6,verso,43,12,malmat cut ri hun hunah-
6,verso,44,12,pu anim xbec quitzih vi x-
6,verso,45,12,"be vqhapa, cate cut ta x-"
6,verso,46,12,cupix vla vεab ri hun hu
6,verso,47,12,nahpu rumal ri vvcub ca
7,recto,1,12,"quix, huzuc xtzac vloc, xme-"
7,recto,2,12,"ho vloc, tzam vteleb ta xutzo-"
7,recto,3,12,copih chi cut hunhunahpu
7,recto,4,12,ri vvcub caquix xavi vtz x-
7,recto,5,12,quibano ma nabe quichaca-
7,recto,6,12,tahic tah rumal vvcub ca-
7,recto,7,12,quix. vcaam chi cut vεab ri
7,recto,8,12,hunhunahpu rumal ri vu-
7,recto,9,12,cub caquix ta xbe chi rochoch
7,recto,10,12,xa chi cu vlotem v εaεate xo-
7,recto,11,12,ponic. naqui pa mi xcamou. chi-
7,recto,12,12,la xqha cu ri chimalmat ri
7,recto,13,12,xoquil vvcub caquix. na
7,recto,14,12,qui pa ri ri e caib qaxtoq mi-
7,recto,15,12,"xiquivubah, mi xzilibatah"
7,recto,16,12,nu εaεate rumal xa cachu-
7,recto,17,12,iu ahe ve cacoxou chic mi
7,recto,18,12,nabe mi xnucam vloc chuvi
7,recto,19,12,εaε cut chixeque vi chitza-
7,recto,20,12,iaba chuvi εaε ta cul qui ca
7,recto,21,12,ma chic quitzih chi e qaxtoq
7,recto,22,12,"xqha ri vvcub caquix, ta xu"
7,recto,23,12,xequeba vεab ri hunahpu.
7,recto,24,12,qui naohinic chic ri huhun
7,recto,25,12,"ahpu, xbalanq~ ta xquibih"
7,recto,26,12,cut chirech hun mama qui-
7,recto,27,12,tzih zac chic rizmal vi chi
7,recto,28,12,"mama, hun cu atit quitzih"
7,recto,29,12,"quemel atit chic, xa quelu-"
7,recto,30,12,cuquila chic chirihitac vi-
7,recto,31,12,nac. zaqui nim ac vbi ma-
7,recto,32,12,ma zaqui nima tziz cut vbi
7,recto,33,12,atit xeqha curi qaholab
7,recto,34,12,chique ri atit mama quix-
7,recto,35,12,cachbilahtah chibe ta cama
7,recto,36,12,caεab ruq vucub caquix
7,recto,37,12,"xa cohtere chivih, quiri ca-"
7,recto,38,12,mam ri cachbilan caminac
7,recto,39,12,qui chuch qui cahau quehe
7,recto,40,12,cut que tere co tila vi chi-
7,recto,41,12,quih tala quecazipah vi ru
7,recto,42,12,mal xa elezan vchicopil
7,recto,43,12,eiah cacabano quixqha que-
7,recto,44,12,he curi oh acalab chirilo ri
7,recto,45,12,"vvcub caquix, xavi oh qoh"
7,recto,46,12,"yavic inaoh, xeqha ri e ca-"
7,recto,47,12,ib qaholab; vtz bala xeqha-
7,verso,1,12,cut. cate cut ta xebec tzamal
7,verso,2,12,cubi ri vvcub caquix chuvach
7,verso,3,12,"v calibal, ta xeicouic ri atit"
7,verso,4,12,mama queetzeyah curi e ca-
7,verso,5,12,ib qaholab chiquih ta xei-
7,verso,6,12,cou chuxe rochoch ahau cu
7,verso,7,12,racuh cu vchi ri vvcub ca-
7,verso,8,12,quix rumal re. ta xril cut v
7,verso,9,12,vcub caquix ri mama atit ca-
7,verso,10,12,chbilan quib apa quixpe vi
7,verso,11,12,"camam, xqha curi ahau xa"
7,verso,12,12,oh tzucubei quib lal ahau
7,verso,13,12,xeqha cut. naquipa itzucu-
7,verso,14,12,bal maivalcval ri ivachbi-
7,verso,15,12,"lan, mahabi lal ahau e ca"
7,verso,16,12,"mam ri, xere nare cacatocobah"
7,verso,17,12,qui vach ri yaaxel hupir cha
7,verso,18,12,cap cacaya chiquech lal ahau
7,verso,19,12,xeqha cut ri atit mama cutzin
7,verso,20,12,curi ahau rumal vcoxom re
7,verso,21,12,xa cunimac vachih chic qu ca
7,verso,22,12,qhavic intabacanih chivech
7,verso,23,12,"chitocobah ta nuvach, na qui-"
7,verso,24,12,"pa quichibano, naquion chi"
7,verso,25,12,"qui chicunah, xqha cut ahau"
7,verso,26,12,xa vchicopil eiah chique
7,verso,27,12,"lezah, xacu vbac vvach chi-"
7,verso,28,12,cacunah xabac chicavico lal
7,verso,29,12,"ahau, xeqha cut. vtzbala chi-"
7,verso,30,12,cunah ta ba ve quitzih caco-
7,verso,31,12,xouic hu ta quih maui choqui-
7,verso,32,12,"tahic, mahabi nu varam rum-"
7,verso,33,12,al ruq vbac nu vach xa xi-
7,verso,34,12,quivbah e caib qaxtoq  ta xti-
7,verso,35,12,"caric, maui quinechahic rumal"
7,verso,36,12,quehe ta cut chitocobah vi nu
7,verso,37,12,"vach, xa cachuiub vehe chic"
7,verso,38,12,"rive, vtzbala lal ahau chicop"
7,verso,39,12,ba cacaxuuic xachoc vque-
7,verso,40,12,xel chel ri ela. maba vtzlo chel
7,verso,41,12,ri ve rumal xere in ahau vi
7,verso,42,12,nu caubal ri ve. ruq vbac nu
7,verso,43,12,vach. xchicacoh chic nacut v
7,verso,44,12,quexel hocombac xchoc chic
7,verso,45,12,are cut hocombac ri xa zaqui
7,verso,46,12,ixim vtzbala chivelezah chi
7,verso,47,12,too vloc xqha cut ta xel curi
8,recto,1,12,re vvcub caquix. xa zaqui ixim
8,recto,2,12,"vquexel re xoquic, xa chi cu zac"
8,recto,3,12,huluhuh chi vla ixim pu chi. huzu-
8,recto,4,12,cu xcah v vach maui ahau chic
8,recto,5,12,xvachinic xquiz elic ri re cuval
8,recto,6,12,raxcauacoh puchi ta xcunax chi
8,recto,7,12,cut vbac vvach vvcub caquix ta
8,recto,8,12,xcholic vbac vvach xquiz elic
8,recto,9,12,ri puvac mana cax tah xunao
8,recto,10,12,xaui xere camucunic ta xquiz
8,recto,11,12,cu elic ri vnimarizabal rib xa-
8,recto,12,12,"ui quinaoh ri hunahpu, xbalan-"
8,recto,13,12,que ta xcam cut ri vvcub caquix
8,recto,14,12,ta xucam cut v εab ri hun ahpu
8,recto,15,12,xcam naipuch chimalmat ri
8,recto,16,12,"xoquil vvcub caquix, quehe"
8,recto,17,12,cut vzachic vquinomal vvcub
8,recto,18,12,caquix ri xa ahqun xcamo-
8,recto,19,12,uic ri cuval yamanic xu pu-
8,recto,20,12,nabeh varal chuvach vleu.
8,recto,21,12,hu pah chic xziquinic ta xcaha-
8,recto,22,12,panoc ri che ocu mi xutzinic
8,recto,23,12,qui vtz mi xcabano chire mi x-
8,recto,24,12,"camic, atalabe chita quen chu"
8,recto,25,12,"bano, chuchacuh ta chuxoc v-"
8,recto,26,12,nabe la xucoh vla rib cuq chi
8,recto,27,12,caxol puch la oh omuch chi
8,recto,28,12,qaholab xeqha cut que qui-
8,recto,29,12,cot chic qo ri vbanic ca qui
8,recto,30,12,oxih checevic oxih puch chicu-
8,recto,31,12,"cah la cabobal naual atit, na-"
8,recto,32,12,ual mama xbanouic ta xqui-
8,recto,33,12,cam cut qui εab xtiquitax v-
8,recto,34,12,coc vtz chic xuxic. xa rumal v
8,recto,35,12,camic vvcub caquix xcah
8,recto,36,12,quehe xquibano itzel xquilo
8,recto,37,12,nimarizabal ib cate cut xe
8,recto,38,12,"be chic e caib qaholab, xa vtzih"
8,recto,39,12,ri vqux cah ta xquibano.
8,recto,40,13,Vae chi cute vbanoh chic zi-
8,recto,41,13,pacna v nabe qahol vvcub-
8,recto,42,13,"caquix, in banol huyub ca-"
8,recto,43,13,qha ri zipacna are curi zipac-
8,recto,44,13,na catinic chuchi ha ta xe
8,recto,45,13,icouic omuch qaholab e hurui
8,recto,46,13,"che racan qui cabal, omuch"
8,recto,47,13,"chubinic, ta xquicat cut hun"
8,verso,1,13,nima che v vapalil qui cabal ca-
8,verso,2,13,te cut xbe ri zipacna xopon
8,verso,3,13,cu chila cuq ri omuch qaholab
8,verso,4,13,na qui pa quibano ix qaholab?
8,verso,5,13,xa che maui cacayaco chitele-
8,verso,6,13,ba xchinteleh apa copon vi na
8,verso,7,13,"qui pa vchac chi iqux, xa v va-"
8,verso,8,13,palil ca cabal vtz bala cha cut
8,verso,9,13,ta xuhuruh cut xuteleba cu
8,verso,10,13,"acanoc, chuchi qui cabal omuch"
8,verso,11,13,qaholab xata vi catqohe cuq
8,verso,12,13,at qahol qo pa achuch acahau
8,verso,13,13,mahabi xqha cut cacachaqui-
8,verso,14,13,mah tana bala chuvec chuva-
8,verso,15,13,baxic chic hun cache racan
8,verso,16,13,ca cabal vtz xqha chicut ca-
8,verso,17,13,tecut xcam quinaoh ri omuch
8,verso,18,13,qaholab areri. ala hupacha
8,verso,19,13,chicaban chire chicacamizah
8,verso,20,13,tah rumal maui vtz ri cubano
8,verso,21,13,xa vtuquel mi xuyac ri che
8,verso,22,13,cacoto hun nima hul chiri ta
8,verso,23,13,cut chicatzac vi cahoc pa hul
8,verso,24,13,hacama caha vleu pa hul coh-
8,verso,25,13,qhata chire chi are ta cut pa-
8,verso,26,13,chal cahoc pa hul ta catarih
8,verso,27,13,cahoc ri nima che chiri ta cut
8,verso,28,13,"chicam vi pa hul, xeqha cut"
8,verso,29,13,"omuch qaholab, ta xquicot cut"
8,verso,30,13,hun nima hul naht xcahic ta
8,verso,31,13,"xquitac cut ri zipacna, oh ca-"
8,verso,32,13,nih chavech chibeta a coto chic
8,verso,33,13,"vleuh maui cacaxico, xucha"
8,verso,34,13,xic. vtzbala xqhacut cate cut
8,verso,35,13,xcah pa hul caziquin vloc ta
8,verso,36,13,cototahoc ri vleu nahta chi-
8,verso,37,13,cahic avmal xuqhaxic ve
8,verso,38,13,xqha cut ta xutiquiba vco-
8,verso,39,13,tic hul xacu vhul xucoto
8,verso,40,13,"vcolbal rib, xretamah ri v"
8,verso,41,13,camizaxic ta xucot cut hun
8,verso,42,13,vi chihul chu tzalanem vca
8,verso,43,13,"hul, xucoto xcolotah vi caha-"
8,verso,44,13,nican pala xuqhax cu cah
8,verso,45,13,oc cumal omuch qaholab.
8,verso,46,13,quinanucoto ve xquixnuzi-
8,verso,47,13,"quih acanoc ta chutzinoc, v"
9,recto,1,13,cototahic xcha vloc zipacna
9,recto,2,13,"chiri pahul, macu are cucot"
9,recto,3,13,vxehul ri vmoquiquil xa vhul
9,recto,4,13,cucoto colbal rib cate cut ta
9,recto,5,13,xziquin vloc ri zipacna colon
9,recto,6,13,chuca chiri pa hul ta xziquin
9,recto,7,13,"vloc, quixpetoc chul icama"
9,recto,8,13,vleu rachac hul mi xcoto
9,recto,9,13,tahic. qui tzih nah mi xcah v
9,recto,10,13,vmal. mapa qui ta nu ziqui-
9,recto,11,13,"bal lo, are curi iziquibal"
9,recto,12,13,xa vbi caxohanic. queheri
9,recto,13,13,hun elebal caib elebal ixqo-
9,recto,14,13,vi canutao xqha vla ri zipac-
9,recto,15,13,"na, pa vhul chiri cut ma-"
9,recto,16,13,tzal chivi vloc caziquiiah
9,recto,17,13,chi vla pa hul. are cut cahu-
9,recto,18,13,rux vloc ri qui nima che ru
9,recto,19,13,mal qaholab cate puch xqui-
9,recto,20,13,tarih cahoc ri che pahul ma
9,recto,21,13,qo ma qhauic chicata na ta
9,recto,22,13,churacuh vchi ta camoc xe
9,recto,23,13,cha chi quibil quib. xa que
9,recto,24,13,hazlahic xa pu chimatzalah
9,recto,25,13,"qui vach chi qui huhunal, ta"
9,recto,26,13,xquitarih cahoc ri che are
9,recto,27,13,cu xqha cut ta xuracuh v
9,recto,28,13,chi xa [hupah chic xziquinic
9,recto,29,13,ta xcah apanoc ri che oca mi
9,recto,30,13,xutzinic qui vtz mi xcabano chi-
9,recto,31,13,re mi xcamic atalabe chita
9,recto,32,13,quen chubano chuchacuh ta
9,recto,33,13,chuxoc vnabe la xucoh vla
9,recto,34,13,rib cuq chicaxol puch la oh
9,recto,35,13,omuch qaholab. xeqha cut que
9,recto,36,13,quicot chic qo ri vbanic ca qui
9,recto,37,13,oxih que e couic oxih puch
9,recto,38,13,chicucah lacabebal]2 cacabal
9,recto,39,13,laoh omuch chi qaholab xe
9,recto,40,13,qha chuuec cut chiquilo ca
9,recto,41,13,bih puch chiquilo mapa chi-
9,recto,42,13,pe zanic pu vleu ta chuinoc
9,recto,43,13,ta queyoc cate cut cul chica
9,recto,44,13,qux ta cucah ri ca qui xe-
9,recto,45,13,qha cut. cuta cu vloc ri zi-
9,recto,46,13,"pacna chiri pa hul, ta xqui-"
9,recto,47,13,bih qaholab ri ca chucabih
9,verso,1,13,"puch, ta xtubuquih zanic quebi-"
9,verso,2,13,"nouic, quebuchuvic ta xeculun"
9,verso,3,13,xe che humah qui cayeloon
9,verso,4,13,"iz, qui cayeloon puch rixcac"
9,verso,5,13,zipacna ta xquil curi qaholab
9,verso,6,13,mi pa xutzin ri qaxtoq chivila
9,verso,7,13,na zanic mi xeculun vloc mi-
9,verso,8,13,xetubuquih vloc humah iz
9,verso,9,13,qui caien qo rixcac ri chila na
9,verso,10,13,mi xcabano ca xeqha chiqui-
9,verso,11,13,bil quib are curi zipacna xaui
9,verso,12,13,qazlic xucat vloc rizmal v vi
9,verso,13,13,xa pu cuqux vloc rixcac chire
9,verso,14,13,cuya vla chiquech ri zanic que
9,verso,15,13,he curi xcamic xquinao omu-
9,verso,16,13,ch qaholab cate cut xticar q-
9,verso,17,13,ui qui chiroxih ta xecabar
9,verso,18,13,puch conohel qaholab e cu
9,verso,19,13,cabarinac chic conohel omu-
9,verso,20,13,ch qaholab mahabi caquina
9,verso,21,13,chic cate puch xulix ri ca-
9,verso,22,13,bal pa quivi rumal ri zi-
9,verso,23,13,pacna xequiz chayatahic co-
9,verso,24,13,nohel mahabi chic hun caib
9,verso,25,13,xcolotah chiquech ri omuch
9,verso,26,13,chi qaholab xecamizaxic ru
9,verso,27,13,mal zipacna vqahol ri vv
9,verso,28,13,cub caquix. quehe cut qui-
9,verso,29,13,camic omuch qaholab ri xqha
9,verso,30,13,chicut are ri xeoc chichu-
9,verso,31,13,"milal ri motz vbi cumal, ve"
9,verso,32,13,cut xa zacbal tzih lo are chi-
9,verso,33,13,cut chicabÿh vchacatahic
9,verso,34,13,chic zipacna rumal ri e caib
9,verso,35,13,"qaholab hun ahpu, xbalan-"
9,verso,36,13,que.
9,verso,37,14,"Are chic vchacatahic, v"
9,verso,38,14,"camic zipacna, ta xchac chic"
9,verso,39,14,cumal ri e caib qaholab hun
9,verso,40,14,"ahpu, xbalanque, are chic"
9,verso,41,14,v yoε qui qux caholab ri omu-
9,verso,42,14,ch chi qaholab xecamic ru-
9,verso,43,14,"mal zipacna xa car, xa tap"
9,verso,44,14,"chutzucuh chi tac a, xere"
9,verso,45,14,chirechaah hu ta quih pa
9,verso,46,14,quih chivacatic ta chutzu-
9,verso,47,14,cuh recha. chacab cut chi-
10,recto,1,14,recah huyub cate cut vhal-
10,recto,2,14,vachixic hun nima tap cumal
10,recto,3,14,hun ahpu xbalanque are
10,recto,4,14,cut xquicoh ri v vach ec. ri
10,recto,5,14,mac ec qo patac quechelah
10,recto,6,14,are v xul tap xuxic pa hac
10,recto,7,14,chicut v coc εab xquicoho
10,recto,8,14,zelabah curi v va rachac
10,recto,9,14,tap rihouohic cate cut ta
10,recto,10,14,"xquicoh vcoc chuxe pec, chu-"
10,recto,11,14,xe nima huyub; meauan
10,recto,12,14,vbi huyub xchacatah vi
10,recto,13,14,cate cut ta xeperi qaholab
10,recto,14,14,"xquicu ri zipacna chiya, a-"
10,recto,15,14,pa catbe vi at qahol xcha-
10,recto,16,14,x curi zipacna? mahabi qui-
10,recto,17,14,"n be vi, xa vecha canutzucuh,"
10,recto,18,14,ix qaholab qha curi zipac-
10,recto,19,14,na. naquipa au echa?  xa
10,recto,20,14,"car, xa tap, xma qo chivi ca-"
10,recto,21,14,nu rico cabihir chincanah
10,recto,22,14,"rechaxic, maui canuchih-"
10,recto,23,14,chic vaih xqha zipacna
10,recto,24,14,chiquech hun ahpu xbalan-
10,recto,25,14,que huna rela tap qo vla
10,recto,26,14,xe zivan quitzih chi nima
10,recto,27,14,tap caquihtala chavecha-
10,recto,28,14,ah lo. xa cohvtio mi xrah
10,recto,29,14,cachapo cacaxibih quib ru-
10,recto,30,14,mal machibeon cachapa xe
10,recto,31,14,qhari hun ahpu xbalanque
10,recto,32,14,qui tocaba nu vach quibe
10,recto,33,14,ta ivaba ixqaholab xqha
10,recto,34,14,"ri zipacna, maba chicah,"
10,recto,35,14,xata catbec ma zachibal
10,recto,36,14,tah xarecan ha catbec at
10,recto,37,14,cu taεal apon oc xe nima
10,recto,38,14,huyub houol vla chuxe
10,recto,39,14,"zivan, xa catel apanoc xe"
10,recto,40,14,qha hun ahpu xbalanque
10,recto,41,14,laquiba tocob nuvach ma
10,recto,42,14,ba xuculu ixqaholab quix
10,recto,43,14,"be na cu nu vaba, qo qui xo"
10,recto,44,14,"vi ri q,iquin chibetah iv vbah"
10,recto,45,14,vetaam qo vi xqha chicut
10,recto,46,14,zipacna. xelahic xoc na
10,recto,47,14,chiquivach qaholab lama
10,verso,1,14,qui cu xchachaplo ta xa que-
10,verso,2,14,he xcohtzalih avvmal ma
10,verso,3,14,xa maui xcatiho xa huzuc
10,verso,4,14,chitionic ri oh hupulic coh
10,verso,5,14,oc vbic cate cut cuxibih
10,verso,6,14,rib ri oh pacalic cohoc vbic
10,verso,7,14,xa cu zcaquin chic maui chi-
10,verso,8,14,carico cate cu vtz at pacalic
10,verso,9,14,catoc vbic xuchaxcut. vtz ba-
10,verso,10,14,la xqha curi zipacna ta xbe-
10,verso,11,14,cut achbilan chicut ri zipac-
10,verso,12,14,na xbec xeopon chuxe zivan
10,verso,13,14,zalam cula ri tap cacvaca-
10,verso,14,14,"voh vla rih, xe zivan ri cu-"
10,verso,15,14,te qui cumatzih vtz bala
10,verso,16,14,chi quicot curi zipacna car-
10,verso,17,14,ahtah xcoc ta pu chi rumal
10,verso,18,14,quitzih cutzin chivaih xrah
10,verso,19,14,cutih ri xaxrah hupunic
10,verso,20,14,xrah oquic pacal curi tap xa
10,verso,21,14,canic cate cut xel chu vloc
10,verso,22,14,maui xarico xuqhax cut ma-
10,verso,23,14,habi xa pacalic cacanic xa na-
10,verso,24,14,be zcaquin chic maui mi xnu-
10,verso,25,14,rico. cate vtz lo qui paqueic
10,verso,26,14,quinoc vbic xqha chi cut ca-
10,verso,27,14,te cut pacal chic ta xoc vbic
10,verso,28,14,xquiz cu oc vbic xa v vi vchec
10,verso,29,14,chic xcutun vloc xquiz bi-
10,verso,30,14,quitahic; xlilob cu cahoc ni-
10,verso,31,14,ma huiub chi vqux maui xzo-
10,verso,32,14,lcopih chic abah cut xuxic
10,verso,33,14,ri zipacna quehe vchacata-
10,verso,34,14,hic chic zipacna cumal qa-
10,verso,35,14,holab hun ahpu xbalanque
10,verso,36,14,ri banol huyub xqha v tziho-
10,verso,37,14,xic oher v nabe qahol vvc-
10,verso,38,14,ub caquix chuxe huyub me-
10,verso,39,14,auan vbi xchacatahvi xa na
10,verso,40,14,ual xchacatah vi. vcab nima-
10,verso,41,14,rizai rib. hun chi cut xchica-
10,verso,42,14,bÿh vbixic
10,verso,43,15,Rox chicut nimarizai rib v
10,verso,44,15,cab v qahol vvcub caquix cab-
10,verso,45,15,rracan vbi in yohol huiub xqha.
10,verso,46,15,xaui cu xere hun ahpu xbalan-
10,verso,47,15,"que xchacou re cabrracan, xqha"
11,recto,1,15,"ri huracan, chipi caculha, raxa"
11,recto,2,15,"caculha, ta xqhauic chiquech ri"
11,recto,3,15,hun ahpu xbalanque v cab v
11,recto,4,15,qahol vvcub caquix hun chic
11,recto,5,15,"hun chic chichacatahic, xavi nu"
11,recto,6,15,tzih rumal mavi vtz qui banoh
11,recto,7,15,"chuvach vleuh, caquicouizah"
11,recto,8,15,quih chi nimal chi alal macu
11,recto,9,15,quehe chuxic chibochÿh cu vbic
11,recto,10,15,chila relebal quih xqha cut ri hu-
11,recto,11,15,rracan chique ri e caib qaholab
11,recto,12,15,vtz bala lal ahau quevi na cut
11,recto,13,15,"maui vtz vi caquilo, mapa lal qo-"
11,recto,14,15,lic lal pu yacalic lal vqux cah
11,recto,15,15,xeqha cut ri qaholab ta xqui-
11,recto,16,15,culuba vtzih huracan. are puch
11,recto,17,15,catahin ri cabrracan iohol hu-
11,recto,18,15,yub xa zcaquin chutinih racan
11,recto,19,15,chu vach vleuh huzu chi bulih ni-
11,recto,20,15,"ma huiub, chuti huyub rumal"
11,recto,21,15,ta xculutah cumal ri qaholab.
11,recto,22,15,apa cat be vi at qahol xeqha chi-
11,recto,23,15,rech ri cabracan mahabi quin
11,recto,24,15,"be vi, xa in vlÿ huyub, in puch"
11,recto,25,15,yohol rech chibe quih chibe zac
11,recto,26,15,xqha cut ta xqhauic. xqha chi cut
11,recto,27,15,ri cabrracan chique ri hun ahpu
11,recto,28,15,xbalanque hupacha xpetic ma-
11,recto,29,15,"ui vetaam vvach, naquipa ibi"
11,recto,30,15,xqha cabrracan mahabi cabi xa
11,recto,31,15,"oh vbom, xapu oh tzarabom pa-"
11,recto,32,15,"tac huyub, xa oh meba mahabi"
11,recto,33,15,"naquila quech at qahol, xa"
11,recto,34,15,"chuti huyub, xa nima huyub coh"
11,recto,35,15,bec at qahol are curi hun ni-
11,recto,36,15,ma huyub xquilo xa coquil ca-
11,recto,37,15,quÿc quitzih naht cacanic xa
11,recto,38,15,cacupupic quicouic chuvi hu-
11,recto,39,15,yub ronohel macuhabi hun
11,recto,40,15,"caib q,iquin mi xcacam chu-"
11,recto,41,15,vach at qahol ve cut quitzih
11,recto,42,15,cauulih ronohel huiub at qa-
11,recto,43,15,hol xeqha ri hun ahpu xbalan-
11,recto,44,15,que chire cabrracan ma qui-
11,recto,45,15,tzih xivilo ri huiub quibÿh a
11,recto,46,15,pa qovi xchivilna xchinvvlih
11,recto,47,15,cahoc apa xivil vi chila ba qo-
11,verso,1,15,vi chi relebal quih xeqha cut hun
11,verso,2,15,ahpu xbalanque. vtz chi cama
11,verso,3,15,cabe xe vqhax curi e caib chi qa
11,verso,4,15,holab mahabi xa cachape ni-
11,verso,5,15,cah chicaxol catqohe vi hun
11,verso,6,15,"chamox, hun chaviquicab chi-"
11,verso,7,15,"que rumal qo ca vvb. ve qo q,i-"
11,verso,8,15,quin chicavvbah xeqha cut. que-
11,verso,9,15,quicot chiquitihtobela qui vvba-
11,verso,10,15,nic are curi ta quevvbanic ma-
11,verso,11,15,"na vleuh tah vbac qui vvb, xa"
11,verso,12,15,"chicuxlabih ri q,iquin ta chiqui-"
11,verso,13,15,vvbah chumaihah curi cabracan
11,verso,14,15,ta xquibac cu qui cac ri qaholab
11,verso,15,15,"xquibol cut qui q,iquin chuvach"
11,verso,16,15,"cac hun cut q,iquin xquicul zah-"
11,verso,17,15,cab chirih zaqui vleu xquicoho
11,verso,18,15,are cut chicaya chire ta hiconoc
11,verso,19,15,"ta chutzica puch ruxlab ca q,i-"
11,verso,20,15,quin ta chacahoc are curi vleuh
11,verso,21,15,"xchoc chirih q,iquin cumal pu-"
11,verso,22,15,leu chicatzac vi quehe cut pu-
11,verso,23,15,"leu. chimuc vi, ve nima etama-"
11,verso,24,15,"nel hun tzac, hun bit ta chauax"
11,verso,25,15,"oc, ta zaquiroc xeqha ri qaho-"
11,verso,26,15,lab rumal xax chirain vi vqux-
11,verso,27,15,lal ri chitÿc chichacuxic que-
11,verso,28,15,he xchuraih vqux ri cabracan
11,verso,29,15,xeqha chiquibil quib hun ahpu
11,verso,30,15,"xbalanque. ta xquibol ri q,iquin"
11,verso,31,15,"xchacah cut εan vbolic, chiyipo-"
11,verso,32,15,"uic chi cab chiyanic quih ri q,i-"
11,verso,33,15,"quin chicoinic, zimizoh ruxlab."
11,verso,34,15,are curi cabrracan curraih chic
11,verso,35,15,rechaxic xa cauahin v vaal pu
11,verso,36,15,"chi xa cabiquilahic, cacurulah"
11,verso,37,15,puch vchub vcaxah rumal vzim-
11,verso,38,15,"zohil q,iquin ta xutzonoh cut"
11,verso,39,15,naquipa ri iuecha quitzih cuz
11,verso,40,15,ruxlab canunao chiya ta zcaquin
11,verso,41,15,"vech xcha cut ta xya cut hun q,i-"
11,verso,42,15,"quin chire cabracan, vchacata-"
11,verso,43,15,"hic curi cate cut xuquiz ri q,iquin"
11,verso,44,15,ta xbe chicut xeopon cu chila re
11,verso,45,15,lebal quih qo vi ri nima huyub are
11,verso,46,15,curi cabracan xa tubul chic racan
11,verso,47,15,"vcab, mabi chicouin chic rumal ri"
12,recto,1,15,"vleu xcul chirih q,iquin xu-"
12,recto,2,15,tio macu habi chic naquila xub-
12,recto,3,15,banchic chire huyub maui xutzi-
12,recto,4,15,"nic, xuvlihtah. ta xim cut cu-"
12,recto,5,15,mal qaholab chirih xim vi v
12,recto,6,15,cab xrilih vcab cumal qaholab
12,recto,7,15,xim cut vcul racan vcabichal
12,recto,8,15,cate cut xquitarih cahoc puleu
12,recto,9,15,xquimucu quehe cut vchaca-
12,recto,10,15,tahic cabracan ri xavi xere
12,recto,11,15,hun ahpu xbalanque. maui ahi-
12,recto,12,15,lan qui banoh varal chuvach
12,recto,13,15,vleuh. are chicut xchicabÿh
12,recto,14,15,chic calaxic hun ahpu xbalan
12,recto,15,15,que. are nabe mi xcabih ri qui
12,recto,16,15,"chacatahic vvcub caquix, ruc"
12,recto,17,15,"zipacna, ruq cabracan, varal"
12,recto,18,15,chuvach vleuh.
12,recto,19,16,Are chicut xchicabÿh chic v
12,recto,20,16,bi qui cahau ri hun ahpu xbalan
12,recto,21,16,que xcacamuh chuvi xa pu xca-
12,recto,22,16,camuh vbixic vtzihoxic puch qui
12,recto,23,16,qaholaxic ri hun ahpu xbalanq’
12,recto,24,16,"xa nicah xchicabÿh, xa chacab v"
12,recto,25,16,bixic quicahau.
12,recto,26,17,Vae cute vtzihoxic. are qui bi
12,recto,27,17,"ri hunhunahpu, que vqhaxic are"
12,recto,28,17,cut qui cahau ri xpiyacoc xmu-
12,recto,29,17,cane chiquecumal chiacabal
