folio|side|para|lb|lb_n|lb_str|lb_str_plain
15|2|21|26|26|ꜩih quz vvach cacha canutao x<pc> –</pc>|tzih quz vvach cacha canutao x–
15|2|21|27|27|qha cut cate xbec xa vtuquel xa<pc> –</pc>|qha cut cate xbec xa vtuquel xa–
15|2|21|28|28|"pon cut chuxe che tiquil chi<rs ana=""PUSB'AL_CHAAJ"">puc<pc> –</pc>"|pon cut chuxe che tiquil chipuc–
15|2|21|29|29|bal chah</rs> tiquilvi hiiaa. naqui<pc> –</pc>|bal chah tiquilvi hiiaa. naqui–
15|2|21|30|30|pe vvach vae che maqui pa|pe vvach vae che maqui pa
15|2|21|31|31|quz chivachin vache. maquicam|quz chivachin vache. maquicam
15|2|21|32|32|tah maquizach tah laquita xchin|tah maquizach tah laquita xchin
15|2|21|33|33|"chup hunoc xqha curi <rs ana=""IXKIK'"">capoh</rs> ta"|chup hunoc xqha curi capoh ta
15|2|21|34|34|"xqhau cut ri <rs ana=""JUN_JUNAJPU"">bac</rs> qo vla xol che"|xqhau cut ri bac qo vla xol che
15|2|21|35|35|"naquipa caraih chire ri xa <rs ana=""JUN_JUNAJPU"">bac</rs>"|naquipa caraih chire ri xa bac
15|2|21|36|36|ri colocoxinac chucab tac che|ri colocoxinac chucab tac che
15|2|21|37|37|"xqha ri vholom <rs ana=""JUN_JUNAJPU"">hun ahpu</rs> ta<note place=""margin-left"" type=""scribble"" anchored=""true""><seg type=""note-symbol"">✝</seg>Quo modo<lb  fiet istud <unclear>S<hi rend=""superscript"">r</hi></unclear><lb   Luc., cap I.</note>"|xqha ri vholom hun ahpu ta✝Quo modoSr
15|2|21|38|38|"xqhavic chire ri <rs ana=""IXKIK'"">capoh</rs> maca<pc> –</pc>"|xqhavic chire ri capoh maca–
15|2|21|39|39|raih xuqha xic? canuraih xqha|raih xuqha xic? canuraih xqha
15|2|21|40|40|"cut ri <rs ana=""IXKIK'"">capoh</rs> uꜩbala chaliquiba"|cut ri capoh utzbala chaliquiba
15|2|21|41|41|vloc ri auiquicab vilana xqha|vloc ri auiquicab vilana xqha
15|2|21|42|42|"ri <rs ana=""JUN_JUNAJPU"">bac</rs> ve xqha cu <rs ana=""IXKIK'"">capoh</rs> xuliqui<pc> –</pc>"|ri bac ve xqha cu capoh xuliqui–
15|2|21|43|43|ba acanoc vviquicab chuvach|ba acanoc vviquicab chuvach
15|2|21|44|44|"<rs ana=""JUN_JUNAJPU"">bac</rs> cate cut chipiꜩ caban v"|bac cate cut chipitz caban v
15|2|21|45|45|"chub <rs ana=""JUN_JUNAJPU"">bac</rs> ta xpetic tacal cut pu"|chub bac ta xpetic tacal cut pu
15|2|21|46|46|"cab <rs ana=""IXKIK'"">capoh</rs> ta xril cut v pu cab"|cab capoh ta xril cut v pu cab
15|2|21|47|47|huzuc xunicoh macuhabi vchub|huzuc xunicoh macuhabi vchub
16|1|21|1|1|"<rs ana=""JUN_JUNAJPU"">bac</rs> pucab xaretal mi xnuya cha<pc> –</pc>"|bac pucab xaretal mi xnuya cha–
16|1|21|2|2|"ue ri nu chub nu caxah. are ri <rs ana=""JUN_JUNAJPU"">nu"|ue ri nu chub nu caxah. are ri nu
16|1|21|3|3|holom</rs> mahabi cachocon chivi xa|holom mahabi cachocon chivi xa
16|1|21|4|4|"<rs ana=""JUN_JUNAJPU"">bac</rs> mahabi chi v chac. xavi que<pc> –</pc>"|bac mahabi chi v chac. xavi que–
16|1|21|5|5|"he <rs ana=""JUN_JUNAJPU"">vholom</rs> ve qui <rs ana=""JUN_JUNAJPU"">nimaha<add>U</add></rs> xa<pc> –</pc>"|he vholom ve qui nimahaU xa–
16|1|21|6|6|vtiohil vꜩ vi vvach. are cut ta|vtiohil vtz vi vvach. are cut ta
16|1|21|7|7|chicamic chuxibih chirib vinac|chicamic chuxibih chirib vinac
16|1|21|8|8|rumal vbaquil. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->quehe cut xa|rumal vbaquil. quehe cut xa
16|1|21|9|9|"<rs ana=""KA'IB'_K'AJOLAB'"">vqahol</rs> quehe ri vchub vcaxah"|vqahol quehe ri vchub vcaxah
16|1|21|10|10|"vqoheic ve <rs ana=""KA'IB'_K'AJOLAB'"">vqahol ahau</rs> ve puch"|vqoheic ve vqahol ahau ve puch
16|1|21|11|11|"<rs ana=""KA'IB'_K'AJOLAB'"">vqahol naol</rs>, <rs ana=""KA'IB'_K'AJOLAB'"">ahuchan</rs> xma chi<pc> –</pc>"|vqahol naol, ahuchan xma chi–
16|1|21|12|12|zach vi chibec chiꜩacatahic ma<pc> –</pc>|zach vi chibec chitzacatahic ma–
16|1|21|13|13|"vi chupel mapu maixel <rs ana=""JUN_JUNAJPU"">vvach"|vi chupel mapu maixel vvach
16|1|21|14|14|"ahau achih naol</rs>, <rs ana=""JUN_JUNAJPU"">ahvqhan</rs> xa"|ahau achih naol, ahvqhan xa
16|1|21|15|15|"xichicanahic <rs ana=""KA'IB'_K'AJOLAB'"">vmial vqahol</rs>"|xichicanahic vmial vqahol
16|1|21|16|16|ta chuxoc. quehe mi xnuban|ta chuxoc. quehe mi xnuban
16|1|21|17|17|chave. catacan cut chila chu<pc> –</pc>|chave. catacan cut chila chu–
16|1|21|18|18|vach vleu mavi cacamic catoc|vach vleu mavi cacamic catoc
16|1|21|19|19|paꜩih ta chuxoc xqhari vho<pc> –</pc>|patzih ta chuxoc xqhari vho–
16|1|21|20|20|"lom <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs> <rs ana=""WUQUB'_JUNAJPU"">vvcub hun"|lom hun hunahpu vvcub hun
16|1|21|21|21|ahpu</rs>. xavi qui naoh taxquiba<pc> –</pc>|ahpu. xavi qui naoh taxquiba–
16|1|21|22|22|"no are vꜩih <rs ana=""JUN_RAQAN"">huracan</rs> <rs ana=""CH'IPI_KAQULJA"">chipica<pc> –</pc>"|no are vtzih huracan chipica–
16|1|21|23|23|"culha</rs>, <rs ana=""RAXA_KAQULJA"">raxa caculha</rs> chiquech."|culha, raxa caculha chiquech.
16|1|21|24|24|"quehe cu vꜩalihic chic <rs ana=""IXKIK'"">capoh</rs>"|quehe cu vtzalihic chic capoh
16|1|21|25|25|chi rochoch quia pixab xbÿx|chi rochoch quia pixab xbix
16|1|21|26|26|chirech. huzu cu xvinaquir ral|chirech. huzu cu xvinaquir ral
16|1|21|27|27|chupam rumal ri xachub. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are|chupam rumal ri xachub. are
16|1|21|28|28|"cut quivinaquiric <rs ana=""JUNAJPU"">hun ahpu</rs>"|cut quivinaquiric hun ahpu
16|1|21|29|29|"<rs ana=""XB'ALAMQ'E"">xbalanque</rs> ta xopon cut chi ro<pc> –</pc>"|xbalanque ta xopon cut chi ro–
16|1|21|30|30|"choch ri <rs ana=""IXKIK'"">capoh</rs> xzacat cut va<pc> –</pc>"|choch ri capoh xzacat cut va–
16|1|21|31|31|caquib ic ta xnauachil rumal|caquib ic ta xnauachil rumal
16|1|21|32|32|"<rs ana=""KUCHUMA_KIK'"">vcahau</rs> ri <rs ana=""KUCHUMA_KIK'"">cuchumaquic</rs> vbi <rs ana=""KUCHUMA_KIK'"">v"|vcahau ri cuchumaquic vbi v
16|1|21|33|33|cahau</rs>|cahau
16|1|22|34|34|"<hi rend=""large"">C</hi>ate puch vnatahic <rs ana=""IXKIK'"">capoh</rs> ru<pc> –</pc>"|Cate puch vnatahic capoh ru–
16|1|22|35|35|"mal <rs ana=""KUCHUMA_KIK'"">vcahau</rs> ta xil ri ral cochic"|mal vcahau ta xil ri ral cochic
16|1|22|36|36|"ta <rs ana=""IXKIK'"">xquicuch</rs> cut qui naoh <rs ana=""RAJAWAL_XIB'ALB'A"">cono<pc> –</pc>"|ta xquicuch cut qui naoh cono–
16|1|22|37|37|"hel ahauab</rs> <rs ana=""JUN_KAME'"">hun came</rs> <rs ana=""WUQUB'_KAME'"">vvcub"|hel ahauab hun came vvcub
16|1|22|38|38|"came</rs> ruc ri <rs ana=""KUCHUMA_KIK'"">cuchumaquic</rs> are"|came ruc ri cuchumaquic are
16|1|22|39|39|"ri numeal qochi ral <rs ana=""RAJAWAL_XIB'ALB'A"">ixahauab</rs>"|ri numeal qochi ral ixahauab
16|1|22|40|40|"xa vhoxbal xqha curi <rs ana=""KUCHUMA_KIK'"">cuchuma"|xa vhoxbal xqha curi cuchuma
16|1|22|41|41|"quic</rs> ta xoponic cuq <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> vꜩ<pc> –</pc>"|quic ta xoponic cuq ahauab vtz–
16|1|22|42|42|bala chacoto vchi ri tama cubÿh|bala chacoto vchi ri tama cubih
16|1|22|43|43|chipuz cut chinaht chibe puzu vi|chipuz cut chinaht chibe puzu vi
16|1|22|44|44|"vꜩbala <rs ana=""RAJAWAL_XIB'ALB'A"">alac ahauab</rs> xqha cut. ca"|vtzbala alac ahauab xqha cut. ca
16|1|22|45|45|"te cut xuꜩonoh chirech <rs ana=""IXKIK'"">vmeal</rs> a"|te cut xutzonoh chirech vmeal a
16|1|22|46|46|pa ahchoce ri aval co chapam|pa ahchoce ri aval co chapam
16|1|22|47|47|"at <rs ana=""IXKIK'"">nu meal</rs>? xqha cut mahabi"|at nu meal? xqha cut mahabi
16|2|22|1|1|"val <rs ana=""KUCHUMA_KIK'"">lalnu cahau</rs>, mahabi achih"|val lalnu cahau, mahabi achih
16|2|22|2|2|vetaam vvach xqhacut uꜩ bala|vetaam vvach xqhacut utz bala
16|2|22|3|3|quiꜩih vi chi at hoxol chec chipu<pc> –</pc>|quitzih vi chi at hoxol chec chipu–
16|2|22|4|4|"zu ix <rs ana=""RAJPOP"">rahpop achih</rs> chicama vloc"|zu ix rahpop achih chicama vloc
16|2|22|5|5|ri vqux chupan zel chiquicololeh|ri vqux chupan zel chiquicololeh
16|2|22|6|6|"<rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> vacamic xevqhax cuta"|ahauab vacamic xevqhax cuta
16|2|22|7|7|"ri <rs ana=""TUKUR"">tucur</rs>, e cahib ta xebec quiti<pc> –</pc>"|ri tucur, e cahib ta xebec quiti–
16|2|22|8|8|quem ri zel ta xebec quichelem|quem ri zel ta xebec quichelem
16|2|22|9|9|"ri <rs ana=""IXKIK'"">capoh</rs> cucaam ri zaquitoc puz<pc> –</pc>"|ri capoh cucaam ri zaquitoc puz–
16|2|22|10|10|bal re. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->maui chuꜩinic quinicami<pc> –</pc>|bal re. maui chutzinic quinicami–
16|2|22|11|11|"zah ix <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> rumal maui"|zah ix zamahel rumal maui
16|2|22|12|12|nu hoxbal ri qo chinupam xaqui|nu hoxbal ri qo chinupam xaqui
16|2|22|13|13|xvinaquiric xere xbenumaihah|xvinaquiric xere xbenumaihah
16|2|22|14|14|"ri vholom <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs> qochi"|ri vholom hun hunahpu qochi
16|2|22|15|15|"<rs ana=""PUSB'AL_CHAAJ"">pucbal chah</rs> quequeta cut maui"|pucbal chah quequeta cut maui
16|2|22|16|16|"qui puz ix <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> xqhari <rs ana=""IXKIK'"">capoh</rs>"|qui puz ix zamahel xqhari capoh
16|2|22|17|17|a xqhauic. naquipa xchicacoh|a xqhauic. naquipa xchicacoh
16|2|22|18|18|v quexel ri iqux mi xbÿx vloc ru<pc> –</pc>|v quexel ri iqux mi xbix vloc ru–
16|2|22|19|19|"mal <rs ana=""KUCHUMA_KIK'"">acahau</rs> chicam vloc ri vqux"|mal acahau chicam vloc ri vqux
16|2|22|20|20|"xchiquiꜩololeh <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs>, xchiqui"|xchiquitzololeh ahauab, xchiqui
16|2|22|21|21|"ꜩaquixtah x<del rend=""overstrike"" instant=""false"" status=""unremarkable"">c</del>hi quihunam va<pc> –</pc>"|tzaquixtah xchi quihunam va–
16|2|22|22|22|chih v ꜩaquic chanim chicama|chih v tzaquic chanim chicama
16|2|22|23|23|vloc pazel chicoloba cahoc vqux|vloc pazel chicoloba cahoc vqux
16|2|22|24|24|chupan zel mapa mi xohvqhax|chupan zel mapa mi xohvqhax
16|2|22|25|25|vloc naquila cut xchicaya pazel|vloc naquila cut xchicaya pazel
16|2|22|26|26|cacahtanabec mata catcamic xe|cacahtanabec mata catcamic xe
16|2|22|27|27|"qha curi <rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs>. vꜩ bala ma<pc> –</pc>"|qha curi zamahel. vtz bala ma–
16|2|22|28|28|ui quech ri qux ta chuxoc ruq|ui quech ri qux ta chuxoc ruq
16|2|22|29|29|maui varal ivochoch chuxic|maui varal ivochoch chuxic
16|2|22|30|30|macu xachichih vinac chicamic ca<pc> –</pc>|macu xachichih vinac chicamic ca–
16|2|22|31|31|"te qui ꜩih ivech ri qui ꜩih <rs ana=""IXKIK'"">hoxol</rs>"|te qui tzih ivech ri qui tzih hoxol
16|2|22|32|32|"cate naipu rech <rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub"|cate naipu rech hun came, vvcub
16|2|22|33|33|"came</rs>, xa <rs ana=""KIK'"">quic</rs>, xa holomax rech"|came, xa quic, xa holomax rech
16|2|22|34|34|ta chuxoc are chicut chuvach.|ta chuxoc are chicut chuvach.
16|2|22|35|35|maui are ri qux chicat chuvach|maui are ri qux chicat chuvach
16|2|22|36|36|ta chuxoc. chicoho ri vvach che|ta chuxoc. chicoho ri vvach che
16|2|22|37|37|"qhacut ri <rs ana=""IXKIK'"">capoh</rs> ƐaƐ cut v vaal"|qhacut ri capoh ƐaƐ cut v vaal
16|2|22|38|38|ri che xelic xcul pazel cate puch|ri che xelic xcul pazel cate puch
16|2|22|39|39|xuvon rib coloquic xuxic vque|xuvon rib coloquic xuxic vque
16|2|22|40|40|xel vqux ta iiꜩ chicul vvaal.|xel vqux ta iitz chicul vvaal.
16|2|22|41|41|"cac che queheri <rs ana=""KIK'"">quic</rs> v vaal che"|cac che queheri quic v vaal che
16|2|22|42|42|"xelic vquexel <rs ana=""KIK'"">v quiquel</rs> taxu"|xelic vquexel v quiquel taxu
16|2|22|43|43|"colo chila ri <rs ana=""KIK'"">quic</rs> chupan ri v va"|colo chila ri quic chupan ri v va
16|2|22|44|44|"al ƐaƐche quehe curi <rs ana=""KIK'"">quic</rs> rih"|al ƐaƐche quehe curi quic rih
16|2|22|45|45|xuxic ƐaƐ luhluh chic colom chi|xuxic ƐaƐ luhluh chic colom chi
16|2|22|46|46|pazel ta xcop cut ri che rumal|pazel ta xcop cut ri che rumal
16|2|22|47|47|"<rs ana=""IXKIK'"">capoh</rs>. chuh ƐaƐche chuqhaxic."|capoh. chuh ƐaƐche chuqhaxic.
17|1|22|1|1|"are curi <rs ana=""KIK'"">quic</rs> xubinaah rumal <rs ana=""KIK'"">quic</rs>"|are curi quic xubinaah rumal quic
17|1|22|2|2|holomax chuchaxic. chila cut quix|holomax chuchaxic. chila cut quix
17|1|22|3|3|locox vi chuvach vleu qo ivech chu<pc> –</pc>|locox vi chuvach vleu qo ivech chu–
17|1|22|4|4|"xic xqha cut chique ri <rs ana=""TUKUR"">tucur</rs> vꜩba<pc> –</pc>"|xic xqha cut chique ri tucur vtzba–
17|1|22|5|5|"la at <rs ana=""IXKIK'"">capoh</rs>. xcabeba cauaba a<pc> –</pc>"|la at capoh. xcabeba cauaba a–
17|1|22|6|6|canoc xa cabin apanoc oh nacaya|canoc xa cabin apanoc oh nacaya
17|1|22|7|7|ixtah v va vquexevachaqux chi<pc> –</pc>|ixtah v va vquexevachaqux chi–
17|1|22|8|8|"quivach <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> xeqha cut ri <rs ana=""USAMAJEL_XIB'ALB'A"">za<pc> –</pc>"|quivach ahauab xeqha cut ri za–
17|1|22|9|9|mahel</rs>. ta xopon cut chiquivach|mahel. ta xopon cut chiquivach
17|1|22|10|10|"<rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> quezeleuachin <rs ana=""RAJAWAL_XIB'ALB'A"">conohel</rs>."|ahauab quezeleuachin conohel.
17|1|22|11|11|"maui xuꜩinic xqha cut <rs ana=""JUN_KAME'"">hun came</rs>."|maui xutzinic xqha cut hun came.
17|1|22|12|12|"mi xuꜩinic <rs ana=""RAJAWAL_XIB'ALB'A"">ixahauab</rs> vana cu vqux"|mi xutzinic ixahauab vana cu vqux
17|1|22|13|13|<add>x</add>e qo pazel. uꜩbala vila cut xqha|xe qo pazel. utzbala vila cut xqha
17|1|22|14|14|"curi <rs ana=""JUN_KAME'"">hun came</rs> ta xuchuieh cu a"|curi hun came ta xuchuieh cu a
17|1|22|15|15|can oc eaturur rih chicomah ꜫaꜫ|can oc eaturur rih chicomah q'aq'
17|1|22|16|16|"luhluh rih <rs ana=""KIK'"">chiquic</rs> vꜩ chiluu v"|luhluh rih chiquic vtz chiluu v
17|1|22|17|17|vach ꜫaꜫ chiya chuvi ꜫaꜫ xqha cut|vach q'aq' chiya chuvi q'aq' xqha cut
17|1|22|18|18|"<rs ana=""JUN_KAME'"">hun came</rs>. cate puch xquichaquih"|hun came. cate puch xquichaquih
17|1|22|19|19|"chuvi ꜫaꜫ coc cut xquina <rs ana=""XIB'ALB'A"">xibalba</rs>"|chuvi q'aq' coc cut xquina xibalba
17|1|22|20|20|"xequiz yacatah vloc <rs ana=""RAJAWAL_XIB'ALB'A"">conohel</rs> xe"|xequiz yacatah vloc conohel xe
17|1|22|21|21|chique chuvi quiꜩih chi quz xqui<pc> –</pc>|chique chuvi quitzih chi quz xqui–
17|1|22|22|22|"nao ri vzibel <rs ana=""KIK'"">quic</rs> are cut e chiqui<pc> –</pc>"|nao ri vzibel quic are cut e chiqui–
17|1|22|23|23|"choh vi canoc ta xebe ri <rs ana=""TUKUR"">tucur</rs> e"|choh vi canoc ta xebe ri tucur e
17|1|22|24|24|"uabai rech <rs ana=""IXKIK'"">capoh</rs> xuquia acanoc"|uabai rech capoh xuquia acanoc
17|1|22|25|25|chihul chau vbi vleuh xzalih chi<pc> –</pc>|chihul chau vbi vleuh xzalih chi–
17|1|22|26|26|cu cah oc ri vabanel. quehe cut xe|cu cah oc ri vabanel. quehe cut xe
17|1|22|27|27|"chacatah vi <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual xibalba</rs>"|chacatah vi rahaual xibalba
17|1|22|28|28|"ri rumal <rs ana=""IXKIK'"">capoh</rs> xemoyvachixic"|ri rumal capoh xemoyvachixic
17|1|22|29|29|"<rs ana=""RAJAWAL_XIB'ALB'A"">conohel</rs>."|conohel.
17|1|23|30|30|"<hi rend=""large"">A</hi>re cut e qo ri <rs ana=""IXMUKANE"">vchuch</rs> <rs ana=""JUN_B'ATZ"">hun baꜩ</rs>"|Are cut e qo ri vchuch hun batz
17|1|23|31|31|"<rs ana=""JUN_CHOWEN"">hun choven</rs> ta xul ri ixoc <rs ana=""IXKIK'"">xquic</rs> v"|hun choven ta xul ri ixoc xquic v
17|1|23|32|32|"bi. ta xul cut ri <rs ana=""IXKIK'"">ixoc</rs> <rs ana=""IXKIK'"">xquic</rs> ruq"|bi. ta xul cut ri ixoc xquic ruq
17|1|23|33|33|"ri <rs ana=""IXMUKANE"">vchuch</rs> <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun choven</rs>"|ri vchuch hun batz hun choven
17|1|23|34|34|xqoloc ral chupam. xa zcaquin|xqoloc ral chupam. xa zcaquin
17|1|23|35|35|"chic maui queyaqueic ri <rs ana=""JUNAJPU"">hun ah<pc> –</pc>"|chic maui queyaqueic ri hun ah–
17|1|23|36|36|"pu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs> quibi. ta xul curi <rs ana=""IXKIK'"">ixoc</rs>"|pu xbalanque quibi. ta xul curi ixoc
17|1|23|37|37|"chire ri <rs ana=""IXMUKANE"">atit</rs> xqha curi <rs ana=""IXKIK'"">ixoc</rs> chire"|chire ri atit xqha curi ixoc chire
17|1|23|38|38|"ri <rs ana=""IXMUKANE"">atit</rs>. mi xinulic <rs ana=""IXMUKANE"">lal chichu</rs> <rs ana=""IXKIK'"">in"|ri atit. mi xinulic lal chichu in
17|1|23|39|39|"alibla</rs> <rs ana=""IXKIK'"">in puch alcual la</rs> <rs ana=""IXMUKANE"">lal chichu</rs>"|alibla in puch alcual la lal chichu
17|1|23|40|40|"xqha ta xoc vloc ruq ri <rs ana=""IXMUKANE"">atit</rs>. apa"|xqha ta xoc vloc ruq ri atit. apa
17|1|23|41|41|catpe vi vloc qo chi pa ri val ma|catpe vi vloc qo chi pa ri val ma
17|1|23|42|42|"pa xecamic chi <rs ana=""XIB'ALB'A"">xibalba</rs>. e cu <rs ana=""JUN_B'ATZ'_JUN_CHOWEN"">caib</rs>"|pa xecamic chi xibalba. e cu caib
17|1|23|43|43|"canoc quetal qui ꜩihel puch <rs ana=""JUN_B'ATZ"">hun"|canoc quetal qui tzihel puch hun
17|1|23|44|44|"baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun chouen</rs> quibi ve avila"|batz hun chouen quibi ve avila
17|1|23|45|45|"catpe vi catel vbic xuqha x ri <rs ana=""IXKIK'"">ca<pc> –</pc>"|catpe vi catel vbic xuqha x ri ca–
17|1|23|46|46|"poh</rs> rumal <rs ana=""IXMUKANE"">atit</rs>. xere la quiꜩih"|poh rumal atit. xere la quitzih
17|1|23|47|47|"vi chi <rs ana=""IXKIK'"">in alibla</rs> xqo nare inqovi"|vi chi in alibla xqo nare inqovi
17|2|23|1|1|"rech <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs> va vcaam eqaz<pc> –</pc>"|rech hun hunahpu va vcaam eqaz–
17|2|23|2|2|"lic maui e caminac ri <rs ana=""JUN_JUNAJPU"">hun hunahpu</rs>"|lic maui e caminac ri hun hunahpu
17|2|23|3|3|"<rs ana=""WUQUB'_JUNAJPU"">vvcub hunahpu</rs> xa vcatbal rib"|vvcub hunahpu xa vcatbal rib
17|2|23|4|4|"zac mi xquibano <rs ana=""IXMUKANE"">lal valib</rs> quehe"|zac mi xquibano lal valib quehe
17|2|23|5|5|cut ivila ta chiloc vvach ri vca<pc> –</pc>|cut ivila ta chiloc vvach ri vca–
17|2|23|6|6|"am xuqhaxic ri <rs ana=""IXMUKANE"">atit</rs>. are cut que"|am xuqhaxic ri atit. are cut que
17|2|23|7|7|"caca<corr instant=""false""><hi rend=""large"">t</hi></corr> ri<rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun chouen</rs> xa <rs ana=""SU'"">zu</rs>"|cacat rihun batz hun chouen xa zu
17|2|23|8|8|xa bix caquibano, xa zibanic, xa pu|xa bix caquibano, xa zibanic, xa pu
17|2|23|9|9|cotonic qui chaquih chi hu ta quih|cotonic qui chaquih chi hu ta quih
17|2|23|10|10|"are cut cubul vi vqux ri <rs ana=""IXMUKANE"">atit</rs> xqha"|are cut cubul vi vqux ri atit xqha
17|2|23|11|11|"chicut <rs ana=""IXMUKANE"">atit</rs> xma cauahvi <rs ana=""IXKIK'"">at ta"|chicut atit xma cauahvi at ta
17|2|23|12|12|valib</rs> xa ahoxbal ri qo chapam|valib xa ahoxbal ri qo chapam
17|2|23|13|13|"at qaxtoq xecam<corr instant=""false""><hi rend=""large"">v</hi></corr>i val cabÿh"|at qaxtoq xecamvi val cabih
17|2|23|14|14|"xqha chicut ri <rs ana=""IXMUKANE"">atit</rs> quiꜩih ibare"|xqha chicut ri atit quitzih ibare
17|2|23|15|15|"va canubÿh vꜩbala <rs ana=""IXKIK'"">at valib</rs> ca<pc> –</pc>"|va canubih vtzbala at valib ca–
17|2|23|16|16|nutao vhat bala hacama quecha|nutao vhat bala hacama quecha
17|2|23|17|17|vi chiquivaeh hahacha hun chi<pc> –</pc>|vi chiquivaeh hahacha hun chi–
17|2|23|18|18|"nima cat chipetic at na cu <rs ana=""IXKIK'"">valib</rs>"|nima cat chipetic at na cu valib
17|2|23|19|19|"canutao xuqhax cut ri <rs ana=""IXKIK'"">capoh</rs>. <!--editor's note: Ajtz'ib'ab' adds a paragraph here.-->vꜩ"|canutao xuqhax cut ri capoh. vtz
17|2|23|20|20|bala xqha cut cate puch ta xbec|bala xqha cut cate puch ta xbec
17|2|23|21|21|"pa <rs ana=""AB'IX"">abix</rs> qo v<del rend=""overstrike"" instant=""false"" status=""unremarkable"">li</del> <rs ana=""AB'IX"">cabix</rs> ri <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun"|pa abix qo vli cabix ri hun batz hun
17|2|23|22|22|chouen</rs> hocam vbeel cumal xu<pc> –</pc>|chouen hocam vbeel cumal xu–
17|2|23|23|23|"taqueh cut <rs ana=""IXKIK'"">capoh</rs> xopon puch chi<pc> –</pc>"|taqueh cut capoh xopon puch chi–
17|2|23|24|24|"ri pa <rs ana=""AB'IX"">abix</rs>. xacu huvi ri <rs ana=""AB'IX"">abix</rs> xma"|ri pa abix. xacu huvi ri abix xma
17|2|23|25|25|qo chivi vcavi roxvi xuvachela<pc> –</pc>|qo chivi vcavi roxvi xuvachela–
17|2|23|26|26|am vi uvach chihuvi ta xquiz cut|am vi uvach chihuvi ta xquiz cut
17|2|23|27|27|"vqux ri <rs ana=""IXKIK'"">capoh</rs> quila in macol, in"|vqux ri capoh quila in macol, in
17|2|23|28|28|qazbol apa xchincam vi ri hun|qazbol apa xchincam vi ri hun
17|2|23|29|29|cat echa cabixic xcha cut cate|cat echa cabixic xcha cut cate
17|2|23|30|30|"puch vziquixic <rs ana=""CHAJAL_ECHA'"">chaha<del rend=""overstrike"" instant=""false"" status=""unremarkable"">l</del> echa</rs> ru<pc> –</pc>"|puch vziquixic chahal echa ru–
17|2|23|31|31|mal ta tul valoc ta tul tacaloc|mal ta tul valoc ta tul tacaloc
17|2|23|32|32|"<rs ana=""IXTOJ"">xtoh</rs>, <rs ana=""IXQ'ANIL"">xcanil</rs>, <rs ana=""IXKAKAW"">xcacau</rs> <rs ana=""IXTZIYA'"">ix pu ꜩiya</rs> <rs ana=""CHAJAL_ECHA'"">at"|xtoh, xcanil, xcacau ix pu tziya at
17|2|23|33|33|"chahal re queqha</rs> <rs ana=""JUN_B'ATZ"">hun baꜩ</rs> <rs ana=""JUN_CHOWEN"">hun"|chahal re queqha hun batz hun
17|2|23|34|34|"chouen</rs> xqhari <rs ana=""IXKIK'"">capoh</rs>. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->ta xucam"|chouen xqhari capoh. ta xucam
17|2|23|35|35|"cut ri <rs ana=""TZAMIY"">zamÿ</rs> <rs ana=""TZAMIY"">vzamÿal</rs> v vi <rs ana=""JAL"">hal</rs>"|cut ri zami vzamial v vi hal
17|2|23|36|36|xuboc acanoc maui xuhach ri|xuboc acanoc maui xuhach ri
17|2|23|37|37|"<rs ana=""JAL"">hal</rs> chicau cut ri <rs ana=""JAL"">hal</rs> echa pa"|hal chicau cut ri hal echa pa
17|2|23|38|38|"<del rend=""overstrike"" instant=""false"" status=""unremarkable"">tu</del> cat xca xinic ri nima cat ta"|tu cat xca xinic ri nima cat ta
17|2|23|39|39|"xpe cut ri <rs ana=""IXKIK'"">capoh</rs>. xa cu chicop"|xpe cut ri capoh. xa cu chicop
17|2|23|40|40|xecan ri cat ta xpetic xbe qui<pc> –</pc>|xecan ri cat ta xpetic xbe qui–
17|2|23|41|41|ya vcoc xucut ha queheri re|ya vcoc xucut ha queheri re
