entity_id,label,type,edition,mention_count,locations
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,ajtzibab,1,"[""6063""]"
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,christenson_ximenez,2,"[""48"", ""49""]"
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,colop,1,"[""43""]"
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,ximenez,2,"[""47"", ""48""]"
PATAN,Patan,deidad,ajtzibab,7,"[""1265"", ""1271"", ""1276"", ""1346"", ""2739"", ""2744"", ""2783""]"
PATAN,Patan,deidad,christenson,23,"[""1828"", ""1834"", ""1856"", ""1860"", ""1873"", ""1878"", ""1887"", ""1987"", ""3206"", ""3683"", ""3690"", ""3732"", ""413"", ""7183"", ""7269"", ""762"", ""7999"", ""8002"", ""8035"", ""8262"", ""8419"", ""8478"", ""8491""]"
PATAN,Patan,deidad,christenson_english_prose,6,"[""16"", ""17"", ""29""]"
PATAN,Patan,deidad,christenson_ximenez,12,"[""17"", ""18"", ""31"", ""7"", ""86"", ""87""]"
PATAN,Patan,deidad,colop,7,"[""11"", ""12"", ""21""]"
PATAN,Patan,deidad,recinos,6,"[""2.1.36"", ""2.1.38"", ""2.2.12"", ""2.8.35"", ""2.8.37"", ""2.8.48""]"
PATAN,Patan,deidad,tedlock,6,"[""3.41"", ""3.46"", ""3.65"", ""3.662"", ""3.666"", ""3.689""]"
PATAN,Patan,deidad,ximenez,9,"[""16"", ""17"", ""30"", ""6""]"
PAXIL,Paxil,topónimo,ajtzibab,4,"[""3723"", ""3729"", ""3730"", ""3743""]"
PAXIL,Paxil,topónimo,christenson,4,"[""4861"", ""4875"", ""4876"", ""4905""]"
PAXIL,Paxil,topónimo,christenson_english_prose,3,"[""42""]"
PAXIL,Paxil,topónimo,christenson_ximenez,4,"[""45"", ""46""]"
PAXIL,Paxil,topónimo,colop,4,"[""25""]"
PAXIL,Paxil,topónimo,recinos,3,"[""3.1.11"", ""3.1.8""]"
PAXIL,Paxil,topónimo,ximenez,4,"[""44"", ""45""]"
PA_AWILIX,Pa Awilix,topónimo,ajtzibab,1,"[""4485""]"
PA_AWILIX,Pa Awilix,topónimo,christenson,1,"[""6042""]"
PA_AWILIX,Pa Awilix,topónimo,christenson_ximenez,1,"[""59""]"
PA_AWILIX,Pa Awilix,topónimo,colop,2,"[""28""]"
PA_AWILIX,Pa Awilix,topónimo,ximenez,1,"[""58""]"
PA_MAK'A',Pa Mak'a',topónimo,christenson,1,"[""7976""]"
PA_MAK'A',Pa Mak'a',topónimo,christenson_ximenez,1,"[""82""]"
PA_MAK'A',Pa Mak'a',topónimo,colop,1,"[""42""]"
PA_MAK'A',Pa Mak'a',topónimo,ximenez,1,"[""81""]"
PA_TOJIL,Pa Tojil,topónimo,ajtzibab,2,"[""4427"", ""4485""]"
PA_TOJIL,Pa Tojil,topónimo,christenson,2,"[""5927"", ""6041""]"
PA_TOJIL,Pa Tojil,topónimo,christenson_english_prose,2,"[""55""]"
PA_TOJIL,Pa Tojil,topónimo,christenson_ximenez,2,"[""59""]"
PA_TOJIL,Pa Tojil,topónimo,colop,2,"[""28""]"
PA_TOJIL,Pa Tojil,topónimo,recinos,1,"[""3.8.15""]"
PA_TOJIL,Pa Tojil,topónimo,tedlock,2,"[""4.310"", ""4.339""]"
PA_TOJIL,Pa Tojil,topónimo,ximenez,2,"[""58""]"
PEK_UL_YA',Pek ul ya',topónimo,christenson_english_prose,1,"[""10""]"
PEK_UL_YA',Pek ul ya',topónimo,christenson_ximenez,1,"[""11""]"
PEK_UL_YA',Pek ul ya',topónimo,colop,1,"[""7""]"
PEK_UL_YA',Pek ul ya',topónimo,recinos,1,"[""1.5.7""]"
PEK_UL_YA',Pek ul ya',topónimo,ximenez,1,"[""10""]"
PEQ,Peq,objeto,ajtzibab,2,"[""2346"", ""3741""]"
PEQ,Peq,objeto,christenson,2,"[""3242"", ""4895""]"
PEQ,Peq,objeto,christenson_english_prose,2,"[""25"", ""42""]"
PEQ,Peq,objeto,christenson_ximenez,4,"[""14"", ""27"", ""52"", ""54""]"
PEQ,Peq,objeto,colop,2,"[""18"", ""25""]"
PEQ,Peq,objeto,tedlock,2,"[""3.470"", ""4.14""]"
PEQ,Peq,objeto,ximenez,4,"[""13"", ""26"", ""51"", ""53""]"
PETATAYUB',Petatayub',topónimo,ajtzibab,1,"[""5810""]"
PETATAYUB',Petatayub',topónimo,christenson,1,"[""8027""]"
PETATAYUB',Petatayub',topónimo,christenson_english_prose,1,"[""75""]"
PETATAYUB',Petatayub',topónimo,christenson_ximenez,1,"[""82""]"
PETATAYUB',Petatayub',topónimo,colop,1,"[""42""]"
PETATAYUB',Petatayub',topónimo,recinos,1,"[""4.10.11""]"
PETATAYUB',Petatayub',topónimo,tedlock,1,"[""5.224""]"
PETATAYUB',Petatayub',topónimo,ximenez,1,"[""81""]"
PICH_KEJ,Pich Kej,objeto,ajtzibab,1,"[""5428""]"
PICH_KEJ,Pich Kej,objeto,christenson,1,"[""7447""]"
PICH_KEJ,Pich Kej,objeto,christenson_ximenez,1,"[""72""]"
PICH_KEJ,Pich Kej,objeto,colop,1,"[""36""]"
PICH_KEJ,Pich Kej,objeto,ximenez,1,"[""71""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,ajtzibab,3,"[""5327"", ""5363"", ""6061""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,christenson,3,"[""7298"", ""7350"", ""8394""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,christenson_english_prose,3,"[""64"", ""79""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,christenson_ximenez,6,"[""70"", ""87""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,colop,3,"[""35"", ""43""]"
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,ximenez,5,"[""69"", ""86""]"
POM,Pom,objeto,ajtzibab,4,"[""3639"", ""4500"", ""4501"", ""4508""]"
POM,Pom,objeto,christenson,6,"[""6066"", ""6073"", ""6076"", ""6082"", ""6089"", ""6090""]"
POM,Pom,objeto,christenson_english_prose,5,"[""40"", ""56""]"
POM,Pom,objeto,christenson_ximenez,9,"[""42"", ""61""]"
POM,Pom,objeto,colop,5,"[""24"", ""29""]"
POM,Pom,objeto,tedlock,1,"[""4.346""]"
POM,Pom,objeto,ximenez,9,"[""41"", ""60""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,ajtzibab,2,"[""5662"", ""6189""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,christenson,2,"[""7804"", ""8591""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,christenson_english_prose,2,"[""70"", ""82""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,christenson_ximenez,1,"[""76""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,colop,2,"[""38"", ""46""]"
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,ximenez,1,"[""75""]"
POPOL_WINAQ_PA_JOM_TZALATZ',Popol Winaq pa Jom Tzalatz',oficio,christenson_ximenez,2,"[""76"", ""89""]"
POPOL_WINAQ_PA_JOM_TZALATZ',Popol Winaq pa Jom Tzalatz',oficio,ximenez,1,"[""75""]"
POPOL_WUJ,Popol Wuj,objeto,ajtzibab,2,"[""0"", ""5996""]"
POPOL_WUJ,Popol Wuj,objeto,christenson,1,"[""8287""]"
POPOL_WUJ,Popol Wuj,objeto,christenson_english_prose,3,"[""1"", ""78""]"
POPOL_WUJ,Popol Wuj,objeto,christenson_ximenez,1,"[""108""]"
POPOL_WUJ,Popol Wuj,objeto,colop,1,"[""43""]"
POPOL_WUJ,Popol Wuj,objeto,tedlock,2,"[""1.6"", ""5.419""]"
POPOL_WUJ,Popol Wuj,objeto,ximenez,3,"[""1"", ""85"", ""96""]"
PUCH_IYA,Puch iya,objeto,ajtzibab,1,"[""4699""]"
PUCH_IYA,Puch iya,objeto,christenson,1,"[""6405""]"
PUCH_IYA,Puch iya,objeto,christenson_ximenez,2,"[""62""]"
PUCH_IYA,Puch iya,objeto,colop,1,"[""30""]"
PUCH_IYA,Puch iya,objeto,recinos,2,"[""3.10.24"", ""3.10.5""]"
PUCH_IYA,Puch iya,objeto,ximenez,2,"[""61""]"
PUJUYU',Pujuyu',deidad,ajtzibab,3,"[""2972"", ""2973""]"
PUJUYU',Pujuyu',deidad,christenson,3,"[""3921"", ""3922"", ""3925""]"
PUJUYU',Pujuyu',deidad,christenson_english_prose,4,"[""29"", ""38""]"
PUJUYU',Pujuyu',deidad,christenson_ximenez,3,"[""31""]"
PUJUYU',Pujuyu',deidad,colop,3,"[""22""]"
PUJUYU',Pujuyu',deidad,ximenez,3,"[""30""]"
PUJ_CHI_JA',Puj chi ja',topónimo,christenson_english_prose,1,"[""19""]"
PUJ_CHI_JA',Puj chi ja',topónimo,colop,1,"[""13""]"
PUJ_YA',Puj Ya',lugar,christenson,1,"[""3591""]"
PUJ_YA',Puj Ya',lugar,christenson_english_prose,2,"[""19"", ""29""]"
PUJ_YA',Puj Ya',lugar,christenson_ximenez,1,"[""31""]"
PUJ_YA',Puj Ya',lugar,colop,1,"[""21""]"
PUJ_YA',Puj Ya',lugar,tedlock,1,"[""3.608""]"
PUJ_YA',Puj Ya',lugar,ximenez,1,"[""30""]"
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,christenson_english_prose,6,"[""19"", ""20"", ""21"", ""40""]"
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,christenson_ximenez,6,"[""19"", ""21"", ""22"", ""42"", ""43""]"
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,colop,5,"[""14"", ""15"", ""24""]"
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,ximenez,4,"[""18"", ""21"", ""41"", ""42""]"
Q'ALEL,Q'alel,oficio,ajtzibab,14,"[""5673"", ""5850"", ""5878"", ""5894"", ""5906"", ""5915"", ""5936"", ""5939"", ""5940"", ""5943"", ""5959"", ""5963"", ""6080"", ""6110""]"
Q'ALEL,Q'alel,oficio,christenson,13,"[""7816"", ""8072"", ""8113"", ""8137"", ""8154"", ""8167"", ""8193"", ""8197"", ""8199"", ""8231"", ""8239"", ""8427"", ""8486""]"
Q'ALEL,Q'alel,oficio,christenson_english_prose,9,"[""71"", ""76"", ""77"", ""79""]"
Q'ALEL,Q'alel,oficio,colop,13,"[""39"", ""42"", ""43""]"
Q'ALEL,Q'alel,oficio,ximenez,11,"[""82"", ""84"", ""86""]"
Q'ALEL_ACHIJ,Q'alel Achij,oficio,christenson,1,"[""8205""]"
Q'ALEL_ACHIJ,Q'alel Achij,oficio,ximenez,1,"[""84""]"
Q'ALEL_AJAW,Q'alel Ajaw,linaje,ajtzibab,2,"[""5505"", ""5942""]"
Q'ALEL_AJAW,Q'alel Ajaw,linaje,christenson,2,"[""7568"", ""8203""]"
Q'ALEL_AJAW,Q'alel Ajaw,linaje,christenson_english_prose,6,"[""68"", ""71"", ""83"", ""84""]"
Q'ALEL_AJAW,Q'alel Ajaw,linaje,colop,2,"[""37"", ""42""]"
Q'ALEL_AJAW,Q'alel Ajaw,linaje,ximenez,1,"[""84""]"
Q'ALEL_K'AMJA,Q'alel K'amja,oficio,christenson_ximenez,1,"[""78""]"
Q'ALEL_K'AMJA,Q'alel K'amja,oficio,ximenez,1,"[""77""]"
Q'ALEL_SAQIK,Q'alel Saqik,oficio,ajtzibab,1,"[""5693""]"
Q'ALEL_SAQIK,Q'alel Saqik,oficio,christenson,2,"[""7835"", ""8204""]"
Q'ALEL_SAQIK,Q'alel Saqik,oficio,christenson_english_prose,1,"[""73""]"
Q'ALEL_SAQIK,Q'alel Saqik,oficio,colop,2,"[""41"", ""42""]"
Q'ALEL_SAQIK,Q'alel Saqik,oficio,ximenez,1,"[""84""]"
Q'ALIB'AJ,Q'alib'aj,objeto,christenson,1,"[""7439""]"
Q'ALIB'AJ,Q'alib'aj,objeto,christenson_english_prose,4,"[""11"", ""66"", ""9""]"
Q'ALIB'AJ,Q'alib'aj,objeto,colop,1,"[""36""]"
Q'ALIB'AJ,Q'alib'aj,objeto,recinos,1,"[""4.6.12""]"
Q'ALIB'AJ,Q'alib'aj,objeto,tedlock,1,"[""5.19""]"
Q'ALIB'AJ,Q'alib'aj,objeto,ximenez,1,"[""71""]"
Q'ANAB'AJ,Q'anab'aj,objeto,ajtzibab,1,"[""5426""]"
Q'ANAB'AJ,Q'anab'aj,objeto,christenson_english_prose,1,"[""66""]"
Q'ANAB'AJ,Q'anab'aj,objeto,christenson_ximenez,1,"[""72""]"
Q'ANAB'AJ,Q'anab'aj,objeto,colop,1,"[""36""]"
Q'ANAB'AJ,Q'anab'aj,objeto,tedlock,1,"[""5.21""]"
Q'ANAB'AJ,Q'anab'aj,objeto,ximenez,1,"[""71""]"
Q'ANA_B'E,Q'ana b'e,topónimo,christenson,1,"[""2062""]"
Q'ANA_B'E,Q'ana b'e,topónimo,christenson_english_prose,1,"[""19""]"
Q'ANA_B'E,Q'ana b'e,topónimo,colop,1,"[""13""]"
Q'ANA_B'E,Q'ana b'e,topónimo,recinos,4,"[""2.1.28"", ""2.2.34"", ""2.9.50"", ""3.1.17""]"
Q'ANA_B'E,Q'ana b'e,topónimo,tedlock,1,"[""3.88""]"
Q'ANA_B'E,Q'ana b'e,topónimo,ximenez,1,"[""18""]"
Q'ANTE',Q'ante',objeto,ajtzibab,1,"[""2013""]"
Q'ANTE',Q'ante',objeto,christenson_english_prose,1,"[""23""]"
Q'ANTE',Q'ante',objeto,colop,1,"[""18""]"
Q'AQ'_LAQAM_AKTRES,Q'aq' Laqam (gen. 3),persona,christenson_english_prose,15,"[""13"", ""17"", ""19"", ""21"", ""24"", ""29"", ""33"", ""79""]"
Q'AQ'_LAQAM_AKTRES,Q'aq' Laqam (gen. 3),persona,tedlock,15,"[""2.229"", ""3.227"", ""3.230"", ""3.241"", ""3.317"", ""3.321"", ""3.380"", ""3.61"", ""3.610"", ""3.757"", ""3.869"", ""3.87"", ""4.302"", ""5.317"", ""5.398""]"
Q'AQ'_LAQAM_AKTRES,Q'aq' Laqam (gen. 3),persona,ximenez,1,"[""93""]"
Q'EB'AL,Q'eb'al,objeto,ajtzibab,4,"[""2385"", ""2401"", ""2403"", ""2416""]"
Q'EB'AL,Q'eb'al,objeto,christenson,6,"[""3288"", ""3303"", ""3304"", ""3305"", ""3326"", ""3332""]"
Q'EB'AL,Q'eb'al,objeto,christenson_english_prose,1,"[""8""]"
Q'EB'AL,Q'eb'al,objeto,colop,4,"[""18"", ""19""]"
Q'EB'AL,Q'eb'al,objeto,recinos,1,"[""1.3.15""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,christenson,6,"[""2060"", ""2064"", ""2070"", ""3598"", ""3599"", ""3614""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,christenson_english_prose,4,"[""19"", ""29""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,christenson_ximenez,6,"[""19"", ""31""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,colop,4,"[""13"", ""21""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,recinos,3,"[""2.2.35"", ""2.8.10"", ""2.8.5""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,tedlock,4,"[""3.610"", ""3.614"", ""3.87"", ""3.89""]"
Q'EQA_B'E,Q'eqa b'e,topónimo,ximenez,6,"[""18"", ""30""]"
Q'EQUMA_JA,Q'equma Ja,lugar,christenson,5,"[""2118"", ""2139"", ""2168"", ""3751"", ""3756""]"
Q'EQUMA_JA,Q'equma Ja,lugar,christenson_ximenez,1,"[""19""]"
Q'EQUMA_JA,Q'equma Ja,lugar,colop,4,"[""14"", ""22""]"
Q'EQUMA_JA,Q'equma Ja,lugar,ximenez,4,"[""18"", ""30""]"
Q'INOM,Q'inom,objeto,ajtzibab,2,"[""3742"", ""6012""]"
Q'INOM,Q'inom,objeto,christenson,2,"[""4899"", ""8305""]"
Q'INOM,Q'inom,objeto,christenson_english_prose,2,"[""42"", ""78""]"
Q'INOM,Q'inom,objeto,christenson_ximenez,2,"[""46"", ""86""]"
Q'INOM,Q'inom,objeto,colop,2,"[""25"", ""43""]"
Q'INOM,Q'inom,objeto,recinos,2,"[""3.1.10"", ""4.11.16""]"
Q'INOM,Q'inom,objeto,tedlock,2,"[""4.14"", ""5.292""]"
Q'INOM,Q'inom,objeto,ximenez,2,"[""45"", ""85""]"
Q'OJOM,Q'ojom,objeto,christenson,1,"[""2903""]"
Q'OJOM,Q'ojom,objeto,christenson_english_prose,3,"[""24"", ""66""]"
Q'OJOM,Q'ojom,objeto,christenson_ximenez,1,"[""26""]"
Q'OJOM,Q'ojom,objeto,ximenez,2,"[""25""]"
Q'OL,Q'ol,objeto,ajtzibab,10,"[""105"", ""245"", ""296"", ""330"", ""3706"", ""4644"", ""4699"", ""6042"", ""6059"", ""6094""]"
Q'OL,Q'ol,objeto,christenson,13,"[""198"", ""444"", ""456"", ""4833"", ""530"", ""566"", ""610"", ""6317"", ""6404"", ""707"", ""8354"", ""8389"", ""8454""]"
Q'OL,Q'ol,objeto,christenson_english_prose,4,"[""57"", ""75"", ""8""]"
Q'OL,Q'ol,objeto,christenson_ximenez,1,"[""2""]"
Q'OL,Q'ol,objeto,colop,3,"[""30"", ""5""]"
Q'OL,Q'ol,objeto,recinos,3,"[""1.2.49"", ""1.3.6"", ""3.10.5""]"
Q'OL,Q'ol,objeto,tedlock,3,"[""1.134"", ""4.415"", ""4.437""]"
