chap_num,line_num,eng_str,quc_str
17,2028,There is not we die.,Maja b'i kojkamik.
17,2029,"Do not grieve,”","Mixb'isonik,”"
17,2030,"They said when they went,","Xecha' ta xeb'ek,"
17,2031,"One Hunahpu,","Jun Junajpu,"
17,2032,Seven Hunahpu.,Wuqub' Junajpu.
18,2033,"THEN also when they went One Hunahpu,","K'ATE puch ta xeb'ek Jun Junajpu,"
18,2034,Seven Hunahpu.,Wuqub' Junajpu.
18,2035,"It was taken their road by the messengers,","Xk'am ki b'e kumal ri samajel,"
18,2036,Then they descended therefore on its path Xibalba.,Ta xeqaj k'ut pu b'e'al Xib'alb'a.
18,2037,"Steep its mouth steps,","Xuluxuj u chi' kumuk,"
18,2038,They descended therefore.,Xeqaj k'ut.
18,2039,Then they went out again therefore beyond,Ta xe'el chi k'u aponoq
18,2040,"At its mouth turbulent river canyons,","Chuchi' jal ja' siwanub',"
18,2041,"Trembling Canyon,","Nu' Siwan,"
18,2042,Murmuring Canyon their names.,K'ulk'u Siwan u b'i'.
18,2043,They passed through.,Xe'ik'ow wi.
18,2044,They passed through again therefore,Xe'ik'ow chi k'ut
18,2045,Into turbulent rivers:,Chupan jal ja'l:
18,2046,"River Scorpion,","Ja' Simaj,"
18,2047,Not counted scorpions.,Mawi ajilan simaj.
18,2048,"They passed through,","Xe'ik'ow wi,"
18,2049,Not they were stung.,Mawi xetoq'otajik.
18,2050,"Then they arrived again therefore at river,","Ta xe'opon chi k'ut chi a',"
18,2051,At Blood River.,Chi Kik'i A'.
18,2052,"They passed through there,","Xe'ik'ow chiri',"
18,2053,Not they drank.,Mawi xkuk'aj.
18,2054,"They arrived at river,","Xe'opon chi a',"
18,2055,Alone pus at river.,U tukel puj chi a'.
18,2056,"Not they were defeated,","Mawi xech'akatajik,"
18,2057,Merely they passed through again.,Xa wi xe'ik'ow chik.
18,2058,"Then they arrived again therefore on four crossing roads,","Ta xe'opon chi k'ut pa kajib' xalkat b'e,"
18,2059,Yet there therefore they were defeated on four crossing roads:,K'a chiri' k'ut xech'akataj wi pa kajib' xalkat b'e:
18,2060,"One red road,","Jun kaqa b'e,"
18,2061,"One therefore black road,","Jun k'ut q'eqa b'e,"
18,2062,"White road one,","Saqi b'e jun,"
18,2063,One therefore yellow road.,Jun k'ut q'ana b'e.
18,2064,Four roads.,Kajib' b'e.
18,2065,This therefore said the black road:,Are' k'ut xch'aw ri q'eqa b'e:
18,2066,"“I, you take me.",“In kinik'amo.
18,2067,"I his road lord,”","In u b'e ajaw,”"
18,2068,Said the road.,Xch'aw ri b'e.
18,2069,There therefore,Chiri' k'ut
18,2070,They were defeated.,Xech'akataj wi.
18,2071,This they began the road Xibalba.,Are' xkitaqej ri b'e Xib'alb'a.
18,2072,Then they arrived therefore in their council place its lords Xibalba.,Ta xe'opon k'ut pa ki popob'al rajawal Xib'alb'a.
18,2073,They were defeated again,Xech'akataj chi
18,2074,Therefore there.,K'ut chiri'.
18,2075,"These first seated ones these,","Are' nab'e ku'b'ulel ri',"
18,2076,"Merely effigies,","Xa poy,"
18,2077,"Merely carved wood,","Xa ajam che',"
18,2078,Adorned by Xibalba.,Kawutalik kumal Xib'alb'a.
18,2079,These therefore first they greeted:,Are' k'ut nab'e xkiq'ijila:
18,2080,"“Morning, One Death,”","“Q'ala, Jun Kame,”"
18,2081,They said to the effigy.,Xecha' chire ri poy.
18,2082,"“Morning, Seven Death,”","“Q'ala, Wuqub' Kame,”"
18,2083,They said again to the carved wood.,Xecha' chik chire ri ajam che'.
18,2084,Not therefore they prevailed.,Ma k'u xech'akowik.
18,2085,Then therefore they roared its lords Xibalba with laughter. K'ate k'ut xejumujub' rajawal Xib'alb'a chi tze'.,nan
18,2086,"Merely they roared again with laughter all lords,","Xa kejumin chik chi tze' konojel ajawab',"
18,2087,"Because they completely prevailed,","Rumal xech'akomajik,"
18,2088,In their hearts they defeated,Chi ki k'u'x xkich'ak
18,2089,"The One Hunahpu,","Ri Jun Junajpu,"
18,2090,Seven Hunahpu.,Wuqub' Junajpu.
18,2091,They laughed surely.,Xetze'n na.
18,2092,"Then therefore they spoke now,","K'ate k'ut xech'aw chik,"
18,2093,"One Death,","Jun Kame,"
18,2094,Seven Death:,Wuqub' Kame:
18,2095,"“Good then that,","“Utz b'a la',"
18,2096,You arrived.,Mi xixulik.
18,2097,"Tomorrow you will put down its face your yokes,","Chuwe'q chiqasa' u wach i b'ate,"
18,2098,"Your arm protectors,” they were told therefore.","I pach' q'ab',” xe'uchax k'ut."
18,2099,"“Sit on our bench,” they were told.","“Kixku'loq chi qa tem,” xe'uchaxik."
18,2100,Alone therefore very hot stone their bench was given.,U tukel k'u k'atanalaj ab'aj ki tem xya'ik.
18,2101,They were burned then therefore on its top bench.,Xek'at chi k'ut chuwi' tem.
18,2102,Truly they spun around now on its top bench.,Qitzij wi xepiskalij chik chuwi' tem.
18,2103,"Not they found relief,","Mawi xeyakamarik,"
18,2104,Truly they jumped up.,Qitzij wi xewalejik.
18,2105,Burned their means of sitting.,Xk'at ki ku'lib'al.
18,2106,Then therefore they laughed again Xibalba.,K'ate k'ut xetze'n chik Xib'alb'a.
18,2107,"Their insides hurt from laughter,","Xepichicharik chi tze',"
18,2108,It was created its serpent cramp laughter in their hearts.,Xwinaqirije'ik u kumatz tze' chi ki k'u'x.
18,2109,"They would grab themselves,","Chikikiy kib',"
18,2110,"They would roll themselves with laughter,","Chikib'a' kib' chi tze',"
18,2111,All of them,Konojel
18,2112,Its lords Xibalba.,Rajawal Xib'alb'a.
18,2113,“Merely go to house.,“Xa jix chi ja.
18,2114,Someone will go to give,We chib'e ya'oq
18,2115,"Your torch,","I chaj,"
18,2116,"Your cigars,","I sik',"
18,2117,"At sleeping place,”","Chi warab'al,”"
18,2118,They were told therefore.,Xe'uchax k'ut.
18,2119,"Then therefore they arrived in Darkness House,","K'ate k'ut xe'oponik pa Q'equ'ma Ja,"
18,2120,Alone darkness its interior then house.,U tukel q'equ'm u pam chi ja.
18,2121,Then they gathered therefore their thoughts Xibalba:,Ta xkik'am k'ut ki na'oj Xib'alb'a:
18,2122,“Merely we sacrifice them tomorrow.,“Xa keqapusu chuwe'q.
18,2123,"Merely mistake straightaway,","Xa lab'e ju su,"
18,2124,"Straightaway they die,","Ju su kekamik,"
18,2125,"Because of the our gaming things,","Rumal ri qetz'ab'al,"
18,2126,"The our ballgame things,”","Ri qa cha'jib'al,”"
18,2127,They say therefore the Xibalbans,Kecha' k'u ri Xib'alb'a
18,2128,To each other.,Chi kib'il kib'.
18,2129,"This therefore the their ball,","Are' k'u ri ki cha'j,"
18,2130,Merely round blade.,Xa k'olok'ik cha.
18,2131,"White Dagger its name the ball,","Saqi Toq' u b'i' ri cha'j,"
18,2132,Its ball Xibalba.,U cha'j Xib'alb'a.
18,2133,"Merely sharpened their ball,","Xa juq'ul ki cha'j,"
18,2134,Merely straightaway shattered bones,Xa ju suk' chiyojyox b'aq
18,2135,Passing through,Chik'ow wi
18,2136,The their ball Xibalba.,Ri ki cha'j Xib'alb'a.
18,2137,They entered therefore,Xe'ok k'ut
18,2138,"The One Hunahpu,","Ri Jun Junajpu,"
18,2139,"Seven Hunahpu,","Wuqub' Junajpu,"
18,2140,Into the Darkness House.,Chupan ri Q'equ'ma Ja.
18,2141,Then went therefore to give their torch.,Ta xb'e k'u ya'oq ki chaj.
18,2142,Merely one torch lit already.,Xa jun chi chaj tzijom chik.
18,2143,"It went out with One Death,","Xel ruk' Jun Kame,"
18,2144,Seven Death.,Wuqub' Kame.
18,2145,"With one each their cigars,","Ruk' jujun ki sik',"
18,2146,Merely lit already,Xa wi tzijom chik
18,2147,"It went out with lords,","Xel kuk' ajawab',"
18,2148,When [someone] went therefore to give it,Ta xb'e k'u ya'oq
18,2149,"With them the One Hunahpu,","Kuk' ri Jun Junajpu,"
18,2150,Seven Hunahpu.,Wuqub' Junajpu.
18,2151,Seated cross-legged then here,E ch'okoch'oj chi uloq
18,2152,"In darkness,","Pa q'equ'm,"
18,2153,"When arrived the giver their torch,","Ta xopon ri ya'ol ki chaj,"
18,2154,With their cigars.,Ruk' ki sik'.
18,2155,"Brightly shining the torch,","Kajuljut ri chaj,"
18,2156,It entered out.,Xok aponoq.
18,2157,"The their torch they were lit,","Ri ki chaj e ki tzija,"
18,2158,The each one their cigars.,Ri jujun ki sik'.
18,2159,"“As will come to their being given at dawn,","“Je chul ki ya' chi saqirik,"
18,2160,"Not shall be finished,","Mawi chik'isik,"
18,2161,"Merely only its face will arrive to gather them,","Xa wi xere u wach chul ki molob'a',"
18,2162,"They say lords to you,”","Kecha' ajawab' chiwe,”"
18,2163,They were told.,Xe'uchaxik.
18,2164,They were defeated therefore.,Xech'akataj k'ut.
18,2165,"They finished the torch,","Xkik'is ri chaj,"
18,2166,They finished therefore the cigars one went to give to them.Xkik'is k'u ri sik' xb'e ya'o chike.,nan
18,2167,"Crowded therefore the its trials Xibalba,","Tzatz k'u ri u tijob'al Xib'alb'a,"
18,2168,Many kinds of trials.,K'iya molaj chi tijob'al.
18,2169,"This its first the Darkness House,","Are' u nab'e ri Q'equ'ma Ja,"
18,2170,Alone darkness its interior.,U tukel q'equ'm u pam.
18,2171,"Second therefore Shivering House its name,","U kab' chi k'ut Xuxulim Ja u b'i',"
18,2172,Thick with cold its interior.,Tzatz chi tew u pam.
18,2173,"Pure howling,","Saq xuruxuj,"
18,2174,Pure clattering,Saq k'arak'oj
18,2175,"Would whistle cold wind,","Chixurulaj tew,"
18,2176,Would enter hither in its interior.,Chok uloq chupan.
18,2177,"Third therefore Jaguar House its name,","Rox chi k'ut B'alami Ja u b'i',"
18,2178,Alone jaguars are in its interior.,U tukel b'alam k'o chupan.
18,2179,"They bare their teeth,","Keq'ichowik,"
18,2180,"They crowd one another,","Keb'uchuwik,"
18,2181,"They would gnash their teeth,",Chimatat ke
18,2182,They would snap together their teeth.,"Chiqit'it ke,"
18,2183,They are captive jaguars in house.,E tz'apim b'alam
18,2184,Inside house.,Pa ja.
18,2185,"Bat House its name fourth its trial,","Sotz'i Ja u b'i' u kaj u tijob'al,"
18,2186,Alone bats its interior.,U tukel sotz' u pam.
18,2187,"At house,","Chi ja,"
18,2188,"They squeak,","Ketz'itz'otik,"
18,2189,"They shriek,","Ketz'itilajik,"
18,2190,They fly,Keropop
18,2191,In house.,Pa ja.
18,2192,"Captive bats,","E tz'apin sotz',"
18,2193,There is not they come out.,Maja b'i ke'el wi.
18,2194,"Fifth therefore Blade House its name,","Ro' chi k'ut Chaim Ja u b'i',"
18,2195,Alone blades are inside.,U tukel cha k'o chupan.
18,2196,Alternating rows,Saqleloj
18,2197,Of then blades.,Re chi cha.
18,2198,"They would clash,","Chitzininik,"
18,2199,They would clatter there in house.,Chiyojojik chiri' pa ja.
18,2200,Many first its trials Xibalba.,K'i nab'ek u tijob'al Xib'alb'a.
18,2201,"Not therefore they entered,","Ma k'u xe'ok,"
18,2202,"The One Hunahpu,","Ri Jun Junajpu,"
18,2203,Seven Hunahpu in its interior.,Wuqub' Junajpu chupan.
18,2204,Merely its saying out,Xa u b'ixik aponoq
18,2205,Its name trial house.,U b'i' tijob'al ja.
18,2206,"Then they entered therefore out One Hunahpu,","Ta xe'ok k'u apanoq Jun Junajpu,"
18,2207,"Seven Hunahpu,","Wuqub' Junajpu,"
18,2208,"Before his face One Death,","Chuwach Jun Kame,"
18,2209,Seven Death.,Wuqub' Kame.
18,2210,"“Where are the my cigars,","“Apa k'o wi ri nu sik',"
18,2211,"Where is the my torch,","A on k'o wi ri nu chaj,"
18,2212,One went to give to you last night?” they were asked therefore.,Xb'e ya'oq chiwech xq'eq?” xuchax k'ut.
18,2213,“We finished them you lord.”,“Xqak'iso at ajaw.”
18,2214,"“Good then that,","“Utz b'a la',"
18,2215,"Now then that,","Wakamik b'a la',"
18,2216,"Finished your day,","Xk'is i q'ij,"
18,2217,You die.,Kixkamik.
18,2218,"They were lost,","Xkisachik,"
18,2219,They were broken also.,Xkiqaq'up puch.
18,2220,"Here shall be hidden your faces,","Waral xchiwewaj wi i wach,"
18,2221,"You are to be sacrificed,”","Kixpusik,”"
18,2222,"Said One Death,","Xcha' Jun Kame,"
18,2223,Seven Death.,Wuqub' Kame.
18,2224,"Then they were sacrificed therefore,","Ta xepus k'ut,"
18,2225,They were buried therefore.,Xemuq k'ut.
18,2226,"At Crushing Ballcourt,","Chi Puk'b'al Cha'j,"
18,2227,"Its name,","U b'i',"
18,2228,They were buried.,Xemuq wi.
18,2229,Cut off his head the One Hunahpu.,Xq'at u jolom ri Jun Junajpu.
18,2230,Merely his greater part was buried,Xa u nimal xmuqik
18,2231,With the his younger brother.,Ruk' ri u chaq'.
18,2232,“Give the his head in midst tree,“Chiya' ri u jolom xo'l che'
18,2233,"That is planted at road,”","Ri tikil pa b'e,”"
18,2234,"Said therefore One Death,","Xcha' k'ut Jun Kame,"
18,2235,Seven Death.,Wuqub' Kame.
18,2236,"Then went therefore to place his head in midst tree,","Ta xb'e k'u ya'oq u jolom xo'l che',"
18,2237,Then bore fruit therefore the tree.,Ta xwachin k'u ri che'.
18,2238,"There was no its fruit,","Maja b'i u wach,"
18,2239,Until placed the his head the One Hunahpu in its midst tree.Maja' ch'oko ri u jolom ri Jun Junajpu chuxo'l che'.,nan
18,2240,This therefore the calabash tree we say now.,Are' k'u ri tzima kojcha' chire wakamik.
18,2241,His head One Hunahpu it is said.,U jolom Jun Junajpu chuchaxik.
18,2242,"Then they marveled therefore One Death,","Ta xumayijaj k'ut Jun Kame,"
18,2243,"Seven Death,","Wuqub' Kame,"
18,2244,Its fruit the tree.,U wach ri che'.
18,2245,"Everywhere round its fruit,","Jumaj k'olok'a'q u wach,"
18,2246,Not therefore clear,Ma k'u q'alaj
18,2247,There is now the his head One Hunahpu.,K'o chi wi ri u jolom Jun Junajpu.
18,2248,"Merely identical now his face,","Xa junam chik u wach,"
18,2249,With its face calabash.,Ruk' u wach tzima.
18,2250,"They see it all Xibalba,","Karilo ronojel Xib'alb'a,"
18,2251,When they would come to look.,Ta chul ki ka'yij.
18,2252,"Great its essence the tree,","Nim u k'oje'ik ri che',"
18,2253,"It became to their hearts,","Xux chi ki k'u'x,"
18,2254,"Because straightaway he did it,","Rumal ju su xub'anik,"
18,2255,When entered his head One Hunahpu in its midst.,Ta xok u jolom Jun Junajpu chuxo'l.
18,2256,They said therefore the Xibalbans,Xecha' k'u ri Xib'alb'a
18,2257,To each other:,Chi kib'il kib':
18,2258,"“Not there be cutting its fruit,","“Ma k'o mach'upuwik ri u wach,"
18,2259,"Not there be also entering out below tree,” they said.","Ma k'o nay pu ma ok apanoq chuxe' che',” xecha'."
18,2260,"They restricted themselves,","Xkiq'ataj kib',"
18,2261,They restrained themselves Xibalba all.,Xkiq'il kib' Xib'alb'a konojel.
18,2262,Not therefore clear now the his head One Hunahpu.,Ma k'u q'alaj chi ri u jolom Jun Junajpu.
18,2263,Merely identical now with its fruit tree.,Xa junamatal chik ruk' u wach che'.
18,2264,The calabash tree its name it came to be.,Ri tzima u b'i' xuxik.
18,2265,Great therefore its account,Nim k'ut u tzijoxik
18,2266,She heard a maiden.,Xuta jun q'apoj.
18,2267,This therefore we shall tell her arrival.,Wa' k'ute xchiqab'ij roponik.
19,2268,THIS now therefore its account,WA' chi k'ute u tzijoxik
19,2269,"A maiden,","Jun q'apoj,"
19,2270,"His daughter a lord,","U me'al jun ajaw,"
19,2271,Gathered Blood his name.,Kuchuma Kik' u b'i'.
19,2272,SHE therefore then heard it,ARE' k'ut ta xuta
19,2273,"A maiden,","Jun q'apoj,"
19,2274,His daughter a lord.,U me'al jun ajaw.
19,2275,"Gathered Blood his name her father,","Kuchuma Kik' u b'i' u qajaw,"
19,2276,Lady Blood therefore her name,Xkik' k'ut u b'i'
19,2277,The maiden.,Ri q'apoj.
19,2278,"Then she heard therefore its account the its fruit tree,","Ta xuta k'ut u tzijoxik ri u wach che',"
19,2279,Then it is told now by her father.,Ta chitzijox chik rumal u qajaw.
19,2280,She is amazed therefore,Chumayijaj k'ut
19,2281,When it is told.,Ta chitzijoxik.
19,2282,"“Cannot I see to understand it,","“Ma kina'ojwila',"
19,2283,The tree spoken of?,Ri che' kab'ixik?
19,2284,Truly delicious,Qitzij kus
19,2285,"Its fruit it is said,","U wach kacha',"
19,2286,"I hear,”","Kanuta'o,”"
19,2287,She said therefore.,Xcha' k'ut.
19,2288,"Then she went merely alone,","K'ate xb'ek xa u tukel,"
19,2289,She arrived therefore,Xopon k'ut
19,2290,"Below tree planted,","Chuxe' che' tikil,"
19,2291,At Crushing Ballcourt planted.,Chi Puk'b'al Cha'j tikil wi.
19,2292,“Ah! What is its fruit this tree?,“Ji'a'! Naqi pe u wach wa'e che'?
19,2293,Is it not delicious it would bear fruit this tree?,Maki pa kus chiwachin wa' che'?
19,2294,"Not I die,","Ma kikam taj,"
19,2295,Not I am lost.,Ma kisach taj.
19,2296,Would it be heard should I cut one?”,La kata xchinch'up junoq?”
19,2297,She said therefore the maiden.,Xcha' k'u ri q'apoj.
19,2298,"Then spoke therefore the skull,","Ta xch'aw k'ut ri b'aq,"
19,2299,It is there in midst tree:,K'o ula xo'l che':
19,2300,“What do you desire to this?,“Naqi pa karayij chire ri'?
19,2301,"Merely skull this round thing placed in its branches trees,” Xa b'aq ri' k'olok'oxinaq chuq'ab' taq che',”",nan
19,2302,"Said the his head Hunahpu,","Xcha' ri u jolom Junajpu,"
19,2303,When he spoke to the maiden.,Ta xch'awik chire ri q'apoj.
19,2304,"“Not you desire it,”","“Ma karayij,”"
19,2305,She was told.,Xuchaxik.
19,2306,"“I do desire it,”","“Kanurayij,”"
19,2307,Said therefore the maiden.,Xcha' k'ut ri q'apoj.
19,2308,"“Good then that, stretch out hither the your right hand,","“Utz b'a la', chalik'ib'a' uloq ri a wikiq'ab',"
19,2309,"I would see it surely,” said the skull.","Wila' na,” xcha' ri b'aq."
19,2310,"“Fine,”","“We',”"
19,2311,Said therefore maiden.,Xcha' k'u q'apoj.
19,2312,She stretched out upward,Xulik'ib'a' aq'anoq
19,2313,Her right hand before its face skull.,U wikiq'ab' chuwach b'aq.
19,2314,"Then therefore he would squeeze out,","K'ate k'ut chipitz',"
19,2315,He makes its saliva skull.,Kab'an u chub' b'aq.
19,2316,Then it came directed therefore,Ta xpetik taqal k'ut
19,2317,Onto her hand maiden.,Pu q'ab' q'apoj.
19,2318,"Then she looked at it therefore in her hand,","Ta xril k'ut u pu q'ab',"
19,2319,Straightaway she examined it.,Ju suk' xunik'oj.
19,2320,It was not therefore its saliva skull in her hand.,Ma k'u ja b'i' u chub' b'aq pu q'ab'.
19,2321,"“Merely its sign I gave to you,","“Xa retal mi xnuya' chawe,"
19,2322,"The my saliva,","Ri nu chub',"
19,2323,My spittle.,Nu k'axaj.
19,2324,"This the my head does not function now,","Are' ri nu jolom maja b'i kachoko'n chi wi,"
19,2325,Merely skull there is not now its work.,Xa b'aq maja b'i chi u chak.
19,2326,"Merely like his head if truly great lord,","Xa wi keje' u jolom we qi nim ajaw,"
19,2327,Merely its flesh good his face.,Xa u tio'jil utz wi u wach.
19,2328,"This therefore then he will die,","Are' k'ut ta chikamik,"
19,2329,They will be frightened people because of his bones.,Chuxib'ij chi rib' winaq rumal u b'aqil.
19,2330,"Thus merely his son,","Keje' k'ut xa u k'ajol,"
19,2331,"Like the his saliva,","Keje' ri u chub',"
19,2332,"His spittle,","U k'axaj,"
19,2333,His essence.,U k'oje'ik.
19,2334,"If his son lord,","We u k'ajol ajaw,"
19,2335,"If also his son sage,","We puch u k'ajol na'ol,"
19,2336,"Master of speech,","Aj ucha'n,"
19,2337,"Not it will be lost,","Xma chisach wi,"
19,2338,"It will go on,","Chib'ek,"
19,2339,It will be made complete.,Chitz'aqatajik.
19,2340,"Not extinguisher,","Mawi chupel,"
19,2341,"Not also ruiner,","Ma pu ma'ixel,"
19,2342,"His face lord,","U wach ajaw,"
19,2343,"Warrior,","Achij,"
19,2344,"Sage,","Na'ol,"
19,2345,Master of speech.,Aj ucha'n.
19,2346,"Merely they shall remain his daughters,","Xa xichikanajik u mi'al,"
19,2347,His sons.,U k'ajol.
19,2348,"Then be it so,","Ta chuxoq,"
19,2349,As I did to you.,Keje' mi xnub'an chawe.
19,2350,"Climb up therefore there on its face earth,","Kataq'an k'ut chila' chuwach ulew,"
19,2351,Not you die.,Mawi kakamik.
19,2352,You enter in word.,Katok pa tzij.
19,2353,"Then be it so,”","Ta chuxoq,”"
19,2354,"Said the his head One Hunahpu,","Xcha' ri u jolom Jun Junajpu,"
19,2355,Seven Hunahpu.,Wuqub' Junajpu.
19,2356,Merely their thought then they did it.,Xa wi ki na'oj ta xkib'ano.
19,2357,This their word,Are' u tzij
19,2358,"Huracan,","Juraqan,"
19,2359,"Youngest Thunderbolt,","Ch'i'pi Kaqulja,"
19,2360,Sudden Thunderbolt to them.,Raxa Kaqulja chikech.
