chap_num,line_num,token_num,token_str,term_str,chunk_num
69,7756,0,"B'aq,",b'aq,53
69,7757,0,U,u,53
69,7757,1,jolom,jolom,53
69,7757,2,kaminaq.,kaminaq,53
69,7758,0,Xkiq'aq'b'ej,xkiq'aq'b'ej,53
69,7758,1,kib'.,kib',53
69,7759,0,Ta,ta,53
69,7759,1,xkipax,xkipax,53
69,7760,0,Ri,ri,53
69,7760,1,b'ele,b'ele,53
69,7760,2,taq,taq,53
69,7760,3,chi,chi,53
69,7760,4,chinamit.,chinamit,53
69,7761,0,Xb'anomoq,xb'anomoq,53
69,7761,1,u,u,53
69,7761,2,ch'a'ojil,ch'a'ojil,53
69,7762,0,"Anab',",anab',53
69,7763,0,Mi'al.,mi'al,53
69,7764,0,Ta,ta,53
69,7764,1,xb'an,xb'an,53
69,7764,2,u,u,53
69,7764,3,na'ojixik,na'ojixik,53
69,7764,4,"ajawarem,",ajawarem,53
69,7765,0,Juwinaq,juwinaq,53
69,7765,1,kajib',kajib',53
69,7765,2,chi,chi,53
69,7765,3,nim,nim,53
69,7765,4,ja,ja,53
69,7765,5,xuxik.,xuxik,53
69,7766,0,Xojeroq,xojeroq,53
69,7766,1,ke'ulik,ke'ulik,53
69,7766,2,konojel,konojel,53
69,7766,3,chiri',chiri',53
69,7767,0,Chuwi',chuwi',53
69,7767,1,ki,ki,53
69,7767,2,tinamit.,tinamit,53
69,7768,0,Ta,ta,53
69,7768,1,xetz'aqat,xetz'aqat,53
69,7769,0,Juwinaq,juwinaq,53
69,7769,1,kajib',kajib',53
69,7769,2,nim,nim,53
69,7769,3,ja,ja,53
69,7770,0,Chiri',chiri',53
69,7771,0,Pa,pa,53
69,7771,1,tinamit,tinamit,53
69,7771,2,Q'umarkaj.,q'umarkaj,53
69,7772,0,Xutzirisaxik,xutzirisaxik,53
69,7773,0,Rumal,rumal,53
69,7773,1,Sor.,sor,53
69,7773,2,obispo,obispo,53
69,7774,0,Ri,ri,53
69,7774,1,tinamit,tinamit,53
69,7775,0,K'a,k'a,53
69,7775,1,xtole',xtole',53
69,7775,2,kanoq.,kanoq,53
69,7776,0,Xeq'aq'ar,xeq'aq'ar,53
69,7776,1,"chiri',",chiri',53
69,7777,0,Xnuk'mayijinaq,xnuk'mayijinaq,53
69,7777,1,oq,oq,53
69,7778,0,Ki,ki,53
69,7778,1,"tem,",tem,53
69,7779,0,Ki,ki,53
69,7779,1,"ch'akat,",ch'akat,53
69,7780,0,Xjachatzox,xjachatzox,53
69,7780,1,ki,ki,53
69,7780,2,"wach,",wach,53
69,7781,0,Ju,ju,53
69,7781,1,taq,taq,53
69,7781,2,wi,wi,53
69,7781,3,chi,chi,53
69,7781,4,q'aq'.,q'aq',53
69,7782,0,Jujun,jujun,53
69,7782,1,chi,chi,53
69,7782,2,"ajawab',",ajawab',53
69,7783,0,B'elejeb',b'elejeb',53
69,7783,1,taq,taq,53
69,7783,2,chi,chi,53
69,7783,3,chinamit,chinamit,53
69,7783,4,xuk'olela',xuk'olela',53
69,7783,5,rib':,rib',53
69,7784,0,B'elejeb',b'elejeb',53
69,7784,1,chi,chi,53
69,7784,2,ajawab',ajawab',53
69,7784,3,"Kaweqib',",kaweqib',53
69,7785,0,B'elejeb',b'elejeb',53
69,7785,1,chi,chi,53
69,7785,2,ajawab',ajawab',53
69,7785,3,"Nijaib'ab',",nijaib'ab',53
69,7786,0,Kaji,kaji,53
69,7786,1,chi,chi,53
69,7786,2,ajawab',ajawab',53
69,7786,3,Ajaw,ajaw,53
69,7786,4,"K'iche',",k'iche',53
69,7787,0,Kaib',kaib',53
69,7787,1,chi,chi,53
69,7787,2,Ajaw,ajaw,53
69,7787,3,Saqikib'.,saqikib',53
69,7788,0,K'iya,k'iya,53
69,7788,1,taq,taq,53
69,7788,2,"xuxik,",xuxik,53
69,7789,0,K'i,k'i,53
69,7789,1,chi,chi,53
69,7789,2,nay,nay,53
69,7789,3,puch,puch,53
69,7789,4,chirij,chirij,53
69,7789,5,jujun,jujun,53
69,7789,6,ajawab'.,ajawab',53
69,7790,0,Xa,xa,53
69,7790,1,u,u,53
69,7790,2,nab'e,nab'e,53
69,7790,3,ri,ri,53
69,7790,4,k'o,k'o,53
69,7790,5,chiwi',chiwi',53
69,7790,6,"ral,",ral,53
69,7791,0,U,u,53
69,7791,1,k'ajol.,k'ajol,53
69,7792,0,"Tzatz,",tzatz,53
69,7793,0,Tzatz,tzatz,53
69,7793,1,u,u,53
69,7793,2,chinamital,chinamital,53
69,7793,3,jujun,jujun,53
69,7793,4,chi,chi,53
69,7793,5,ajawab'.,ajawab',53
69,7794,0,Chiqab'ij,chiqab'ij,53
69,7795,0,Ki,ki,53
69,7795,1,b'i',b'i',53
69,7795,2,ri,ri,53
69,7795,3,ajawab',ajawab',53
69,7796,0,"Chujujunal,",chujujunal,53
69,7797,0,Jujun,jujun,53
69,7797,1,u,u,53
69,7797,2,nim,nim,53
69,7797,3,ja.,ja,53
70,7798,0,WA'E,wa'e,53
70,7798,1,k'ute,k'ute,53
70,7798,2,ki,ki,53
70,7798,3,b'i',b'i',53
70,7798,4,ajawab',ajawab',53
70,7798,5,chuwach,chuwach,53
70,7798,6,Kaweqib'.,kaweqib',53
70,7799,0,Are',are',53
70,7799,1,nab'e,nab'e,53
70,7799,2,ajaw,ajaw,53
70,7799,3,wa':,wa',53
70,7800,0,Aj,aj,53
70,7800,1,"Pop,",pop,53
70,7801,0,Aj,aj,53
70,7801,1,Pop,pop,53
70,7801,2,K'am,k'am,53
70,7801,3,Ja;,ja,53
70,7802,0,Aj,aj,53
70,7802,1,"Tojil,",tojil,53
70,7803,0,Aj,aj,53
70,7803,1,Q'ukumatz;,q'ukumatz,53
70,7804,0,Nim,nim,53
70,7804,1,Ch'okoj,ch'okoj,53
70,7804,2,"Kaweq,",kaweq,53
70,7805,0,Popol,popol,53
70,7805,1,Winaq,winaq,53
70,7805,2,chi,chi,53
70,7805,3,T'uy;,t'uy,53
70,7806,0,Lolmet,lolmet,53
70,7806,1,Kej,kej,53
70,7806,2,"Nay,",nay,53
70,7807,0,Popol,popol,53
70,7807,1,Winaq,winaq,53
70,7807,2,pa,pa,53
70,7807,3,Jom,jom,53
70,7807,4,"Tzalatz',",tzalatz',53
70,7808,0,U,u,53
70,7808,1,Chuch,chuch,53
70,7808,2,K'am,k'am,53
70,7808,3,Ja.,ja,53
70,7809,0,ARE',are',53
70,7809,1,k'ut,k'ut,53
70,7809,2,ajawab',ajawab',53
70,7810,0,Ri',ri',53
70,7810,1,chuwach,chuwach,53
70,7810,2,Kaweqib'.,kaweqib',53
70,7811,0,B'elejeb',b'elejeb',53
70,7811,1,chi,chi,53
70,7811,2,ajawab',ajawab',53
70,7811,3,k'oloje',k'oloje',53
70,7811,4,u,u,53
70,7811,5,nim,nim,53
70,7811,6,ja,ja,53
70,7811,7,"chujujunal,",chujujunal,53
70,7812,0,K'ate,k'ate,54
70,7812,1,chik,chik,54
70,7812,2,chiwachin,chiwachin,54
70,7812,3,u,u,54
70,7812,4,wach.,wach,54
71,7813,0,ARE',are',54
71,7813,1,chi,chi,54
71,7813,2,k'u,k'u,54
71,7813,3,ajawab',ajawab',54
71,7813,4,wa',wa',54
71,7813,5,chuwach,chuwach,54
71,7813,6,Nijaib'ab'.,nijaib'ab',54
71,7814,0,Are',are',54
71,7814,1,nab'e,nab'e,54
71,7814,2,ajaw,ajaw,54
71,7814,3,wa':,wa',54
71,7815,0,Ajaw,ajaw,54
71,7815,1,"Q'alel,",q'alel,54
71,7816,0,Ajaw,ajaw,54
71,7816,1,Aj,aj,54
71,7816,2,Tzik',tzik',54
71,7816,3,"Winaq,",winaq,54
71,7817,0,Q'alel,q'alel,54
71,7817,1,K'am,k'am,54
71,7817,2,"Ja,",ja,54
71,7818,0,Nima,nima,54
71,7818,1,K'am,k'am,54
71,7818,2,Ja;,ja,54
71,7819,0,U,u,54
71,7819,1,Chuch,chuch,54
71,7819,2,K'am,k'am,54
71,7819,3,"Ja,",ja,54
71,7820,0,Nim,nim,54
71,7820,1,Ch'okoj,ch'okoj,54
71,7820,2,Nijaib'ab';,nijaib'ab',54
71,7821,0,"Awilix,",awilix,54
71,7822,0,Yakolatam,yakolatam,54
71,7822,1,(u,u,54
71,7822,2,tza'm,tza'm,54
71,7822,3,pop),pop,54
71,7822,4,"Saklatol,",saklatol,54
71,7823,0,Nima,nima,54
71,7823,1,Lolmet,lolmet,54
71,7823,2,Ye'ol,ye'ol,54
71,7823,3,T'ux.,t'ux,54
71,7824,0,B'elejeb',b'elejeb',54
71,7824,1,k'ut,k'ut,54
71,7824,2,chi,chi,54
71,7824,3,ajawab',ajawab',54
71,7824,4,chuwach,chuwach,54
71,7824,5,Nijaib'ab'.,nijaib'ab',54
72,7825,0,ARE',are',54
72,7825,1,chi,chi,54
72,7825,2,k'ut,k'ut,54
72,7825,3,Ajaw,ajaw,54
72,7825,4,K'iche',k'iche',54
72,7825,5,wa'.,wa',54
72,7826,0,Wa'e,wa'e,54
72,7826,1,ki,ki,54
72,7826,2,b'i',b'i',54
72,7826,3,ajawab':,ajawab',54
72,7827,0,Aj,aj,54
72,7827,1,Tzik',tzik',54
72,7827,2,"Winaq,",winaq,54
72,7828,0,Ajaw,ajaw,54
72,7828,1,"Lolmet,",lolmet,54
72,7829,0,Ajaw,ajaw,54
72,7829,1,Nim,nim,54
72,7829,2,Ch'okoj,ch'okoj,54
72,7829,3,Ajaw,ajaw,54
72,7829,4,"[K'iche'],",k'iche',54
72,7830,0,Ajaw,ajaw,54
72,7830,1,Jaq'awitz.,jaq'awitz,54
72,7831,0,Kajib',kajib',54
72,7831,1,ajawab',ajawab',54
72,7831,2,chuwach,chuwach,54
72,7831,3,Ajaw,ajaw,54
72,7831,4,K'iche'eb',k'iche'eb',54
72,7832,0,K'oleje',k'oleje',54
72,7832,1,u,u,54
72,7832,2,nim,nim,54
72,7832,3,ja.,ja,54
73,7833,0,KAIB',kaib',54
73,7833,1,chinamit,chinamit,54
73,7833,2,chi,chi,54
73,7833,3,nay,nay,54
73,7833,4,"puch,",puch,54
73,7834,0,Saqikib',saqikib',54
73,7834,1,ajawab':,ajawab',54
73,7835,0,Tz'utuju,tz'utuju,54
73,7835,1,"Ja,",ja,54
73,7836,0,Q'alel,q'alel,54
73,7836,1,Saqik.,saqik,54
73,7837,0,Xa,xa,54
73,7837,1,jun,jun,54
73,7837,2,chi,chi,54
73,7837,3,nim,nim,54
73,7837,4,ja,ja,54
73,7838,0,E,e,54
73,7838,1,kaib',kaib',54
73,7838,2,chi,chi,54
73,7838,3,ajawab'.,ajawab',54
74,7839,0,KEJE',keje',54
74,7839,1,k'ut,k'ut,54
74,7839,2,xtz'akat,xtz'akat,54
74,7839,3,wi,wi,54
74,7839,4,juwinaq,juwinaq,54
74,7839,5,kajib',kajib',54
74,7839,6,chi,chi,54
74,7839,7,"ajawab',",ajawab',54
74,7840,0,Juwinaq,juwinaq,54
74,7840,1,kajib',kajib',54
74,7840,2,nay,nay,54
74,7840,3,puch,puch,54
74,7840,4,chi,chi,54
74,7840,5,nim,nim,54
74,7840,6,ja,ja,54
74,7840,7,xuxik.,xuxik,54
74,7841,0,Ta,ta,54
74,7841,1,xnimarik,xnimarik,54
74,7841,2,"q'aq'al,",q'aq'al,54
74,7842,0,Tepewal,tepewal,54
74,7842,1,pa,pa,54
74,7842,2,K'iche'.,k'iche',54
74,7843,0,Ta,ta,54
74,7843,1,"xq'aq'arik,",xq'aq'arik,54
74,7844,0,Ta,ta,54
74,7844,1,xtepewarik,xtepewarik,54
74,7845,0,U,u,54
74,7845,1,"nimal,",nimal,54
74,7846,0,Ralal,ralal,54
74,7846,1,K'iche'.,k'iche',54
74,7847,0,Ta,ta,54
74,7847,1,"xchunaxik,",xchunaxik,54
74,7848,0,Ta,ta,54
74,7848,1,xsajkab'ix,xsajkab'ix,54
74,7848,2,puch,puch,54
74,7849,0,"Siwan,",siwan,54
74,7850,0,Tinamit.,tinamit,54
74,7851,0,Xul,xul,54
74,7851,1,ch'uti,ch'uti,54
74,7851,2,"amaq',",amaq',54
74,7852,0,Nima,nima,54
74,7852,1,amaq'.,amaq',54
74,7853,0,K'o,k'o,54
74,7853,1,k'ut,k'ut,54
74,7853,2,u,u,54
74,7853,3,b'i',b'i',54
74,7853,4,ajaw,ajaw,54
74,7854,0,Xnimarisan,xnimarisan,54
74,7854,1,K'iche'.,k'iche',54
74,7855,0,Ta,ta,54
74,7855,1,xwinaqirik,xwinaqirik,54
74,7855,2,"q'aq'al,",q'aq'al,54
74,7856,0,Tepewal.,tepewal,54
74,7857,0,Ta,ta,54
74,7857,1,xwinaqirik,xwinaqirik,54
74,7857,2,rochoch,rochoch,54
74,7857,3,"k'ab'awil,",k'ab'awil,54
74,7858,0,Kochoch,kochoch,54
74,7858,1,nay,nay,54
74,7858,2,pu,pu,54
74,7858,3,ajawab'.,ajawab',54
74,7859,0,Ma,ma,54
74,7859,1,nay,nay,54
74,7859,2,pu,pu,54
74,7859,3,are',are',54
74,7859,4,"xeb'anowik,",xeb'anowik,54
74,7860,0,Mawi,mawi,54
74,7860,1,xechakun,xechakun,54
74,7860,2,taj.,taj,54
74,7861,0,Ma,ma,54
74,7861,1,pu,pu,54
74,7861,2,xkib'an,xkib'an,54
74,7861,3,ta,ta,54
74,7861,4,"kochoch,",kochoch,54
74,7862,0,Ma,ma,54
74,7862,1,nay,nay,54
74,7862,2,pu,pu,54
74,7862,3,xa,xa,54
74,7862,4,ta,ta,54
74,7862,5,xkib'an,xkib'an,54
74,7862,6,rochoch,rochoch,54
74,7862,7,ki,ki,54
74,7862,8,k'ab'awil.,k'ab'awil,54
74,7863,0,Xa,xa,54
74,7863,1,rumal,rumal,54
74,7863,2,xek'irik,xek'irik,54
74,7863,3,"kal,",kal,54
74,7864,0,Ki,ki,54
74,7864,1,k'ajol.,k'ajol,54
74,7865,0,Ma,ma,54
74,7865,1,na,na,54
74,7865,2,xa,xa,54
74,7865,3,ki,ki,54
74,7865,4,"b'ochi',",b'ochi',54
74,7866,0,Xa,xa,54
74,7866,1,ta,ta,54
74,7866,2,pu,pu,54
74,7866,3,"keleq',",keleq',54
74,7867,0,Ki,ki,54
74,7867,1,q'upun,q'upun,54
74,7867,2,ta,ta,54
74,7867,3,puch.,puch,54
74,7868,0,Qitzij,qitzij,54
74,7868,1,wi,wi,54
74,7868,2,chi,chi,54
74,7868,3,kech,kech,54
74,7869,0,Ajawab',ajawab',54
74,7869,1,chikijujunal.,chikijujunal,54
74,7870,0,Tzatz,tzatz,54
74,7870,1,nay,nay,54
74,7870,2,puch,puch,54
74,7870,3,"katz,",katz,54
74,7871,0,Ki,ki,54
74,7871,1,chaq',chaq',54
74,7871,2,xuxik.,xuxik,54
74,7872,0,Xmolomoxik,xmolomoxik,54
74,7872,1,u,u,54
74,7872,2,"k'oje'ik,",k'oje'ik,54
74,7873,0,Xmolomox,xmolomox,54
74,7873,1,nay,nay,54
74,7873,2,puch,puch,54
74,7873,3,u,u,54
74,7873,4,tab'al,tab'al,54
74,7873,5,tzij,tzij,54
74,7873,6,jun,jun,54
74,7873,7,chi,chi,54
74,7873,8,ajawab'.,ajawab',54
74,7874,0,Qitzij,qitzij,54
74,7874,1,wi,wi,54
74,7874,2,chi,chi,54
74,7874,3,e,e,54
74,7874,4,"loq',",loq',54
74,7875,0,Qitzij,qitzij,54
74,7875,1,puch,puch,54
74,7875,2,chi,chi,54
74,7875,3,nim,nim,54
74,7875,4,ki,ki,54
74,7875,5,qale'm,qale'm,54
74,7875,6,ajawab'.,ajawab',54
74,7876,0,Nimatalik,nimatalik,54
74,7877,0,Xowatal,xowatal,54
74,7877,1,puch,puch,54
74,7878,0,U,u,54
74,7878,1,q'ij,q'ij,54
74,7879,0,Ralaxik,ralaxik,54
74,7879,1,ajawab',ajawab',54
74,7880,0,Rumal,rumal,54
74,7880,1,"ral,",ral,54
74,7881,0,U,u,54
74,7881,1,k'ajol.,k'ajol,54
74,7882,0,Ta,ta,54
74,7882,1,xk'iarik,xk'iarik,54
74,7882,2,aj,aj,54
74,7882,3,"siwan,",siwan,54
74,7883,0,Aj,aj,54
74,7883,1,tinamit,tinamit,54
74,7883,2,ruk',ruk',54
74,7883,3,nay,nay,54
74,7883,4,puch.,puch,54
74,7884,0,Ma,ma,54
74,7884,1,na,na,54
74,7884,2,xa,xa,54
74,7884,3,ta,ta,54
74,7884,4,k'i,k'i,54
74,7885,0,Keje',keje',54
74,7885,1,xul,xul,54
74,7885,2,kiya',kiya',54
74,7885,3,kib',kib',54
74,7885,4,ronojel,ronojel,54
74,7885,5,amaq'.,amaq',54
74,7886,0,K'a,k'a,54
74,7886,1,lab'al,lab'al,54
74,7886,2,k'ut,k'ut,54
74,7887,0,Xqaj,xqaj,54
74,7887,1,wi,wi,54
74,7888,0,U,u,54
74,7888,1,"siwan,",siwan,54
74,7889,0,U,u,54
74,7889,1,tinamit.,tinamit,54
74,7890,0,K'a,k'a,54
74,7890,1,rumal,rumal,54
74,7890,2,ki,ki,54
74,7890,3,nawal,nawal,54
74,7890,4,ajawab',ajawab',54
74,7891,0,"Xeq'aq'arik,",xeq'aq'arik,54
74,7892,0,Ri,ri,54
74,7892,1,ajaw,ajaw,54
74,7892,2,"Q'ukumatz,",q'ukumatz,54
74,7893,0,Ajaw,ajaw,54
74,7893,1,K'o,k'o,54
74,7893,2,Tuja.,tuja,54
74,7894,0,Qitzij,qitzij,54
74,7894,1,chi,chi,54
74,7894,2,nawal,nawal,54
74,7894,3,ajaw,ajaw,54
74,7895,0,Ri,ri,54
74,7895,1,Q'ukumatz,q'ukumatz,54
74,7895,2,xuxik.,xuxik,54
74,7896,0,Ju,ju,54
74,7896,1,wuq',wuq',54
74,7896,2,chaq'an,chaq'an,54
74,7896,3,chi,chi,54
74,7896,4,"kaj,",kaj,54
74,7897,0,Ju,ju,54
74,7897,1,wuq',wuq',54
74,7897,2,k'ut,k'ut,54
74,7897,3,chib'e,chib'e,54
74,7897,4,u,u,54
74,7897,5,b'ana,b'ana,54
74,7897,6,qajoq,qajoq,54
74,7897,7,chi,chi,54
74,7897,8,Xib'alb'a;,xib'alb'a,54
74,7898,0,Ju,ju,54
74,7898,1,wuq',wuq',54
74,7898,2,chi,chi,54
74,7898,3,k'ut,k'ut,54
74,7898,4,chik'oje',chik'oje',54
74,7898,5,chi,chi,54
74,7898,6,"kumatzil,",kumatzil,54
74,7899,0,Qitzij,qitzij,54
74,7899,1,chi,chi,54
74,7899,2,kumatz,kumatz,54
74,7899,3,chuxik;,chuxik,54
74,7900,0,Ju,ju,54
74,7900,1,wuq',wuq',54
74,7900,2,chi,chi,54
74,7900,3,nay,nay,54
74,7900,4,puch,puch,54
74,7900,5,chub'ano,chub'ano,54
74,7900,6,chi,chi,54
74,7900,7,"kotal,",kotal,54
74,7901,0,Ju,ju,54
74,7901,1,wuq',wuq',54
74,7901,2,chik,chik,54
74,7901,3,chi,chi,54
74,7901,4,"b'alamil,",b'alamil,54
74,7902,0,Qitzij,qitzij,54
74,7902,1,wi,wi,54
74,7902,2,chi,chi,54
74,7902,3,"kot,",kot,54
74,7903,0,Chi,chi,54
74,7903,1,b'alam,b'alam,54
74,7903,2,u,u,54
74,7903,3,wachib'al,wachib'al,54
74,7903,4,chuxik;,chuxik,54
74,7904,0,Ju,ju,54
74,7904,1,wuq',wuq',54
74,7904,2,chik,chik,54
74,7904,3,chireme'ik,chireme'ik,54
74,7904,4,chi,chi,54
74,7904,5,"kik'el,",kik'el,54
74,7905,0,U,u,54
74,7905,1,tukel,tukel,54
74,7905,2,remanik,remanik,54
74,7905,3,kik',kik',54
74,7905,4,chuxik.,chuxik,54
74,7906,0,Qitzij,qitzij,54
74,7906,1,chi,chi,54
74,7906,2,nawal,nawal,54
74,7907,0,Ajaw,ajaw,54
74,7907,1,u,u,54
74,7907,2,k'oje'ik.,k'oje'ik,54
74,7908,0,Xib'ix,xib'ix,54
74,7908,1,ib',ib',54
74,7908,2,chuwach,chuwach,54
74,7908,3,rumal,rumal,54
74,7908,4,ronojel,ronojel,54
74,7908,5,ajawab'.,ajawab',54
74,7909,0,Xpaxin,xpaxin,54
74,7909,1,rib',rib',54
74,7910,0,U,u,54
74,7910,1,ta'ik,ta'ik,54
74,7911,0,Xuta,xuta,54
74,7912,0,Ronojel,ronojel,54
74,7912,1,ajawab',ajawab',54
74,7913,0,Amaq',amaq',54
74,7914,0,U,u,54
74,7914,1,k'oje'ik,k'oje'ik,54
74,7915,0,Nawal,nawal,54
74,7915,1,ajaw.,ajaw,54
74,7916,0,Are',are',54
74,7916,1,k'ut,k'ut,54
74,7916,2,u,u,54
74,7916,3,"tikarik,",tikarik,54
74,7917,0,U,u,54
74,7917,1,nimarik,nimarik,54
74,7917,2,puch,puch,54
74,7917,3,K'iche'.,k'iche',54
74,7918,0,Ta,ta,54
74,7918,1,"xub'an,",xub'an,54
74,7919,0,Ajaw,ajaw,54
74,7919,1,"Q'ukumatz,",q'ukumatz,54
74,7920,0,"Retal,",retal,54
74,7921,0,Nimal.,nimal,54
74,7922,0,Xma,xma,54
74,7922,1,sachel,sachel,54
74,7922,2,u,u,54
74,7922,3,wach,wach,54
74,7922,4,u,u,54
74,7922,5,"mam,",mam,54
74,7923,0,U,u,54
74,7923,1,k'ajol,k'ajol,54
74,7923,2,chu,chu,54
74,7923,3,k'u'x.,k'u'x,54
74,7924,0,Maja,maja,54
74,7924,1,b'i,b'i,54
74,7924,2,ata,ata,54
74,7924,3,la,la,54
74,7924,4,xb'an,xb'an,54
74,7924,5,wi,wi,54
74,7925,0,Ri,ri,54
74,7925,1,xk'oje',xk'oje',54
74,7926,0,Ta,ta,54
74,7926,1,jun,jun,54
74,7926,2,ajaw.,ajaw,54
74,7927,0,Nawal,nawal,54
74,7927,1,ta,ta,54
74,7928,0,U,u,54
74,7928,1,k'oje'ik.,k'oje'ik,54
74,7929,0,Xa,xa,54
74,7929,1,yoq'b'al,yoq'b'al,54
74,7929,2,rech,rech,54
74,7929,3,ronojel,ronojel,54
74,7929,4,amaq',amaq',54
74,7930,0,Ta,ta,54
74,7930,1,xub'ano.,xub'ano,54
74,7931,0,Xa,xa,54
74,7931,1,u,u,54
74,7931,2,k'utb'al,k'utb'al,54
74,7931,3,rib'.,rib',54
74,7932,0,Rumal,rumal,54
74,7932,1,xere,xere,54
74,7932,2,ju,ju,54
74,7932,3,"k'isik,",k'isik,54
74,7933,0,U,u,54
74,7933,1,jolom,jolom,54
74,7933,2,amaq',amaq',54
74,7933,3,xuxik.,xuxik,54
74,7934,0,Ukaj,ukaj,54
74,7934,1,le',le',54
74,7934,2,"ajaw,",ajaw,54
74,7935,0,Ri,ri,54
74,7935,1,nawal,nawal,54
74,7935,2,"ajaw,",ajaw,54
74,7936,0,Q'ukumatz,q'ukumatz,54
74,7936,1,u,u,54
74,7936,2,b'i'.,b'i',54
74,7937,0,Xawi,xawi,54
74,7937,1,xere,xere,54
74,7938,0,Aj,aj,54
74,7938,1,"Pop,",pop,54
74,7939,0,Aj,aj,54
74,7939,1,Pop,pop,54
74,7939,2,K'am,k'am,54
74,7939,3,Ja.,ja,54
74,7940,0,Xkanaj,xkanaj,54
74,7940,1,chi,chi,54
74,7940,2,k'ut,k'ut,54
74,7940,3,"ketal,",ketal,54
74,7941,0,Ki,ki,54
74,7941,1,tzijel.,tzijel,54
74,7942,0,"Xeq'aq'arik,",xeq'aq'arik,54
74,7943,0,Xetepewar,xetepewar,54
74,7943,1,puch.,puch,54
74,7944,0,Ta,ta,54
74,7944,1,xek'ajolan,xek'ajolan,54
74,7944,2,chi,chi,54
74,7944,3,"k'ut,",k'ut,54
74,7945,0,K'a,k'a,54
74,7945,1,ki,ki,54
74,7945,2,k'ajol,k'ajol,54
74,7945,3,k'ut.,k'ut,54
74,7946,0,Tzatz,tzatz,54
74,7946,1,chik,chik,54
74,7946,2,xub'ano.,xub'ano,54
74,7947,0,Xk'ajolax,xk'ajolax,54
74,7948,0,Ri,ri,54
74,7948,1,"Tepepul,",tepepul,54
74,7949,0,Istayul.,istayul,54
74,7950,0,Xa,xa,54
74,7950,1,qi,qi,54
74,7950,2,ajawarem,ajawarem,54
74,7950,3,xub'ano.,xub'ano,54
74,7951,0,Ro,ro,54
74,7951,1,le',le',54
74,7951,2,ajaw,ajaw,54
74,7951,3,xuxik.,xuxik,54
74,7952,0,Xawi,xawi,54
74,7952,1,"xek'ajolanik,",xek'ajolanik,55
74,7953,0,Jutaq,jutaq,55
74,7953,1,le',le',55
74,7953,2,chi,chi,55
74,7953,3,ajawab'.,ajawab',55
75,7954,0,WA',wa',55
75,7954,1,chi,chi,55
75,7954,2,k'ute,k'ute,55
75,7954,3,ki,ki,55
75,7954,4,b'i',b'i',55
75,7954,5,chik,chik,55
75,7955,0,Uwaq,uwaq,55
75,7955,1,le',le',55
75,7955,2,ajaw.,ajaw,55
75,7956,0,E,e,55
75,7956,1,kaib',kaib',55
75,7956,2,chi,chi,55
75,7956,3,nima'q,nima'q,55
75,7956,4,"ajawab',",ajawab',55
75,7957,0,E,e,55
75,7957,1,q'aq'.,q'aq',55
75,7958,0,K'iq'ab',k'iq'ab',55
75,7958,1,u,u,55
75,7958,2,b'i',b'i',55
75,7958,3,jun,jun,55
75,7958,4,"ajaw,",ajaw,55
75,7959,0,Kawisimaj,kawisimaj,55
75,7959,1,u,u,55
75,7959,2,b'i',b'i',55
75,7959,3,jun,jun,55
75,7959,4,chik.,chik,55
75,7960,0,Are',are',55
75,7960,1,k'ut,k'ut,55
75,7960,2,tzatz,tzatz,55
75,7960,3,chik,chik,55
75,7960,4,xub'an,xub'an,55
75,7960,5,ri,ri,55
75,7960,6,"K'iq'ab',",k'iq'ab',55
75,7961,0,Kawisimaj,kawisimaj,55
75,7962,0,Are',are',55
75,7962,1,chi,chi,55
75,7962,2,xnimarisan,xnimarisan,55
75,7963,0,K'iche'.,k'iche',55
75,7964,0,Rumal,rumal,55
75,7964,1,qitzij,qitzij,55
75,7964,2,nawal,nawal,55
75,7965,0,U,u,55
75,7965,1,k'oje'ik.,k'oje'ik,55
75,7966,0,Are',are',55
75,7966,1,"q'ajowik,",q'ajowik,55
75,7967,0,Are',are',55
75,7967,1,puch,puch,55
75,7967,2,xpaxinik,xpaxinik,55
75,7968,0,U,u,55
75,7968,1,"siwan,",siwan,55
75,7969,0,U,u,55
75,7969,1,"tinamit,",tinamit,55
75,7970,0,Ch'uti,ch'uti,55
75,7970,1,"amaq',",amaq',55
75,7971,0,Nima,nima,55
75,7971,1,amaq'.,amaq',55
75,7972,0,Naqaj,naqaj,55
75,7972,1,taq,taq,55
75,7972,2,u,u,55
75,7972,3,xo'l,xo'l,55
75,7973,0,K'o,k'o,55
75,7973,1,wi,wi,55
75,7973,2,tinamit,tinamit,55
75,7973,3,ojer.,ojer,55
75,7974,0,Are',are',55
75,7974,1,u,u,55
75,7974,2,juyub'al,juyub'al,55
75,7974,3,"Kaqchekeleb',",kaqchekeleb',55
75,7975,0,Ri,ri,55
75,7975,1,Chuwi',chuwi',55
75,7975,2,La,la,55
75,7975,3,"wakamik,",wakamik,55
75,7976,0,U,u,55
75,7976,1,juyub'al,juyub'al,55
75,7976,2,chi,chi,55
75,7976,3,nay,nay,55
75,7976,4,pu,pu,55
75,7976,5,"Rab'inaleb',",rab'inaleb',55
75,7977,0,Ri,ri,55
75,7977,1,Pa,pa,55
75,7977,2,"Mak'a',",mak'a',55
75,7978,0,U,u,55
75,7978,1,juyub',juyub',55
75,7978,2,k'u,k'u,55
75,7978,3,"Ka'okeb',",ka'okeb',55
75,7979,0,Ri,ri,55
75,7979,1,Saqkab'a,saqkab'a,55
