term_str,n,p,i,h,df,idf
completion,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
complexions,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
composition,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
conache,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
concealment,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
conceived,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
conception,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
concerned,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
concerning,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
concord,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
conflict,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
congealed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
conjoin,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
conquered,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
conqueredwere,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
conquering,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
consent,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
consented,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
constellation,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
constitute,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
construct,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
consumed,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
contained,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
content,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
continue,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
continued,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
continuity,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
continuous,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
contrivance,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
converged,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cook,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cooked,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
cooking,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
copal,12,0.00029896855847326724,11.707718610576972,0.0035002397560148406,3,3.4594316186372973
coral,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,2,4.044394119358453
cord,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
cordon,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cords,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
cores,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
corn,36,0.0008969056754198017,10.122756109855816,0.009079157405820154,9,1.874469117916141
corner,8,0.00019931237231551147,12.292681111298128,0.002450083434410908,4,3.0443941193584534
cornering,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
corners,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
cornmeal,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cornmeals,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
corntassel,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
cortes,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cost,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
costumed,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
costumes,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
cotuha,14,0.0003487966515521451,11.485326189240524,0.004006043316791254,4,3.0443941193584534
cotzibaha,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
could,41,0.0010214759081169963,9.935129106680044,0.0101484950265056,21,0.6520766965796931
council,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,5,2.722466024471091
councilor,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,2,4.044394119358453
counsel,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
counted,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
counterfeiting,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
counting,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
countless,13,0.00032388260501270617,11.592241393157035,0.0037545253403518226,11,1.584962500721156
couriers,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
course,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
court,19,0.0004733668842493398,11.044753597854543,0.0052282205979180905,7,2.237039197300849
cover,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
covered,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
coverings,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
covetous,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
cowering,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
coyabacoh,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
coyote,8,0.00019931237231551147,12.292681111298128,0.002450083434410908,5,2.722466024471091
crab,9,0.00022422641885495043,12.122756109855816,0.00271824218916494,3,3.4594316186372973
crabs,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
crack,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
craftsman,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
crawl,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crawled,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crazy,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
created,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
creation,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
creature,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
creatures,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
cried,15,0.000373710698091584,11.385790515689608,0.0042549917219429,10,1.722466024471091
crier,12,0.00029896855847326724,11.707718610576972,0.0035002397560148406,4,3.0443941193584534
cries,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,4,3.0443941193584534
cristobal,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crossed,9,0.00022422641885495043,12.122756109855816,0.00271824218916494,3,3.4594316186372973
crossroads,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
croton,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
crow,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crowd,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crowded,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,2,4.044394119358453
crowding,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
crowds,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
crumbling,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crunching,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crushed,8,0.00019931237231551147,12.292681111298128,0.002450083434410908,5,2.722466024471091
crushing,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
crusty,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cruz,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cry,11,0.0002740545119338283,11.83324949266083,0.003242955414302385,7,2.237039197300849
crying,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,4,3.0443941193584534
crystals,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
culba,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
culmination,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cultivated,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
cure,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,2,4.044394119358453
cured,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cursed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cushions,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
cut,20,0.0004982809307887787,10.970753016410766,0.005466517024470958,13,1.3439544012173612
cutout,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cuts,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
cutting,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,6,2.4594316186372973
cypress,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dagger,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
damp,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dance,10,0.00024914046539438933,11.970753016410766,0.0029823989776298684,4,3.0443941193584534
danced,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,2,4.044394119358453
dancer,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dancers,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
dances,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
dancing,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,3,3.4594316186372973
danger,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dangers,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dangling,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dark,12,0.00029896855847326724,11.707718610576972,0.0035002397560148406,8,2.0443941193584534
darkness,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,4,3.0443941193584534
darting,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
daughter,11,0.0002740545119338283,11.83324949266083,0.003242955414302385,2,4.044394119358453
daughters,19,0.0004733668842493398,11.044753597854543,0.0052282205979180905,8,2.0443941193584534
dawn,30,0.000747421396183168,10.385790515689608,0.0077625620477026315,12,1.4594316186372973
dawned,9,0.00022422641885495043,12.122756109855816,0.00271824218916494,3,3.4594316186372973
dawning,21,0.0005231949773282176,10.900363688519368,0.005703015532884217,9,1.874469117916141
day,56,0.0013951866062085804,9.485326189240524,0.013233800054747854,26,0.3439544012173612
daybringer,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
daykeeper,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
daykeepers,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
days,29,0.0007225073496437292,10.434700116170555,0.0075391475252615005,9,1.874469117916141
dazed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
de,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
dead,8,0.00019931237231551147,12.292681111298128,0.002450083434410908,6,2.4594316186372973
deal,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
dear,26,0.0006477652100254123,10.592241393157035,0.006861285470678233,7,2.237039197300849
death,76,0.0018934675369973591,9.044753597854543,0.017125947317677644,17,0.9569312781081141
deaths,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
debtor,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deceived,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deceiver,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
deception,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
decision,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
decked,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
decorate,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
decorated,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
decoyed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
decoying,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dedicate,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deed,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
deeds,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,5,2.722466024471091
deep,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
deer,27,0.0006726792565648513,10.53779360913466,0.007088555170826545,8,2.0443941193584534
deerskin,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deerskins,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
defeat,28,0.0006975933031042902,10.485326189240524,0.007314493330478217,18,0.874469117916141
defeated,32,0.0007972494892620459,10.292681111298128,0.00820583475911954,12,1.4594316186372973
defeating,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
defender,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deference,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deformed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
deified,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
delay,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
deliberately,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
delicious,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
delight,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
delightful,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
deliver,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
demolishes,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
demolition,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
demonstration,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
denial,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
densely,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
departure,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
derided,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
descendants,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
descended,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
described,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
design,13,0.00032388260501270617,11.592241393157035,0.0037545253403518226,5,2.722466024471091
designs,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
desirable,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
desire,7,0.00017439832577607255,12.485326189240524,0.0021774199841716993,5,2.722466024471091
desired,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
despaired,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
destined,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
destiny,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
destroy,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
destroyed,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
destroying,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
destruction,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
determined,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
developed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
devised,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dice,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
did,125,0.003114255817429867,8.326896826636041,0.02593208688348959,33,0.0
didwhatever,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
die,30,0.000747421396183168,10.385790515689608,0.0077625620477026315,17,0.9569312781081141
died,21,0.0005231949773282176,10.900363688519368,0.005703015532884217,14,1.2370391973008494
dies,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
different,7,0.00017439832577607255,12.485326189240524,0.0021774199841716993,5,2.722466024471091
differentiated,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
differently,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
difficulties,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dig,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
digging,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,1,5.044394119358453
dimmed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
direction,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
directly,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
dirt,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,2,4.044394119358453
dirties,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
disappear,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
disappearance,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,2,4.044394119358453
disappearances,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
disappeared,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
disciple,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
discover,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
discovered,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
disguises,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
disintegrating,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
disintegration,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dislocated,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dismantled,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dismay,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
display,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
displayed,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
dissipated,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dissolving,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
distance,6,0.00014948427923663362,12.707718610576972,0.001899604157244054,4,3.0443941193584534
disturbances,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
disturbing,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
diverted,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
divided,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
divination,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
divine,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
diviner,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
diviners,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
division,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,4,3.0443941193584534
divisions,7,0.00017439832577607255,12.485326189240524,0.0021774199841716993,5,2.722466024471091
do,94,0.00234192037470726,8.73809225962049,0.020463916298877026,27,0.289506617194985
doctors,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
does,9,0.00022422641885495043,12.122756109855816,0.00271824218916494,5,2.722466024471091
dog,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,2,4.044394119358453
dogs,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,1,5.044394119358453
doing,12,0.00029896855847326724,11.707718610576972,0.0035002397560148406,6,2.4594316186372973
domain,11,0.0002740545119338283,11.83324949266083,0.003242955414302385,6,2.4594316186372973
dominion,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
don,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,1,5.044394119358453
done,32,0.0007972494892620459,10.292681111298128,0.00820583475911954,20,0.722466024471091
doorway,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
double,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
doubled,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
doubles,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
doubling,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dove,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
down,65,0.0016194130250635308,9.270313298269674,0.01501246610163757,21,0.6520766965796931
downpour,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
downtrodden,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drafts,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,2,4.044394119358453
dragged,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dragging,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drank,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
draw,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
drawing,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
drawn,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
dressed,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
dressing,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drew,7,0.00017439832577607255,12.485326189240524,0.0021774199841716993,2,4.044394119358453
dried,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
dries,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
drill,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drink,16,0.00039862474463102295,11.292681111298128,0.004501542124190793,9,1.874469117916141
drinking,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drinks,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dripping,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
driven,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drizzly,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drooled,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dropped,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
drops,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
drummed,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drums,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
drunk,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,2,4.044394119358453
dry,4,9.965618615775574e-05,13.292681111298128,0.0013246979033632097,3,3.4594316186372973
dug,7,0.00017439832577607255,12.485326189240524,0.0021774199841716993,2,4.044394119358453
dump,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dumped,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dumps,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dung,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
duplicate,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
during,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
dwindle,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dwindling,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
dying,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,3,3.4594316186372973
each,73,0.0018187253973790422,9.10285655241811,0.016555596400581046,29,0.18641312423088138
eagle,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
ear,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,3,3.4594316186372973
earlier,1,2.4914046539438934e-05,15.292681111298128,0.00038100256891968027,1,5.044394119358453
early,5,0.00012457023269719466,12.970753016410766,0.0016157697215121287,4,3.0443941193584534
ears,11,0.0002740545119338283,11.83324949266083,0.003242955414302385,5,2.722466024471091
earth,69,0.0017190692112212865,9.184156654519958,0.015788200935818352,17,0.9569312781081141
earthen,3,7.474213961831681e-05,13.707718610576972,0.0010245442182403438,1,5.044394119358453
earthquake,19,0.0004733668842493398,11.044753597854543,0.0052282205979180905,5,2.722466024471091
earths,2,4.982809307887787e-05,14.292681111298128,0.0007121770447604827,1,5.044394119358453
