chunk_num,chunk_str,doc_id
52,xb'alanke xelejeb'ex na ki wach chuwi' ra' chuwi' k'ax kaq ra'il xeb'ek mawi ata'n xkaj b'enam k'iya mul xech'ijik xa chimachka'y samajel chikiwach k'amol ke ta xeb'e k'ut ruk' ajaw xe'opon puch kuk' ajawab' kemoch'och'ik chikixulela ki wach xe'oponik xkikemelaj kib' chikiluk kib' chikipach kib' chimayo kib' chi atz'iyaq qitzij wi chi meb'a' ki wachib'al xe'oponik ta xtz'onox k'ut ki juyub'al kamaq' puch xtz'onox nay puch ki chuch ki qajaw apa kixpe wi xe'uchaxik ma b'a qeta'on at ajaw mawi xqeta'maj u wach qa chuch qa qajaw k'a oj ch'uti'koq ta xekamik xa xecha' mawi naqi la' xkib'ij utz b'a la' chib'an ta b'a qa ka'y naqi chiwaj iwajil chiqaya'o xe'uchaxik ma b'a kaqaj qitzij chi kaqaxib'ij qib' xecha' chik chire ajaw mixib'ij iwib' mixxob'ik kixxajowoq are' ta nab'e chixaj ri kixpusu' ta iwib' chiporoj ta k'u ri wochoch chib'ana' ronojel ri iweta'm kojka'y taj kaqaj are' uma qa k'u'x kixb'e taqoq rumal ix meb'a' chiqaya' iwajil xe'uchax k'ut ta xkitikib'a' k'ut ki b'ix ki xajoj ta xul k'ut ronojel ri xib'alb'a xepulik e ka'yel ronojel k'ut xkixajo xkixaj kux xkixaj pujuy xkixaj ib'oy xcha' k'u ajaw chike chipusu' ri nu tz'i' chik'astaj chi u wach iwumal xe'uchaxik we' xecha' ta xkipus tz'i' xk'astaj chi u wach qitzij k'u chiki'kot ri tz'i' ta xk'astaj u wach chusaqb'isala' u je' ta xk'astaj u wach xcha' k'u ajaw chike chiporoj na b'a wochoch xe'uchax chik ta xkiporoj k'ut rochoch ajaw e pulinaq ajawab' pa ja konojel mawi xek'atik lib'aj chi chik xkutzinisaj ma na ju su sachik ri rochoch jun kame xkimayijaj k'ut konojel ajawab' xa wi k'u xere kexajowik nim keki'kotik xe'uchax chi k'ut rumal ajaw chikamisaj na k'u jun winaq chipusu' ma ta k'u chikamik xe'uchax k'ut utz b'a la' xecha' ta xkichap k'ut,36 37
53,jun winaq k'ate xkipusu xkipoq'oj k'u aq'anoq u k'u'x ri jun winaq xkik'olob'a' k'ut chikiwach ajawab' xkimayijaj chi k'ut jun kame wuqub' kame lib'aj chi k'ut xk'astaj chi u wach ri jun winaq kumal nim chiki'kot u k'u'x ta xk'astaj u wach xkimayijaj k'ut ajawab' chipusu' chi na k'u iwib' chiqil taj qitzij kurayij qa k'u'x ri i xajoj xecha' chi k'u ajawab' utz b'a la' at ajaw xecha' k'ut k'ate puch xkipus kib' are' k'u xpus ri xjunajpu rumal xb'alanke jujunal k'u xperepoxik raqan u q'ab' xel u jolom xk'ole' aponoq chi naj xk'otix uloq u k'u'x xch'eqe' chuwach tz'alik keq'ab'ar k'u ri' ronojel rajawal xib'alb'a chi ka'y xa k'u jun chi kaxajowilab'ik ri xb'alanke kawa'lijoq xcha' k'ut lib'aj chi k'ut xk'astaj u wach nim keki'kotik xa wi keje' keki'kot ajawab' xa wi are' keb'anowik kaki'kot ki k'u'x jun kame wuqub' kame keje' ri' are' kexajowik kakina'o k'ate puch u rayinik u malinik pu ki k'u'x ajawab' chire ki xajoj xjunajpu xb'alanke ta xel k'u ki tzij jun kame wuqub' kame chib'ana' chiqe kojipusu' xecha' k'ut junal taj kojipusu' xecha' k'ut jun kame wuqub' kame chike ri xjunajpu xb'alanke utz b'a la' chik'astaj i wach ma pa ix k'o kam oj pu ki'kotirisay iwe ix pu rajawal iwal i k'ajol xecha' k'ut chike ajawab' are' k'u nab'e xpus ri qi u jolom ajaw jun kame u b'i' rajawal xib'alb'a kaminaq chi k'ut jun kame ta xchap chik wuqub' kame mawi xk'astaj chi ki wach k'ate pu kelik xib'alb'a chi kaqan are' xkil ri ajawab' xekamik e xaraxoj chub'ik e pu xaraxoxinaq ki kab' ichal xa k'u k'ajisab'al ki wach xb'anik ju suk' xukamib'ej ri jun ajaw ma na xkik'astaj chi u wach are' k'u ri jun ajaw xelaj na xoq' na chikiwach,37 38
54,ri e xajol mawi xuk'ulu ma pu xuriqo toq'ob' nu wach xcha' ta xuna' rib' xek'is k'u b'ek ronojel kal ki k'ajol pa nima siwan xa jun xkib'alij wi kib' pa nima xolob'achan chiri' k'ut e tub'ul wi ta xk'ulun k'ut mawi ajilan chi sanik tukuliy ula ke pa siwan keje' ri' xeb'eyo'x uloq ta xe'ul k'ut xkixul ki ya' chi kib' konojel xe'ul elajoq xe'ul pu oq'oq keje' k'ut kech'akatajik rajawal xib'alb'a xa mayijab'al xa pu ki jalwachib'al kib' ta xkib'ano k'ate puch ta xkib'i'j ki b'i' xkikob'isaj kib' chikiwach konojel xib'alb'a chita' qa b'i' xchiqab'i'j xchiqab'i'j nay puch u b'i' qa qajaw chiwe oj wa' oj xjunajpu xb'alanke qa b'i' are' k'u qa qajaw ri' xikamisaj jun junajpu wuqub' junajpu ki b'i' oj k'u paq'ol re wa'e ki ra'il ki k'axk'ol ri qa qajaw keje' k'ut mi xqakuyu wi ronojel k'axk'ol mi xib'an chiqe keje' k'ut kixqasach wi iwonojel kixqakamisaj maja b'i chik kolotajel chiwe xe'uchax k'ut k'ate puch kelajik koq'ik konojel xib'alb'a toq'ob' qa wach ix junajpu xb'alanke qitzij wi xojmakunik chike ri i qajaw kib'i'j la' k'ute e muqul chi puk'b'al cha'j xecha k'ut utz b'a la' are' b'a ri qa tzij xchiqab'ij chiwe chita' iwonojel ix xib'alb'a rumal ma na nim chi i q'ij iwalaxik chuxik ruk' nay puch mawi nim chi i kochib'al xsqaqi'n chik chi kik' jolomax mawi ch'ajom kik' iwe xa xot xa aq'am xa ch'uch' chire xjeraxik xa nay pu ral k'im ral tolob' chiwecha'j ma k'u iwech ri ronojel saqil al saqil k'ajol xa no'j chitzaqo rib' chiwach are' ri aj mak aj lab'al aj b'is aj moken chak na u mak kixok wi ma na xa rax chapom ronojel winaq chib'ano kixta'on puch chuwi' ri kik' jolomax xe'uchax k'ut konojel xib'alb'a keje' k'ut,38 39
55,tikarinaq ki sachik u ma'ixik nay puch ki sik'ixik mawi nim ki q'ij ojer xa xraj tza wi winaq ojer qitzij ma na k'ab'awil ki b'i' ojer xa wi xib'al itzel ki wach e aj tza aj tukur e taqchi'nel chi mak chi lab'al e nay pu aj muqulik k'u'x e q'eqa il saqi il aj mox wach aj latz'ab' ke'uchaxik chi xe'on ki wach kek'u'lutajik keje' k'ut u sachik ki nimal q'aq'al mawi nim chi kajawarem xuxik are' xeb'anow ri xjunajpu xb'alanke are' k'ut koq'ik kasik'in ri kati't chuwach ri aj ri xkitik kanoq xpe u tux ri aj k'ate xchaqij chik are' k'ut ta xek'at pa choj ta xpe chi k'ut u tux ri aj k'ate k'ut xk'aton ri kati't nan u na'tab'al kech ri' are' xki'kot wi u k'u'x kati't ri' chu ka mul xpe u tux ri aj ta xk'ab'awilax rumal kati't ta xub'i'natisaj k'ut nik'aj ja nik'aj b'ichoq' k'asam aj ch'atam ulew u b'i' xuxik are' k'ut xub'i'naj wi nik'aj ja nik'aj b'ichoq' rumal xa chu nik'ajal u pa kochoch xkitik aj are' chi k'u xub'i'naj wi ch'atam ulew k'asam aj chuwi' ch'ata ulew kitik wi aj are' nay pu xub'i'naj wi k'asam aj rumal xpe u tux aj ta xkoj u b'i' rumal xmuqane xkitik kanoq junajpu xb'alanke xa na'tab'al ke rumal kati't are' k'u ri nab'e ki qajaw xojeroq kekamoq ri jun junajpu wuqub' junajpu xkil chi k'ut u wach ri ki qajaw chila' chi xib'alb'a xch'aw chik ki qajaw chike ta xkich'ak xib'alb'a wa' k'ute u wiqik chik ki qajaw kumal are xkiwiq ri wuqub' junajpu chila' xb'e ki wiqa wi chi puk'b'al cha'j xa wi xere u wach xraj uxik xtz'onox k'ut chire u b'i' ronojel u chi' u tza'm u b'aq' u wach xuriq,39 40
56,nab'e u b'i' xa k'u sqaqi'n chik xcha'taj wi xere mawi xub'ij chi u b'i' ri u junal puwi'l u chi' xere pu xcha'taj chi wi keje' k'ut ta xkinimaj wi kanajoq u k'u'x ki qajaw xa wi xkanaj chi puk'b'al cha'j chiri' kixsik'ix wi chuxik xecha' chi u k'ajol chirech ta xku'b'ax u k'u'x nab'e chel iwe nab'e nay puch kixq'ijiloxik rumal saqil al saqil k'ajol mawi chisachik i b'i' ta chuxoq xecha' chirech ki qajaw ta xkiku'b'a' u k'u'x xa oj paq'ol i kamik i sachik k'axk'ol ra'il xb'an chiwe keje' k'ut ki pixab'ik ri xch'akatajinaqoq ronojel xib'alb'a ta xe'aq'an k'u loq waral e nik'aj saq ju su k'u xe'aq'an chi kaj jun k'u q'ij jun nay pu ik' chike ta xsaqirik u pam kaj u wach ulew chi kaj xek'oje' wi are' k'ut k'a chaq'anik ri o' much' k'ajolab' xekam rumal sipakna are' k'ut kachb'il xuxik e u ch'umilal kaj xe'uxik wa'e k'ut u tikerik ta xna'ojix winaq ta xtzukux puch ri chok u tio'jil winaq xecha' k'ut ri alom k'ajolom e tz'aqol b'itol tepew q'ukumatz ki b'i' mi xyopijik u saqirik mi xtz'aq utzinik mi pu xq'ale'ik tzuqul q'o'l saqil al saqil k'ajol mi xq'ale' winaq u winaqil u wach ulew xecha' xmolomanik xulik xb'e ki na'oj chi q'equ'mal chi aq'ab'al ta xkitzukuj xkipuk'uj puch xena'ojinik xeb'ison puch waral keje' k'ut xel wi apanoq ki na'oj saqil q'alal xkiriqo xkikana'isaj puch ri' xok u tio'jil winaq xa sqaqi'n chik mawi kawachin q'ij ik' ch'umil pa ki wi' e tz'aqol b'itol pan paxil pan k'ayala' u b'i' xpe wi q'ana jal saqi jal are' k'u ki b'i' chikop wa' k'amol recha' yak utiw k'el joj e kajib' chi chikop xb'i'n u tzijel q'ana jal saqi jal chike chila' kepe wi pan,40 41 42
57,paxil xk'ut u b'e'el paxil are' k'ut xkiriqo ri echa' are' k'ut xok u tio'jil winaq tz'aq winaq b'it ja' k'ut u kik'el u kik'el winaq xuxik are' xok kumal alom k'ajolom ri jal keje' k'ut xeki'kot wi rumal ri u riqitajik utzilaj juyub' nojinaq chi kus tzatz chi q'ana jal saqi jal tzatz nay puch chi peq chi kako mawi ajilan tulul k'awex q'inom tapa'l ajache' kab' nojinaq ki'laj echa' chupan ri tinamit pan paxil pan k'ayala' u b'i' k'o wi echa' u wachinel ronojel ch'uti echa' nima echa' ch'uti tiko'n nima tiko'n xk'ut u b'e'el kumal chikop nan saqi jal b'elejeb' k'u u ka'l xub'an xmuqane echa' xokik ruk' ja' rope'nal xwinaqir u q'ab' chiyal u q'anal winaq xuxik ta xkib'an ri alom k'ajolom tepew q'ukumatz ke'uchaxik k'ate k'ut xkikoj pa tzij u tz'aqik u b'itik qa nab'e chuch qajaw xa q'ana jal saqi jal u tio'jil xa echa' raqan u q'ab' winaq ri' e qa nab'e qajaw e kajib' chi winaq tz'aq xa echa' okinaq ki tio'jil wa'e ki b'i' nab'e winaq xetz'aqik xeb'itik are' nab'e winaq ri b'alam kitze u kab' chi k'ut b'alam aq'ab' rox chi k'ut majukutaj u kaj k'ut ik'i b'alam are' k'u ki b'i' ri qa nab'e chuch qajaw xa tz'aq xa b'it ke'uchaxik maja b'i ki chuch maja b'i ki qajaw xa u tukel achij chiqab'ij ma na ixoq xe'alanik ma nay pu xek'ajolaxik rumal ri aj tz'aq aj b'it ri alom k'ajolom xa pus xa nawal ki tz'aqik ki b'itik rumal ri tz'aqol b'itol alom k'ajolom tepew q'ukumatz ta xewinaqwachin k'ut e winaq xe'uxik xech'awik xetzijon puch xemuqunik xeta'on puch xeb'inik xechapanik e utzilaj winaq e cha'om achijil wach ki wachib'al k'o kuxlab' xuxik xemuqum nay puch ju suk' xopon ki muqub'al xk'is,42 43 44
58,kilo xk'is keta'maj ronojel xe' kaj we kemuqunik lib'aj chi chikisolwachij chisolmuquj puch u pam kaj u pam ulew ma ju q'atajil na chikil ixtaj ronojel ma keb'in ta na'on nab'e k'ate ta chikil ri u xe' kaj xa wi chire e k'o wi ta kemuqunik tzatz keta'mab'al xuxik xik'ow ki wachib'al pa che' pa ab'aj pa cho pa palo pa juyub' pa taq'aj qitzij wi chi e loq'olaj winaq ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ta xetz'onox k'ut rumal ri aj tz'aq aj b'it juchalik i k'oje'ik kina'o ma kixmuqunik ma kixta'onik ma utz i ch'ab'al ruk' i b'inib'al kixmuquna' na k'ut chiwila' u xe' kaj ma q'alaj juyub' taq'aj kiwilo chitija' na k'ut xe'uchaxik k'ate puch xk'is kil ronojel u xe' kaj k'ate k'ut ki k'amowanik ri' chire tz'aqol b'itol qitzij wi chi ka mul k'amo ox mul k'amo mi xojwinaqirik mi pu xojchi'nik xojwachinik kojch'awik kojta'onik kojb'isonik kojsilab'ik utz kaqana'o xqeta'maj naj naqaj mi pu xqilo nim ch'uti'n u pa kaj u pa ulew k'amo k'ut chiwe mi xojwinaqirik oj tz'aq oj b'it mi xojuxik at qati't at qa mam xecha' ta xkik'amowaj ki tz'aqik ki b'itik xk'is keta'maj ronojel xkimuquj kaj tz'uk kaj xukut u pam kaj u pam ulew ma k'u utz xkita'o ri aj tz'aq aj b'it mawi utz ri' mi xkib'ij qa tz'aq qa b'it mi xqeta'maj ronojel nim ch'uti'n kecha' keje' chi k'ut u k'amik chik ki na'oj alom k'ajolom jucha chik chiqab'an chike xa ta naqaj chopon wi ki muqub'al xa ta sqaqi'n u wach u wach ulew chikilo mawi utz ri' kakib'ij ma pa xa tz'aq xa b'it ki b'i' xa lab'e e k'ab'awil ke'uxik chik we mawi kepoq'otajik kek'iritajik ta chawaxoq ta saqiroq we mawi chik'iyarik ta chuxoq xa qayojo chi,44 45 46
59,sqaqi'n chik k'o chi karaj mawi utz kaqana'o xa pa xchijunamataj ki b'anoj quk' ri najt kopon wi keta'mab'al kilon ronojel xe'uchaxik rumal u k'u'x kaj juraqan ch'i'pi kaqulja raxa kaqulja tepew q'ukumatz alom k'ajolom xpiyakok xmuqane tz'aqol b'itol ke'uchaxik ta xkib'an k'ut u k'oje'ik chik ki tz'aq ki b'it xa k'u xwab'ax u b'aq' ki wach rumal ri u k'u'x kaj xmoyik keje' ri' xuxlab'ix u wach lemo' xmoyomob'ik u b'aq' ki wach xa naqaj chik xemuqun wi xere chi q'alaj ri e k'o wi keje' k'ut u sachik keta'mab'al ruk' ronojel ki na'ob'al e kajib' chi winaq u xe' u tikarib'al keje' k'ut ki tz'aqik ki b'itik nab'e qa mam qa qajaw rumal u k'u'x kaj u k'u'x ulew ta xk'oje' chi k'ut ki k'ulel kixoqil puch xuxik xa wi k'ab'awil xna'ojin chik keje' ri' xa pa waram xkik'am wi qitzij e jeb'el chi ixoq k'o ruk' b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam nan nan are' k'u ki b'i' kixoqil wa' kajapalu na u b'i' rixoqil b'alam kitze chomi ja u b'i' rixoqil b'alam aq'ab' tz'ununi ja u b'i' rixoqil majukutaj kaqixa ja u b'i' rixoqil ik'i b'alam are' k'ut u b'i' kixoqil ri' xok qajawab' xe'uxik e poq'ol winaq ch'uti amaq' nima amaq' are' k'ut u xe' qech ri oj k'iche' winaq tzatz k'ut xuxik ri aj k'ix aj k'ajb' ma na xa e kajib' chik xuxik xere kajib' ri ki chuch oj k'iche' winaq jalajoj chi ki b'i' chi ki jujunal ta xpoq'otajik chila' chi releb'al q'ij qi u b'i' xuxik ri winaq tepew oloman k'ojaj k'enech ajaw chuchax chik u b'i' winaq chila' releb'al q'ij xpoq'otajik reta'm k'ut u tikarik chik rech tamub' rech ilokab' xa jun xpe wi chila' releb'al q'ij b'alam kitze u mam u qajaw,46 47
60,b'elejeb' nim ja chi kawiqib' b'alam aq'ab' u mam u qajaw b'elejeb' nim ja chi nim jaib'ab' majukutaj u mam u qajaw kajib' nim ja chi ajaw k'iche' ox ch'ob' chinamit chi u k'oje'ik mawi sachel u b'i' u mam u qajaw are' poq'ol k'irol chila' releb'al q'ij xa wi xere xpe wi tamub' ilokab' ruk' oxlajuj uk'a amaq' oxlajuj tekpan ruk' rab'inaleb' kaqchikeleb' aj tz'ikina ja ruk' puch saqajib' ruk' nay puch lamakib' kumatz tujal ja u ch'ab'a ja aj ch'umila ja ruk' aj qib'a ja ah b'atena ja akul winaq b'alami ja kan chajeleb' b'alam kolob' xere k'ut u nimaqil amaq' ri uk'a amaq' kojcha' chirech xa u nimaqil ri mi xqacholo k'i chik elenaq chirij ri ju taq ch'ob' chi tinamit mawi mi xqatz'ib'aj ki b'i' xa wi k'u chila' xpoq'otaj wi uloq releb'al q'ij k'iya winaq xuxik chi q'equ'mal ta xk'iyarik ma ja chalaxoq q'ij saq ta xek'iyarik xa jun xek'oje' wi konojel e tzatz chi ki k'oje'ik ki b'inowik chila' releb'al q'ij are' maja b'i chi tzuqun ki q'o'n xa wi chi kaj chikipaqab'a' ki wach mawi keta'm xeb'e wi najt xkib'ano ta xk'oje' pa ki chiri' q'eqa winaq saqi winaq k'i wachib'al winaq k'i u ch'ab'al winaq ka'y u xikin k'ole'y u xe' kaj k'o k'ut juyub'al winaq mawi ilo u wach maja b'i rochoch xa ch'uti juyub' nima juyub' keb'ek keje' ri' e ch'u'j xecha' ta xkiyajob'ej ri juyub'al winaq xecha' chila' xkil wi releb'al q'ij xa k'u jun ki ch'ab'al konojel maja chikisik'ijoq che' ab'aj are' na'tal chikech ri u tzij tz'aqol b'itol u k'u'x kaj u k'u'x ulew xecha' xere ki k'u'xlan ri rawaxik u saqirik xa tz'ononik chikib'ano e aj loq' tzij e aj loq' e aj nim e aj xob' chikipaqab'a' ki,47
61,wach chi kaj ta xkitz'onoj ki me'al ki k'ajol akarok at tz'aqol at b'itol kojawila' kojata mojatzaqo mojapisk'alij at k'ab'awil chi kaj chi ulew u k'u'x kaj u k'u'x ulew chaya'taj qetal qa tzijel chib'e q'ij chib'e saq ta chawaxok ta saqirok qi ta raxal b'e raxal jok kojaya' wi li'anik saq li'anik amaq' taj utzilaj saq utzilaj amaq' taj utzilaj k'aslem winaqirem ta puch kojaya' wi at juraqan ch'ipi kaqulja raxa kaqulja ch'ipi nanawak raxa nanawak wok junajpu tepew q'ukumatz alom k'ajolom xpiyakok xmuqane rati't q'ij rati't saq ta chawaxoq ta saqirok xecha' ta xeq'i'lonik xesik'inik xeselawachin u saqirik xa wi chila' kemuqun wi releb'al q'ij kilawachin ri ik'oq'ij nima ch'umil chalaxik q'ij tzijol re u pa kaj u pa ulew u b'inib'al winaq tz'aq winaq b'it xecha' e b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam kojoyob'ej na u saqirik xecha' e nima'q eta'manel e na'onel e aj k'ixb' e aj nim keuchaxik maja b'i k'u jab'ioq che' ab'aj chichajin e qa nab'e chuch qajaw e xa k'u xkos ki k'u'x chiri' chiroyob'exik q'ij e k'i chik ronojel amaq' ruk' yaki winaq aj k'ixb' ah k'ajb' xa jo' oj qatzukuj oj pu qila' we k'o chichajin qe ta la' chiqariq ri kojtzijon ta chuwach xaqi keje' oj k'oli'k maja b'i chajal qe xecha' k'ut e b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam xkita'o u tzijel jun tinamit xeb'e wi are' k'ut u b'i' juyub' wa' xeb'e wi b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ruk' tamub' ilokab' tulan zuywa wuqub' pek wuqub' siwan u b'i' tinamit xe'opon wi e k'amol re k'ab'awil xe'opon k'ut chila' tulan konojel mawi ajilan chi winaq xoponik tzatz k'ut chub'inik cholon k'ut relik uloq ki k'ab'awil nab'e ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam keki'kotik are' qa,47 48 49
62,tzukum wa' mi xqariqo xecha' are k'ut nab'e xel ri tojil u b'i' k'ab'awil xekel u ko'k rikaxik rumal b'alam kitze xel chi k'u uloq awilix u b'i' k'ab'awil ruk'aj b'alam aq'ab' jaq'awitz chik u b'i' k'ab'awil xuk'amo majukutaj nik'aqaj taq'aj u b'i' k'ab'awil xuk'amo ik'i b'alam xere k'ut rach k'iche' winaq ri xuk'am chi k'ut re tamub' xawi xere tojil chi tamub' k'o u b'i xk'amowik u mam u qajaw tamub' ajawab' keta'm k'ut wakamik rox chi k'ut ilokab' xawi tojil u b'i' k'ab'awil xuk'amo ki mam ki qajaw ajawab' xawi keta'm wakamik keje' k'ut u b'i'nam wi oxib' chi k'iche' xma xutzoqopij wi rib' rumal xa junam u b'i' k'ab'awil tojil k'iche' tojil chi tamub' chi ilokab' xa jun u b'i' u k'ab'awil ke k'u mawi xujach wi rib' rox ichal k'iche' oxib' ri' qitzij nima'q ki k'oje'ik tojil awilix jaq'awitz ta xok chi k'ut ronojel amaq' rab'inaleb' kaqchekeleb' aj tz'ikina ja ruk' yaki winaq u b'i' wakamik nan jalajoj ki ch'ab'al xuxik mawi q'alaj chik xkita'o chi kib'il kib' ta xepetik chi tulan chiri' k'ut xkipaxij wi kib' k'o xb'e chila' releb'al q'ij tzatz k'u ri' xpe waral xa k'u jumaj tz'um ki q'u' maja b'i ri utzilaj taq q'u'l taj ki kojom xa u tz'umal chikop ki kawub'al e meb'a maja b'i kech xa e nawal winaq chi ki k'oje'ik ta xepe chila' tulan suywa wuqub' pek wuqub' siwan cha' chupan ojer tzij tzatz chub'inik xopon chi tulan ma k'u ja b'i q'aq' xaqi e k'o ri tojil are' k'u ri u k'ab'awil amaq' nab'e xwinaqir u q'aq' mawi q'alaj u winaqirik kanikow chik ki q'aq' ta xkil ri b'alam kitze b'alam aq'ab' akarok maja b'i qa q'aq' mi xuxik xkojkam rumal tew xecha' k'ut ta xch'aw k'ut ri tojil,49 50
63,mixb'isonik k'o iwech chisach ri q'aq' kib'ij xcha' k'ut tojil chike ma qitzij at k'ab'awil at qa tzuquj at pu qa ko'on at qa k'ab'awil xecha' chire ta xkik'amowaj ri' xub'ij tojil utz b'a la' qitzij in i k'ab'awil ta chuxoq in iwajawal ta chuxoq xe'uchaxik ri aj k'ixb' aj k'ajb' rumal tojil are' k'ut ki q'aq'al ri amaq' keki'kotik rumal ki q'aq' k'ate puch ta xtikarik nima jab' are katilo u q'aq' amaq' tzatz k'ut chi saqb'och xqajik pakiwi' ronojel amaq' ta xchup k'ut ki q'aq' rumal saqb'och maja b'i chik ki q'aq' xuxik ta xkitz'onoj chi k'ut ki q'aq' ri b'alam kitze b'alam aq'ab' at tojil qitzij kojutzinik rumal tew xecha' k'ut chire tojil utz mixb'isonik xcha' tojil k'ate ta xrelesaj q'aq' xub'ak uloq chupan u xajab' k'ate k'ut xeki'kot ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam k'ate k'ut xemiq'ik are k'ut chupinaq chik u q'aq' amaq' ke'utzin chik rumal tew k'ate pu ki petik chik e tz'onoy ki q'aq' kuk' ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ma k'u kakich'ij chik rumal tew saqb'och xa kelexlot chik kesisot chi puch maja b'i e k'as chi wi' kakoykot chik kaqan ki q'ab' mawi kechapon chik ta xe'ulik ma qi kojk'ix na iwuk' chiqatz'onoj ta u koq' sqaqi'n i q'aq' xecha' ta xe'ulik ma k'u ja b'i xek'ulaxik ta xk'oqon k'u ki k'u'x ri amaq' jalan chik ki ch'ab'al ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam akarok a xkanaj wi qa ch'ab'al jupacha xqab'ano mi xojsachik apa xojk'axtok'ax wi xa jun qa ch'ab'al ta xojpe chila' tulan xa pu jun qa tz'ukib'al qa winaqirib'al mawi utz xqab'ano xecha' k'ut konojel amaq' xe' che' xe' k'a'am ta xuk'ut k'u rib' jun winaq demonium loquens cis chikiwach ri b'alam kitze b'alam aq'ab',50 51
64,majukutaj ik'i b'alam xcha' k'u ri u samajel xib'alb'a qitzij chi are' i k'ab'awil ri' are' i tzuqun are' pu u k'exwach na'tab'al re tz'aqol iwe b'itol pu iwe miya' k'u ki q'aq' ri amaq' k'u na chikiya'o chire tojil miajawaj chikiya' chiwe chitz'onoj na chirech tojil chire na chipe wi chikiya'o k'amb'al q'aq' xcha' ri xib'alb'a k'o u xik' keje' ri' u xik' sotz' in samajel kumal tz'aqol iwe b'itol iwe xcha' k'u ri xib'alb'a xeki'kot chi k'ut xnimar chik chi ki k'u'x ri tojil awilix jaq'awitz ta xch'aw ri xib'alb'a nan mawi xma'inik ta xe'ul chi k'ut ri amaq' ke'utzin chik rumal tew tzatz chi saqb'och chi q'eqal jab' saqb'oqom puch mawi ajilan tew kakik'u'lu keluklutik kechakchot chik rumal tew ronojel amaq' ta xe'ul chiri' e k'o wi b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam nim u q'atat ki k'u'x chikimaj ki chi' chikimaj ki wach k'ate puch kulik chik e eleq'om chikiwach b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ma qi chitoq'ob'aj qa wach chiqatz'onoj ta u koq sqaqi'n i q'aq' mawi xuk'ulu ma pu xuriqo ma pu xa jun qochoch xa pu jun qa juyub'al ta xixtz'aqik ta xixb'itik chitoq'ob'aj ta k'u qa wach xecha' k'ut naqi la' k'u chikuya'o chiqe chiqatoq'ob'aj k'u i wach xe'uchax k'ut utz chiqaya' puwaq chiwe xecha' k'u ri amaq' mawi kaqaj ri puwaq xecha' k'ut b'alam kitze b'alam aq'ab' naqi pa qi chiwaj xa ta b'a chiqatz'onoj xecha' k'ut ri amaq' utz b'a la' qatz'onoj na chirech tojil nan k'ate puch xkitz'onoj chire tojil naqi pa chikiya' ri amaq' at tojil kul kitz'onoj ri a q'aq' xecha' k'u ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam utz b'a la' ma chikaj ki tu'nik xe' ki tolok' xe' pu ki meskel ma karajon ki,51 52
