chunk_num,chunk_str,doc_id
38,quezilobic ri zotz chiri cu chacal vi ri hun tzam vvb xcha curi xbalanque hunahpu cahanic pa vzaquiric cauilo cahanican labalo vila na xqha cut qui cu are carah mucum vloc chuchi vvb carah ril vloc vzaquiric cate puch ta xcupix vholom rumal cama zotz cupul chi canoc vnimal ri hun ahpu hu chalic ma mi xzaquiric xqhari xbalanque mahabi chic chizilobic ri hun ahpu hupacha maxaon mi xbec hun ahpu hupacha mi xabano mahabi chic chizilabic xaquichicozoz chic cate cut xuquixbih xbalanque araroc mi xcayayan xcha cut chila cut xbe colana vi vholom chuvi hom xavi vtzih hun came vvcub came quequicot curi xibalba conohel rumal vholom hun ahpu cate cut ta xutac chicop ronohel ziz a ronohel chuti chicop nima chicop chacab xavi xare racabal ta xutzonoh cut quecha na qui tac pa ivecha chi huhunal are quixnutac vi chicam vl oc ri ivecha xqha cut xbalanque chique vtzbala xe qha cut ta xebec e camol rech ta xevl he cut conohel qo xa cumar rech xbevcama qo xa tzalic xbevcama qo xa abah xbevcama qo xa vleu xbe vcama halahoh quecha ri chicop nima chicop quipu ca v xambe canahoc ri tziz coc xbe vcama cubalcatih chu tzam capetic are cut xoc halvachibal vholom hun ahpu libah chi xcotox vbac v vach tzatz chi ahnaoh chicah xpevi are v qux cah huracan xulcoloc xuluculoc chiri pa zotziha macu atan xutzinic v vach vtz chic xuxic xa uixare vchuuc hebel xvachinic xavi xare xqhauic are cut ta chirah zaquiric chi cactarin vxe cah caxaquinachic ama xuchax ri vuch ve xqhari mama ta chi xaquinic cate ta chiqueumar chic cahmul xaquin ri mama caxaquinvvch caqha vinac vacamic xa cu cacraxutzinic ta xutiquiba vqohic ma vtz cha chux cut hun ahpu he vtz xqha cut xavi xare chvbaquitila vholom quehe ri quitzih v holom xuxic cate cut ta xquiban quitzih xepixaban quib mana qui catchaahic xa quichaye cuh auib xainhun quiquibanouic xqha xbalanque chire cate cut ta xupixabah hun vmul catqole ta chiri chuvihom chivi catqohe,35
39,vi chupan pixc xuqhax vmul rumal xbalanque chopon na quic avq cate catelic ca in quibanouic xuqhax ri vmul ta xpixabaxic chacab cate cut ta xzaquiric xavi xare vtz quivach qui cabichal xcah chicu quichaah colan chicu vholom hun ahpu chuvi hom mi xcachacoyan mi xibano quiyan mi xiyao xevqhaxic xa vi cu xere chiziquin hun ahpu chacaca ri holom chi quic quevqhaxic macu chiquicacaxou chic chiyecoub quib are cu xetzacou quic rahaual xibalba xucul cut xbalanque tacal curi quic chuvach bate chitanenic ta xelic huzu cu xicou quic chuvi hom xahun xacanab vi tacal pa pix ta xel curi vmul chicoxcotic ta xbec ocotal cut ta xbe cumal ri xibalba quehuminic quechaninic xebe chirih ri vmul xe quiz be conohel xibalba catecut xquicami xtah ri vholom hun ahpu xtiquixtah chic vcoc xbalanque are chicut xbe quicuba ri coc chuvi hom quitzih holom chicu vholom ri hun ahpu quequicot chicu qui cabichal are cut quebe tzucuna quic ri xibalba cate cut xquicami xtah chiri quic pa pix ta xeziquin chicut quix petoc vae quic que mi xcarico xeqha quicolem chicut ta xeul xibalba na qui pa ri mi xquilo xeqhacut ta xquitiquiba chicut chaahic hunam chaahic chicut xquiban chic qui cabichal cate cut xcacatah ri coc rumal xbalanque chipucabin ri coc xcah pa hom zaquiram curi vzaquilal chiqui vach na qui pa ri chibe icama apa qo vi ri camol re xqha xibalba quehe cut qui chacatahic rahal xibalba rumal hun ahpu xbalanque nima caxcol xecohe vi maui are xecam vi ri ronohel xban chique are cut vae quinabal quicamic hun ahpu xbalanque are va qui nabal qui camic xchica bh chic ta xepixabah cut xquibano ronohel caxcol rail xban chique maui xecamic rumal vtihobal xibalba maui xechacatahic rumal ronohel tionel chicopo qo chi xibalba cate cut ta xquitac chi caib nic vachinel queheri e ilol are qui bi va xulupacam e etamanel v ve cohtzonoxic chive cumal rahaual xibalba rumal ri ca camic quinaoh caquinuc rumal ri maui mi xohcamic ma pu mi xohchacatahic mi xcazach,35 36 37
40,quitihobal ma xa chicop choc chique are cu retal va chi ca qux chohim abah camizabal que cumal mi xecuchu quib ronohel xibalba macu quitzih ta cohcamic are cuina oh va xchicabh v ve quix vl tzonobex xoc cumal chire ch cacamic ta cohcatoc naqui xchicuchah ix xulu ix pacam v ve queqha chive ma vtz lo chicatix ta quibaquil pa zivan v ve maba vtz xavi xere chic chiqaztah quivach quix qha v ve ba are vtz xa chicaxequeba chuvi che ta queqha chic chive xax ma vtz vi xavi xere chivil chiquivach quixqha ta quecha chicut chiroxmul xa bare rutzil xachicatix quibaquil pa racan ha ve cut quix vchax chic cumal are vtz bala quecamic cate cu vtz chihoc qui baquil chuvach abah que heri chiqueex cahim hal huhunal cu chiqueic cate cu chitix vbic chiracan a chiri cah cua chibe chuti huyub nima huyub quixqha cut ta chicutunizah ri capixab mi xcabh chive xe qha xhun ahpu xbalanque ta xepixabic xquetamah qui camic are caban rinima chohim abah queheri chohibal qui xquiban xibalba nimac xac xquicoho cate cut xul zamahel achbilai que vzamahel hun came vvcub came quepetoc cohbe ta cuq qaholab chibeta quila caquixcachohih caqha ahau ixqaholab xevqhaxic vtz bala xeqha cut anim xebec xeopon cut chuchi choh chiri cut xerah chih vi chi etzanem cachopih vae ri ca qui cahtacmul tah chica xicah chica huhunal ixqaholab xeqhax cut rumal hun came maui a re cohimich vi ri mapa quetaam cacamic ixahauab chivilana xeqha cut ta xquiculavachih qui vach xquirip qui cab qui cabichal e pu hupuhuh ta xebec pa choh chiri cut xecam vi qui cabichal que quicot chicut ronohel xibalba tacal qui yuyub tacal qui xul cab mi xecachaco quitzih mavi a tan xquiya quib xeqha cate cut qui taquic ri xulu pacam xcanah vi quitzih xavi xare xtzonox ri xbe vi qui baquil ta xequihin xibalba xhoc qui ba quil xbe tixoc chi racan a macu xebeta chinah xa huzu xecah chuxe a chaom qaholab xe vxic xavi xere,37
41,qui vach xuxic xecutun chicut chi robix cut xecutun chix xe il chi ya rumal vinac e caib que heri xavinac car xevachinic ta xil qui vach cumal xibalba xetzucux cut chitac ya xchu eca cut quecutunoc e caib chi meba atziyac quivach atziiac pu quih atziiac cut qui cu mana chibanan ta qui vach ta qui xeilic rumal xibalba hala chicut xquibano xa xahoh puhuy xahoh cux xayboy xquixa ho xa xtzul xa chitic xquixah chic quiia maihabal xquiban chic xquiporoh ha queheri qui tzih chicatic libah chicut chivi naquir chic tzatz chi xibalba chicayic cate chiquipuz quib chicam hun chique chipune na chicami naquil nabe chiquicamizah quib xaui xere libah chicaztah vi chi v vach xa quicay xibalba ta chiquibano ronohel xquiban chic v xenaahic chic chacbal quech xibalba cumal cate chi puch roponic chic v tzihel qui xahoh chi xiquin ahauab hun came vvcub came xcha ta xquitao naqui ri ecaib meba la quitzih vi chi quz quitzih vi pu chi hebelic qui xahouic ronohel caquibano xqha cut quitzihoxic xoponic cuq ahauab quz xquitao ta xbochi cut qui zamahel tacol chique petoc chvl ta quibana cacay quecamaihah tah quecacayih ta puch quecha ahauab quixqha chique xuqhax ri zamahel xeopon cut cuq ri xahol ta xqhav cut quitzih ahauab chique maba chicah rumal ri quitzih cohxobic maxa mavi cohquixbic cohoc apanoc chi ahaual ha rumal qui itzel cavach maxaqui nimac vbac cavach chi meba maxaon ril chire xaoh xahol naquita chicabh chique cach meba qo cam curaih naypu ri ca xahoh caquicaztah quivach cuq maquehela cu xchicaban chique ri ahauab quehe cu ma vi cacah vi ixzamahel xeqha cut ri hun ahpu xbalanque xelehebex na qui vach chuvi ra chuvi cax cac rail xebec maui atan xcah benam quiamul xchihic xa chi mach cay zamahel chiquivach camol que ta xebe cut ruq ahau xeopon puch cuq ahauab quemocho chic chiqui xule la qui vach xeoponic xquiquemelah quib chiquiluc quib chiquipach quib chimayoquih chi atziac quitzih vi chimeba qui vachibal xeoponic ta xtzonox cut quihuyubal,37 38 39 40
42,camac puch xtzonox naipuch qui chuch qui cahau apa quixpe vi xevqhaxic maba quetaon at ahau ma ui xquetaamah vvach ca chuch cacahau ca oh chutic oc ta xecamic xa xeqha maui naquila xquibh vtzbala chiban ta ba ca cay naqui chivah yvahil chicayao xevqhaxic maba cacah quitzih chicacaxibih quib xeqha chic chire ahau mi xibih ivib mi xxobic quixxahouoc are ta nabe chixah ri quixpuzu ta ivib chiporoh ta curi vochoch chibana ronohel ri ivetaam cohcay tah cacah are vma ca qux quixbetacoc rumal ixmeba chicaya ivahil xevqhax cut ta xquitiquiba cut qui bix qui xahoh ta xul cut ronohel ri xibalba xepulic e cayel ro nohel cut xquixaho xquixah cux xquixah puhuy xquixah yboy xqha cu ahau chique chipuzu ri nu tz chicaztah chi v vach ivvmal xevqhaxic ve xeqha ta xquipuz tz xqaztai chi vvach quitzih cu chiquicot ri tz ta xqaztah vvach chuzacbizala vhe ta xqaztah v vach xqha cu ahau chique chiporoh naba vochoch xevqhax chic ta xquiporoh cut rochoch ahau e pulinac ahauab pa ha conohel maui xecatic libah chi chic xcutzinizah mana huzu zachic ri rochoch hun came xquimaihah cut conohel ahauab xa vi cu xere quexahouic nim quequicotic xevqhax chicut rumal ahau chicamizah na cu hun vinac chipuzu mata cu chicamic xevqhax cut vtz bala xeqha ta xquichap cut hun vinac cate xquipuzu xquipooh cu acanoc v qux ri hun vinac xquicoloba cut chiquivach ahauab xquimaiha chi cut hun came vvcub came li bah chi cut xqazta chi v vach ri hun vinac cumal nim chiquicot vqux ta xqaztah v vach xquimaihah cut ahauab chipuzu na china cu ivib chiquiltah quitzih curaih ca qux ri ixahoh xeqha chi cu ahauab vtzbala at ahau xeqha cut cate puch xquipuz quib are cu xpuz ri xhun ahpu rumal xbalanque huhunal cu xperepoxic racan vcab xel vholom xcole aponoc chi nah xcotix vloc vqux xche que chuvach tzalic quecabar curi ronohel rahaual xibalba chicay xacu hun chi caxahouilabic ri xbalanque cavalihoc xqha cut libah chicut xqaztah vvach nim quequicotic xavi quehe,40
43,quequicot ahauab xavi are quebanovic caquicot qui qux hun came vvcub came queheri are quexahovic caquinao cate puch vrainic vmalinic pu qui qux ahauab chire qui xahoh xhun ahpu xbalanque ta xel cu quitzih hun came vvcub came chibana chique cohipuzu xeqha cut hunal tah cohipuzu xecha cut hun came vvcub came chique ri xhun ahpu xbalanque vtzbala chiqaztah ivach mapa ixqo cam oh pu quicotirizai ive ix pu rahaual ival iqahol xe qha cut chique ahauab are cu nabe xpuz ri qui vholom ahau hun came vbi rahaual xibalba caminac chi cut hun came ta xchap chic vvcub came maui xqaztah chi qui vach cate pu quelic xibalba chi cacan are xquil ri ahauab xe camic e xaraxoh chubic epu xaraxoxinac qui cabichal xa cu cahizabal qui vach xbanic huzuc xucamibeh ri hun ahau mana xquiqaztah chi v vach are curi hun ahau xelah na xoc na chiquivach ri e xahol maui xuculu mapu xurico tocob nu vach xqha ta xuna rib xequiz cubec ronohel cal qui qahol pa nima zivan xa hun xquibalih vi quib panima xolobachan chiri cut etubul vi ta xculun cut maui ahilan chi zanic tucul vla que pa zivan quehe ri xebeyox vloc ta xevl cut xquixul quiya chiquib conohel xeul elahoc xeul pu ococ quehe cut quechacatahic rahaual xibalba xa maihabal xa pu qui halvachibal quib ta xquibano cate puch ta xquibh qui bi xquicobizah quib chiqui vach conohel xibalba chitaa cabi xchicabh xchicabh naipuch vbi cacahau chive ohva oh xhun ahpu xbalanque cabi are cu ca cahau ri xicamizah hun hunahpu vvcub hun ahpu quibi oh cu pacol re vae qui rail qui caxcol ri cacahau quehe cut mi xcacuyu vi ronohel caxcol mixiban chique quehe cut quix cazach vi ivonohel quixcamizah mahabi chic colotahel chive xevqhax cut cate puch que lahic coquic conohel xibalba tocob ca vach ixhunahpu xbalanque quitzih vi xohmacunic chique ri icahau quibh la cute e mucul chi pucbal chah xeqha cut vtzbala areba ri catzih xchicabh chive chitaa ivonohel ix xibalba rumal mana,40 41 42
44,nim chiiquih ivalaxic chuxic ruq naipuch mavi nim chi icochibal xzcaquin chic chi quic holomax mavi chahom quic ive xa xot xa acam xa chuch chire xheraxic xa naipu ral quim ral tolob chivechah macu ivech ri ronohel zaquil al zaquil qahol xanoh chitzaco rib chivach are ri ahmac ah labal ah biz ah moquen chac na vmac quixoc vi mana xa rax chapom ronohel vinac chibano quixtaon puch chuvi ri quic holomax xevqhax cut conohel xibalba quehe cut ticarinac qui zachic vmaixic naipuch quiziquixic maui nim qui quih oher xa xrah tza vi vinac oher quitzih mana cabavil quibi oher xavi xibal cher itzel qui vach e ah tza ah tucur e tacchinel chimac chilabal e naipu ah muculic qux e quecail zaquiil ah moxvach ah latzab que vqhaxic chixeon quivach que culutahic quehe cut vzachic qui nimal cacal maui nim chi cahavarem xuxic are xebanou ri xhun ahpu xba lanque are cut coquic caziquin ri catit chuvach ri ah cu ri xquitic canoc xpe vtux ri ah cate xchaquih chic are cut ta xecat pachoh ta xpe chicut vtux ri ah cate cut xcaton ri catit xucat ri pom chuvach ri ah vnatabal quech r are xquicot vi vqux catit ri chu camul xpe vtux ri ah ta xcabauilax rumal catit ta xubinatizah cut nicah ha ni cah bi choc cazamah chatam vleu vbi xuxic are cut xubinaah vi nicah ha nicah bichoc rumal xa chunicahal vpa cochoch xquitic ah are chi cu xubinaah vi chatam vleu cazam ah chuvi chata vleu quitic vi ah are nai pu xubinaah vi cazam ah rumal xpe vtux ah ta xcoh vbi rumal xmucane xquitic canoc hunahpu xbalanque xanatabal que rumal atit are curi nabe quicahau xoheroc quecamoc ri hun hunahpu vvcub hun ahpu xquil chicut v vach ri qui cahau chila chi xibalba xqhau chic qui cahau chiquetax xquichac xibalba va cute vviquic chic qui cahau cumal are xquivic ri vvcub hunahpu chila xbe quivica vi chi pucbal chah xavi xere v vach xrah vxic xtzonox,42 43
45,cut chire vbi ronohel vchi vtzam vbac vvach xuric nabe vbi xacu zcaquin chic xchatah vi xere maui xu bh chi vbi ri vhunal puil vchi xerepu xchatah chivi quehe cut ta xquinimah vi canahoc v qux qui cahau xaui xcanah chi pucbachah chiri quixziquix vi chuxic xeqha chivqahol chirech ta xcubax vqux nabe chel ive nabe naipuch quixquihiloxic rumal zaquil al zaquil qahol maui chizachic ibi ta chuxoc xe qha chirech qui cahau ta xquicuba vqux xa oh pacol icamic izachic caxcol rail xban chiue quehe cut qui pixabic ri xchacatahinac oc ronohel xibalba ta xeacan culoc varale nicah zac huzu cu xeacan chicah hun cu quih hun naipu ic chique ta xzaquiric vpam cah v vach vleu chi cah xeqoheui are cut cachacanic ri omuch qaholab xecam rumal zipacna are cut cachbil xuxic e vchumilal cah xevxic vae cut vtiqueric ta xnaohix vinac ta xtzucux puch ri choc vtiohil vinac xeqha cut ri alom qaholom e tzacol bitol tepeu cucumatz quibi mi xyopihic vzaquiric mi xtzac vtzinic mi pu xcaleic tzucul cool zaquil al zaquil qahol mi xale vinac v vinaquil v vach vleu xeqha xmolomanic xulic xbe quinaoh chi queumal chi aabal ta xquitzucuh xquipucuh puch xenaohinic xebizon puch varal quehe cut xel via ponoc qui naoh zaquil calal xquirico xquicanaizah puch ri xoc vtiohil vinac xazcaquin chic ma ui cauachin quih ic chumil pa qui vi e tzacol bitol pan paxil pan cayala vbi xpe vi anahal zaquihal are cu qui bi chicop va camolre cha yac vtiu quel hoh e cahib chi chicop xbn vtzihel anahal zaquihal chique chila quepe vi pan paxil xcut vbeel paxil are cut xquirico r echa are cut xoc vtiohil vinac tzac vinac bit ha cut vquiquel vquiquel vinac xuxic are xoc cumal alom qaholom ri hal quehe cut xequicot vi rumal ri vriquitahic vtzilah huyub nohinac chi quz tzatz chi ana hal zaquihal tzatz naipuch chipec chi caco maui ahilan tulul cauex quinom tapal ahache cab nohinac quilah echa chupan ri tinamit pan paxil pan,43 44 45 46
46,cayala vbi qo vi echa v vachinel ronohel chuti echa nima echa chuti ticon nima ticon xcut vbeel cuma chicop ta xqueex cut ri cana hal zaquihal beleheb cu vcaal xuban xmucane echa xoquic ruqha ropenal xvinaquir vabchial v anaal vinac xuxic ta xquiban ri alom qaholom tepeuh cucumatz quevqhaxic cate cut xquicoh patzih vtzaquic vbitic canabe chuch cahau xaana hal zaquihal vtiohil xa echa racan vab vinac ri e canabe cahau e cahib chivinac tzac xa echa oquinac quitiohil vae quibi naabe vinac xetzaquic xebitic are nabe vinac ri balam qui tze vcab chicut balam acab roxchi cut mahucutah vcah cut iquibalam are cu quibi ri canabe chuch cahau xa tzac xa bit que vqhaxic mahabi quichuch mahabi quicahau xa vtuquel achih chicabh mana ixoc xealanic ma naipu xeqaholaxic rumal ri ah tzac ahbit ri alom qaholom xa puz xa naual quitzaquic qui bitic rumal ri tzacol bitol alom qaholom tepeu cucumatz ta xevinac vachin cut e vinac xevxic xeqhavic xetzihon puch xemucunic xetaon puch xebinic xechapanic e vtzilah vinac e chaom achihil vach qui vachibal qo quxlab xuxic xe mucum naipuch huzuc xopon qui mucubal xquiz quilo xquiz quetamah ronohel xecah vue quemucunic libah chi chiquizol vachih chizolmucuh puch vpam cah upam vleu mahucatahil na chiquilixtah ronohel maquebin tanaon nabe cate ta chiquil ri vxecah xavi chire e qovi ta quemucunic tzatz quetamabal xuxic xicou qui vachibal pache pa abah pa cho pa palo pa huyub pa tacah quitzih vi chi eloolah vinac ri balam quitze balamacab mahucutah iquibalam ta xetzonox cut rumal ri ahtzac ahbit huchalic iqohei quinao maqui xmucunic ma quixtaonic ma vtz ichabal ruq ibinibal quixmucuna na cut chiuila vxecah maalah huyub tacah quivilo chitiha na cut xevqhaxic cate puch xquiz quil ronohel vxe cah cate cut qui camouanic ri chire tzacol bitol quitzih vi chi camul camo oxmul camo mi xohvinaquiric mi pu xohchiinic xoh vachinic cohqhauic cohtaonic cohbizonic cohzilabic vtz cacanao xquetamah nah nacah mipu xquilo nim chutin vpa cah vpa vleu camo cut chive mixohvinaquiric ohtzac ohbit mixohvxic,46 47 48 49
47,at catit at camam xe qha ta xquicamouah quitzaquic quibitic xquiz quetamah ronohel xquimucuh cah tzuc cah xu cut vpam cah vpam vleu macu vtz xquitao ri ahtzac ahbit mavi vtz ri mi xquibh catzac ca bit mi xquetamah ronohel nim chutin queqha quehe chicut vcamic chic qui naoh alom qaholom hucha chic chicaban chique xata nacah chopon vi qui mucubal xata zcaquin v vach vvach vleu chiqui lo mavi vtz ri caquibh mapa xatzac xabit quibi xalabe e cabauil quevxi chic vve maui quepocotahic quequiritahic ta chauaxoc ta zaquiroc vve mavi chiquiiaric ta chuxoc xa cayo ho chi zcaquin chic qo chi carah mavi vtz cacanao xapa xchihunamatah quibanoh cuq ri naht copon vi quetamabl quilon ronohel xevqhaxic rumal vqux cah huracan chipicaculha raxa caculha tepeu cucumatz alom qaholom xpiyacoc xmucane tzacol bitol quevqhaxic ta xquiban cut vqoheic chic qui tzac qui bit xa cu xvabax vbac qui vach rumal ri vqux cah xmoyic quehe ri xuxlabix vvach lemo xmoyomobic vbac qui vach xanacah chic xemucun vi xere chi calah ri e qo vi quehe cut vzachic quetamabal ruq ronohel qui naobal e cahib chi vinac vxe vticaribal quehe cut qui tzaquic quibitic nabe ca mam ca cahau rumal vqux cah v qux vleu ta xqohe chi cut qui culel quixoquil puch xuxic xavi cabauil xnaohin chic quehe ri xa pa varam xquicam xquicam vi quitzih e hebel chi ixoc qo ruq balam quitze balam acab mahucutah iquibalam qo chi quixoquil ta qui xeqaztahic anim xquicot chic qui qux rumal qui culel are cu qui bi quixoquil va caha paluna vbi rixoquil balam quitze chomiha vbi rixoquil balam acab tzununiha vbi rixoquil mahucutah caquixaha vbi rixoquil iquibalam are cut vbi quixoquil ri e xoccahauab xevxic e pocol vinac chuti amac nima amac are cut vxe quech ri oh quiche vinac tzatz cut xuxic ri ahquix ahcahb mana xa e cahib chic xuxic xere cahib ri qui chuch oh quiche vinac halahoh chi quibi chi qui huhunal ta xpocotahic chila chirelebal quih qui vbi xuxic ri vinac,49 50 51
48,tepeu oloman cohah quenech ahau chuchax chic vbi vinac chila relebal quih xpocotahic retaam cut vticaric chic rech tamub rech ilocab xa hun xpevi chila relebal quih balam quitze vmam vcahau beleheb nimha chicaui quib balam acab vmam vcahau beleheb nim ha chinimhaibab mahutah vmam v cahau cahib nim ha chi ahau quiche oxchob chinamit chi vqoheic mavi zachel vbi vmam vcahau are pocol quirol chila relebal quih xavi xere xpe vi tamub ilocab ruq oxlahuh vca amac oxlahun tecpan ruq rabinaleb cachiqueleb ah qinquina ha ruq puch zacahib ruq naipuch lamaquib cumatz tuhal ha vchabaha ah chumila ha ruq ahquibaha ahbatena ha acul vinac balamiha canchahelebbalam colob xere cut vnimaquil amac ri vca amac qohqha chirech xa vnimaquil ri mi xcacholo qui chic elenac chirih ri hutac chob chitinamit maui mi xcatzibah qui bi xavi cu chila xpocotah vi vloc relebal quih quia vinac xuxic chi que cumal ta xquiaric maha chalaxoc quih zac ta xequiaric xa hun xeqohe vi conohel e tzatz chi quiqoheic quibinovic chila relebal quih are mahabi chi tzucun quicoon xavi chicah qui chiqui pacaba qui vach mavi quetaam xebe vi naht xquibano ta xqohe pa qui chiri queca vinac zaqui vinac quivachibal vinac qui vqhabal vinac cay vxiquin qoley u xecah qocut huyubal vinac mavi ilo vvach mahabi rochoch xa chuti huyub nima huyub quebec queheri e chuh xeqha ta xqui yahobeh ri huyubal vinac xeqha chila xquil vi relebal quih xa cu hun quiqhabal conohel maha chiquiziquihoc che abah are natal chiquech ri vtzih tzacol bitol vqux cah vqux vleu xeqha xere qui quxlaan ri re vaxic vzaquiric xa tzononic chiquibano e ahlo tzih e ahlo e ahnim e ahxob chiqui pacaba quivach chicah ta chi qui tzonoh qui meal qui qahol acaroc at tzacol at bitol cohauila cohata moha zaco mohapizcalih at cabauil chicah chivleuh vqux cah v qux vleu chayatah que tal catzihol chi be quih chi be zac ta chauaxoc ta zaquiroc quita raxal be raxal hoc cohaya vi lianic zaclianic a mac tah vtzilah zac,51
49,vtzilah amac tah vtzilah qazlem vinaquirem ta puch cohaia vi at huracan chipa caculha raxa caculha chi pina navac raxa nana vac voc hunahpu tepeu cucumatz alom qaholom xpiyacoc xmucane ratit quih ratit zac ta chauaxoc ta zaquiroc xeqha ta xequilonic xeziquinic xa zelavachin vzaquiric xavi chila quemucun vi relebal quih quila vachin ri iqoquih nima chumil xa chalaxic quih tzihol re vpa cah vpa vleu vbinibal vinac tzac vi nac bit xeqha e balam quitze balam acab mahucutah iquibalam coyobeh na vzaquiric xeqha e nimac etamanel e naonel e ahquixb e ah nim quevqha xic mahabi cuhabioc che abah chichahin e canabe chuch cahau e xacu xcoz qui qux chiri chiro yobexic quih e qu chic ronohel amac ruq ya qui vinac ah quix ahcab xaho oh ca tzu cuh ohpu quila ve qo chi chahin quetala chicaric ri cohtzihon ta chuvach xa qui quehe oh qolic mahabi chahal que xeqha cut e balam quitze balam acab mahucutah iqui balam xquitao vtzihol hun tinamit xebevi are cut vbi huyub va xebe vi balam quitze balam acab mahu cutah iqui balam ruq tumub ilocab tulan zuiva vvcub pec vvcub zivan vbi tinamit xeopon vi e camolre cabauil xeopon cut chila tulan conohel maui ahilan chivinac xoponic tzatz cut chubinic cholon cut relic vloc qui cabavil nabe ri balam quitze balam acaab mahucutah iqui balam quequicotic are ca tzu cum va mi xcarico xeqha are cut nabe xel ri tohil vbi cabauil xequel vcoc ri caxic rumal balam quitze xel chicu vloc avilix vbi cabauil xrucah balam acab al hacauitz chic vbi caba vil xucamo mahucutah nicacahtacah vbi cabavil xucamo iqui balam xere cut rach queche vinac ri xucaam chicut re tamub xaui xere tohil chitamub qo vbi xcamouic vmam vcahau tamub ahauab quetaan cut vacamic roxchicut ilocab xaui tohil vbi cabavil xucamo quimam quicahau ahauab xa ui quetaam va camic quehe cut vbinaam vi oxib chiquiche xma xutzocopih virib rumal xa hunam vbi cabauil tohil quiche tohil chi tamub chi ilocab xa hun vbi v cabavil,51 52 53 54
50,que cu mavi xuhach vi rib roxichal queche oxib ri quitzih nimac qui qoheic to hil auilix hacavitz ta xoc chi cut ronohel amac rabinaleb cachequeleb ahqiquina ha ruq yaqui vinac vbi va camic chiri cut xhalcatih vqhabal ri amac halahoh qui qhabal xuxic maui calah chic xquitao chi quibil quib ta xepetic chitulan chiri cut xquipaxih vi quib qo xbechila relebal quih tzatz cu ri xpe varal xa cu humahtzuum quicu mahabi ri vtzilah tac cul tah quicohom xa v qumal chicop qui cauvbal e meba mahabi quech xa enaual vinac chiquiqoheic ta xepe chila tulan zu va vvcub pec vvcub zivan qhu chupan oher tzih tzatz chubinic xopon chitulan macu habi a xaqui e co ri tohil are curi vcabauil amac nabe xvinaquir va maui calah vvina quiric canicou chic qui a ta xquil ri balam quitze balam a cab acaroc mahabi ca a mixuxic xcoh cam rumal teu xe qha cut ta xqhau cut ri tohil mi xbizonic qo ivech chizach ri a qui biih xqha cut tohil chique ma quitzih at cabauil at catzucuh at pu ca coon at cacabauil xeqha chire ta xquicamovah ri xubh tohil utzbala quitzih in icabauil ta chuxoc in ivahaual ta chuxoc xevqhax ri ahquixb ahcah rumalt ohil are cut que aal ri a mac quequicotic rumal qui a cate puch ta xticaric nima hab are catilo va amac tzatz cut chi zacboch xachic pa qui vi ro nohel amac ta xchup cut qui a rumal zacboch mahabi chic qui a xuxic ta xquizonoh chi cut qui a ri balamquitze balam acab at tohil quitzih cohvtzinic rumal teu xe qhacut chire tohil vtz mi xbizonic xqha tohil cate ta xrelezah a xubac uloc chupan v xahab cate cut xequicot ri balam quitze balam acab mahucutah iqui balam cate cut xe miquic are cut chupinac chic va amac que vtzin chic rumal teu cate pu qui petic chic etzonoy qui e cuq ri balam quitze balam acab mahucu tah iqui balam macu caquichih chic rumal teu zacboch xa,54 55
51,quelexlot chic quezizot chi puch mahabi e qaz chivi cacoycot chic cacan qui cab maui quechapon chic ta xevlic maquicoh quixna ivq chicatzonoh ta vcoc zcaquin i a xeqha ta xe vlic macuhabi xeculaxic ta xcocon cu qui qux ri amac halan chic qui qhabal ribalam quitze balam acab mahucutah iquibalam acaroc a xcanah vi caqha bal hupacha xcabano mi xohzachic apa xohqaxtoqax vi xa hun ca qhabal ta xohpe chila tulan xa pu hun ca tzuquibal ca vina quiribal maui vtz xcabano xe qha cut conohel amac xeche xecaam ta xucut curib hun vinac demonium loquens cis hun vinac chi quivach ri balam quitze balam acab mahucutah iqui balam xqha curi vzamahel xibal ba quitzih chi are icabavil ri a re itzucun are pu vquexvach na tabal re tzacol z ive bitol pu ive mi ia cu qui a ri amac cana chiquiyao chire tohil mi vah ahavah abah chiquiya chive chi tzonoh na chirech tohil chire na chipe vi chiquiyao cambal a xqha ri xibalba qo vxic queheri vxic zotz inzamahel cumal tzacol ive bitol ive xqha curi xibalba xequicot chicut xnimar chic chi qui qux ri tohil avilix acavitz ta xqha u ri xibalba libah chicut xuzach rib chiqui vach maui xmainic ta xe vl chicut ri amac quevtzin chic rumal teu tzatz chi zacboch chiquecal hab zacbocom puch maui ahilan teu caquiculu queluclutic que chacchot chic rumal teu ronohel amac ta xevl chiri e qo vi balam quitze balam acab mahucutah iqui balam nim vcatat qui qux chiquimah quichi chiquimah qui vach cate puch culic chic e eloom chiquivach balam quitze balam aab mahucutah iqui balam maqui chitocobah cavach chicatzonoh tucoc zcaquin i a maui xuculu mapu xurico mapu xa hun cochoch xa pu hun cahuyubal ta xix tzaquic ta xixbitic chi tocobah ta cu cavach xeqha cut naquila qu chi cuyao chique chicatocobah cu ivach xevqhax cut vtz chicaya puvac chive xe qha curi amac maui cacah ri puvac xeqha cut ri amac balam quitze balam acab naqui pa qui chivah,55 56
